,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,ASSOC_PROB_BAY,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
803,0.6666667,3.4982743,2419.538,596.8257,1.2927645,0.9998469,3.679533122635803e-08,1.4030423045596764e-08,5.1037662984754215e-09,1.0483310886044706e-09,1.4861770147867048e-10,2.3034789353726378e-11,5.842001361833216e-12,4.807564931364188e-19,5.941130400144434e-12,3.3738524127246987e-12,3.4081075635239437e-12,2.4041870924640385e-12,9.393943956048645e-13,5.050867493347488e-13,3.510095859804441e-13,5.322078768696473e-20,16.023883819580078,18.435571670532227,10.95968246459961,5.479948997497559,5.2793232008241375e-09,7.011865221784319e-08,9.455917648892864e-08,1.9482726543174067e-08,1.3776295659795323e-08,2.9266036261077492e-09,1.6953409343045678e-08,2.264495613246709e-08,2.227794647216797,20.17331886291504,28.065675735473636,6.675159454345703,4.665823936462402,1.24464750289917,5.837986946105957,7.636237144470215,2
804,0.6666667,0.0,223.9963,9.991013,0.0,0.9981878,3.325639909325954e-20,4.472969772351121e-10,2.4391622055475177e-10,8.365021175738008e-11,2.4971724341127377e-11,6.860105799394445e-12,4.191999612018771e-12,7.256726418418294e-23,5.3253305751479185e-24,1.0736807357905263e-13,1.6724714332633925e-13,2.0079193841469891e-13,1.7122474228400966e-13,1.6466831424897382e-13,2.874347081963796e-13,1.2858850062521354e-23,2.094946384429932,4.277256488800049,4.79420804977417,3.681324243545532,5.560172322560675e-10,2.932914577868928e-09,7.025821591177817e-10,3.5206995652181656e-10,1.0611540535165884e-09,5.240314293608606e-10,1.5172403333707507e-09,1.3686662914125234e-09,0.8929136395454407,4.554575443267822,0.944832980632782,0.6670193076133728,1.7813612222671509,0.6242800951004028,2.502089023590088,3.981669187545776,1
805,0.6666667,0.0,585.4498,21.000727,0.34311378,0.99904084,2.5301777071607724e-14,4.3269108296328795e-09,7.896398535045535e-10,2.3538146431967277e-10,9.969112341190467e-11,1.5191618796261963e-11,3.911857816840669e-12,2.7711958162229818e-12,4.042995377134101e-18,1.0331856897805025e-12,5.380493685140654e-13,5.620470993998594e-13,6.792811213691964e-13,3.627475652755868e-13,2.6654844781023873e-13,4.806019948330742e-13,4.41898250579834,7.481014728546143,9.33026123046875,5.071239948272705,5.303833372494182e-09,4.042627566036572e-09,1.7039523125816911e-09,3.4151932393200472e-09,7.362712217684475e-09,4.3141188399431485e-09,2.066098847564035e-09,2.0726760308065195e-09,5.561423778533936,3.626484870910645,1.3462092876434326,3.76266884803772,6.087068557739258,3.24038314819336,1.7860193252563477,2.6101057529449463,1
807,0.6666667,8.755512,8734.606,1252.3857,0.5906184,0.999902,6.231748983509533e-08,4.9327329776360784e-08,1.2626612644339731e-08,2.1419113149789837e-09,3.458863750971375e-10,2.6605826916603622e-11,5.673758082349917e-16,7.741789552466883e-16,9.996019637026343e-12,1.1676665710724787e-11,8.284700182825677e-12,4.845082234722353e-12,2.153847196081915e-12,5.766408943223833e-13,3.367409591183768e-17,8.391761210984757e-17,56.82171249389648,53.79517364501953,29.53597640991211,9.998140335083008,3.972819229147717e-08,3.2030460062060235e-08,4.1676855744299246e-08,5.071107977983048e-08,9.314884152900049e-08,4.39384031380996e-08,1.340818300832325e-07,2.8550690700512863e-08,14.763240814208984,14.3980073928833,17.9864559173584,22.609888076782227,34.894004821777344,17.85011863708496,44.60243225097656,13.308197975158691,2
808,0.6666667,0.5711234,482.73987,40.583233,0.5385098,0.9989776,5.5076481153548684e-09,6.136047780991304e-10,4.4427123091494986e-10,1.8425592995807702e-10,7.732261358972535e-11,4.4044240476992513e-11,1.2609741376068406e-11,6.2453596221534746e-18,8.893584111345498e-13,1.503934509480137e-13,3.12332001624685e-13,4.5160804349603234e-13,5.435941952645906e-13,1.0795165759566738e-12,8.864912926995205e-13,1.2077696177135495e-18,3.642257213592529,8.473381042480469,10.307751655578612,12.786327362060549,8.296843212463044e-10,5.409424019831022e-09,2.435610824136347e-09,1.2739632682112754e-09,2.6545434739233542e-09,2.750781824545356e-09,1.94553795296315e-09,3.33675331809502e-09,2.4973416328430176,10.282254219055176,5.244716644287109,4.7014689445495605,6.938681602478027,6.424396991729736,5.651670455932617,7.1850666999816895,1
811,0.6666667,0.7334475,947.45844,31.790873,0.50578916,0.998798,3.950071936209554e-10,6.073134439787964e-09,1.4951785365369121e-09,2.7592916840291077e-10,6.386408762937279e-11,3.1484942691201168e-12,1.775141340344677e-12,6.450089057148003e-17,6.216684475144826e-14,1.397077115453116e-12,9.745098608279767e-13,6.347534802463028e-13,4.1624581385846243e-13,7.242865568369769e-14,1.1569805985663098e-13,9.672537231215324e-18,6.173400402069092,7.214460372924805,6.810021877288818,2.018587589263916,1.6948932923810392e-08,1.1251574782988882e-08,1.0009001627508953e-08,5.241074685358171e-09,1.499968860230183e-08,1.382321990206492e-08,5.943574077349467e-09,4.062740810439891e-09,6.560770511627197,4.19710111618042,3.3800759315490723,2.1855921745300293,5.20236873626709,4.350636959075928,2.050424575805664,1.3914271593093872,2
818,0.6666667,3.4084923,337.6821,21.198298,0.30398265,0.9991824,3.702517025611085e-12,9.596938799205643e-10,2.9598018480569976e-10,2.1535738470301877e-10,1.1016626499937844e-10,4.1656827293179426e-11,3.475078731718373e-12,7.627820210622633e-17,6.2876827979595055e-16,2.595842648906582e-13,2.2456511747804414e-13,5.428704361043479e-13,7.676775339547638e-13,9.78729467263073e-13,2.2309231014188554e-13,9.338395968413302e-18,2.99791955947876,9.53803539276123,12.768052101135254,11.9202299118042,4.725910773828446e-10,4.5053835662223207e-10,1.6303743910484059e-09,6.026213417165137e-10,1.7819103970140302e-09,5.391035395874154e-10,7.297073501000283e-10,1.189481957375449e-09,4.275097846984863,2.331349372863769,8.339155197143555,3.7689554691314697,7.537720680236816,3.5518481731414795,2.917686700820923,5.051315784454346,1
828,0.6666667,0.6903675,444.5638,11.269751,0.0,0.9992396,1.5081116799819938e-08,4.844801004821875e-09,6.668203211823709e-10,1.7043343125688892e-10,9.744726553462256e-11,3.3558739120920216e-11,8.144491157879852e-12,2.1962787491447418e-12,2.4231029509269586e-12,1.172738121890671e-12,4.618384667753883e-13,4.125531567842483e-13,6.749179123563542e-13,8.1232682256141e-13,5.640858873751098e-13,4.02979190815278e-13,2.5790579319000244,3.934394598007202,8.852575302124023,8.618523597717285,2.119350472895576e-09,1.1905397778733118e-09,2.6291180343918086e-09,1.88243443055569e-09,3.739448306561144e-09,4.2516155041028014e-09,2.592480674579178e-09,1.715108610689242e-09,4.3137311935424805,1.4589195251464844,3.40682053565979,1.6817452907562256,5.097320556640625,5.053605556488037,2.557842493057251,1.8856581449508667,1
829,0.6666667,2.9506233,1035.0464,33.557434,0.27650476,0.9988533,1.8026181658470362e-09,3.011942695252401e-09,1.2574044028212936e-09,4.2728720561768796e-10,1.5493924199194709e-10,3.806789605764749e-11,1.1098480641458242e-11,1.909730816681502e-14,2.9560791206355297e-13,7.566509810201516e-13,8.911559099163135e-13,1.0357291196569365e-12,1.0523998122610734e-12,8.909006345148018e-13,7.233689016707123e-13,2.616730201865001e-15,9.63205623626709,16.703563690185547,17.292591094970703,10.87761116027832,5.245166079248521e-09,4.175526591154721e-09,4.348687188127087e-09,2.602051907274472e-09,1.41071232473422e-09,2.928369546850717e-09,4.0386503030731555e-09,5.493622001750964e-09,7.397323131561279,7.273913860321045,7.965630054473877,3.981712818145752,3.706096887588501,5.580393314361572,7.021544933319092,9.737438201904297,1
834,0.6666667,3.2106907,1369.1306,158.32307,0.8668572,0.99894434,1.3407454702019096e-08,7.973699034380388e-09,2.423000466933445e-09,4.0305167536836e-10,9.076169676935919e-11,8.436377464671185e-12,9.65115874828389e-18,4.657710761604005e-17,2.168324981371983e-12,1.9186917679658855e-12,1.6111740847729594e-12,9.174033060999065e-13,5.661628392668316e-13,1.8231588656304759e-13,5.682638267408272e-19,4.91580368586586e-18,11.265440940856934,10.35025405883789,7.948783874511719,3.6383988857269287,2.357260164842501e-08,3.0246138926770527e-09,2.5746675902382772e-09,1.5885938398074728e-10,1.6614681186410962e-08,1.5694244126507332e-08,3.2201356248151576e-08,1.0380999171388794e-08,11.392498016357422,1.2701953649520874,1.2076470851898191,0.0312518253922462,7.250531196594238,6.374444007873535,12.647860527038574,4.377479076385498,2
836,0.6666667,3.4660118,698.9412,28.932627,0.2502966,0.9999253,8.161148423724284e-10,3.7864675284104976e-10,5.242435929808663e-10,3.5010755405906474e-10,1.6791952550665454e-10,5.7860504582007977e-11,1.7352215150867597e-11,2.656801861844471e-12,1.3663813732810864e-13,9.970107692994917e-14,3.9014944703749676e-13,8.782073375804278e-13,1.1789298920775182e-12,1.382898569962654e-12,1.150700411692296e-12,3.7034394648194363e-13,5.123226642608643,14.789789199829102,18.40757369995117,15.315287590026855,1.958460282835972e-09,2.48475395814296e-09,8.455074973490183e-10,1.7790038331355616e-09,1.956671269454091e-09,1.544203431791402e-09,1.2662260129303602e-09,1.6799807101008923e-09,6.709005355834961,8.413858413696289,4.594413757324219,7.550716876983643,7.217067241668701,7.556159496307373,5.990477085113525,9.100363731384276,1
837,0.6666667,3.0667007,1759.5067,85.70564,0.37611818,0.9990985,8.205137686911197e-14,4.812565901346488e-09,2.881032523660565e-09,1.0547919204739742e-09,4.912116824407065e-10,1.572669355853762e-10,5.2476089446029655e-11,7.757983491729625e-12,1.346055790684271e-17,1.2147354519834177e-12,2.0654528434804757e-12,2.593758107599653e-12,3.4133579209644216e-12,3.768347179439191e-12,3.5360406009515847e-12,1.2020010637867062e-12,10.599431991577148,19.555347442626957,27.25252914428711,21.32779693603516,1.6826952276005613e-08,6.691152076854223e-09,8.665344886082949e-09,1.2876794741600861e-08,4.298307487715647e-09,8.538089346643574e-09,6.005961949995253e-09,7.28130489235923e-09,20.109207153320312,9.011138916015623,10.927170753479004,14.997526168823242,6.358177661895752,10.064208030700684,7.350782871246338,9.6951904296875,1
838,0.6666667,3.4946501,663.6484,16.34677,0.13397387,0.9993269,1.0585844201216332e-08,1.4246085422442432e-09,9.98647275984865e-10,3.0887109536692487e-10,1.9124175854035028e-10,4.0795540556803893e-11,1.6693885857010926e-11,5.478325346803484e-16,1.7629041672642676e-12,3.702171761429257e-13,7.317658306561782e-13,7.650388027073686e-13,1.3230934360272673e-12,9.63590318647789e-13,1.0922717808350968e-12,7.37320409191146e-17,7.864861965179443,11.906585693359377,18.328746795654297,10.722825050354004,3.171264140178209e-09,3.579218477156587e-09,2.7777036226694918e-09,2.2233828111950515e-09,2.264864962242541e-09,1.4569160322608352e-09,2.05565831024046e-09,1.60645252655911e-09,8.368322372436523,8.40748119354248,7.459888935089111,6.247302532196045,7.128764152526856,4.650323867797852,6.096474170684815,6.773107528686523,1
846,0.6666667,1.8335044,1324.9706,27.63625,0.25915295,0.9982741,2.0606348627438823e-08,3.7196279389917213e-09,2.1554598106376943e-09,5.575184758299655e-10,2.0806610601109554e-10,5.0360410286387485e-11,1.4321407774964268e-11,3.4077884591076587e-15,3.2899640043521083e-12,8.863462806589506e-13,1.4650801188551e-12,1.3285050143307944e-12,1.414238951641389e-12,1.2000330200032105e-12,9.734355248952609e-13,5.8605971392508635e-16,8.053705215454102,11.596030235290527,14.500911712646484,10.293423652648926,6.4075647010497505e-09,4.342944226465306e-09,1.3262979159378574e-08,9.347176366247822e-09,7.250081424103881e-09,7.349333586148532e-09,1.5748243598068257e-08,7.461149920118261e-09,3.837578296661377,3.4916040897369385,9.216132164001465,6.500870704650879,4.257817268371582,4.657167911529541,8.835968017578125,5.315569877624512,1
850,0.6666667,0.8128135,490.75305,45.657463,0.57709557,0.99992406,2.154832978717991e-09,1.0681292987948805e-15,2.372436969100278e-10,3.1351388152245363e-10,1.3240591956176218e-10,5.037605402269385e-11,2.3412993765958845e-11,1.1905357776009762e-11,3.492240134225777e-13,2.6418714123568807e-19,1.6861482370934824e-13,7.754335368259646e-13,9.41040865024001e-13,1.245982592275319e-12,1.6640179902396857e-12,2.3934226996147334e-12,1.2558401823043823,9.250009536743164,10.79131031036377,10.671172142028809,5.414324988350927e-09,4.170146450377388e-09,9.37497968145351e-10,1.2108798408405619e-09,7.760447839899597e-10,1.4656352798070316e-09,3.536543724536045e-09,1.7240689986763866e-09,12.216192245483398,7.28199291229248,3.4644269943237305,4.598051071166992,2.714439630508423,2.936875820159912,7.122700214385986,4.768773555755615,1
856,0.6666667,0.0,558.2432,16.970995,0.35657355,0.9931028,1.2093738455121184e-08,1.912454861141555e-09,6.529907725649763e-10,1.562475704375288e-10,1.6223545076798906e-11,7.1483053851184586e-12,1.4028894148795934e-12,1.6692716726352065e-19,1.9060723051994577e-12,4.4148660964006553e-13,4.273707310351732e-13,3.606946013569312e-13,1.0618020135008677e-13,1.650172918232426e-13,9.181660287757229e-14,2.535996494476641e-20,3.8084332942962646,5.631604194641113,2.4169907569885254,3.3439455032348637,1.6452729456606363e-10,8.455143252206199e-09,2.707282620306728e-09,6.830119803069579e-10,8.904554871236313e-10,7.475978058835153e-09,4.4198524840055606e-09,3.095071754444234e-09,0.0536537356674671,3.829434871673584,1.7461754083633425,0.3154794573783874,0.5599659085273743,4.202389240264893,1.8733080625534055,1.3839960098266602,1
857,0.6666667,1.8064618,2012.6895,26.664606,0.16917014,0.99997073,7.008022634424904e-14,8.87091999857148e-09,3.362055744915437e-09,8.994675559925723e-10,3.5411820697994756e-10,1.1612179967590563e-10,4.740470169184441e-11,1.798147459923516e-12,1.1243149728022834e-17,2.139377433887924e-12,2.3182658050180387e-12,2.16922313445167e-12,2.441780284911932e-12,2.800480116901816e-12,3.2687348921339728e-12,3.248822922925082e-13,12.880587577819824,19.20985412597656,22.143516540527344,18.96932029724121,1.3341549198742086e-08,1.0627885238534418e-08,1.2627658030339717e-08,1.0952835083344326e-08,1.2364287371724458e-08,1.6245685685589706e-08,1.1366313223959425e-08,8.731571909947888e-09,11.21274185180664,9.058182716369627,10.822712898254396,9.715471267700195,9.811675071716309,12.830546379089355,9.382916450500488,6.495924949645996,1
859,0.6666667,0.0,417.20578,24.754482,0.566969,0.9821615,1.344932804990713e-14,2.3423325501426007e-09,5.80228309843278e-10,6.154732973273623e-11,5.1422334272632756e-12,2.213184063099005e-12,4.982388199931131e-13,3.33437662972983e-17,2.1049455299177786e-18,5.316490520393402e-13,3.7220083243770524e-13,1.3969653613141872e-13,3.2986041334373904e-14,5.023356337559119e-14,3.1960674070404677e-14,4.763305495316197e-18,4.1258087158203125,3.0854973793029785,0.990339696407318,1.6117593050003052,4.598625480412011e-09,5.846573891687967e-09,2.461855830304671e-09,7.996397322074245e-09,3.1111182519083513e-09,5.356128429667706e-09,2.275428068188034e-09,6.252036111042968e-10,1.9830563068389893,2.684410810470581,1.3516076803207395,3.3911750316619877,1.8921250104904173,2.375479221343994,1.5276378393173218,0.3131442070007324,2
863,0.6666667,3.120298,768.4553,15.650617,0.11748015,0.9996211,3.3037990121442813e-09,2.624631179060088e-09,1.1236958030735875e-09,4.4465864323939286e-10,2.0946554213363555e-10,5.992693841161412e-11,1.5951070325703753e-11,2.67705752314204e-13,5.460791866439274e-13,6.717802312691812e-13,8.130118757040949e-13,1.0948937069488185e-12,1.4470307547684302e-12,1.4201921973502896e-12,1.053302627410102e-12,3.777898065454415e-14,6.60422420501709,13.58506202697754,17.31575584411621,12.120033264160156,4.131808672980242e-09,2.425163847519229e-09,3.548278781906333e-09,5.306350026046402e-09,2.2955652934086852e-09,4.283611243494079e-09,4.364010042223754e-09,2.956507927365237e-09,8.937129020690918,5.580255031585693,6.778753280639648,9.384860038757324,5.175452709197998,7.068112373352051,7.94019079208374,6.459713459014893,1
870,0.6666667,2.2172751,1715.2357,245.79066,0.756446,0.99865544,8.970222134530026e-12,3.418464400439802e-09,1.891635514894574e-09,5.960744120514504e-10,2.432923862372149e-10,8.203756424185471e-11,3.257977568282833e-11,4.164838179193664e-12,1.442189318576865e-15,8.2880983976949e-13,1.3126694826601226e-12,1.445188044756074e-12,1.6882877474505564e-12,1.9890083503837364e-12,2.260820220270632e-12,7.693382606324685e-13,13.558613777160645,21.638198852539062,23.85096740722656,18.954877853393555,2.9095255094091503e-09,4.7022101767879584e-09,3.540699955451032e-09,3.045320662309336e-09,2.9851359162336166e-09,8.470620871392497e-10,4.168279943428388e-09,7.252785483302659e-09,4.363077163696289,6.558154582977295,6.659722805023193,5.822494983673096,5.620131015777588,1.9205800294876096,7.150970458984375,11.234057426452637,1
871,0.6666667,2.6548626,1145.8262,62.00578,0.3705083,0.9998538,1.8461234319033792e-08,3.272482285154865e-09,1.4606152953788863e-09,5.857093143823987e-10,2.6708688039001055e-10,7.170909699372173e-11,3.5141455717591086e-11,3.642418398147607e-12,3.0224989178151418e-12,8.225414164890478e-13,1.043206103099048e-12,1.4372991729086348e-12,1.853716832811436e-12,1.7183374948631649e-12,2.3710315395081287e-12,5.700067154390531e-13,9.629400253295898,17.993085861206055,21.928598403930664,15.209185600280762,3.1051394788761404e-09,7.434554749607969e-09,9.899312480854404e-09,6.8751608850448065e-09,6.5683063432686595e-09,4.695757116479626e-09,6.6300573919875205e-09,4.860128299810641e-09,7.009052753448486,11.65019989013672,15.713254928588867,11.932750701904297,10.373530387878418,7.425695419311523,11.310626029968262,7.891917705535889,1
872,0.6666667,7.193384,4469.095,231.9182,0.45325917,0.9892509,7.248806355164561e-08,3.899049616507e-08,8.912241611369609e-09,1.218316558748711e-09,1.1450401737889138e-10,4.357408097538373e-12,4.0740804109635384e-18,1.5295885074151686e-15,1.1656978333995928e-11,9.195922669180678e-12,5.738159513518637e-12,2.681971615278722e-12,6.826760294217915e-13,9.020497700575407e-14,2.2754115309381656e-19,1.4707811274696707e-16,26.713083267211918,22.126882553100582,9.12342929840088,2.139890670776367,4.302038192349755e-08,9.137941958670127e-08,6.92846811034542e-08,5.3708522074202853e-08,2.037884705430315e-08,2.0012006274328087e-08,4.918404528098108e-08,2.414155808594387e-08,10.99473762512207,19.36931037902832,15.682119369506836,12.2769136428833,5.243919372558594,5.1000847816467285,10.738767623901367,6.256847858428955,2
