,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
2085,2.394099473953247,2.002214908599853,0.5560117959976196,2
2089,10.265089988708496,13.76192569732666,16.63945960998535,1
2090,17.550518035888672,12.337813377380373,7.915011882781982,1
2093,4.993568420410156,3.485175848007202,3.8261659145355225,1
2096,2.3790457248687744,0.4378971755504608,0.5227104425430298,1
2097,7.475747585296631,7.967774868011475,13.467884063720703,1
2098,26.94007873535156,33.75437927246094,38.84163665771485,1
2099,3.779858112335205,3.2143733501434326,1.2226815223693848,1
2102,3.4593117237091064,4.40167760848999,2.755427598953247,1
2103,2.1689157485961914,1.4344477653503418,3.501932382583618,1
2107,5.709168434143066,2.63007926940918,2.7462716102600098,1
2121,4.424184799194336,6.142900943756104,2.6870269775390625,1
2127,7.7725701332092285,6.019518852233887,6.390512943267822,2
2129,7.973241806030273,6.861658096313477,7.269530296325684,1
2131,23.64644432067871,15.1919527053833,14.526449203491213,1
2136,3.542033433914185,4.353045463562012,3.243216037750244,1
2142,1.990393042564392,2.092705011367798,1.3103771209716797,1
2147,0.3233197331428528,3.9899983406066895,5.68064022064209,1
2158,9.26295566558838,1.0174171924591064,0.5688496232032776,2
2161,13.912044525146484,15.022051811218262,20.16602325439453,1
2164,5.5080156326293945,3.09208345413208,5.062195301055908,1
2169,3.768738031387329,4.898863315582275,4.908629417419434,2
2171,3.3978185653686523,4.563228607177734,2.8023784160614014,1
2175,3.42301344871521,2.035355806350708,0.5117084383964539,1
2194,3.697809934616089,3.869852066040039,5.801147937774658,1
2195,5.8799004554748535,10.709920883178713,7.216275215148926,2
2202,9.266758918762209,9.594537734985352,9.669966697692873,1
2203,30.15047645568848,41.66306686401367,78.0516128540039,2
2205,3.678184986114502,2.2373502254486084,4.270191669464111,1
2213,13.074435234069824,13.103398323059082,12.143354415893556,1
2216,12.513904571533203,9.733847618103027,10.575369834899902,1
2224,11.47912311553955,9.4067964553833,10.482782363891602,1
2226,3.289820671081543,5.623345375061035,6.664898872375488,1
2228,4.357104301452637,1.6445822715759275,3.202000617980957,1
2233,2.379692792892456,5.338325500488281,4.7469096183776855,1
2237,6.997589588165283,8.451028823852539,4.362816333770752,1
2240,4.1637067794799805,5.251545429229736,3.037606716156006,1
2244,14.252729415893556,13.087138175964355,7.414749622344971,1
2246,6.163092613220215,5.320573329925537,13.28346824645996,2
2253,6.238443374633789,9.815227508544922,9.993703842163086,1
2258,4.1277570724487305,0.3667337596416473,3.7670376300811768,2
2269,5.940454006195068,3.840102672576904,3.961835861206055,1
2271,35.79677200317383,32.19484329223633,40.694374084472656,1
2276,0.4424285888671875,2.6011784076690674,2.601632833480835,2
2280,15.45647430419922,13.56820297241211,16.32514762878418,1
2281,2.984341621398926,2.655951499938965,4.104811191558838,1
2285,1.0963613986968994,2.179650068283081,1.396392583847046,1
2287,6.2301859855651855,10.550188064575195,3.6109540462493896,2
2288,4.658839225769043,3.979378461837769,6.643006801605225,1
2308,1.1467978954315186,3.680727243423462,2.071753025054932,1
2311,9.079415321350098,8.192845344543457,15.28904151916504,1
2323,3.7395544052124015,3.3019790649414062,2.7102670669555664,2
2326,11.822626113891602,12.675344467163086,5.939764499664307,1
2331,1.5477367639541626,1.8715791702270508,0.8269617557525635,1
2339,7.1267828941345215,7.464746475219727,3.553583860397339,1
2341,3.96134877204895,3.334227561950684,8.652329444885254,2
2342,6.298947811126709,5.978806495666504,7.754054546356201,1
2343,18.054363250732425,11.93659496307373,14.085676193237305,2
2344,0.8676226139068604,1.7664034366607666,5.105527400970459,1
2348,13.77523422241211,12.76854419708252,9.989425659179688,1
2350,7.1700758934021,7.143234729766846,4.3240509033203125,1
2364,1.8861368894577024,5.724757194519043,3.619323968887329,1
2373,20.145538330078125,13.952489852905272,18.026994705200195,1
2376,9.40235710144043,9.348017692565918,4.721511363983154,2
2380,1.7421807050704956,0.4420014321804046,3.839974164962769,1
2390,4.997034072875977,8.766934394836426,19.635822296142575,2
2393,8.39159870147705,11.33996295928955,19.134204864501957,2
2395,6.6667799949646,4.386280536651611,4.041947364807129,1
2397,6.422886848449707,3.5291502475738525,7.095762729644775,2
2404,6.840649604797363,3.612004995346069,8.34329605102539,2
2408,2.0309925079345703,2.3131773471832275,4.277922630310059,1
2409,1.8100006580352783,6.775815486907959,4.72276496887207,1
2411,1.3394054174423218,3.0870532989501958,1.6368417739868164,1
2413,0.691008448600769,3.253337144851685,0.9808050990104676,2
2420,4.07882833480835,3.876644372940064,1.853213667869568,1
2424,7.85945463180542,8.70970630645752,10.570691108703612,1
2427,1.339688777923584,2.0816092491149902,2.740192174911499,1
2429,5.305019855499268,7.24546480178833,4.634002208709717,1
2432,2.608733892440796,1.7869985103607178,2.7985057830810547,1
2441,2.436283588409424,13.724184036254885,21.445491790771484,2
2447,5.030850410461426,4.447741985321045,2.4412026405334477,1
2450,3.519539356231689,3.3396575450897217,2.669311761856079,1
2454,1.6018763780593872,3.0134084224700928,5.134932041168213,1
2455,1.6593252420425415,3.890035390853882,2.1295268535614014,1
2465,6.469871044158936,5.2275471687316895,3.162838935852051,1
2468,5.3977885246276855,10.457237243652344,3.233767509460449,2
2471,4.882309913635254,5.758443832397461,4.871625900268555,1
2473,2.981790781021118,2.042234182357788,3.1543519496917725,1
2475,13.65907859802246,11.89454746246338,8.589069366455078,1
2491,21.943098068237305,20.81863784790039,18.986764907836918,2
2494,10.284720420837402,10.78104305267334,10.087905883789062,1
2506,7.502962112426758,4.246725559234619,4.284663200378418,1
2507,4.217052936553955,7.641161441802978,4.277654647827148,1
2518,1.9113776683807373,2.5990424156188965,2.4252970218658447,1
2520,20.64691734313965,16.603557586669922,10.441573143005373,1
2525,4.68524694442749,1.136350154876709,4.834147930145264,1
2529,0.3244483470916748,1.3827980756759644,1.7810107469558716,1
2534,1.9427016973495483,0.8060601949691772,2.6518354415893555,2
2536,7.665893077850342,5.667584419250488,8.525352478027344,2
2538,3.2884204387664795,2.530562162399292,8.752095222473145,2
2539,58.61466979980469,55.76738357543945,60.1212272644043,2
2543,2.4282658100128174,2.5131101608276367,10.894542694091797,2
2545,6.284402370452881,4.564408779144287,4.128958225250244,2
2548,5.9578118324279785,4.121613502502441,5.017650604248047,2
2551,12.765281677246094,70.6394271850586,45.16084289550781,1
2557,1.364566445350647,1.3864260911941528,1.8360058069229128,1
2561,2.760427951812744,5.898862838745117,6.764647006988525,1
2566,3.30070161819458,3.389779806137085,2.106585502624512,1
2573,3.126677989959717,2.803624391555786,2.90802264213562,1
2576,1.5714125633239746,2.87170672416687,2.3883395195007324,1
2578,3.06751561164856,9.4221773147583,6.636811256408691,2
2581,4.7387542724609375,2.555156946182251,0.2111791670322418,1
2583,5.475710868835449,21.808500289916992,17.95145034790039,2
2585,14.64771842956543,8.057456016540527,6.645012378692627,1
2592,4.643158435821533,3.3346638679504395,4.881756782531738,1
2596,5.536650657653809,4.697890281677246,4.217120170593262,1
2605,9.36545467376709,8.788766860961914,8.529722213745117,1
2606,0.7115276455879211,6.351943492889404,4.10758113861084,1
2607,1.569882035255432,22.750627517700195,22.0300350189209,2
2611,3.196377754211426,0.6662349700927734,1.9378100633621216,2
2615,1.7748680114746094,2.597953081130981,3.44002366065979,2
2618,61.3072624206543,63.68511962890625,46.03238296508789,1
2635,0.8073952198028564,1.916917324066162,2.726914882659912,1
2638,17.111263275146484,8.543347358703613,7.558467388153076,2
2640,5.152084827423096,8.709160804748535,16.397708892822266,2
2644,1.5365275144577026,4.43402099609375,4.517078399658203,1
2648,8.168169975280762,6.361722469329834,7.241410255432129,1
2661,1.5273150205612185,2.6757326126098637,3.235950231552124,1
2662,7.283382892608643,7.793067932128906,4.287949562072754,1
2664,16.44415855407715,9.521085739135742,59.75950241088867,2
2665,1.3399442434310913,2.355307579040528,1.2669284343719482,2
2668,1.7331762313842771,0.6902197599411011,1.525731325149536,1
2669,8.509259223937988,9.366373062133787,5.871907711029053,1
2670,4.472754955291748,1.2634199857711792,0.2719816863536834,2
2674,2.0799334049224854,5.747133255004883,3.488487243652344,1
2678,10.92848777770996,6.629290580749512,7.266203880310059,1
2679,9.490260124206545,11.545604705810549,9.790831565856934,1
2682,6.056240558624268,7.364577293395996,4.093209743499756,1
2697,4.936674118041992,4.816883563995361,5.651162624359131,1
2700,10.472228050231934,11.644246101379396,13.378148078918455,1
2702,4.674946308135986,2.3979148864746094,8.038423538208008,2
2707,5.83475923538208,4.534975528717041,4.229329586029053,1
2708,17.24016571044922,9.35440158843994,4.537054061889648,2
2709,5.616807460784912,5.878571510314941,7.5944504737854,1
2712,19.75404167175293,22.890342712402344,41.81563949584961,2
2732,2.198002338409424,3.813560724258423,3.065736055374145,2
2733,7.836330413818359,7.956679821014404,21.240741729736328,2
2734,22.87339973449707,19.76686668395996,30.08641242980957,1
2746,6.349697589874268,6.801656723022461,1.646467685699463,1
2747,4.066331386566162,3.982052564620972,3.880232810974121,1
2753,4.892024040222168,2.8027822971343994,5.041018962860107,1
2758,1.4145079851150513,3.123598098754883,0.3141335248947143,1
2775,5.567241668701172,1.5438441038131714,3.6178441047668457,1
2778,4.033337116241455,2.0825870037078857,3.0172152519226074,1
2783,82.34632873535156,16.53310775756836,56.71397399902344,2
2787,3.671041965484619,5.177595138549805,6.011136054992676,1
2789,2.877450942993164,5.305724143981934,3.341862678527832,1
2793,3.9258391857147217,3.89693021774292,1.157246470451355,2
2801,4.269103050231934,3.1655168533325195,0.5652658343315125,1
2803,4.361841201782227,0.9644639492034912,5.546488285064697,1
2805,6.514046669006348,4.573460102081299,4.990642547607422,1
2809,6.908472537994385,9.289631843566896,9.70278549194336,1
2811,6.276800632476807,3.787371873855591,3.15087890625,1
2820,5.6434326171875,6.67978048324585,11.66586685180664,2
2823,3.86818528175354,1.245438575744629,3.9043257236480713,2
2825,6.357481002807617,2.25871205329895,6.56500244140625,1
2831,25.034454345703125,38.25389862060547,32.26025390625,1
2832,3.838398933410645,9.310087203979492,8.522765159606934,2
2833,3.926884651184082,8.497236251831055,10.248412132263184,1
2834,5.576496124267578,6.872221946716309,5.769258499145508,1
2835,24.397369384765625,21.83796119689941,24.897926330566406,1
2837,25.54804229736328,19.29952812194824,24.717086791992188,1
2843,7.7429585456848145,4.263635158538818,5.749808311462402,1
2845,2.80115294456482,1.8201457262039185,3.523300170898437,1
2858,11.53801441192627,28.545154571533203,14.930005073547363,2
2860,4.041604995727539,5.328998565673828,5.4630560874938965,1
2861,8.254743576049805,7.828785896301269,8.72011947631836,1
2864,4.735326766967773,2.9003865718841557,3.3816628456115723,1
2865,116.97317504882812,115.77582550048828,111.4765853881836,1
2874,4.138828277587891,3.1117074489593506,2.9664011001586914,2
2881,7.446494102478027,7.546923637390137,5.3114333152771,2
2882,5.278879642486572,3.75050950050354,6.017643451690674,1
2883,2.002121925354004,1.0104825496673584,2.975117921829224,2
2884,7.38328742980957,9.08906078338623,5.888630390167236,1
2888,4.567451477050781,4.137094974517822,5.373473644256592,1
2893,7.969456195831299,5.841134548187256,4.043916702270508,1
2896,0.8820816278457642,2.6058990955352783,2.9407713413238525,1
2897,0.5476942658424377,2.611943483352661,1.81328558921814,1
2908,4.738271713256836,3.83632230758667,2.115219593048096,2
2922,7.796840190887451,5.343075752258301,5.790808200836182,1
2926,1.959679126739502,3.309613943099976,3.553685188293457,1
2930,10.93451690673828,12.388871192932127,12.558369636535645,1
2932,0.8268296718597412,0.8859196901321411,0.0260499566793441,2
2934,3.8558311462402335,2.9580237865448,0.1217320337891578,2
2944,15.44680404663086,13.19520092010498,12.642304420471191,1
2946,9.178881645202637,12.15396785736084,13.810458183288574,2
2958,4.840638637542725,4.086390972137451,5.210832118988037,2
2967,2.1545164585113525,2.67581844329834,2.0156185626983643,1
2968,7.956854343414307,6.3375244140625,7.812439918518066,1
2971,3.845178842544556,7.032766342163086,2.439879894256592,1
2976,2.2045645713806152,3.310019969940185,2.6237218379974365,1
2977,0.0660847499966621,2.300574541091919,5.745455741882324,2
2981,31.657697677612305,27.798734664916992,15.243770599365234,2
2983,3.3902175426483154,4.387609481811523,2.557856559753418,2
2985,8.152837753295898,7.772006034851074,7.391767978668213,2
2987,3.4745540618896484,6.93910026550293,10.43568515777588,2
2990,0.3565353155136108,2.972764015197754,2.2583086490631104,1
2992,2.288533926010132,3.741781949996948,3.1213607788085938,1
2996,0.0815887451171875,0.8857024908065796,2.3850200176239014,2
3003,10.899452209472656,17.200326919555664,9.992326736450195,2
3005,7.822937488555908,3.3791284561157227,1.8909385204315183,1
3011,16.540935516357422,19.39453125,15.98315143585205,1
3018,5.1157050132751465,5.306656360626221,2.5342276096343994,1
3020,4.711041927337647,6.187689304351807,1.640849232673645,2
3022,1.351887822151184,4.669808387756348,7.302740573883057,2
3024,5.076150894165039,6.363245964050293,8.569372177124023,1
3025,10.463190078735352,12.879191398620604,12.264699935913086,1
3042,1.97114098072052,1.284910798072815,2.031776428222656,1
3043,4.132226467132568,3.551485061645508,4.492239475250244,1
3045,4.940835952758789,2.7158052921295166,2.9291272163391118,1
3052,2.933155298233032,0.1588114947080612,3.4404327869415283,2
3053,2.775264024734497,1.3385316133499146,6.498751640319824,2
3059,1.6499574184417725,1.734801173210144,3.5004684925079346,2
3060,57.49296569824219,47.75631332397461,17.122779846191406,2
3061,24.166433334350582,14.866809844970703,17.558910369873047,1
3065,2.2726640701293945,2.9358510971069336,4.567901134490967,2
3067,2.1836700439453125,1.973106026649475,3.528798818588257,2
3071,2.1062302589416504,1.1868590116500854,1.1475728750228882,1
3073,0.0651906579732894,1.7330198287963867,1.1630752086639404,1
3077,11.694540023803713,7.157234191894531,10.330256462097168,1
3078,14.93659782409668,11.85542106628418,14.281454086303713,1
3085,6.079186916351318,5.843186855316162,6.026684761047363,1
3086,8.965622901916504,8.520211219787598,6.95358943939209,1
3091,1.7351436614990234,5.972620010375977,14.829018592834473,2
3097,5.078977108001709,5.7931647300720215,4.241124153137207,2
3103,7.162712574005127,4.427126407623291,3.289469718933105,1
3104,6.262394428253174,4.404180526733398,3.783898115158081,2
3106,3.848989486694336,6.5852227210998535,7.256308078765869,1
3111,4.664717674255371,3.953203678131104,3.792783737182617,1
3114,1.225685477256775,1.8125771284103396,0.8054438233375549,1
3117,3.940911293029785,3.4601118564605717,1.137058973312378,1
3122,8.266441345214844,3.818718194961548,10.100001335144045,2
3126,4.100636959075928,0.3220511078834533,3.8428356647491455,1
3129,6.565149307250977,10.126306533813477,14.6383638381958,2
3130,23.476560592651367,39.60684967041016,70.60421752929688,2
3131,6.047398090362549,3.573492288589477,3.1140851974487305,1
3133,2.722361326217652,3.293464183807373,2.0799522399902344,1
3142,3.384547710418701,5.18476676940918,1.7923779487609863,1
3145,9.50819969177246,8.837435722351074,10.631465911865234,1
3147,3.807564020156861,2.888984680175781,5.402316570281982,1
3155,2.225533962249756,4.112988471984863,2.038374662399292,1
3156,2.6595091819763184,3.8036625385284415,8.761982917785645,1
3163,6.394503116607666,6.842438220977783,4.197393894195557,2
3172,2.549849510192871,3.5335772037506104,2.8834636211395264,1
3185,5.03748083114624,8.95048999786377,12.640362739562988,2
3189,10.996387481689451,8.143656730651855,6.397712707519531,1
3192,1.7632277011871338,1.769334077835083,2.9970152378082275,2
3193,4.713888645172119,4.231802940368652,4.171404838562012,2
3205,3.4127185344696045,2.3368210792541504,2.9330430030822754,1
3209,3.8571078777313232,4.922974586486816,5.909153938293457,1
3211,2.934433460235596,0.9331679940223694,3.2384355068206787,1
3215,5.889498710632324,4.45389986038208,6.224198341369629,2
3217,3.3237905502319336,1.4613580703735352,2.9229657649993896,1
3223,4.072948932647705,0.4935364127159118,2.8850669860839844,2
3224,6.1377787590026855,6.030457496643066,2.5760726928710938,1
3225,3.934048652648926,4.754566192626953,6.5816569328308105,1
3226,1.5916461944580078,2.98740816116333,5.07440996170044,1
3230,1.2692954540252686,2.1575746536254883,1.0369011163711548,1
3231,4.341893672943115,3.5806124210357666,4.067211627960205,1
3236,1.827511548995972,2.820267915725708,0.4435256719589233,2
3243,47.8229866027832,45.37638854980469,51.387451171875,1
3244,3.16330361366272,5.338644981384277,2.525136232376098,1
3246,16.78897476196289,7.734551906585693,10.519700050354004,1
3249,3.5961177349090576,3.727966070175171,3.0372159481048584,1
3251,7.39035177230835,3.738983631134033,1.43736732006073,1
3254,0.6675845384597778,0.7535313963890076,1.0499873161315918,2
3257,31.719135284423828,37.19151306152344,35.78790664672852,2
3258,5.4552998542785645,4.227061748504639,8.725095748901367,1
3264,14.865857124328612,17.748275756835938,20.517793655395508,1
3266,15.806644439697266,19.65013885498047,22.99856758117676,1
3269,7.074244022369385,6.703488826751709,4.818778991699219,2
3271,1.9386171102523804,0.4724698364734649,1.7537599802017212,1
3273,3.347475528717041,1.732453227043152,4.197253704071045,1
3275,8.57172966003418,10.51553440093994,8.483689308166504,1
3277,2.287079095840454,7.743658542633057,8.805326461791992,2
3281,23.783021926879883,13.784261703491213,12.14832592010498,1
3285,105.4603271484375,70.76658630371094,20.797199249267575,2
3286,6.657944679260254,6.753521919250488,4.361335277557373,1
3298,4.874030590057373,5.756296634674072,8.539987564086914,1
3300,1.2742294073104858,3.896137952804565,4.300938606262207,1
3307,2.306992292404175,0.7813008427619934,12.188100814819336,2
3309,23.281736373901367,23.11920166015625,45.1771354675293,2
3314,21.48867416381836,69.74279022216797,30.370088577270508,1
3320,7.42543363571167,4.36890983581543,4.67035722732544,1
3321,6.323325157165527,5.962596416473389,1.93625807762146,1
3324,8.673338890075684,13.01353359222412,7.081762313842773,1
3328,4.165921211242676,4.37746000289917,5.905049800872803,2
3332,1.7627018690109253,3.3170735836029053,1.4378663301467896,1
3344,2.4779629707336426,4.275069713592529,2.8014485836029053,1
3345,3.3738927841186523,2.8998756408691406,10.416852951049805,1
3346,5.185969352722168,2.952798128128052,7.14523458480835,2
3347,1.2703553438186646,3.908148050308228,2.0705578327178955,1
3348,29.871261596679688,26.1269588470459,18.382801055908203,2
3358,2.5150952339172363,6.933916091918945,5.0316481590271,1
3363,4.817245006561279,1.5347607135772705,3.602494955062866,1
3367,18.76676750183105,20.44997215270996,22.69043731689453,1
3374,6.469341278076172,7.95695161819458,2.588586807250977,1
3377,3.509642601013184,3.4102182388305664,5.660345077514648,1
3379,32.387054443359375,21.517976760864254,25.16629981994629,2
3380,4.600200176239014,6.255467891693115,7.460525035858154,1
3381,38.906982421875,43.322021484375,32.88916778564453,1
3388,3.971233129501343,2.184613943099976,4.457998752593994,1
3392,0.9812561869621276,2.9911370277404785,3.401583433151245,1
3397,31.03883934020996,22.99471473693848,27.811878204345703,1
3400,6.766826152801514,7.113302707672119,9.023548126220703,1
3401,3.6110315322875977,1.9722886085510252,7.652938842773437,1
3404,8.45561408996582,6.935033798217773,6.35252046585083,1
3407,2.2638604640960693,4.581162929534912,3.80904483795166,1
3408,4.26904821395874,4.118510246276856,2.746537685394287,2
3411,132.34759521484375,136.98329162597656,78.50853729248047,2
3412,5.542021751403809,10.33489990234375,8.358927726745605,1
3417,3.335933923721313,4.620744228363037,5.432097434997559,1
3419,7.579500198364258,12.60648250579834,29.020952224731445,2
3420,1.704939365386963,2.6099119186401367,4.698411464691162,1
3423,4.511911869049072,5.110570430755615,5.1749587059021,2
3426,8.125621795654297,6.05891752243042,31.574846267700195,2
3430,15.036519050598145,5.428790092468262,11.026177406311035,1
3431,7.480178833007812,8.197040557861328,9.579354286193848,1
3434,6.432107448577881,5.965624809265137,4.421139240264893,2
3447,23.714229583740234,5.406607151031494,10.80201530456543,1
3449,1.6943480968475342,2.9240849018096924,2.963918447494507,2
3452,4.606897354125977,6.21027946472168,4.720515251159668,1
3453,14.067951202392578,14.146607398986816,11.848565101623535,1
3461,5.811415195465088,4.683962821960449,5.943931579589844,1
3469,13.42299747467041,12.969722747802734,9.184611320495604,1
3472,1.315971851348877,10.241212844848633,8.327991485595703,2
3477,16.100135803222656,15.603900909423828,14.151937484741213,1
3480,4.833284378051758,5.776718616485596,4.648588180541992,1
3483,1.644376516342163,4.471166133880615,5.611650466918945,1
3484,14.09275245666504,7.364760875701904,7.466649532318115,2
3489,7.367022514343262,7.390480041503906,4.045615196228027,2
3495,7.228970527648926,10.516236305236816,10.554028511047363,1
3500,7.42133092880249,6.637485027313232,5.81899356842041,1
3501,3.538538694381714,3.5872035026550293,6.603382110595703,2
3506,7.901955127716064,9.455309867858888,9.971060752868652,1
3507,6.605621337890625,7.000411987304688,3.5797927379608154,1
3508,7.244779586791992,4.095385551452637,10.139641761779783,1
3510,4.8972578048706055,1.153283715248108,4.107617378234863,1
3512,3.108327627182007,2.7912251949310303,3.78096866607666,1
3515,7.548542976379394,15.360787391662598,38.25432968139648,2
3521,4.38089656829834,5.803516864776611,6.579470157623291,2
3539,14.767223358154297,13.570576667785645,18.092914581298828,2
3542,0.33580482006073,0.2544670403003692,2.1115448474884038,2
3552,5.808474540710449,9.30039882659912,6.809886932373047,1
3556,1.6486690044403076,3.2298052310943604,0.6484492421150208,2
3561,0.7916104793548584,4.408439636230469,0.8627215623855591,1
3570,13.078624725341797,23.590856552124023,4.577786922454834,1
3571,7.3014984130859375,7.194846630096436,10.009319305419922,2
3573,1.5026100873947144,3.3495430946350098,2.5831332206726074,1
3575,3.742927312850952,5.83471155166626,1.706417441368103,1
3578,7.137260913848877,11.752896308898926,18.923969268798828,1
3584,3.2396011352539062,5.013641357421875,4.012178421020508,1
3586,3.6462247371673584,5.2188239097595215,1.473934292793274,1
3592,2.9679501056671143,1.6478681564331057,2.7640302181243896,1
3593,6.033420085906982,3.7898387908935542,2.9135677814483643,1
3598,19.21357536315918,7.180605888366699,0.4365859627723694,2
3599,0.3031639158725738,0.8667474985122681,1.20009446144104,2
3600,6.444974899291992,20.76323699951172,29.111347198486328,2
3603,4.102719306945801,6.967767238616943,8.223605155944824,2
3605,7.93983793258667,16.413694381713867,10.508905410766602,2
3612,4.601207256317139,3.8523805141448975,3.2116382122039795,1
3617,3.142071008682251,2.4986937046051025,5.195790767669678,1
3624,12.651270866394045,19.65774726867676,7.76939582824707,2
3631,1.7818669080734253,0.8637566566467285,2.950547218322754,1
3638,4.255621433258057,2.2820441722869877,3.3553221225738525,1
3639,3.749028444290161,2.9614899158477783,2.5910677909851074,1
3645,2.627744436264038,1.2080007791519165,0.375694215297699,2
3648,0.3787019252777099,2.4669058322906494,1.86513090133667,2
3653,4.456852912902832,6.427307605743408,4.081196308135986,2
3655,4.7188334465026855,5.98134708404541,3.1417787075042725,2
3660,63.31342697143555,63.545928955078125,39.91098403930664,2
3663,3.897751808166504,2.277070999145508,0.4672892689704895,2
3670,3.323611259460449,4.865885257720947,4.694883823394775,1
3672,0.8474745750427246,6.658658027648926,1.772252917289734,2
3678,5.638488292694092,7.147184371948242,7.087881088256836,2
3681,3.07248854637146,4.723060607910156,4.274827480316162,2
3685,7.522144794464111,5.71842098236084,7.579530239105225,1
3693,7.252273082733154,8.148387908935547,7.010311603546143,1
3694,4.100625991821289,2.31001877784729,1.589599609375,1
3695,4.127787113189697,5.476315975189209,3.7476513385772714,1
3699,6.65936279296875,8.688541412353516,10.652920722961426,1
3705,1.7090116739273071,3.1491613388061523,3.319211006164551,2
3706,3.407491683959961,5.501484394073486,4.162465572357178,1
3708,8.806330680847168,16.5544490814209,4.025052547454834,2
3719,3.9688525199890137,2.425499677658081,2.0593435764312744,1
3724,7.082927227020264,5.487702369689941,4.821389675140381,2
3730,3.337766170501709,1.3464597463607788,10.865056991577148,2
3735,1.7331260442733765,5.643523693084717,10.561482429504396,2
3739,3.783048391342163,3.156724691390991,1.5559834241867063,1
3745,3.7327098846435542,5.347497940063477,2.160353183746338,2
3753,2.876230478286743,4.20996618270874,1.1154552698135376,2
3763,7.19974946975708,5.328367233276367,14.730057716369627,1
3764,7.98970365524292,2.675801515579224,4.378587245941162,1
3770,4.5055766105651855,4.982766151428223,2.4100897312164307,1
3780,2.099084854125977,0.1626251637935638,2.613882780075073,1
3787,12.33743381500244,18.482196807861328,3.0647246837615967,2
3790,2.497305393218994,1.6371071338653564,0.8460364937782288,1
3792,7.714639186859131,6.022140979766846,3.204174041748047,1
3793,3.728898525238037,5.927996635437012,2.53680419921875,1
3795,4.912744045257568,4.380871772766113,1.4776875972747805,1
3799,0.1856840848922729,5.354966163635254,2.2962136268615723,1
3802,1.6560863256454468,5.588636875152588,4.253161907196045,1
3805,2.415557622909546,6.361948490142822,2.047288417816162,1
3817,10.348201751708984,20.692577362060547,6.872028827667236,1
3822,0.2363309115171432,1.368411898612976,3.7993688583374015,1
3832,18.225994110107425,21.03791236877441,14.61575984954834,1
3833,8.85865592956543,11.175536155700684,22.740455627441406,2
3837,6.644411087036133,5.820351123809815,5.380958557128906,1
3839,4.013750553131104,3.5161614418029785,3.887354612350464,1
3840,25.1220760345459,35.61185836791992,11.91703987121582,2
3842,3.803422927856445,6.410880088806152,0.7008429169654846,2
3844,25.2116641998291,10.707082748413086,15.639973640441896,1
3861,4.746991157531738,11.41696071624756,8.149710655212402,2
3862,3.682551622390747,2.9473419189453125,3.800363302230835,1
3864,22.103761672973636,8.191107749938965,5.6821608543396,1
3871,2.902186632156372,2.465060234069824,2.9667980670928955,1
3875,0.1091729998588562,1.7589586973190308,4.226442813873291,1
3880,5.894285678863525,6.745347499847412,5.070051670074463,1
3883,5.547908306121826,3.4520888328552246,3.188037872314453,1
3885,52.81217193603516,49.998661041259766,44.147457122802734,1
3887,6.781737804412842,3.668349027633667,15.802069664001465,1
3888,2.628791570663452,6.396489143371582,1.7229803800582886,1
3890,130.81968688964844,96.7699737548828,122.34673309326172,2
3895,6.382266044616699,6.556501865386963,6.915400505065918,1
3908,4.535725116729736,4.481703758239746,4.411111831665039,1
3930,2.699905633926392,3.627067804336548,3.564547300338745,2
3931,9.330191612243652,9.753840446472168,12.93539333343506,1
3941,3.737647294998169,2.6967360973358154,12.492969512939451,2
3944,7.557602882385254,6.481747627258301,3.3129568099975586,1
3945,1.069644570350647,4.132085800170898,3.501458644866944,1
3946,7.843158721923828,10.018285751342772,9.385293960571287,1
3948,1.996198654174805,6.332600593566895,3.515740871429444,1
3949,2.1919641494750977,10.261968612670898,12.752877235412598,1
3951,6.683011054992676,8.420204162597656,8.866015434265137,1
3952,7.365964889526367,4.102423191070557,0.8377916216850281,1
3955,2.721508741378784,1.520796537399292,1.047188401222229,2
3957,5.847548484802246,1.458095669746399,4.810088157653809,1
3963,4.613442897796631,3.1471922397613525,5.833999633789063,1
3964,4.259405612945557,7.514102458953857,2.476386785507202,1
3971,30.022127151489254,23.688718795776367,21.32600975036621,1
3972,10.9732027053833,62.435489654541016,26.11637687683105,2
3977,4.958810329437256,9.84610080718994,3.8580379486083984,1
3981,7.876514911651611,1.7541766166687012,3.1232826709747314,1
3985,2.32594895362854,8.453202247619629,0.729443371295929,2
3989,15.42231273651123,16.69087791442871,15.338510513305664,1
3999,4.983659744262695,6.847125053405762,8.033742904663086,1
4012,3.3474678993225098,6.747286319732666,10.156054496765137,2
4016,3.3017146587371826,2.509360074996948,3.474807977676392,2
4017,23.935230255126957,26.92122459411621,37.891231536865234,1
4020,0.5729432106018066,2.110949993133545,0.0519733950495719,1
4022,2.693098783493042,0.8640580177307129,0.1538804322481155,1
4031,23.672956466674805,5.6660332679748535,2.160264492034912,2
4034,1.838194489479065,6.887811660766602,6.202761173248291,1
4045,3.6840898990631104,4.646240711212158,2.0003621578216557,1
4046,1.8991659879684448,4.296900749206543,3.235654592514038,1
4048,9.03718090057373,9.276006698608398,8.25782585144043,1
4057,4.277721405029297,3.367892026901245,6.210485935211182,1
4060,9.100486755371094,8.072522163391113,11.014811515808104,1
4063,20.576465606689453,81.38494873046875,106.71775817871094,2
4067,2.472559690475464,3.383100271224976,2.711090087890625,1
