,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
3230,3.1726698875427246,4.065654754638672,5.585461139678955,9.64435753481041e-10,2.466467252659754e-09,4.812100939943775e-09,1.9959816022208088e-09,2.226589135290169e-09,1.5466727898427735e-09,2.616175942549148e-09,1.0211643752811026e-09,1.7639341354370115,2.425441026687622,6.106283664703369,1.795933961868286,4.245028018951416,1.2692954540252686,2.1575746536254883,1.0369011163711548,1
3231,8.538063049316406,7.629853248596191,6.00728702545166,3.2781477532495273e-09,2.1984147835496515e-09,6.111820383125632e-09,2.448083735728801e-09,3.984555352332109e-09,4.442334500254219e-09,4.3800962856721534e-09,3.2872926603033643e-09,4.09601354598999,2.04577112197876,6.160874843597412,2.605640411376953,4.026617050170898,4.341893672943115,3.5806124210357666,4.067211627960205,1
3236,6.303125858306885,1.119404435157776,0.1116275414824485,2.881760607920114e-09,3.249957858386665e-09,5.738679531575031e-10,1.120206416516112e-08,1.6860505880345045e-08,5.1744213358517754e-09,7.880470498378145e-09,1.1462549798224584e-09,1.2401374578475952,1.186079502105713,0.2054067999124527,3.978358745574951,5.862934589385986,1.827511548995972,2.820267915725708,0.4435256719589233,2
3243,88.03709411621094,85.90617370605469,59.14229965209961,4.537829667583537e-08,3.5600475456476495e-08,5.81705599245197e-08,4.14590033415152e-08,6.946211073000087e-08,9.162651082306185e-08,7.986931649384132e-08,8.755951341754553e-08,34.88159942626953,27.66340446472168,36.41230773925781,29.911619186401367,43.52900314331055,47.8229866027832,45.37638854980469,51.387451171875,1
3244,8.957387924194336,6.0006537437438965,5.185783863067627,3.788332314513809e-09,1.6860886020708676e-08,9.944514545168204e-09,1.3956740652076862e-08,1.4865824127241469e-08,6.409999642187358e-09,1.1707908420532933e-08,7.486747222174017e-09,2.446797609329224,7.09027099609375,3.7162914276123047,6.013195514678955,5.754682540893555,3.16330361366272,5.338644981384277,2.525136232376098,1
3246,28.333084106445312,25.83686065673828,13.909205436706545,9.335231254681275e-09,1.2237500790490684e-08,6.245532535587017e-09,1.0621083568196354e-08,1.2627043410873284e-08,2.106809304791568e-08,8.015515362558291e-09,1.4148578308947892e-08,9.356435775756836,9.66738986968994,5.4111199378967285,8.73973560333252,10.674423217773438,16.78897476196289,7.734551906585693,10.519700050354004,1
3249,9.86852741241455,8.631892204284668,3.2299861907958984,5.202019703887117e-09,3.855134877994715e-09,5.892695664755365e-09,4.2512477982370456e-09,5.828285853937132e-09,3.216794608462692e-09,2.169239010640922e-09,2.7757314224885477e-09,5.454717636108398,3.824318885803223,5.865583419799805,5.134261608123779,6.512643814086914,3.5961177349090576,3.727966070175171,3.0372159481048584,1
3251,8.077335357666016,10.950440406799316,7.033608913421631,6.054500900631865e-09,6.833403176642605e-09,3.7842853295444465e-09,2.940049981248194e-09,4.836519629236591e-09,5.470776276439437e-09,2.9715294669330206e-09,1.927882298247141e-09,7.313815593719482,7.343799591064453,3.65057110786438,4.194522857666016,5.968300342559815,7.39035177230835,3.738983631134033,1.43736732006073,1
3254,3.470698833465576,0.8885810971260071,1.2934634685516355,5.674062997229612e-09,9.657356692116537e-09,4.250381824277838e-09,5.22946752568032e-09,1.929549631185523e-09,1.341176281144385e-09,1.4289540661849287e-09,1.341902700069397e-09,2.3328957557678223,4.693398475646973,2.1480419635772705,2.757688522338867,1.0627024173736572,0.6675845384597778,0.7535313963890076,1.0499873161315918,2
3257,50.92660140991211,31.926862716674805,11.666056632995604,1.6002402736248202e-09,6.794488083272654e-09,1.370412494594575e-08,1.7835025900581062e-08,5.7807394426845355e-08,6.417864995000856e-08,7.243459521077966e-08,6.079810788151009e-08,2.135284662246704,6.154491424560547,11.4717435836792,13.445096015930176,34.30709457397461,31.719135284423828,37.19151306152344,35.78790664672852,2
3258,14.342947959899902,11.591867446899414,7.791015148162842,2.5128186198486446e-09,1.3764694939411015e-09,5.843954209439062e-09,2.7637123700685606e-09,4.150076282627424e-09,3.4708342866451854e-09,2.480579741614974e-09,5.256545421161718e-09,5.347423076629639,3.691328525543213,10.024835586547852,6.189052104949951,6.598843097686768,5.4552998542785645,4.227061748504639,8.725095748901367,1
3264,38.59321975708008,53.59196853637695,43.25700759887695,1.4581406304614576e-08,1.3090839523499652e-08,1.986501452222456e-08,2.1000493788392305e-08,1.002378802184012e-08,1.0710606623831609e-08,1.2372294300178057e-08,1.3895282258147292e-08,23.00383186340332,20.27406120300293,25.22522354125977,28.207338333129883,17.059799194335938,14.865857124328612,17.748275756835938,20.517793655395508,1
3266,52.214599609375,44.20934295654297,22.004152297973636,8.92232350224731e-08,5.1637254472325373e-08,4.60547475711337e-08,3.853616092897028e-08,3.6645054990458454e-08,3.0084009949860047e-08,3.7081683501583036e-08,3.944957072121724e-08,45.47232818603516,27.907045364379883,24.543195724487305,22.284788131713867,21.117000579833984,15.806644439697266,19.65013885498047,22.99856758117676,1
3269,19.25010108947754,7.2346272468566895,1.0913007259368896,4.0383920207887065e-08,6.175907429906148e-08,4.69648178125226e-08,7.944996838205044e-08,6.508934546900491e-08,3.1149120616191794e-08,3.0295513653300083e-08,2.0556147006800533e-08,10.948506355285645,14.220015525817873,9.077448844909668,15.040006637573242,13.84165096282959,7.074244022369385,6.703488826751709,4.818778991699219,2
3271,2.775172233581543,3.504904270172119,0.4311215877532959,1.2031155627312272e-08,9.504911524516046e-09,8.833907827465737e-09,5.459843244182139e-09,1.3500010886957624e-08,7.823110159677071e-09,1.5827563704107204e-09,6.090270954217658e-09,4.186001300811768,2.8510427474975586,2.9467241764068604,1.504649639129639,3.6534903049468994,1.9386171102523804,0.4724698364734649,1.7537599802017212,1
3273,2.3463356494903564,7.717066287994385,6.284572124481201,2.0991188787178316e-09,1.3374358287521202e-09,7.744057617387057e-10,2.107209962076695e-09,1.959339135382265e-09,1.3295923251277484e-09,1.0751625145744015e-09,1.214761624623861e-09,5.2088942527771,3.6338624954223633,1.5762420892715454,3.403505325317383,3.2581520080566406,3.347475528717041,1.732453227043152,4.197253704071045,1
3275,27.58098030090332,21.495210647583008,10.231321334838867,1.3168769186222562e-08,1.5545202458611133e-08,1.4970044759365922e-08,9.241873044629756e-09,1.8684966462956254e-08,1.1431586344201604e-08,1.3610455873447336e-08,1.0014415074977025e-08,9.56325340270996,12.378260612487791,12.194802284240724,7.436981201171875,14.37035846710205,8.57172966003418,10.51553440093994,8.483689308166504,1
3277,18.260160446166992,9.934441566467283,1.3537706136703491,1.6458274743058613e-08,2.282573685619127e-09,2.848350444395464e-09,3.861702957408397e-09,1.7192784085295898e-08,4.596335312356814e-09,1.5316414803123738e-08,1.6787454981681552e-08,8.242185592651367,1.6679022312164309,1.916329026222229,2.580918788909912,9.61924934387207,2.287079095840454,7.743658542633057,8.805326461791992,2
3281,22.180198669433597,22.48793029785156,13.460745811462402,4.190534586001604e-09,4.780845053176108e-09,6.907712624126816e-09,3.6465137576158205e-09,1.3266668652534008e-08,2.2594285553623198e-08,1.051734788148906e-08,7.3632944186385885e-09,8.056806564331055,8.531399726867676,10.81806468963623,6.3595404624938965,16.614038467407227,23.783021926879883,13.784261703491213,12.14832592010498,1
3285,126.75955963134766,82.17230224609375,36.16290664672852,7.563789949927013e-08,1.291758167099033e-06,5.787235863863316e-07,1.593128899912699e-07,2.221790253997824e-07,5.970952088318882e-07,3.213885690911411e-07,5.655992652009446e-08,29.54878807067871,188.77536010742188,101.20706939697266,45.70808029174805,56.43707275390625,105.4603271484375,70.76658630371094,20.797199249267575,2
3286,13.084378242492676,11.85043716430664,5.062139511108398,9.703009951067544e-09,6.390050266702474e-09,1.11094182742022e-08,5.971084959810469e-09,6.025065335535373e-09,1.0156375296332952e-08,8.657286443281011e-09,6.118178408343056e-09,6.307971477508545,4.569243431091309,7.954319000244141,4.451379776000977,5.2314324378967285,6.657944679260254,6.753521919250488,4.361335277557373,1
3298,11.852733612060549,12.57270050048828,7.595943927764893,1.0669633176974004e-08,1.170670049788214e-08,1.3124429543154292e-08,5.7355871163622404e-09,7.942514201886297e-09,4.959639365864632e-09,8.361611847362838e-09,1.0746553869012132e-08,9.175544738769531,7.3051018714904785,8.011979103088379,4.441160678863525,5.963077068328857,4.874030590057373,5.756296634674072,8.539987564086914,1
3300,1.1704587936401367,5.142076015472412,3.97451114654541,2.1086823398519527e-09,9.596000660749835e-10,7.500232657164928e-10,4.021906363504968e-09,3.6070005315913534e-10,8.153872022020892e-10,1.781730096794831e-09,3.1384619347818443e-09,2.848740339279175,1.566464900970459,1.1665048599243164,5.097346782684326,0.8568354249000549,1.2742294073104858,3.896137952804565,4.300938606262207,1
3307,12.302483558654783,4.679274559020996,3.459430456161499,2.005586807740656e-08,3.872167031460094e-09,4.270943598783106e-09,1.0620292201224402e-08,8.268000506461703e-09,4.318885249432469e-09,1.2961945961009744e-09,2.5472386866454144e-08,9.56288242340088,2.1878790855407715,2.5485873222351074,5.820897102355957,4.440194606781006,2.306992292404175,0.7813008427619934,12.188100814819336,2
3309,68.67188262939453,27.73819923400879,8.513540267944336,4.840309202336357e-07,9.883162874757543e-07,2.4603912152088014e-07,1.0966823538183237e-07,1.3187180059048842e-07,1.3256024544716638e-07,1.1657404996867626e-07,2.8607854574147495e-07,84.71807861328125,124.8381576538086,38.80048370361328,21.345020294189453,24.415327072143555,23.281736373901367,23.11920166015625,45.1771354675293,2
3314,67.4307861328125,57.17738723754883,31.72532081604004,1.2728672338369051e-08,1.4413944704472216e-08,1.877238098302314e-08,1.5892005933437762e-08,2.91277206798668e-08,3.459889086343537e-08,1.5720617341230536e-07,5.1562462743959265e-08,10.96608829498291,11.842972755432127,13.25137424468994,11.927051544189451,20.13256072998047,21.48867416381836,69.74279022216797,30.370088577270508,1
3320,4.699542045593262,8.63195514678955,7.2044525146484375,2.9382198896144022e-09,2.049080238819556e-09,7.790738054680445e-10,9.236597042772131e-10,3.785967095382148e-09,3.7321186141525695e-09,3.124340341997822e-09,2.971778600979746e-09,4.880641937255859,2.2709085941314697,1.1960585117340088,1.546451210975647,5.934581279754639,7.42543363571167,4.36890983581543,4.67035722732544,1
3321,6.730589389801025,10.160587310791016,9.148268699645996,2.195576498387197e-10,5.046700835009688e-10,4.795365771137483e-10,3.9939662688226463e-10,9.062110506441455e-10,9.103491294126798e-10,7.446525618348686e-10,1.9461096623096807e-10,1.550447940826416,4.659018039703369,2.9866347312927246,2.747917652130127,5.90360164642334,6.323325157165527,5.962596416473389,1.93625807762146,1
3324,30.978252410888672,29.167381286621094,24.83307647705078,2.427735701360234e-08,3.3655837228252494e-08,1.766740709285841e-08,1.5390014596050605e-08,1.1808779731836694e-08,6.494011106639164e-09,1.120984816083137e-08,5.630269139800248e-09,24.26223945617676,28.160717010498047,17.69981575012207,17.07029914855957,15.102771759033203,8.673338890075684,13.01353359222412,7.081762313842773,1
3328,12.025750160217283,9.170001029968262,6.346294403076172,5.7085487448205186e-09,1.154761442023755e-08,6.970315435950169e-09,5.394094060306997e-09,3.872688392192458e-09,7.252671796464938e-09,8.577111465513099e-09,8.014018781921095e-09,3.2490246295928955,6.804882049560547,4.938439846038818,3.537824869155884,2.5655198097229004,4.165921211242676,4.37746000289917,5.905049800872803,2
3332,8.576213836669922,7.530988216400146,3.505192279815674,1.5782182227752626e-09,1.044978326092405e-09,1.2101297741651251e-09,4.560703550926526e-11,1.603795984905787e-09,9.745303453101426e-10,1.751514266956633e-09,8.131593176585739e-10,2.5414271354675293,1.9165005683898928,2.5234851837158203,0.043178204447031,2.760872840881348,1.7627018690109253,3.3170735836029053,1.4378663301467896,1
3344,8.298994064331055,8.064884185791016,4.7762627601623535,1.1117410991801082e-08,1.0651507231784764e-08,1.2303051910578232e-08,1.7889304260165773e-08,5.260467172973904e-09,5.127354096856607e-09,8.127231332366591e-09,4.5034744822203265e-09,5.488961696624756,4.880367279052734,5.200488567352295,8.104940414428711,3.089348554611206,2.4779629707336426,4.275069713592529,2.8014485836029053,1
3345,14.190210342407228,14.320651054382324,4.372804164886475,3.058773234698719e-09,8.320044209142452e-09,2.7112387890326764e-09,8.055253353234093e-09,5.769896560536836e-09,3.6623848398420478e-09,2.4041293400500763e-09,1.1681276390618224e-08,3.6338050365448,7.969185829162598,2.985970973968506,7.529347896575928,5.94670295715332,3.3738927841186523,2.8998756408691406,10.416852951049805,1
3346,12.711570739746094,4.631589889526367,0.6431801915168762,2.690084599521469e-09,1.3204962456825342e-08,9.771193631991082e-09,1.3431416867604185e-08,1.0744768630388536e-08,1.8393135903238544e-08,9.813160062321913e-09,2.661171016882236e-08,0.8994247317314148,3.897358655929565,2.9968421459198,3.976585626602173,3.2178328037261963,5.185969352722168,2.952798128128052,7.14523458480835,2
3347,9.620265007019045,6.124835014343262,3.725387334823608,3.178179497353994e-09,3.0264413197755853e-09,5.0088870828801654e-09,4.092589822590753e-09,2.6832465138681982e-09,1.0324296972896716e-09,2.876725746503439e-09,1.053631293324031e-09,5.615958690643311,4.147818088531494,5.863208770751953,5.049145698547363,3.1650426387786865,1.2703553438186646,3.908148050308228,2.0705578327178955,1
3348,66.13983917236328,38.793975830078125,11.084543228149414,6.124309948063457e-08,1.0267269345831664e-07,1.504263451579391e-07,1.2015577510737785e-07,3.315653600566293e-07,9.679394707973189e-08,7.553553160732919e-08,5.123988344735154e-08,27.25994110107422,33.86002349853516,43.5775146484375,37.44697570800781,80.11847686767578,29.871261596679688,26.1269588470459,18.382801055908203,2
3358,7.261727809906006,12.25374984741211,6.810641288757324,2.9275737389866663e-10,1.2123000381336624e-09,1.9483704927214518e-10,1.094203394558235e-09,1.6811229075486267e-09,5.604099406752994e-10,1.6285145454375536e-09,9.973140091545927e-10,1.7385975122451782,5.88813066482544,1.382976531982422,4.413373947143555,6.926464557647705,2.5150952339172363,6.933916091918945,5.0316481590271,1
3363,6.599863052368164,7.996002674102783,5.128714561462402,1.456044840253412e-09,1.4542149706642247e-09,1.1762962826011858e-09,2.8911664728958897e-10,6.19830853310077e-10,2.7867268492798303e-09,4.5900461209669164e-10,1.2228892343202347e-09,4.402004718780518,4.877241134643555,3.0907962322235107,0.6405265927314758,1.7369341850280762,4.817245006561279,1.5347607135772705,3.602494955062866,1
3367,38.27346420288086,47.401344299316406,36.10581207275391,7.783580890929898e-09,8.255448769034501e-09,9.109462517642442e-09,9.096742026315496e-09,1.0623799617803796e-08,9.616814899970905e-09,9.245274767977207e-09,1.1051157322583547e-08,18.766599655151367,18.068628311157227,19.46920394897461,18.89041328430176,21.41400718688965,18.76676750183105,20.44997215270996,22.69043731689453,1
3374,11.116059303283691,14.217522621154783,10.40712833404541,2.746604055303692e-09,3.5442644374938932e-09,2.6711195477702172e-09,2.4684770894012326e-10,2.29466246004506e-09,2.9661832989802406e-09,3.449595720184106e-09,1.4870052966742262e-09,6.171308517456055,8.051292419433594,5.956210613250732,0.5309790968894958,5.650547027587891,6.469341278076172,7.95695161819458,2.588586807250977,1
3377,10.191659927368164,5.616677284240723,1.6450810432434082,1.2869343368748787e-09,9.093155117767535e-10,1.1226071183756403e-09,1.0390684979100227e-09,3.823964700444549e-09,2.6268047736976996e-09,2.380339481078408e-09,4.360418692783696e-09,2.607140064239502,1.6742360591888428,1.6629136800765991,1.403335452079773,4.884469985961914,3.509642601013184,3.4102182388305664,5.660345077514648,1
3379,79.7583236694336,50.8613510131836,22.1792049407959,1.47554018781193e-07,1.2672572324845532e-07,1.387073353953383e-07,2.3166344931269125e-07,1.5047325518935398e-07,9.726144156729789e-08,5.593811280846239e-08,7.255646039538989e-08,44.543487548828125,39.173675537109375,40.55201721191406,60.49888229370117,44.158485412597656,32.387054443359375,21.517976760864254,25.16629981994629,2
3380,7.12492561340332,10.795817375183104,8.925477027893066,5.740965480782734e-10,9.63856772173699e-10,2.0644351506060588e-10,4.1725820715265976e-11,9.58760293379157e-10,7.25677240520639e-10,8.723821665057584e-10,1.1346371620035711e-09,2.9014134407043457,5.823240756988525,1.911393642425537,0.2401625961065292,5.930378437042236,4.600200176239014,6.255467891693115,7.460525035858154,1
3381,81.49689483642578,82.31165313720703,54.26784896850586,3.678366056192317e-08,2.7960025406059685e-08,2.9306866267120316e-08,3.0398016548360836e-08,4.2248643694620114e-08,3.774175283410841e-08,4.185880797535901e-08,2.6118247120621163e-08,36.070106506347656,32.9185791015625,35.107627868652344,35.31355667114258,46.49373245239258,38.906982421875,43.322021484375,32.88916778564453,1
3388,7.698189735412598,10.09854793548584,6.959054946899414,2.013904376596542e-09,6.4457896797875955e-09,3.015760308144877e-09,3.0624041080784532e-09,5.513868472917238e-09,4.495888550337668e-09,2.3489947764687713e-09,3.941469373103246e-09,2.476536989212036,5.996158599853516,4.493828773498535,3.244370698928833,5.371119022369385,3.971233129501343,2.184613943099976,4.457998752593994,1
3392,5.0327630043029785,6.44824743270874,2.239375591278076,2.675111243632955e-09,7.3902111097368114e-09,1.768140411861907e-09,3.0028921571556566e-09,2.9962159420193757e-09,1.1464424964913178e-09,2.577707158835096e-09,4.62066385154003e-09,2.854642868041992,6.305445671081543,1.4067280292510986,2.4683518409729004,2.1749355792999268,0.9812561869621276,2.9911370277404785,3.401583433151245,1
3397,64.45467376708984,56.89385986328125,32.47572708129883,2.1517978510132707e-08,3.0053804778162885e-08,3.640219503608933e-08,3.949539362224641e-08,3.197230569185194e-08,3.922010805013088e-08,2.4340405246903174e-08,2.8964381115770266e-08,21.256092071533203,29.108232498168945,33.393314361572266,33.865726470947266,30.16766929626465,31.03883934020996,22.99471473693848,27.811878204345703,1
3400,15.67558765411377,14.088571548461914,9.860169410705566,3.8147187630954704e-09,5.84431347760983e-09,8.857150568530871e-09,1.1859262905034031e-08,7.613657260208129e-09,8.147187813278833e-09,8.502286874545462e-09,1.0419047846710328e-08,5.089345455169678,5.493408679962158,7.252260684967041,9.702768325805664,6.3417253494262695,6.766826152801514,7.113302707672119,9.023548126220703,1
3401,15.140711784362791,17.84529685974121,12.35201930999756,1.472709842964548e-09,1.775555702465681e-09,9.2529073292269e-10,1.8022264791639486e-09,2.7924749179675246e-09,9.588515537117812e-10,6.858422163524834e-10,2.3677304561431356e-09,3.929619789123535,6.21075963973999,3.1702475547790527,6.4859395027160645,8.346700668334961,3.6110315322875977,1.9722886085510252,7.652938842773437,1
3404,11.226537704467772,15.667518615722656,9.054760932922363,6.4982437208982455e-09,8.733694656370972e-09,8.976179799446982e-09,3.4819476191216836e-09,2.143425881229177e-09,9.83028680678899e-09,6.7467857967074e-09,5.948945336342604e-09,7.826496124267578,7.555628776550293,9.23818588256836,4.414374828338623,2.2741737365722656,8.45561408996582,6.935033798217773,6.35252046585083,1
3407,7.126261234283447,3.848654508590698,4.903170585632324,9.423571256661491e-09,6.333081614684488e-09,1.0758188118131784e-08,6.689490295030964e-09,4.827168886833988e-09,6.411370545578165e-09,1.4481187804449291e-08,9.967649816644553e-09,3.6508288383483887,2.6307737827301025,3.750967741012573,2.7487540245056152,1.8532772064208984,2.2638604640960693,4.581162929534912,3.80904483795166,1
3408,4.715554714202881,1.928167462348938,2.250823497772217,4.485555926692086e-09,2.2848976044542724e-08,2.2918818842754263e-08,1.1996446502848812e-08,1.7534851792788686e-08,1.725672404973011e-08,1.5411652398711343e-08,1.0452137821914675e-08,1.4126070737838743,5.807853698730469,5.502650260925293,3.384626626968384,4.640382289886475,4.26904821395874,4.118510246276856,2.746537685394287,2
3411,208.63937377929688,148.4441680908203,62.81273651123047,6.009164508213871e-07,3.2200287591876986e-07,4.340921577750123e-07,1.884324092316092e-07,1.5438531875133776e-07,7.847618803680234e-07,8.275112008959695e-07,3.719897563314589e-07,127.8233642578125,69.02901458740234,84.93682861328125,49.16631317138672,41.63155364990234,132.34759521484375,136.98329162597656,78.50853729248047,2
3412,14.530957221984863,14.500758171081545,12.597643852233888,8.190176536970739e-09,9.035026060644212e-09,1.0701713293315152e-08,5.745670605961095e-09,7.739786589411324e-09,5.576744843693859e-09,9.202834938548676e-09,8.389427819111006e-09,8.819538116455078,7.919745922088623,9.645218849182127,6.15688419342041,8.185724258422852,5.542021751403809,10.33489990234375,8.358927726745605,1
3417,14.970099449157717,17.004867553710938,8.784815788269043,2.451475467069031e-09,5.125788682391885e-09,3.6722558327539904e-09,3.872247855696287e-09,3.900480383123295e-09,1.1909334629578439e-09,1.584035902446601e-09,2.3452089159547995e-09,6.032276153564453,10.44733428955078,7.977800369262695,8.034262657165527,8.444631576538086,3.335933923721313,4.620744228363037,5.432097434997559,1
3419,32.18378829956055,21.24689483642578,7.053303718566895,5.285083481965103e-09,7.52524265124066e-09,2.4552804234190265e-08,4.42515313281433e-09,8.30008772823021e-09,1.2444183461468585e-08,1.8662188239204625e-08,5.4988859687910014e-08,3.866734266281128,6.17441987991333,14.723557472229004,3.655260562896729,6.648994445800781,7.579500198364258,12.60648250579834,29.020952224731445,2
3420,6.1713409423828125,7.0513763427734375,5.563995361328125,3.99552280150317e-10,1.0691838525644926e-09,4.986102641879596e-10,4.1407718920360987e-10,5.576666350926017e-10,3.354926614296261e-10,1.2676373839504151e-10,8.226986314419094e-10,1.976431965827942,4.7702412605285645,3.2535388469696045,3.438833951950073,3.5970468521118164,1.704939365386963,2.6099119186401367,4.698411464691162,1
3423,16.95317268371582,13.020710945129396,3.8011879920959473,2.338554949687932e-08,5.9370655058899055e-09,1.6567803129419193e-08,5.118327095487985e-08,2.2008135758255776e-08,7.673534696550632e-09,9.325876959564994e-09,1.0602437150453172e-08,11.668888092041016,3.207080841064453,7.515763759613037,20.22997665405273,10.062641143798828,4.511911869049072,5.110570430755615,5.1749587059021,2
3426,27.574626922607425,18.440820693969727,7.699703216552734,3.0131246830933385e-08,3.780992940960459e-08,3.0815286322649627e-08,1.6243253853076567e-08,4.1271665196518377e-08,2.2596811533048825e-08,1.5020772181628672e-08,1.244356866436647e-07,11.686023712158203,13.174227714538574,10.15166473388672,6.164634704589844,12.576327323913574,8.125621795654297,6.05891752243042,31.574846267700195,2
3430,16.46843719482422,11.116143226623535,5.327772617340088,1.5084648197216666e-08,1.788666215141177e-09,3.8581302597151534e-09,7.747900987453704e-09,5.1510098408869e-09,3.244389290557592e-08,1.0263714322888973e-08,2.2512809394470423e-08,7.410812854766846,0.9209471940994264,2.389243602752685,4.015600204467773,2.675882339477539,15.036519050598145,5.428790092468262,11.026177406311035,1
3431,12.61922550201416,10.451851844787598,8.863425254821777,5.2131774452846e-09,9.454861782387525e-09,6.388163331649821e-09,3.0891564861690313e-09,4.523192931316089e-09,1.0347832812840352e-08,1.0570039066237769e-08,1.4269402548450216e-08,3.040940523147583,8.490296363830566,4.078800201416016,2.449615240097046,2.7375874519348145,7.480178833007812,8.197040557861328,9.579354286193848,1
3434,9.104218482971191,5.522898674011231,2.894380569458008,1.1176533476486838e-08,1.5238722284038886e-08,3.082018906752637e-08,2.7275534719706233e-08,2.8340213731326006e-08,2.1621643142566427e-08,1.777590163953846e-08,1.2991757003533166e-08,4.261780261993408,5.057743072509766,8.93112850189209,8.591923713684082,8.78018856048584,6.432107448577881,5.965624809265137,4.421139240264893,2
3447,34.053524017333984,27.21602439880371,14.163804054260254,3.4825006878236315e-08,2.822741684838093e-08,3.981747376258227e-09,2.3239609348024718e-08,2.407331756160147e-08,3.6923204049799097e-08,6.051902978754242e-09,1.3271625576294356e-08,24.430892944335938,19.263357162475582,3.4017837047576904,16.051437377929688,17.069616317749023,23.714229583740234,5.406607151031494,10.80201530456543,1
3449,9.203378677368164,8.34022045135498,4.329154014587402,8.46304537560627e-09,4.807664488737373e-09,1.625789364245733e-10,5.707819550337945e-09,1.987187525642753e-09,1.5150138921171672e-09,2.4119179986570316e-09,1.733319932029076e-09,9.162145614624023,5.680062294006348,0.1579377949237823,6.926497459411621,3.2469747066497803,1.6943480968475342,2.9240849018096924,2.963918447494507,2
3452,11.203112602233888,14.617167472839355,10.487736701965332,2.5397621783440627e-09,4.705935641169391e-09,4.973114808848322e-09,2.8158433362790447e-09,3.277226268139088e-09,2.779168895017392e-09,4.693103683450772e-09,3.278586069299649e-09,3.432156801223755,8.202325820922852,6.018913745880127,4.624551296234131,4.265848636627197,4.606897354125977,6.21027946472168,4.720515251159668,1
3453,29.342670440673828,32.94156646728516,25.782546997070312,1.83436306144813e-08,2.1409970685226654e-08,1.1413045619690363e-08,1.2677670468974613e-08,1.2156491813186676e-08,9.619747665112754e-09,9.91763560165282e-09,7.764107579077972e-09,20.107986450195312,24.675670623779297,15.928932189941406,16.574462890625,15.555862426757812,14.067951202392578,14.146607398986816,11.848565101623535,1
3461,11.51651382446289,10.384373664855955,5.857473373413086,6.093261895045998e-09,3.478253240984941e-09,6.413790831771848e-09,8.296864528745118e-09,4.109400819629627e-09,6.6416792066092975e-09,6.2642389053735315e-09,6.9315300166294955e-09,4.878932952880859,2.601561546325684,5.616446018218994,7.539451599121094,3.875676155090332,5.811415195465088,4.683962821960449,5.943931579589844,1
3469,22.666852951049805,27.264122009277344,21.588787078857425,1.5185474211421024e-08,1.817616102073316e-08,1.481167100081393e-08,1.4442364637545781e-08,1.9001381801331263e-08,1.4474153431365266e-08,1.7390451745313843e-08,9.483534846310704e-09,13.278961181640623,14.773118019104004,14.170313835144045,13.097929000854492,15.39370059967041,13.42299747467041,12.969722747802734,9.184611320495604,1
3472,28.64204406738281,17.41788101196289,5.902333736419678,2.053186953787645e-08,6.3500102953639725e-09,5.669738900593302e-09,1.9216073177119597e-09,2.860356174139156e-09,1.7810578567534206e-09,1.4860968455820966e-08,1.08635207496377e-08,14.874162673950195,5.142978191375732,4.821386814117432,1.9542219638824463,2.4989404678344727,1.315971851348877,10.241212844848633,8.327991485595703,2
3477,34.35613250732422,33.54336166381836,23.61930656433105,8.205438106756446e-09,9.22121667912279e-09,8.172671428496871e-09,9.861013339218516e-09,1.0065714484142065e-08,9.884363549872432e-09,7.92642040892133e-09,8.446455979083112e-09,15.46372890472412,17.20752716064453,15.53005599975586,18.81540298461914,17.50564193725586,16.100135803222656,15.603900909423828,14.151937484741213,1
3480,12.427287101745604,11.544169425964355,6.2032551765441895,1.1829123458539924e-08,7.464151074998426e-09,6.430867394158213e-09,1.1796506882433276e-08,8.616305890996045e-09,8.357020853111408e-09,8.333811862826224e-09,7.655611256041084e-09,7.582047462463379,5.935076713562012,3.893594026565552,6.618135929107666,5.499931335449219,4.833284378051758,5.776718616485596,4.648588180541992,1
3483,9.38192653656006,7.952630996704102,7.389163494110107,3.906312162627046e-09,2.840766732958855e-09,8.204577461867757e-09,3.91808674393701e-09,3.2455342857673486e-09,2.2930606302651313e-09,3.83915521595668e-09,4.5320738273346706e-09,4.25339412689209,2.9626660346984863,7.210404396057129,5.553813457489014,3.775335073471069,1.644376516342163,4.471166133880615,5.611650466918945,1
3484,31.938196182250977,32.387088775634766,18.01604461669922,7.26652871207989e-08,2.3899982437569637e-08,1.9425128172656517e-08,1.7294853549287836e-08,4.2802344779602215e-08,5.7048410440074804e-08,2.3481975475192485e-08,1.721860165559974e-08,20.459081649780277,8.359004974365234,9.181379318237305,6.545839786529541,14.800543785095217,14.09275245666504,7.364760875701904,7.466649532318115,2
3489,6.475969314575195,8.001376152038574,4.224893093109131,1.550060524380115e-08,4.2308016645620234e-08,1.4322036889780064e-08,2.2106137365085488e-08,1.0388330196065e-08,5.733716434974667e-08,4.155096178237727e-08,1.9784710758585792e-08,2.3460936546325684,7.353270530700684,2.681551218032837,4.077926635742188,2.858206272125244,7.367022514343262,7.390480041503906,4.045615196228027,2
