,Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,CLASS1
595,20.739805,857.37195,4.1961074e-10,6.1553076e-12,9.227521e-13,2.496648,9.716856e-13,2.4645917,0.050825387,1.2478157,2
596,13.421348,579.12103,2.6381353e-10,5.067499e-12,1.9494135e-12,2.6953018,2.1437734e-12,2.654267,0.094306864,1.7519752,2
597,177.83748,1051.6537,7.860459e-09,8.191435e-11,5.870331e-12,1.8498057,6.1762396e-12,1.7614858,0.044024117,7.3900557,1
598,13.989779,2564.6714,2.9971522e-10,3.331517e-12,4.601014e-14,2.0407798,4.634508e-14,2.034429,0.0047400384,0.0,1
599,32.416737,607.44556,8.9983887e-10,1.2347547e-11,4.8290673e-12,2.542431,5.397698e-12,2.4725356,0.10952067,4.105299,2
600,23.088705,610.844,4.545074e-10,6.0836887e-12,2.4100112e-12,2.5441954,2.716716e-12,2.4566236,0.13039222,3.3453026,2
601,18.810661,2086.91,3.2168948e-10,2.8031353e-12,7.1063835e-14,1.996339,7.815331e-14,1.8457133,0.10308572,2.4211936,1
602,26.326113,1189.0608,5.3125077e-10,4.2888193e-12,3.8724376e-13,2.1684206,4.343383e-13,1.9984992,0.12923811,3.6101124,1
603,12.193177,1533.5089,3.4016417e-10,4.1893815e-12,1.668412e-13,2.319808,1.7239237e-13,2.309056,0.021163529,0.42512444,1
604,24.810518,2047.6166,6.9125533e-10,6.8505245e-12,1.5572342e-13,1.9197354,1.6704216e-13,1.8171449,0.060623724,2.056764,1
605,48.510708,518.23755,1.125133e-09,1.3253087e-11,7.6489474e-12,2.418225,8.2944e-12,2.3111522,0.09441651,4.5520163,2
606,7.0722704,603.2139,1.245083e-10,2.2903131e-12,7.984324e-13,2.666243,9.157586e-13,2.5710568,0.12616125,1.2052141,2
607,8.691513,4953.972,1.3396766e-10,1.6003077e-12,6.0269782e-15,1.8471087,7.368283e-15,1.6806469,0.14275277,1.5177258,1
608,34.772873,2829.1873,9.922608e-10,1.0633264e-11,1.2045025e-13,1.8024751,1.3457294e-13,1.6436872,0.09163645,3.9595938,1
609,20.477503,675.382,5.475488e-10,7.397694e-12,2.1883658e-12,2.535763,2.4089014e-12,2.4753754,0.08684691,2.5807693,2
610,14.271237,899.662,2.7922e-10,3.937954e-12,5.3020386e-13,2.4624174,5.515463e-13,2.43782,0.03298403,0.5953141,1
611,37.30838,1651.4935,1.1947471e-09,1.2364341e-11,4.1136303e-13,1.9239581,4.281819e-13,1.8495989,0.038343657,1.9283935,1
612,39.38044,2446.557,1.0820294e-09,1.094485e-11,1.7222211e-13,1.859014,1.8871028e-13,1.7119445,0.08354115,3.8593063,1
613,23.519194,2907.8708,3.6886855e-10,4.181757e-12,4.4268134e-14,1.9488701,4.78145e-14,1.8810321,0.056673426,1.5208093,1
614,21.419384,3004.5415,5.000892e-10,5.0639323e-12,5.601477e-14,1.8310018,6.4182695e-14,1.5659841,0.14830403,3.0807073,1
615,47.201523,2163.9343,9.694585e-10,1.19204846e-11,1.8549612e-13,1.7278954,1.9485737e-13,1.6382099,0.04040871,2.506031,1
616,20.569586,1113.1394,5.412854e-10,8.6966025e-12,6.4514783e-13,2.5693166,6.838432e-13,2.563161,0.05074826,1.6536006,2
617,13.582955,1747.7549,1.9965637e-10,2.268403e-12,7.00559e-14,2.1808255,8.0893415e-14,2.066003,0.11645905,1.878942,1
618,38.705544,583.9268,8.8561836e-10,1.0134562e-11,4.2803742e-12,2.3835366,4.570939e-12,2.2991216,0.07130845,3.2335734,2
619,29.776564,2940.9321,9.482521e-10,9.5513545e-12,1.0975431e-13,1.8668407,1.2211869e-13,1.6889379,0.102468684,3.5353785,1
620,100.98823,1246.2073,4.447839e-09,4.0075374e-11,3.1795482e-12,2.2201529,3.535038e-12,2.1734643,0.10374679,11.07827,2
621,23.947119,1336.6062,7.112191e-10,8.828784e-12,4.820039e-13,2.3298516,5.0637413e-13,2.3030043,0.04504694,1.3763394,2
622,37.874607,750.4781,1.4268943e-09,1.7696922e-11,4.0780044e-12,2.4513617,4.4782975e-12,2.4168649,0.079160035,4.2419143,2
623,79.41844,2382.347,4.0842894e-09,3.6962208e-11,6.830824e-13,1.8940142,7.706682e-13,1.7468411,0.114539996,9.708278,1
624,22.740902,1924.5521,1.0746849e-09,1.0616179e-11,3.0112005e-13,2.2976463,3.2032948e-13,2.2683606,0.06618794,2.1909592,1
625,9.349051,4161.6177,1.6969062e-10,1.9565534e-12,1.0296344e-14,1.90875,1.2534034e-14,1.7046129,0.13613454,1.2267293,1
626,12.557535,2924.5571,2.7813774e-10,2.3923704e-12,3.1469815e-14,1.958678,3.7327604e-14,1.776067,0.14377853,2.3382528,1
627,6.0618367,4677.7803,1.1690364e-10,1.3462495e-12,5.6670193e-15,1.9113281,6.636185e-15,1.7713234,0.112483494,0.91152567,1
628,16.755781,2215.7573,3.881281e-10,4.700457e-12,8.113767e-14,2.2972405,8.8528346e-14,2.2444472,0.079928,1.5440719,1
629,10.417295,4945.0264,1.8986118e-10,2.244101e-12,8.496528e-15,1.8636556,9.7283504e-15,1.7590348,0.092564546,1.2939925,1
630,190.04185,755.2748,9.5974855e-09,9.72922e-11,2.2624973e-11,2.2887928,2.485645e-11,2.21623,0.08628088,15.461034,2
631,19.870935,1431.7568,4.8207505e-10,5.709464e-12,2.7108944e-13,2.2638595,2.8207726e-13,2.2343857,0.0327467,0.75318164,1
632,12.270943,947.65704,2.4600413e-10,2.1530943e-12,3.3084928e-13,2.3245184,3.8226865e-13,2.1687787,0.15263532,2.2983875,1
633,19.295551,540.51935,4.7771465e-10,6.5244793e-12,3.4464237e-12,2.5587053,3.846822e-12,2.4423478,0.117353484,2.825127,2
634,11.142923,2882.9094,2.3851524e-10,1.8372409e-12,2.8059217e-14,1.9998286,3.4771902e-14,1.7160438,0.22500801,2.4093068,1
635,13.042036,3455.4495,2.8366465e-10,3.205429e-12,2.4265036e-14,1.9582537,2.7272133e-14,1.8757161,0.08339082,1.5321406,1
636,21.469519,3069.437,3.7361683e-10,4.3242406e-12,4.0559495e-14,1.9010692,4.289413e-14,1.8603809,0.033536825,0.98867685,1
637,43.42405,1470.7095,1.2427924e-09,1.3966066e-11,6.257321e-13,2.146986,6.4408076e-13,2.124563,0.022645326,1.2019753,1
638,15.366472,3957.0613,3.4087105e-10,4.024557e-12,2.309673e-14,1.8654504,2.6311371e-14,1.7842201,0.07723143,1.5692909,1
639,27.088892,957.25256,7.444688e-10,1.07093015e-11,1.3606067e-12,2.6641715,1.5723037e-12,2.681889,0.18419269,5.9442086,2
640,13.911331,767.8556,3.9636586e-10,3.7899727e-12,9.873645e-13,2.4640317,1.1809956e-12,2.2594297,0.2188616,3.1791694,2
641,22.48182,2588.0261,5.254501e-10,5.3123894e-12,7.507719e-14,1.8555946,8.342347e-14,1.6981957,0.09037589,2.5377154,1
642,102.241646,792.84906,5.383919e-09,5.815118e-11,1.09802245e-11,2.234529,1.14190124e-11,2.2060068,0.03079681,4.056193,1
643,17.039724,1177.4685,3.6885345e-10,3.3836829e-12,3.3582726e-13,2.5140576,3.8057583e-13,2.3498356,0.18405364,2.709997,2
644,36.040447,1111.3962,9.973604e-10,9.527698e-12,8.382546e-13,2.0932033,8.797385e-13,2.0100236,0.051637743,2.3787215,1
645,39.804134,1031.6898,1.5935466e-09,1.3051741e-11,1.675332e-12,2.2650964,1.9623088e-12,2.1081145,0.16197607,7.298229,1
646,101.08075,1108.5087,3.0889098e-09,3.0141015e-11,2.3466897e-12,1.9657539,2.4608622e-12,1.8790362,0.04852455,5.01775,1
647,78.21619,862.7913,3.2731151e-09,3.0823986e-11,4.9199676e-12,2.1457047,5.2047793e-12,2.0510201,0.06434128,5.331881,1
648,21.20326,2920.1072,3.7084325e-10,3.6259572e-12,4.3008816e-14,1.849686,4.9506338e-14,1.6319766,0.13443695,2.9835083,1
649,17.506063,3819.0325,2.8014838e-10,3.305765e-12,2.0276993e-14,1.8663725,2.2528955e-14,1.7867109,0.06734517,1.435493,1
650,37.857166,556.6979,1.0401225e-09,1.2288812e-11,6.0104343e-12,2.429387,6.580922e-12,2.3278878,0.09977896,3.9921672,2
651,20.787718,6261.03,4.0920298e-10,5.547724e-12,1.3199187e-14,1.6992149,1.4282532e-14,1.6535821,0.03940886,1.0756685,1
652,82.22847,1311.156,4.8959587e-09,4.0808575e-11,2.9157145e-12,2.1519477,3.2091198e-12,2.0033214,0.110101566,8.517104,1
653,16.022617,1785.4413,4.0343526e-10,4.5587466e-12,1.3459902e-13,2.1653717,1.4656486e-13,2.107511,0.06530932,1.4177035,1
654,363.7002,1328.1703,3.3144616e-08,4.043508e-10,1.5719875e-11,1.7846074,1.6086228e-11,1.7406347,0.019651407,4.3369794,1
655,29.081606,704.76276,7.24852e-10,8.001333e-12,2.199786e-12,2.3753974,2.3529442e-12,2.2917454,0.07519551,2.6899085,2
656,31.032867,559.5918,8.776983e-10,1.4656675e-11,6.9658532e-12,2.662826,8.724299e-12,2.5891397,0.22443032,7.337787,2
657,22.331364,2728.5947,5.8504085e-10,6.5410993e-12,7.936679e-14,1.9979584,8.0753106e-14,1.9810385,0.011420807,0.14462769,1
658,6.043629,1444.9559,1.4692299e-10,1.8864365e-12,8.424008e-14,2.3694773,8.6735815e-14,2.356423,0.020383758,0.0,2
659,24.965721,1951.4752,5.879799e-10,5.541234e-12,1.4373102e-13,1.9204301,1.5600908e-13,1.7605528,0.087213196,2.4602265,1
660,17.882582,3335.4128,3.3409983e-10,3.9157297e-12,3.1083514e-14,1.877844,3.2654848e-14,1.842325,0.027984967,0.6551206,1
661,21.775673,2311.6055,3.5236994e-10,3.4409721e-12,6.3169515e-14,1.9112722,6.8486544e-14,1.7759507,0.07753543,2.1569462,1
662,16.916739,2666.1008,4.5124207e-10,3.7709198e-12,6.337125e-14,1.9787252,7.231948e-14,1.7236471,0.16562867,2.6350074,1
663,7.290803,3208.5967,1.2344842e-10,1.3717278e-12,1.1979889e-14,2.0467994,1.4648259e-14,1.8903862,0.18576717,1.4684379,1
664,16.786146,479.832,6.5990025e-10,9.063953e-12,6.3789646e-12,2.5485308,7.2522552e-12,2.414571,0.12878308,4.215925,2
665,49.458336,2152.0422,1.39182e-09,1.6081156e-11,2.9703635e-13,1.9045134,3.071661e-13,1.8792394,0.019912375,1.2141112,1
666,15.104761,1982.1498,3.0656974e-10,3.4098716e-12,8.049683e-14,2.0905967,8.8722656e-14,2.018034,0.073211245,1.4303128,1
667,38.53476,1790.6028,7.7451945e-10,7.4485374e-12,2.1508376e-13,1.8720986,2.365828e-13,1.7312284,0.083464235,3.9911168,1
668,9.802293,1202.072,3.0907144e-10,3.5818156e-12,2.7881294e-13,2.5103586,3.5308703e-13,2.704505,0.26728758,3.1087768,2
669,12.755002,445.40497,2.7649236e-10,5.9600038e-12,4.5931774e-12,2.7693763,4.869028e-12,2.745767,0.053871557,1.0821679,2
670,59.176388,2582.7122,1.3476325e-09,1.819703e-11,1.8319493e-13,1.6410971,1.9749412e-13,1.5155357,0.05703201,3.8354542,1
671,42.452316,700.3198,1.4291199e-09,1.553635e-11,4.6033815e-12,2.4237888,5.276887e-12,2.3180952,0.14462069,6.4179497,2
672,16.303097,1297.8593,4.1649997e-10,5.499538e-12,3.121798e-13,2.3993423,3.2435532e-13,2.404237,0.026312148,0.7975898,2
673,7.2478166,2471.829,1.375156e-10,1.5383256e-12,2.2731647e-14,2.1281414,2.3597455e-14,2.1043544,0.026223082,0.19470502,1
674,26.583076,2640.3533,4.6236026e-10,4.643881e-12,6.123018e-14,1.7879386,7.220659e-14,1.5805253,0.13241401,4.236729,1
675,18.734795,2293.9688,5.128004e-10,4.495754e-12,9.174067e-14,1.9317272,1.04387277e-13,1.721681,0.13160354,2.8140044,1
676,18.131557,3993.0896,4.3968024e-10,5.0148137e-12,2.861254e-14,1.9331036,3.053567e-14,1.8717557,0.04531141,0.8870893,1
677,20.578156,1148.3264,5.45187e-10,5.1141222e-12,4.6133236e-13,2.223818,5.08693e-13,2.1580336,0.08131756,2.4269476,2
678,106.328865,633.77966,5.107959e-09,4.9574036e-11,1.632575e-11,2.2158754,1.7640264e-11,2.1135643,0.07761716,8.453074,2
679,19.6403,558.2598,2.8387706e-10,4.2276282e-12,2.0564923e-12,2.6091597,2.3215076e-12,2.5146656,0.13226037,3.0997486,2
680,36.4066,803.53687,1.0290966e-09,1.1695421e-11,2.2750495e-12,2.3564608,2.3770103e-12,2.3066695,0.046480224,2.163807,2
681,35.778862,794.0129,7.415806e-10,7.6698144e-12,1.6517612e-12,2.3602366,1.8073917e-12,2.2645078,0.09920352,3.7962284,2
682,11.250992,3048.6758,3.5302655e-10,2.4283015e-12,3.6070403e-14,2.2133732,4.3689516e-14,2.0599623,0.21657927,2.477561,1
683,14.333831,2398.3438,3.115002e-10,3.5672882e-12,5.475765e-14,2.2003546,5.837985e-14,2.144275,0.053839516,0.82205087,1
684,37.265625,627.79456,1.3781006e-09,2.1868365e-11,7.583003e-12,2.5972314,8.646985e-12,2.5904255,0.12245343,5.9235034,2
685,43.45363,617.6184,1.5660617e-09,1.9395211e-11,7.405611e-12,2.4813085,8.576748e-12,2.3965073,0.13373888,6.8195696,2
686,16.481068,2209.169,2.7741015e-10,3.1385632e-12,5.837103e-14,2.1690695,5.964579e-14,2.1474812,0.019383337,0.27879426,1
687,62.926144,840.2938,2.3482571e-09,2.3347052e-11,3.7005095e-12,2.1247282,3.8499156e-12,2.060351,0.040493235,3.1274607,1
688,12.437306,1524.9645,2.4674998e-10,2.9275805e-12,1.2041588e-13,2.2666984,1.262983e-13,2.231096,0.040758505,0.7094962,1
689,6.0593762,871.7617,1.7774163e-10,3.419169e-12,4.3645385e-13,2.6962698,5.03521e-13,2.562394,0.17561284,1.2148563,2
690,25.193707,454.88528,4.8318083e-10,7.338294e-12,5.7570958e-12,2.5805871,6.120909e-12,2.5046308,0.06809639,2.1486597,2
691,30.157938,3961.2974,4.3319842e-10,5.468106e-12,3.0007037e-14,1.7747157,3.224302e-14,1.7290864,0.037725866,1.4889017,1
692,53.82692,2579.5305,1.0334982e-09,1.2512349e-11,1.5476219e-13,1.8276782,1.6146215e-13,1.7993857,0.022324018,1.5154073,1
693,10.650318,3340.4753,2.4528368e-10,2.7720983e-12,2.242139e-14,1.9578433,2.4808123e-14,1.8982021,0.061079603,1.0952452,1
694,20.880785,1162.1898,6.960336e-10,8.308175e-12,6.3245513e-13,2.2760997,6.515832e-13,2.2654665,0.019485917,0.7665535,1
695,22.595457,1383.3735,4.6120616e-10,3.4319726e-12,2.3253903e-13,2.1340926,2.6955285e-13,1.9180733,0.16424675,3.905757,1
696,5.6845307,385.26105,8.5657516e-11,2.3519856e-12,2.639293e-12,2.9138327,2.90692e-12,2.8940828,0.09213256,0.787136,2
697,12.261848,867.25604,3.844804e-10,7.14093e-12,9.823398e-13,2.7330766,1.2469726e-12,2.8719547,0.23903178,3.826346,2
698,6.414719,1220.5951,1.6216493e-10,2.1110722e-12,1.3976756e-13,2.384485,1.6722063e-13,2.3229947,0.14619172,1.4950063,2
699,115.44356,557.2389,4.1349613e-09,4.889581e-11,2.3086633e-11,2.3907108,2.49205e-11,2.325557,0.07523464,8.228371,2
700,54.319763,775.72235,2.068937e-09,2.1460014e-11,4.4012285e-12,2.2457793,4.626743e-12,2.1837745,0.047908958,3.4009795,1
701,20.716358,596.42163,6.1414557e-10,7.884105e-12,3.2677966e-12,2.5144022,3.5918835e-12,2.413973,0.101455055,2.564503,2
702,6.26143,396.9778,8.779794e-11,2.540404e-12,2.5880537e-12,2.9436798,2.8212298e-12,2.9050288,0.08874372,0.78127986,2
703,5.5012627,1772.2466,7.910171e-11,9.701519e-13,2.7708613e-14,2.3143845,3.463871e-14,2.1147346,0.18953796,1.1375179,1
704,6.6313977,4080.2454,1.6592121e-10,1.8432402e-12,9.730561e-15,2.0704334,1.1128097e-14,1.9561069,0.10450988,0.9900949,1
705,40.491962,1056.6067,1.5657786e-09,1.5435958e-11,1.6067168e-12,2.209969,1.7323283e-12,2.1621518,0.059310086,3.6301603,1
706,67.82402,1952.1598,2.0172934e-09,1.9112219e-11,4.4548862e-13,1.7902797,5.164519e-13,1.5537331,0.13650012,8.8506365,1
707,17.30912,2525.8962,4.0691214e-10,3.97514e-12,6.0667325e-14,1.8954113,6.762666e-14,1.7696284,0.08228686,2.0786314,1
708,39.58166,2157.8865,8.580352e-10,7.986547e-12,1.724674e-13,1.904716,1.9076602e-13,1.7394896,0.100365885,4.2300453,1
709,38.79202,628.7818,1.3278508e-09,1.4699792e-11,5.5526044e-12,2.4233136,6.1434963e-12,2.2977836,0.12037179,4.9070783,2
710,43.25314,671.13324,9.810442e-10,1.14364195e-11,3.4468522e-12,2.3911545,3.6534066e-12,2.3296978,0.060303014,3.1915977,2
711,17.227545,4124.1523,3.435226e-10,4.110617e-12,2.1701535e-14,1.8445255,2.4221546e-14,1.7377638,0.07407101,1.4228601,1
712,17.253815,2262.4387,3.3421302e-10,3.7170354e-12,6.655201e-14,2.0897038,7.257829e-14,2.0171728,0.068015754,1.3984648,2
713,34.976906,1615.489,1.3004737e-09,1.01156375e-11,4.7092283e-13,2.0676126,5.449482e-13,1.9182042,0.14028415,5.534872,1
714,14.490264,4226.384,2.9002914e-10,3.3952693e-12,1.7285303e-14,1.8798723,1.9042073e-14,1.8259943,0.054777034,1.1410207,1
715,8.611886,2922.9556,1.2452851e-10,1.3836515e-12,1.4556586e-14,2.0754151,1.5824542e-14,1.9987303,0.06188338,0.7054178,1
716,13.037053,3406.7798,3.37195e-10,3.749212e-12,2.9032745e-14,2.0368526,3.2519506e-14,1.9449159,0.08786286,1.454215,1
717,21.212458,899.54395,4.1113185e-10,5.8443935e-12,7.8526085e-13,2.469472,8.4026953e-13,2.436003,0.063640825,1.62368,2
718,13.307058,3483.1316,3.8006842e-10,3.2508232e-12,3.4144715e-14,1.9757112,4.1125645e-14,1.6378669,0.2316237,2.7571902,1
719,35.388588,874.2371,1.2987276e-09,1.7231038e-11,2.6888082e-12,2.5178146,2.9698511e-12,2.505965,0.087340504,3.9073033,2
720,241.15784,607.85724,1.534072e-08,1.4634469e-10,4.998907e-11,2.154935,5.3898174e-11,2.060865,0.07044927,15.532467,2
721,14.321377,2803.99,3.5714257e-10,2.835817e-12,4.3624382e-14,1.9439774,5.4866095e-14,1.636923,0.23261473,3.3925014,1
722,11.794817,887.0756,2.5428976e-10,3.783115e-12,5.1836145e-13,2.5084352,5.4780366e-13,2.4861283,0.044595677,0.7606268,1
723,10.218987,1601.9933,2.0794022e-10,2.4316113e-12,9.006612e-14,2.2423196,9.1400506e-14,2.2316682,0.01199619,0.0,1
724,40.037365,1222.1594,9.050294e-10,7.9118405e-12,6.2424333e-13,2.119122,6.680678e-13,1.9859921,0.087235734,3.423942,1
725,19.66594,4306.3228,4.4196308e-10,5.29446e-12,2.5796651e-14,1.8428689,2.7317116e-14,1.8179609,0.029233191,0.89316326,1
726,12.369127,5835.3857,2.2078157e-10,2.74533e-12,7.605268e-15,1.7927226,9.278989e-15,1.6347841,0.13895465,1.9806275,1
727,25.16733,2336.567,7.084078e-10,6.842454e-12,1.2295038e-13,1.8881499,1.3556184e-13,1.7179565,0.096120276,2.8067381,1
728,20.105742,838.85364,5.5054267e-10,8.424174e-12,1.3159175e-12,2.5313325,1.3819757e-12,2.5113623,0.040478595,1.1938789,2
729,13.2828045,2778.0757,3.3865227e-10,3.76401e-12,4.4157295e-14,2.0420651,4.5368067e-14,2.0270326,0.016794024,0.16743122,1
730,49.156372,453.43716,9.117588e-10,1.3897083e-11,1.1124552e-11,2.5701373,1.2139301e-11,2.4954572,0.093666404,5.113476,2
731,30.014484,2369.7493,5.8774197e-10,6.6735775e-12,1.0504081e-13,1.9445665,1.1041579e-13,1.9021511,0.032034896,1.1459355,1
732,5.331422,2820.8264,9.813542e-11,1.0928553e-12,1.2301866e-14,2.1016202,1.478148e-14,1.9812222,0.14621013,1.1592809,2
733,20.487,893.86127,4.676381e-10,6.492124e-12,8.9202804e-13,2.4480615,9.253078e-13,2.4338775,0.028437123,0.7847479,2
734,9.84071,3030.8818,1.7229748e-10,1.9412497e-12,1.9030003e-14,1.9675776,2.2296538e-14,1.8461177,0.11202399,1.5544533,1
735,16.837374,2108.161,2.8807523e-10,3.2077169e-12,6.658853e-14,2.1007702,7.019847e-14,2.0499883,0.03991854,0.8016851,1
736,14.448824,5515.1465,2.8037855e-10,3.526577e-12,1.0770064e-14,1.778886,1.2713535e-14,1.6669025,0.10538801,1.8963953,1
737,19.206123,715.1247,6.051486e-10,6.6700803e-12,1.8549825e-12,2.4511592,2.2338674e-12,2.3481967,0.1692404,4.233695,2
738,9.2392235,2457.837,2.8009295e-10,3.3811866e-12,4.6171952e-14,2.2926927,4.781384e-14,2.2605996,0.034583457,0.3701397,1
739,23.351831,902.414,5.79112e-10,7.697897e-12,1.0437768e-12,2.4061453,1.120638e-12,2.374026,0.0586372,1.7537879,2
740,20.27409,3040.7847,3.3500705e-10,3.8055835e-12,3.6874017e-14,1.943367,3.9606746e-14,1.8763951,0.049906626,1.1476221,1
741,15.600673,3708.8743,3.072152e-10,3.6367242e-12,2.3513872e-14,1.8611976,2.4860805e-14,1.8277581,0.029733136,0.61196256,1
742,14.100859,1194.175,2.8039193e-10,3.5009543e-12,2.4807082e-13,2.337023,2.5894591e-13,2.315495,0.034449507,0.72422075,1
743,7.7341638,4033.5283,1.461159e-10,1.6287157e-12,9.009258e-15,2.0150528,1.0196774e-14,1.9791873,0.07710286,1.0292027,1
744,15.123641,2233.3303,3.403757e-10,3.7818086e-12,6.936176e-14,2.0489445,7.0185347e-14,2.0433362,0.006700411,0.0,1
745,8.677343,624.07324,2.2365143e-10,3.3106393e-12,1.2328424e-12,2.6750386,1.6799964e-12,2.555852,0.3047054,3.3054888,2
746,150.38737,1300.0087,9.259986e-09,9.252061e-11,5.044282e-12,1.9355043,5.3301144e-12,1.867241,0.04395218,6.634368,1
747,13.355201,1485.571,3.7057446e-10,4.6555203e-12,1.973204e-13,2.3444438,2.1535147e-13,2.310227,0.07092398,1.3266183,1
748,45.294125,1254.1093,1.8254112e-09,1.5463466e-11,1.1756174e-12,2.1193068,1.3079747e-12,2.0042474,0.10300713,5.30449,1
749,14.030116,1534.3861,5.1190485e-10,3.607708e-12,2.1068043e-13,2.2571003,2.5906678e-13,2.0528476,0.21010932,3.5279553,1
750,17.006443,3216.9136,4.1403697e-10,4.688234e-12,4.0786578e-14,1.9522283,4.377789e-14,1.9075779,0.042183746,1.0409211,1
751,5.1906567,721.1092,6.789205e-11,1.2386184e-12,2.6908323e-13,2.660622,3.1702353e-13,2.6217723,0.14423226,1.0314882,2
752,77.17368,754.2908,1.9478696e-09,1.9701041e-11,4.8137787e-12,2.332473,5.334664e-12,2.2400203,0.11068971,8.016296,2
753,21.226305,1485.0393,4.7667714e-10,3.9066506e-12,2.0757072e-13,2.0748487,2.3224196e-13,1.9147959,0.11496793,2.8202498,1
754,90.58414,2509.471,3.7636587e-09,4.7503612e-11,5.727436e-13,1.7367468,5.87527e-13,1.6761506,0.02557991,2.1938422,1
755,85.730865,795.1773,3.1804879e-09,3.3106292e-11,5.9125886e-12,2.1558979,6.06001e-12,2.1121728,0.027297152,2.4651065,1
756,31.54034,495.0314,8.717097e-10,1.5917608e-11,1.0640218e-11,2.735171,1.2154029e-11,2.610668,0.18216652,5.3788114,2
757,7.099082,551.05347,1.4411317e-10,2.8279215e-12,1.2378538e-12,2.709352,1.330039e-12,2.6818495,0.061375763,0.535953,1
758,11.107328,6201.4272,2.1130855e-10,2.5914377e-12,6.4475856e-15,1.8102902,7.508523e-15,1.6275615,0.11051752,1.0442804,1
759,42.26156,917.5763,1.1721769e-09,1.0754703e-11,1.7176487e-12,2.296986,1.8944705e-12,2.1645517,0.11511719,5.31556,1
760,28.353697,750.48376,6.068485e-10,7.1631585e-12,1.8725282e-12,2.5420117,2.2302576e-12,2.447127,0.2157133,6.0648174,2
761,37.964783,1588.2869,1.0349827e-09,1.0107062e-11,3.812847e-13,1.9365667,4.032361e-13,1.8272492,0.058709886,2.6395442,1
762,205.53326,436.4208,1.2185192e-08,1.410096e-10,1.11887735e-10,2.3341978,1.176532e-10,2.2703955,0.049738128,8.701508,2
763,23.599022,697.6643,4.784051e-10,5.1145043e-12,1.4235025e-12,2.3430388,1.5216763e-12,2.2516906,0.07225171,2.1442082,1
764,19.967072,2641.3855,6.1061656e-10,6.7902203e-12,8.82885e-14,2.0352788,9.86379e-14,1.9563596,0.079032734,1.91734,1
765,6.9158916,5464.764,1.2759759e-10,1.4545718e-12,4.523452e-15,1.9343784,5.054679e-15,1.8607019,0.06102041,0.46207565,1
766,17.616346,888.4828,3.5988568e-10,4.4220725e-12,7.121482e-13,2.5412245,8.1497434e-13,2.4941368,0.14184977,3.1482365,2
767,135.40009,370.4004,4.9548765e-09,9.756306e-11,1.3067432e-10,2.6942294,1.4316077e-10,2.627619,0.100306995,10.091964,2
768,110.65716,806.53516,4.592216e-09,4.472428e-11,7.629901e-12,2.096061,7.98159e-12,2.0227857,0.046244703,5.48299,1
769,13.815763,4672.042,2.7365157e-10,3.2128987e-12,1.35410575e-14,1.8748127,1.3973853e-14,1.8426987,0.021210494,0.20206556,1
770,17.027428,3648.34,2.1336317e-10,2.3526185e-12,1.7129291e-14,1.8028169,1.9403224e-14,1.6192435,0.10963898,2.2350793,1
771,53.16975,1425.8414,1.6170706e-09,1.6478208e-11,7.6108504e-13,1.9674125,7.895419e-13,1.9061363,0.034673043,2.2579024,1
772,18.081593,1356.745,3.4097147e-10,4.302773e-12,2.2508898e-13,2.3497221,2.3557024e-13,2.3184106,0.042622175,1.0127933,2
773,12.506087,1508.8757,2.5478208e-10,1.8811099e-12,1.0895923e-13,2.202954,1.3053348e-13,2.0294197,0.17651625,2.6578546,1
774,13.902496,1561.091,4.1315523e-10,4.9452174e-12,1.9204964e-13,2.2802649,2.0675094e-13,2.257231,0.05259751,1.1963509,1
775,23.37387,1213.0328,7.480537e-10,6.48807e-12,5.195657e-13,2.1388242,5.7479867e-13,2.0168703,0.09334754,2.903467,1
776,20.269619,451.16776,5.146338e-10,8.417994e-12,6.8729198e-12,2.6443615,7.4789445e-12,2.5426,0.09912764,2.3710222,2
777,12.345967,1231.6323,3.4644557e-10,2.5094584e-12,2.3535796e-13,2.2550757,2.7918314e-13,2.0183456,0.20284094,2.383902,1
778,106.846344,534.4775,4.752313e-09,5.1132515e-11,2.7956614e-11,2.3719306,3.098934e-11,2.2308283,0.124266826,11.328525,2
779,16.012419,2804.4773,3.8579337e-10,3.197604e-12,4.5792217e-14,1.8972638,5.80172e-14,1.6532282,0.20122613,3.523174,1
780,12.310832,3572.6338,1.556361e-10,1.7980754e-12,1.2649224e-14,1.9046837,1.3210598e-14,1.8708569,0.0253918,0.35876155,1
781,78.55666,1697.539,2.3903108e-09,2.6008664e-11,6.9992005e-13,1.7799168,7.52677e-13,1.65427,0.062483083,5.1135206,1
782,21.628801,1764.6025,3.659852e-10,3.1883003e-12,1.1496953e-13,2.0589812,1.2358411e-13,1.8975381,0.092477866,2.035054,1
783,12.347789,1276.735,4.2445214e-10,2.6239941e-12,2.5172868e-13,2.313153,3.4575175e-13,2.052399,0.36004925,4.223827,1
784,124.39673,690.2838,7.16937e-09,7.2088904e-11,2.121932e-11,2.308917,2.394421e-11,2.2163336,0.114164606,13.865024,2
785,16.277449,3142.15,2.6363978e-10,2.7248978e-12,2.6513717e-14,1.8012052,3.139131e-14,1.5687233,0.14369173,2.7972941,1
