,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
2350,4.75421460012504e-13,6.492422701884215e-13,5.510177275395989e-13,1.9996843265458752e-13,1.1178429462535459e-17,4.829178333282471,8.277397155761719,11.615331649780272,7.8447346687316895,5.951729331599154e-09,3.102529344545246e-09,7.906243437716397e-10,6.435704053009417e-11,4.3189789522557476e-09,7.195514850621976e-09,7.375329680314735e-09,2.904346541043878e-09,7.102731227874756,4.332474231719971,1.5832828283309937,0.0798432379961013,4.896949291229248,7.1700758934021,7.143234729766846,4.3240509033203125,1
2364,1.1548387571745644e-13,8.660389435753356e-14,3.035384714845241e-13,4.89534194431096e-13,3.214987599316598e-22,0.4714952409267425,2.8282010555267334,2.634684801101685,6.363753795623779,5.295552329975806e-10,2.2376248076660943e-10,5.119581980572717e-10,1.2533965532135483e-10,1.2569628671244002e-09,6.435502686308324e-10,1.3454052316674847e-09,5.825515070334575e-10,2.130988121032715,2.323729515075684,2.4023938179016118,0.320469468832016,4.564316272735596,1.8861368894577024,5.724757194519043,3.619323968887329,1
2373,3.052804320100022e-12,3.8096773999352066e-12,3.529131197346769e-12,3.164450255652152e-12,7.266788082729847e-13,18.78495216369629,33.86981964111328,37.00146865844727,24.933425903320312,9.350129559493324e-09,1.147307138182896e-08,1.09053459595998e-08,9.408332779514694e-09,1.0905185199305834e-08,1.2634006729683732e-08,7.579600946883147e-09,9.709962611736957e-09,17.122394561767578,19.250926971435547,17.9404296875,17.269874572753906,18.2268009185791,20.145538330078125,13.952489852905272,18.026994705200195,1
2376,8.38795124937647e-13,3.2519969247850333e-13,1.518132679029921e-13,1.119133743467636e-13,1.613691202841436e-16,11.298898696899414,13.060338020324709,6.994681358337402,3.639526128768921,1.9369617021425256e-09,7.317418670993446e-09,5.616143994302547e-09,9.010667767483936e-09,1.3771657592087651e-08,1.5144507869990775e-08,1.6287089010802447e-08,7.456748996048645e-09,1.572053074836731,4.852186679840088,3.708293199539185,6.115445613861084,8.70435905456543,9.40235710144043,9.348017692565918,4.721511363983154,2
2380,1.8557322291248154e-13,2.2629019155468585e-13,5.440369292217251e-13,4.90891452920722e-13,3.8525343397204093e-13,0.5691010355949402,2.8803155422210693,4.745023727416992,6.7207231521606445,1.331371124457803e-09,7.443211047508669e-10,7.706724147737987e-10,1.0805473182884382e-09,4.3943720884342946e-10,7.939036650306264e-10,1.288734813309489e-10,1.1345659967076924e-09,4.232168197631836,1.2838462591171265,3.0352399349212646,2.474426031112671,0.666866660118103,1.7421807050704956,0.4420014321804046,3.839974164962769,1
2390,7.573655244619282e-12,3.3979496733699266e-12,1.2607268744593836e-12,8.741472172849042e-14,1.922511474476473e-16,33.7911262512207,46.32119369506836,33.015254974365234,14.320829391479492,2.2367861163274938e-07,7.505748556013715e-08,6.335250901656765e-08,3.335036424800819e-08,1.8778933963403688e-08,1.2434187901533278e-08,2.186580339014199e-08,6.577432287713236e-08,41.54864883422852,19.798175811767575,18.75132751464844,12.49203395843506,8.399519920349121,4.997034072875977,8.766934394836426,19.635822296142575,2
2393,6.444234468966359e-12,3.4868178223207424e-12,1.6606885137882e-12,2.984826199137897e-13,7.490503138870006e-22,61.326622009277344,68.56594848632812,43.19614791870117,19.121679306030277,1.9352464519784007e-08,1.7937788143740363e-08,2.5464252928486534e-08,3.027465211857816e-08,2.8022734355204196e-08,1.2344046673717912e-08,1.7316869715955363e-08,3.070844201147338e-08,11.612849235534668,12.235773086547852,15.81476593017578,19.333955764770508,17.771833419799805,8.39159870147705,11.33996295928955,19.134204864501957,2
2395,4.798870177104286e-13,7.000030438110427e-13,2.1242306958574322e-13,5.05095965053215e-13,1.1394121770342339e-17,4.842017650604248,7.353219985961914,11.833054542541504,4.35000467300415,3.6209404363773956e-09,7.746701058408691e-09,5.8697851024192005e-09,3.0554285768147334e-09,1.2607688504306935e-10,5.7293676469782895e-09,4.654626906130943e-09,4.3506824809469435e-09,3.953064441680908,7.425603866577148,7.06238317489624,4.0602569580078125,0.1446338295936584,6.6667799949646,4.386280536651611,4.041947364807129,1
2397,1.2266589653753268e-12,8.890277294719419e-13,1.0755128341741194e-12,4.000482399773436e-13,2.445989374585955e-13,9.213586807250977,15.600472450256348,12.620820045471191,11.275029182434082,2.1603079325416275e-09,2.8802820128959183e-09,5.854080331602063e-09,4.077715054506825e-09,2.855972125459516e-09,4.893636607050666e-09,2.320228897900733e-09,5.958409765582928e-09,3.4538934230804443,4.246947288513184,8.03164005279541,4.690044403076172,4.972458362579346,6.422886848449707,3.5291502475738525,7.095762729644775,2
2404,1.5619363441521372e-12,9.854901183298237e-13,4.849117526788127e-13,2.615998068937041e-14,4.8530636907649374e-17,16.558317184448242,21.258621215820312,15.983241081237791,7.831515312194824,1.1833797941562809e-08,1.1813608757904603e-08,6.492117510248363e-09,4.66630512008237e-09,7.904006338321778e-09,8.082261082620334e-09,3.212858201706581e-09,9.752307406074578e-09,12.072705268859863,11.203009605407717,6.495957851409912,5.054137229919434,8.008545875549316,6.840649604797363,3.612004995346069,8.34329605102539,2
2408,2.725584786079233e-13,2.7357077107131866e-13,4.823527645012038e-13,2.7961213531178813e-13,5.93770716410724e-18,2.361292839050293,5.909051418304443,6.852656841278076,8.388670921325684,2.0789499011186763e-09,8.460440681368198e-10,1.6364756216802332e-09,2.2241555264201907e-09,1.0533991734451575e-10,8.75242600617554e-10,9.823243329876163e-10,1.8210801755458302e-09,4.552180290222168,2.9874441623687744,3.646819829940796,4.898227214813232,0.2259483337402343,2.0309925079345703,2.3131773471832275,4.277922630310059,1
2409,4.3701354384209634e-13,5.495757386501933e-13,2.925557474227347e-13,1.1200784223730499e-13,1.802741942177001e-16,6.552032947540283,7.585794448852539,9.982073783874512,4.726733207702637,2.584655156567805e-09,3.418849869873952e-09,4.553365684500932e-09,5.6231561629260796e-09,4.496303329659668e-09,2.597454473729499e-09,8.756531499898301e-09,5.304621186752456e-09,3.1112701892852783,3.52417516708374,4.998285293579102,4.9630208015441895,5.006287574768066,1.8100006580352783,6.775815486907959,4.72276496887207,1
2411,2.3439017111763494e-13,2.261441224169977e-13,2.157735389017937e-13,1.8692141476144009e-13,1.2384313873594455e-16,2.7154958248138428,4.7952961921691895,6.122390270233154,3.8842930793762207,1.9851968957596e-09,3.271173998342647e-09,2.915202523823268e-09,4.402324060848173e-10,1.1797448573602762e-09,8.19918632988248e-10,1.715756980935623e-09,1.2876916199999755e-09,2.935252904891968,6.371814250946045,4.445225238800049,0.4724749326705932,1.7035853862762451,1.3394054174423218,3.0870532989501958,1.6368417739868164,1
2413,6.361148044940756e-13,2.2565144739729317e-13,5.394175164592611e-14,1.099268245874363e-13,1.6102205515145106e-17,8.317325592041016,8.812902450561523,4.472827911376953,1.80558180809021,1.29250148361848e-08,2.3913218072380005e-08,3.144069538052463e-08,4.829344923962253e-09,3.1413460277462946e-08,2.209282756737707e-09,1.0996291877063412e-08,2.1299761954196583e-09,4.485635280609131,7.0206298828125,9.123943328857422,1.7789150476455688,9.20046043395996,0.691008448600769,3.253337144851685,0.9808050990104676,2
2420,3.751424084569299e-13,5.045538097568636e-13,5.915252554271333e-13,1.0379377750075609e-13,3.780773488200459e-15,3.5315277576446533,7.108977794647217,10.070276260375977,7.112026691436768,5.376663558820383e-10,1.356964429710672e-09,3.057492703462117e-09,3.7523837370656565e-09,2.864988246642497e-09,2.748768546112501e-09,3.1072664441467172e-09,1.509810498845354e-09,1.6834447383880615,2.1665775775909424,4.209506034851074,5.1459550857543945,3.70085883140564,4.07882833480835,3.876644372940064,1.853213667869568,1
2424,1.8510438407753904e-12,1.4479502666309152e-12,1.5012373939457537e-12,4.615695304265033e-13,2.2987520090569924e-13,12.736214637756348,22.76776695251465,21.379539489746094,15.965912818908691,5.632682320566573e-09,9.601059502983844e-09,8.217390323750351e-09,1.2776803615111021e-08,1.8021767189679853e-08,7.645496680197539e-09,1.0179983078728584e-08,1.0943088213366536e-08,7.9857177734375,9.741236686706545,9.095688819885254,11.71385669708252,15.606690406799316,7.85945463180542,8.70970630645752,10.570691108703612,1
2427,2.9565483091256733e-13,9.699256372022737e-14,3.5991205811014906e-14,1.936839433825974e-17,8.876696837710704e-18,4.5846757888793945,5.774585723876953,2.7305002212524414,1.6092039346694946,5.892659249440157e-09,5.488844490031397e-09,4.0121093114464665e-09,2.7650119971411873e-09,5.560609750432377e-09,3.009417826049798e-09,4.205197967621643e-09,6.534270458047331e-09,2.308505058288574,2.401776075363159,1.751211643218994,1.957569360733032,2.8391809463500977,1.339688777923584,2.0816092491149902,2.740192174911499,1
2429,2.0504769757123675e-12,1.8574896395312512e-12,8.713656966113925e-13,6.8972599983827e-13,1.668671449703223e-17,14.040316581726074,24.244115829467773,25.11278343200684,12.636256217956545,4.022350896804028e-09,1.180470210471185e-08,1.3614314120502511e-08,1.1091956686470894e-08,5.5232503015645315e-09,5.754154042136861e-09,8.782338412061108e-09,3.761408962077439e-09,4.427597999572754,12.663813591003418,13.220478057861328,12.156453132629396,5.794403076171875,5.305019855499268,7.24546480178833,4.634002208709717,1
2432,3.3584756069932054e-13,4.276505636158917e-13,1.5132250378961656e-13,2.9214724180726414e-19,3.148530785133989e-16,4.230737686157227,6.184992790222168,9.091639518737791,3.186100721359253,6.272482533375977e-10,6.907008298639994e-10,8.812290896997864e-10,7.232305865301213e-10,1.124321413747964e-09,1.1862334448053955e-09,9.089631269887375e-10,1.4815888516039875e-09,1.3051398992538452,1.275715470314026,2.2700774669647217,1.6445950269699097,2.378544807434082,2.608733892440796,1.7869985103607178,2.7985057830810547,1
2441,8.528675812455312e-13,3.361322450847609e-13,1.7782570392328029e-13,7.125712780248207e-14,2.3851970097877352e-18,16.004112243652344,15.188570976257324,8.548142433166504,4.186624526977539,5.738856501125156e-09,6.022545573358684e-09,1.9482271351733968e-10,2.9405657908654344e-09,2.431005174940992e-09,3.72565711614925e-09,2.615482053158757e-08,4.514253859611017e-08,3.295964002609253,4.164937973022461,0.17122483253479,2.131028652191162,1.8488613367080688,2.436283588409424,13.724184036254885,21.445491790771484,2
2447,4.975021046169092e-13,4.302012847519354e-13,1.732957988264186e-13,2.633661278749871e-16,1.257459188426125e-16,8.391606330871582,8.71768856048584,9.357686042785645,4.094959735870361,9.791826904859136e-09,7.353269992904643e-09,7.767217091725342e-09,7.224529863236739e-09,2.5895532385078472e-09,1.0522863469475396e-08,8.387452510305593e-09,4.226343275348654e-09,5.909295082092285,5.2271928787231445,4.069777965545654,4.658860683441162,1.601353645324707,5.030850410461426,4.447741985321045,2.4412026405334477,1
2450,3.540471681020424e-13,6.56935280913401e-13,1.2533251346480425e-12,3.007093814406947e-13,3.164892122247548e-13,4.54209041595459,3.835024118423462,9.242612838745115,11.741801261901855,1.7241531535816532e-09,3.3396725385159694e-09,4.7429238314578015e-09,2.296340451124479e-09,3.416676053191736e-09,3.7063363489409085e-09,2.830201184522707e-09,1.761288226376223e-09,2.968842029571533,3.938456535339356,6.759658336639404,2.1285207271575928,4.497669696807861,3.519539356231689,3.3396575450897217,2.669311761856079,1
2454,4.40711025615978e-13,7.225591652781915e-13,1.1195169140679197e-12,3.984757131463707e-13,2.5229930162069728e-17,0.5009787678718567,6.635974407196045,10.72335433959961,10.990549087524414,3.198259435066575e-10,1.888784129100429e-10,1.4361589695255359e-10,7.4461881105492e-10,6.452668399603566e-10,1.4256872071793936e-10,5.46932332756711e-10,6.950853226328491e-10,3.2426226139068604,1.745682716369629,1.439931035041809,5.815912246704102,5.313212871551514,1.6018763780593872,3.0134084224700928,5.134932041168213,1
2455,4.620209380010176e-13,5.268609984052097e-13,1.6275274585062646e-13,2.2669378581339363e-13,2.6666077115530817e-13,3.5116333961486816,7.128085136413574,9.189970970153809,2.382875919342041,3.596308584263852e-09,5.142023695725584e-09,3.5655365326903166e-09,1.918733838479625e-09,2.3564958873123487e-09,2.0758992302916113e-09,3.978989138175848e-09,1.7153672926539796e-09,3.406536817550659,4.5703125,4.036413192749023,1.7164748907089231,3.5053911209106445,1.6593252420425415,3.890035390853882,2.1295268535614014,1
2465,3.266773245143295e-13,3.7753459213030194e-13,2.880068416828002e-13,8.537389545315578e-13,4.644112785306964e-13,1.3208521604537964,6.486180305480957,8.047993659973145,5.956679821014404,3.4402503068520222e-09,2.475542437707645e-09,4.852539481348116e-10,5.564721461404075e-10,1.178511177535313e-09,2.913899344036963e-09,1.949965522385355e-09,1.0013516682505495e-09,6.451014041900635,4.363236427307129,1.737331748008728,1.5333369970321655,3.444288492202759,6.469871044158936,5.2275471687316895,3.162838935852051,1
2468,1.4861336987415097e-12,5.95860817284577e-13,2.775405231157657e-13,1.0816904151294737e-21,3.3757024309613124e-20,15.331412315368652,17.543710708618164,9.981213569641112,4.83539342880249,4.647334961305205e-09,7.491226305944565e-09,4.9164746940277844e-08,2.0350213958408855e-08,1.4692675520677769e-08,1.2567868523660763e-08,2.4702959677824765e-08,6.392747664563103e-09,2.3753223419189453,3.248060464859009,17.461172103881836,8.40579605102539,6.87821102142334,5.3977885246276855,10.457237243652344,3.233767509460449,2
2471,6.324631573670358e-13,1.710838095541137e-13,1.987777076186553e-13,4.659765073257959e-14,2.0018609979324117e-13,7.887911319732666,9.853398323059082,4.216179847717285,4.1785736083984375,9.961836688887617e-09,9.610956475114564e-09,7.45569828097814e-09,2.4407538212756212e-09,7.868830032009555e-09,1.0346788315018784e-08,1.2546068184349224e-08,7.938592894163321e-09,5.301100730895996,5.463557720184326,3.669017553329468,1.594976544380188,4.147701740264893,4.882309913635254,5.758443832397461,4.871625900268555,1
2473,2.2405631495102385e-13,2.3381611317235823e-13,1.5797684883335494e-13,2.7084096684143466e-13,5.4520638405848425e-22,2.916863441467285,3.888194561004639,4.784085750579834,3.917332649230957,1.683347683467673e-09,4.657126240203979e-09,1.0548311113467435e-09,2.9705542470281902e-09,1.0171005149217651e-09,1.325601295398826e-09,1.530367499391616e-09,1.8048101901868563e-09,1.8725571632385252,4.793231964111328,1.8347190618515012,3.8762030601501465,0.9199234843254088,2.981790781021118,2.042234182357788,3.1543519496917725,1
2475,1.430483335951305e-12,1.1422067718730444e-12,5.938393223339777e-13,1.488657965344545e-13,7.579614109756513e-17,13.529573440551758,17.31094741821289,15.326275825500488,7.524773597717285,1.4389240909906675e-09,1.1370575592195564e-08,2.44214692912692e-09,4.060770386615786e-09,1.965817197913111e-08,1.802223792424229e-08,1.6142911007932526e-08,1.04181809845727e-08,1.9852137565612795,8.728509902954102,2.429797410964966,3.2952256202697754,14.307907104492188,13.65907859802246,11.89454746246338,8.589069366455078,1
2491,3.0462867471603428e-12,1.3612872764787176e-12,6.728609097846061e-13,1.089994590354644e-13,2.91905089852818e-17,31.73485565185547,30.27468681335449,17.13490104675293,8.047432899475098,1.2242041158572192e-08,3.184702990211008e-08,4.7487347387686896e-08,4.1457376198650315e-08,4.502281925056195e-08,6.348986403281742e-08,5.887988407948797e-08,5.129748004151224e-08,6.293385028839111,13.327439308166504,16.940410614013672,15.388620376586914,17.35097885131836,21.943098068237305,20.81863784790039,18.986764907836918,2
2494,1.4702800608945576e-12,1.6351686714724534e-12,2.3130906912083304e-12,2.0781709686445997e-12,2.226620580622618e-13,7.141526222229004,17.325389862060547,19.50941276550293,17.192991256713867,2.1473458566845242e-09,1.6733203711538634e-09,3.2806319882894286e-09,2.2780828334845182e-09,3.077191612632646e-09,4.2020400492503995e-09,4.869108227723018e-09,4.317855406554827e-09,5.634099960327148,5.126679420471191,7.057067394256592,6.568229675292969,7.705826282501221,10.284720420837402,10.78104305267334,10.087905883789062,1
2506,4.721020666412223e-13,5.053821402166425e-13,3.8841195884597996e-13,1.2124684394508592e-13,6.616521766860612e-17,4.42550802230835,7.049726486206055,8.333449363708496,5.991100788116455,1.3530689901841695e-09,5.122165469551021e-10,2.290223566348004e-09,1.5798309882519843e-10,2.1613435485789982e-09,3.664867298525109e-09,2.7876014829786304e-09,2.1728827626077422e-09,3.2740867137908936,2.0986289978027344,3.3160319328308105,0.2135093957185745,4.267324924468994,7.502962112426758,4.246725559234619,4.284663200378418,1
2507,5.063864908991246e-13,7.042208613125546e-13,7.228490267290055e-13,6.582304146185436e-13,7.570313290948965e-17,9.222824096679688,10.517735481262209,12.49145221710205,9.700092315673828,4.923253804633987e-09,5.200318842213392e-09,4.681929954841735e-09,3.610318488611597e-09,5.155304183546151e-09,3.310791418797976e-09,5.728800100968101e-09,2.9596076700499907e-09,6.368062973022461,7.343008518218994,7.243897438049316,5.725010871887207,6.0450053215026855,4.217052936553955,7.641161441802978,4.277654647827148,1
2518,2.281957988455735e-13,3.5763907568937825e-13,3.6859993952486486e-14,2.35092164919265e-13,2.40953824687818e-18,1.060346245765686,3.691326856613159,7.512754917144775,0.68849778175354,6.737528868150378e-10,1.1706406954914428e-09,7.378856414774758e-10,1.211883260410218e-09,1.350396183763536e-10,2.437545720823664e-10,9.060524552850779e-10,6.363540805409683e-10,3.773769378662109,4.052175045013428,3.808407783508301,3.818239688873291,1.2719978094100952,1.9113776683807373,2.5990424156188965,2.4252970218658447,1
2520,3.684462891034857e-12,4.052115414043822e-12,5.8294541069314746e-12,3.698494635551164e-12,5.941793823453778e-13,19.04247665405273,33.925289154052734,35.1209716796875,30.89350128173828,1.7345438863003437e-08,1.213228095764407e-08,1.2501137014453434e-08,1.7773050586811223e-08,1.6516155554313627e-08,1.8319081362960787e-08,1.5851966850277677e-08,7.917547506508527e-09,21.854860305786133,16.099990844726562,16.025663375854492,19.970033645629883,18.60385131835937,20.64691734313965,16.603557586669922,10.441573143005373,1
2525,1.4455682473529102e-13,4.865686304388049e-13,7.087374307226947e-13,8.710898755787122e-13,1.6403381976175664e-16,1.2438044548034668,4.096858024597168,10.076802253723145,10.177335739135742,2.3541532612192384e-10,8.878313362270518e-11,1.7306631128199967e-10,1.2311557329169887e-10,2.576852897728798e-10,2.6164789779237196e-10,6.31121821470515e-11,2.1580397191467424e-10,3.4715383052825928,2.682832717895508,4.140604019165039,4.20031213760376,6.465258121490479,4.68524694442749,1.136350154876709,4.834147930145264,1
2529,1.297474362107684e-13,1.7632122433115793e-13,9.145494691414903e-14,4.22071256748122e-17,2.2785414582989744e-17,1.7088515758514404,2.208604574203491,3.682944059371948,1.8938465118408203,6.404456409647706e-10,2.413399258216486e-09,4.807255926664311e-09,3.2678421080234443e-10,4.556529320520752e-10,6.747077896385179e-10,2.7326991780540766e-09,2.413205635320992e-09,0.4736325144767761,2.266357660293579,3.0877692699432373,0.1838783025741577,0.2297612130641937,0.3244483470916748,1.3827980756759644,1.7810107469558716,1
2534,2.6530942156752224e-13,2.1452394168789554e-13,1.2437087763741278e-13,3.852617525767368e-17,7.254415000248434e-17,5.4272074699401855,5.336402893066406,5.942078113555908,2.625967025756836,3.921514668547843e-09,1.557310835842429e-09,1.8457132489047006e-09,3.7183933709883373e-09,2.648741670441268e-09,2.789994679730512e-09,8.80099326749928e-10,3.1767664054882516e-09,2.870048761367798,1.7599674463272097,1.39336359500885,3.590183973312378,2.4512481689453125,1.9427016973495483,0.8060601949691772,2.6518354415893555,2
2536,1.2456663305016049e-12,5.011817241599992e-13,5.323999501352129e-14,5.764891680633987e-17,2.2948988900612505e-14,17.43769073486328,16.299646377563477,9.511571884155272,1.6725096702575684,1.584528952491837e-08,4.245932316848666e-08,1.6772725430769242e-08,1.547023487091792e-08,1.565543783499379e-08,1.9680509666386573e-08,1.3766833895090258e-08,2.026032852597837e-08,7.742962837219238,16.14986228942871,7.35116720199585,6.896694183349609,6.653846263885498,7.665893077850342,5.667584419250488,8.525352478027344,2
2538,1.2944990131907865e-12,3.7210246819560644e-13,1.1469015841203414e-13,1.1672837796200244e-17,1.8739516215495888e-18,13.957907676696776,15.20920181274414,6.976766109466553,2.833527088165283,1.3941130916350632e-08,3.5069284365363274e-08,9.251432508960988e-09,2.975890645018353e-08,1.2046847075453115e-08,7.723519601654516e-09,5.608384423538837e-09,2.1153843121624053e-08,6.31761646270752,13.324938774108888,3.688709259033203,11.60531997680664,4.998023509979248,3.2884204387664795,2.530562162399292,8.752095222473145,2
2539,1.717059827655021e-11,1.539566391040026e-11,1.2149669291472431e-11,5.210254536841541e-12,4.2851762719828273e-13,100.67218017578124,130.56149291992188,106.86710357666016,61.62929534912109,8.82442705574249e-08,8.780853022472003e-08,8.652500582684297e-08,8.941724161104504e-08,8.023248199151568e-08,7.955718217544927e-08,7.503192733793186e-08,7.640726096269645e-08,59.83106994628906,67.00701904296875,64.89461517333984,65.26139068603516,62.129302978515625,58.61466979980469,55.76738357543945,60.1212272644043,2
2543,8.691797281912272e-13,2.649161001243988e-13,7.413850349607953e-14,3.5207888118038626e-18,4.57850901204544e-16,14.701075553894045,13.151979446411133,5.83420991897583,2.270078659057617,5.385805579294356e-09,8.941327678257949e-09,9.376673659744485e-09,4.106958773064662e-09,1.1130460997321734e-08,5.592514451535635e-09,6.298134014315337e-09,3.258032066355554e-08,3.336915969848633,4.513020515441895,4.845341205596924,2.01221776008606,5.770595550537109,2.4282658100128174,2.5131101608276367,10.894542694091797,2
2545,3.847164286360089e-13,2.0961563648030926e-13,9.402138559356198e-15,1.0920965774565574e-18,4.3248697605504684e-16,8.42525863647461,7.504647254943848,5.02904224395752,0.144719660282135,2.965296230783565e-09,4.152320265404796e-09,5.9096869620134385e-09,7.925735623359742e-09,6.646653449848827e-09,1.303768115690218e-08,9.119236032972822e-09,7.363889942268997e-09,1.4725794792175293,2.3181097507476807,2.974649429321289,4.533753395080566,3.449634075164795,6.284402370452881,4.564408779144287,4.128958225250244,2
2548,3.8286515342648986e-13,1.327963482450692e-13,2.154147933435772e-14,8.716456732935912e-17,8.926695604400351e-17,8.654533386230469,7.884000778198242,3.641801834106445,0.724858820438385,4.0641605636437825e-09,8.326375144918075e-09,1.4462067987608408e-08,1.3925824937643936e-09,4.571880207748791e-09,1.4579702778405592e-08,9.82190861975596e-09,1.1591169801761224e-08,2.0653421878814697,4.140793800354004,6.419920921325684,0.687590479850769,2.0861775875091557,5.9578118324279785,4.121613502502441,5.017650604248047,2
2551,1.0090504820592372e-11,7.338594142092258e-12,4.45343805235976e-12,1.9428297946127997e-12,4.847028811302835e-13,70.58680725097656,86.81390380859375,67.60806274414062,34.621192932128906,1.1871263971841016e-08,2.235998763921998e-08,2.8132513207879132e-08,1.84164381522578e-08,2.8676987895437378e-08,1.6669453373197033e-08,1.5875913561558266e-07,8.041695309657372e-08,8.565595626831055,15.87238597869873,18.88571548461914,14.585142135620115,19.40895271301269,12.765281677246094,70.6394271850586,45.16084289550781,1
2557,2.3277294805210125e-13,5.3397624456873536e-14,3.6572619390405625e-14,1.5579782435289533e-18,7.988163246507882e-17,5.600764751434326,5.191173553466797,1.7370972633361816,0.8889970779418945,3.328428199722566e-09,5.077994025270982e-09,1.2557757056441687e-09,3.2405431671378437e-09,4.711790069222843e-09,3.3032714341629803e-09,2.546594268793001e-09,4.264758324268314e-09,1.4588271379470823,2.294382810592652,0.6193727850914001,1.4707632064819336,2.5423126220703125,1.364566445350647,1.3864260911941528,1.8360058069229128,1
2561,1.478523683692834e-12,9.38883411120972e-13,7.892378157264845e-13,4.050848469595164e-13,2.655906599400374e-19,17.761981964111328,20.67017936706543,14.045852661132812,8.80736255645752,2.314709135475823e-08,1.4913279500206045e-08,5.9761764426014e-09,6.066593893905292e-09,4.172414236336408e-08,4.259887997903888e-09,9.619061991372746e-09,9.939386202972857e-09,13.749371528625488,9.770675659179688,3.4453372955322266,4.773900032043457,21.424394607543945,2.760427951812744,5.898862838745117,6.764647006988525,1
2566,3.351577370670767e-13,4.5177159539375183e-13,5.37903109640997e-13,5.035038683730286e-13,3.456674237210106e-13,2.659898519515991,5.355268478393555,8.570176124572754,6.272725582122803,1.9628996206222382e-09,2.7528432866574803e-09,1.5590878588156443e-09,1.934082005661253e-09,1.6808610059371174e-09,1.55634560794482e-09,1.874735922058335e-09,1.035788121939163e-09,4.683710098266602,3.887489318847656,3.344347715377808,3.2154037952423096,4.108644008636475,3.30070161819458,3.389779806137085,2.106585502624512,1
2573,4.2273845014817457e-13,2.900353839475206e-13,1.542654350615569e-13,6.949815885542304e-14,1.3683541191363782e-18,4.915868759155273,6.865272521972656,5.636409759521484,2.49451208114624,3.6981757656207037e-09,7.855177841520344e-09,2.9145728053237004e-09,3.583634500259336e-09,1.7402094210083872e-09,6.343424452381896e-09,5.668582492290852e-09,3.883614763111609e-09,2.1540348529815674,4.3538689613342285,2.183439016342163,1.8083722591400144,1.0554499626159668,3.126677989959717,2.803624391555786,2.90802264213562,1
2576,1.5330439825586573e-13,2.582138604496909e-13,2.59581554385227e-13,3.5048965682862865e-13,2.2230909604500917e-13,1.471818923950195,3.4088335037231445,6.509730815887451,5.698686599731445,3.1511823705976383e-10,1.5683088161466683e-09,8.16390288704838e-10,7.515458255724639e-10,3.4094477241453086e-10,5.562577065632013e-10,1.095471491296962e-09,4.37290287313985e-10,2.1189560890197754,4.257124900817871,2.2593390941619877,2.294297695159912,1.5918807983398438,1.5714125633239746,2.87170672416687,2.3883395195007324,1
2578,4.818985054749758e-12,3.0074725262257958e-12,2.0015109361559698e-12,7.9758156459539e-13,3.703726421714864e-18,37.13957595825195,41.41658782958984,29.85538482666016,17.003023147583008,1.9096219716630003e-08,2.0379715692797618e-08,2.6646219453141384e-08,4.9716685879275246e-08,1.586249886997848e-08,7.158709180998812e-09,2.4371352935759205e-08,1.5903951933182725e-08,9.560471534729004,8.188928604125977,10.100729942321776,18.469141006469727,7.525797367095947,3.06751561164856,9.4221773147583,6.636811256408691,2
2581,2.525982624023565e-13,4.27002346242017e-13,6.753118030056182e-13,5.507534532600555e-13,1.3602491346608847e-17,3.182403802871704,4.775829315185547,8.851807594299316,9.21049690246582,2.6908597572372624e-09,8.051028177469276e-10,1.802197280298401e-09,1.2322558529120895e-09,1.5985915924332515e-09,2.202352522573392e-09,1.479966260653498e-09,1.1966108659500208e-10,6.049900531768799,2.507314682006836,5.125401020050049,4.232607364654541,4.707469463348389,4.7387542724609375,2.555156946182251,0.2111791670322418,1
2583,1.993686032236708e-12,7.67894916490347e-13,2.452601652585401e-13,1.2621379246299753e-18,3.295921929494526e-16,20.50234031677246,20.612478256225582,11.59286880493164,3.630690336227417,7.576850258317336e-09,3.1505749120697142e-09,5.482746701090946e-09,1.4054337249547189e-08,3.066839582288594e-08,1.2267783233710361e-08,5.8722640972064255e-08,4.79610591241908e-08,3.4713618755340576,1.4672085046768188,2.5271291732788086,6.550894737243652,11.891100883483888,5.475710868835449,21.808500289916992,17.95145034790039,2
2585,1.6954157262133453e-12,1.344451026202842e-12,1.0646206138886782e-12,7.978893695921585e-13,1.799615174646133e-19,13.76400661468506,19.709272384643555,16.267560958862305,10.7357177734375,1.6910014721815972e-08,1.3496743278551548e-08,2.035960733337561e-08,1.5574261880146878e-08,1.7355663572971025e-08,2.132278176247837e-08,9.939832956717964e-09,8.081052271791123e-09,12.4523286819458,8.822569847106934,12.214898109436035,8.838135719299316,11.450927734375,14.64771842956543,8.057456016540527,6.645012378692627,1
