,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
3067,8.250153449296249e-09,7.527781065164163e-09,1.2597487497600925e-08,0.4404216706752777,2.4378156661987305,0.2776036262512207,7.440412521362305,2.925818681716919,2.1836700439453125,1.973106026649475,3.528798818588257,2
3071,2.2268711319384238e-09,1.5145420473317015e-09,1.426860518627393e-09,1.2810994386672974,0.2722583711147308,2.8041818141937256,1.834933280944824,2.8960423469543457,2.1062302589416504,1.1868590116500854,1.1475728750228882,1
3073,7.336604934682356e-11,1.6735066665773955e-09,5.891182541795104e-10,2.1332802772521973,1.4894859790802002,2.703014612197876,2.7405803203582764,2.795321464538574,0.0651906579732894,1.7330198287963867,1.1630752086639404,1
3077,2.3802918747151125e-08,1.197296839450246e-08,1.7261470475204987e-08,9.153790473937988,12.156386375427246,12.010162353515623,11.103707313537598,11.200291633605955,11.694540023803713,7.157234191894531,10.330256462097168,1
3078,5.4720761255566686e-09,3.141545690255043e-09,4.635467121261172e-09,19.29655265808105,20.912263870239254,21.57587242126465,17.560625076293945,20.812299728393555,14.93659782409668,11.85542106628418,14.281454086303713,1
3085,2.940556464992028e-09,3.050809382898478e-09,1.706835339732038e-09,8.566811561584473,5.201663494110107,3.004558086395264,2.762604236602783,2.7744252681732178,6.079186916351318,5.843186855316162,6.026684761047363,1
3086,3.0358597857826904e-09,2.6762674298907996e-09,2.2168842317427107e-09,7.65679121017456,10.0780611038208,7.622315883636475,10.877555847167969,11.344500541687012,8.965622901916504,8.520211219787598,6.95358943939209,1
3091,3.861158948126331e-09,1.28010357869357e-08,4.109719853317984e-08,7.384268760681152,11.181334495544434,7.651258945465088,4.121565818786621,1.502362608909607,1.7351436614990234,5.972620010375977,14.829018592834473,2
3097,8.58359339162007e-09,9.681234480751756e-09,6.125204343732093e-09,2.887198209762573,13.766985893249512,48.50376129150391,18.546669006347656,6.785328388214111,5.078977108001709,5.7931647300720215,4.241124153137207,2
3103,4.358844396534778e-09,1.8058128326003955e-09,1.533396076780491e-09,9.519401550292969,8.416976928710938,4.378000259399414,3.123213768005371,2.3788673877716064,7.162712574005127,4.427126407623291,3.289469718933105,1
3104,8.245902627379564e-09,3.240484547362143e-09,2.7238515887262334e-09,3.4065732955932617,6.092616081237793,2.9073257446289062,2.958811044692993,3.308372259140014,6.262394428253174,4.404180526733398,3.783898115158081,2
3106,3.0613589441230715e-09,5.466216368432697e-09,4.979649581571266e-09,8.860970497131348,8.369617462158203,10.609034538269045,13.189688682556152,11.652705192565918,3.848989486694336,6.5852227210998535,7.256308078765869,1
3111,2.735385917773669e-09,2.406212784578088e-09,1.6094592325544e-09,3.6629254817962646,5.839081287384033,3.87898063659668,4.153946876525879,6.873213291168213,4.664717674255371,3.953203678131104,3.792783737182617,1
3114,1.101843394302193e-09,5.948007086864493e-10,6.445973199653564e-10,2.388953447341919,3.3790283203125,2.9340381622314453,2.855361223220825,0.0815657824277877,1.225685477256775,1.8125771284103396,0.8054438233375549,1
3117,4.185656710120611e-09,3.775167733977014e-09,1.487012402101584e-09,2.586026191711426,1.7197123765945437,3.9736154079437256,3.8181560039520255,4.727248668670654,3.940911293029785,3.4601118564605717,1.137058973312378,1
3122,1.7203431568191263e-08,8.781602112151177e-09,2.2415285627630513e-08,0.088512472808361,1.0971908569335938,1.4767591953277588,1.2931519746780396,2.6684844493865967,8.266441345214844,3.818718194961548,10.100001335144045,2
3126,7.577974359129769e-10,9.613128348906486e-11,6.879098402023941e-10,1.3272191286087036,5.180661678314209,6.426545143127441,6.569003582000732,3.736582279205322,4.100636959075928,0.3220511078834533,3.8428356647491455,1
3129,1.832447438232521e-08,3.519232549820117e-08,5.2007784745455865e-08,10.180767059326172,12.622448921203612,8.43567180633545,7.214218616485596,5.773575782775879,6.565149307250977,10.126306533813477,14.6383638381958,2
3130,4.6803926068150765e-08,9.094630115669133e-08,1.784464700449462e-07,40.21047592163086,49.43016052246094,75.09200286865234,42.98230743408203,25.23379898071289,23.476560592651367,39.60684967041016,70.60421752929688,2
3131,1.5399329589271815e-09,7.788454881030303e-10,6.314978540089554e-10,1.226472020149231,4.462040901184082,4.714149475097656,6.656374454498291,3.799466609954834,6.047398090362549,3.573492288589477,3.1140851974487305,1
3133,8.381834781800991e-09,8.485767644117459e-09,5.559078974926024e-09,1.5119266510009766,1.837607979774475,7.227450370788574,5.377172946929932,1.5461841821670532,2.722361326217652,3.293464183807373,2.0799522399902344,1
3142,4.76546668792821e-09,5.990804741173861e-09,2.2538042543374104e-09,3.974434614181519,1.734363675117493,0.2843674123287201,2.8628387451171875,2.4527947902679443,3.384547710418701,5.18476676940918,1.7923779487609863,1
3145,6.997988855061976e-09,6.560215926043611e-09,8.217234892526903e-09,9.370381355285645,10.398870468139648,9.597332000732422,8.139472961425781,13.896258354187012,9.50819969177246,8.837435722351074,10.631465911865234,1
3147,1.320902498491705e-09,1.122369641670673e-09,3.861381436820466e-09,3.90434455871582,4.2332444190979,3.727150917053223,5.481748104095459,4.201736927032471,3.807564020156861,2.888984680175781,5.402316570281982,1
3155,1.11384035328399e-09,2.2585660008900277e-09,7.27861104721228e-10,6.478567600250244,5.249752044677734,2.681679010391236,3.5604822635650635,2.8698105812072754,2.225533962249756,4.112988471984863,2.038374662399292,1
3156,1.262115301159383e-09,1.5960843757767407e-09,3.7142084963193156e-09,5.063404083251953,9.6614990234375,12.467934608459473,11.712434768676758,6.299855709075928,2.6595091819763184,3.8036625385284415,8.761982917785645,1
3163,2.2138076261057904e-08,2.201807269841538e-08,1.2901919532737338e-08,9.203136444091797,6.59017276763916,9.883176803588867,2.645020008087158,4.042559146881104,6.394503116607666,6.842438220977783,4.197393894195557,2
3172,2.079429295420709e-09,2.9757747377345822e-09,1.8688126601773547e-09,2.4128475189208984,2.9622278213500977,6.52182674407959,2.6792171001434326,3.980101346969605,2.549849510192871,3.5335772037506104,2.8834636211395264,1
3185,1.1569550650847304e-08,1.8988213668080792e-08,2.712998359299945e-08,13.900288581848145,30.83683967590332,23.49539566040039,17.219812393188477,17.7288818359375,5.03748083114624,8.95048999786377,12.640362739562988,2
3189,8.259600114968181e-09,4.575016365748752e-09,4.0656655819759635e-09,6.6251220703125,7.532608032226562,7.616909503936768,4.251208305358887,9.539332389831545,10.996387481689451,8.143656730651855,6.397712707519531,1
3192,1.5316593549030701e-09,1.0731099342464743e-09,4.166011091655264e-09,0.3688612282276153,0.7665231227874756,0.8167912364006042,1.6805070638656616,0.934232234954834,1.7632277011871338,1.769334077835083,2.9970152378082275,2
3193,1.1848823255888874e-08,8.402992079936666e-09,9.912530352096384e-09,8.20106315612793,1.7307401895523071,6.39772891998291,13.390870094299316,1.0013409852981567,4.713888645172119,4.231802940368652,4.171404838562012,2
3205,2.349920924515913e-09,1.0411461692783064e-09,9.534109057796059e-10,0.5919501185417175,2.5450448989868164,3.1449363231658936,2.6552839279174805,1.8691444396972656,3.4127185344696045,2.3368210792541504,2.9330430030822754,1
3209,2.857486025575895e-09,3.7618468340383515e-09,5.558534521554748e-09,1.474437236785889,4.8850417137146,3.8930001258850098,7.246858596801758,3.415479183197021,3.8571078777313232,4.922974586486816,5.909153938293457,1
3211,1.0999068322803396e-09,5.582721507302324e-10,1.336284749520189e-09,3.198932647705078,7.19261646270752,5.4999871253967285,5.158485412597656,0.194551333785057,2.934433460235596,0.9331679940223694,3.2384355068206787,1
3215,1.2915325697804292e-08,9.852485050032556e-09,1.3154040523488676e-08,6.458962917327881,4.560690402984619,5.820631504058838,6.54654598236084,4.026700973510742,5.889498710632324,4.45389986038208,6.224198341369629,2
3217,7.476340435630391e-09,4.8322048584736885e-09,6.740425551043927e-09,1.1626249551773071,2.587216377258301,4.3544769287109375,4.3331499099731445,2.115114450454712,3.3237905502319336,1.4613580703735352,2.9229657649993896,1
3223,1.1698753965561082e-08,9.400861200603572e-10,6.609364611165347e-09,5.714507579803467,5.7353515625,9.742135047912598,3.589768648147583,20.501562118530277,4.072948932647705,0.4935364127159118,2.8850669860839844,2
3224,3.777348211997378e-09,3.5419582822271423e-09,1.0303645714415666e-09,6.633448123931885,6.566976070404053,6.115063667297363,6.690760135650635,7.514735221862793,6.1377787590026855,6.030457496643066,2.5760726928710938,1
3225,1.893047052448082e-09,2.1778645553638402e-09,4.3290344642343825e-09,2.0229592323303223,2.2330005168914795,1.7933858633041382,0.7606944441795349,3.8861043453216553,3.934048652648926,4.754566192626953,6.5816569328308105,1
3226,2.692827738570713e-09,6.021408704981468e-09,8.467453405103242e-09,0.2275382131338119,1.1075658798217771,1.0388902425765991,1.1573736667633057,1.9714757204055784,1.5916461944580078,2.98740816116333,5.07440996170044,1
3230,1.5466727898427735e-09,2.616175942549148e-09,1.0211643752811026e-09,1.7639341354370115,2.425441026687622,6.106283664703369,1.795933961868286,4.245028018951416,1.2692954540252686,2.1575746536254883,1.0369011163711548,1
3231,4.442334500254219e-09,4.3800962856721534e-09,3.2872926603033643e-09,4.09601354598999,2.04577112197876,6.160874843597412,2.605640411376953,4.026617050170898,4.341893672943115,3.5806124210357666,4.067211627960205,1
3236,5.1744213358517754e-09,7.880470498378145e-09,1.1462549798224584e-09,1.2401374578475952,1.186079502105713,0.2054067999124527,3.978358745574951,5.862934589385986,1.827511548995972,2.820267915725708,0.4435256719589233,2
3243,9.162651082306185e-08,7.986931649384132e-08,8.755951341754553e-08,34.88159942626953,27.66340446472168,36.41230773925781,29.911619186401367,43.52900314331055,47.8229866027832,45.37638854980469,51.387451171875,1
3244,6.409999642187358e-09,1.1707908420532933e-08,7.486747222174017e-09,2.446797609329224,7.09027099609375,3.7162914276123047,6.013195514678955,5.754682540893555,3.16330361366272,5.338644981384277,2.525136232376098,1
3246,2.106809304791568e-08,8.015515362558291e-09,1.4148578308947892e-08,9.356435775756836,9.66738986968994,5.4111199378967285,8.73973560333252,10.674423217773438,16.78897476196289,7.734551906585693,10.519700050354004,1
3249,3.216794608462692e-09,2.169239010640922e-09,2.7757314224885477e-09,5.454717636108398,3.824318885803223,5.865583419799805,5.134261608123779,6.512643814086914,3.5961177349090576,3.727966070175171,3.0372159481048584,1
3251,5.470776276439437e-09,2.9715294669330206e-09,1.927882298247141e-09,7.313815593719482,7.343799591064453,3.65057110786438,4.194522857666016,5.968300342559815,7.39035177230835,3.738983631134033,1.43736732006073,1
3254,1.341176281144385e-09,1.4289540661849287e-09,1.341902700069397e-09,2.3328957557678223,4.693398475646973,2.1480419635772705,2.757688522338867,1.0627024173736572,0.6675845384597778,0.7535313963890076,1.0499873161315918,2
3257,6.417864995000856e-08,7.243459521077966e-08,6.079810788151009e-08,2.135284662246704,6.154491424560547,11.4717435836792,13.445096015930176,34.30709457397461,31.719135284423828,37.19151306152344,35.78790664672852,2
3258,3.4708342866451854e-09,2.480579741614974e-09,5.256545421161718e-09,5.347423076629639,3.691328525543213,10.024835586547852,6.189052104949951,6.598843097686768,5.4552998542785645,4.227061748504639,8.725095748901367,1
3264,1.0710606623831609e-08,1.2372294300178057e-08,1.3895282258147292e-08,23.00383186340332,20.27406120300293,25.22522354125977,28.207338333129883,17.059799194335938,14.865857124328612,17.748275756835938,20.517793655395508,1
3266,3.0084009949860047e-08,3.7081683501583036e-08,3.944957072121724e-08,45.47232818603516,27.907045364379883,24.543195724487305,22.284788131713867,21.117000579833984,15.806644439697266,19.65013885498047,22.99856758117676,1
3269,3.1149120616191794e-08,3.0295513653300083e-08,2.0556147006800533e-08,10.948506355285645,14.220015525817873,9.077448844909668,15.040006637573242,13.84165096282959,7.074244022369385,6.703488826751709,4.818778991699219,2
3271,7.823110159677071e-09,1.5827563704107204e-09,6.090270954217658e-09,4.186001300811768,2.8510427474975586,2.9467241764068604,1.504649639129639,3.6534903049468994,1.9386171102523804,0.4724698364734649,1.7537599802017212,1
3273,1.3295923251277484e-09,1.0751625145744015e-09,1.214761624623861e-09,5.2088942527771,3.6338624954223633,1.5762420892715454,3.403505325317383,3.2581520080566406,3.347475528717041,1.732453227043152,4.197253704071045,1
3275,1.1431586344201604e-08,1.3610455873447336e-08,1.0014415074977025e-08,9.56325340270996,12.378260612487791,12.194802284240724,7.436981201171875,14.37035846710205,8.57172966003418,10.51553440093994,8.483689308166504,1
3277,4.596335312356814e-09,1.5316414803123738e-08,1.6787454981681552e-08,8.242185592651367,1.6679022312164309,1.916329026222229,2.580918788909912,9.61924934387207,2.287079095840454,7.743658542633057,8.805326461791992,2
3281,2.2594285553623198e-08,1.051734788148906e-08,7.3632944186385885e-09,8.056806564331055,8.531399726867676,10.81806468963623,6.3595404624938965,16.614038467407227,23.783021926879883,13.784261703491213,12.14832592010498,1
3285,5.970952088318882e-07,3.213885690911411e-07,5.655992652009446e-08,29.54878807067871,188.77536010742188,101.20706939697266,45.70808029174805,56.43707275390625,105.4603271484375,70.76658630371094,20.797199249267575,2
3286,1.0156375296332952e-08,8.657286443281011e-09,6.118178408343056e-09,6.307971477508545,4.569243431091309,7.954319000244141,4.451379776000977,5.2314324378967285,6.657944679260254,6.753521919250488,4.361335277557373,1
3298,4.959639365864632e-09,8.361611847362838e-09,1.0746553869012132e-08,9.175544738769531,7.3051018714904785,8.011979103088379,4.441160678863525,5.963077068328857,4.874030590057373,5.756296634674072,8.539987564086914,1
3300,8.153872022020892e-10,1.781730096794831e-09,3.1384619347818443e-09,2.848740339279175,1.566464900970459,1.1665048599243164,5.097346782684326,0.8568354249000549,1.2742294073104858,3.896137952804565,4.300938606262207,1
3307,4.318885249432469e-09,1.2961945961009744e-09,2.5472386866454144e-08,9.56288242340088,2.1878790855407715,2.5485873222351074,5.820897102355957,4.440194606781006,2.306992292404175,0.7813008427619934,12.188100814819336,2
3309,1.3256024544716638e-07,1.1657404996867626e-07,2.8607854574147495e-07,84.71807861328125,124.8381576538086,38.80048370361328,21.345020294189453,24.415327072143555,23.281736373901367,23.11920166015625,45.1771354675293,2
3314,3.459889086343537e-08,1.5720617341230536e-07,5.1562462743959265e-08,10.96608829498291,11.842972755432127,13.25137424468994,11.927051544189451,20.13256072998047,21.48867416381836,69.74279022216797,30.370088577270508,1
3320,3.7321186141525695e-09,3.124340341997822e-09,2.971778600979746e-09,4.880641937255859,2.2709085941314697,1.1960585117340088,1.546451210975647,5.934581279754639,7.42543363571167,4.36890983581543,4.67035722732544,1
3321,9.103491294126798e-10,7.446525618348686e-10,1.9461096623096807e-10,1.550447940826416,4.659018039703369,2.9866347312927246,2.747917652130127,5.90360164642334,6.323325157165527,5.962596416473389,1.93625807762146,1
3324,6.494011106639164e-09,1.120984816083137e-08,5.630269139800248e-09,24.26223945617676,28.160717010498047,17.69981575012207,17.07029914855957,15.102771759033203,8.673338890075684,13.01353359222412,7.081762313842773,1
3328,7.252671796464938e-09,8.577111465513099e-09,8.014018781921095e-09,3.2490246295928955,6.804882049560547,4.938439846038818,3.537824869155884,2.5655198097229004,4.165921211242676,4.37746000289917,5.905049800872803,2
3332,9.745303453101426e-10,1.751514266956633e-09,8.131593176585739e-10,2.5414271354675293,1.9165005683898928,2.5234851837158203,0.043178204447031,2.760872840881348,1.7627018690109253,3.3170735836029053,1.4378663301467896,1
3344,5.127354096856607e-09,8.127231332366591e-09,4.5034744822203265e-09,5.488961696624756,4.880367279052734,5.200488567352295,8.104940414428711,3.089348554611206,2.4779629707336426,4.275069713592529,2.8014485836029053,1
3345,3.6623848398420478e-09,2.4041293400500763e-09,1.1681276390618224e-08,3.6338050365448,7.969185829162598,2.985970973968506,7.529347896575928,5.94670295715332,3.3738927841186523,2.8998756408691406,10.416852951049805,1
3346,1.8393135903238544e-08,9.813160062321913e-09,2.661171016882236e-08,0.8994247317314148,3.897358655929565,2.9968421459198,3.976585626602173,3.2178328037261963,5.185969352722168,2.952798128128052,7.14523458480835,2
3347,1.0324296972896716e-09,2.876725746503439e-09,1.053631293324031e-09,5.615958690643311,4.147818088531494,5.863208770751953,5.049145698547363,3.1650426387786865,1.2703553438186646,3.908148050308228,2.0705578327178955,1
3348,9.679394707973189e-08,7.553553160732919e-08,5.123988344735154e-08,27.25994110107422,33.86002349853516,43.5775146484375,37.44697570800781,80.11847686767578,29.871261596679688,26.1269588470459,18.382801055908203,2
3358,5.604099406752994e-10,1.6285145454375536e-09,9.973140091545927e-10,1.7385975122451782,5.88813066482544,1.382976531982422,4.413373947143555,6.926464557647705,2.5150952339172363,6.933916091918945,5.0316481590271,1
3363,2.7867268492798303e-09,4.5900461209669164e-10,1.2228892343202347e-09,4.402004718780518,4.877241134643555,3.0907962322235107,0.6405265927314758,1.7369341850280762,4.817245006561279,1.5347607135772705,3.602494955062866,1
3367,9.616814899970905e-09,9.245274767977207e-09,1.1051157322583547e-08,18.766599655151367,18.068628311157227,19.46920394897461,18.89041328430176,21.41400718688965,18.76676750183105,20.44997215270996,22.69043731689453,1
3374,2.9661832989802406e-09,3.449595720184106e-09,1.4870052966742262e-09,6.171308517456055,8.051292419433594,5.956210613250732,0.5309790968894958,5.650547027587891,6.469341278076172,7.95695161819458,2.588586807250977,1
3377,2.6268047736976996e-09,2.380339481078408e-09,4.360418692783696e-09,2.607140064239502,1.6742360591888428,1.6629136800765991,1.403335452079773,4.884469985961914,3.509642601013184,3.4102182388305664,5.660345077514648,1
3379,9.726144156729789e-08,5.593811280846239e-08,7.255646039538989e-08,44.543487548828125,39.173675537109375,40.55201721191406,60.49888229370117,44.158485412597656,32.387054443359375,21.517976760864254,25.16629981994629,2
3380,7.25677240520639e-10,8.723821665057584e-10,1.1346371620035711e-09,2.9014134407043457,5.823240756988525,1.911393642425537,0.2401625961065292,5.930378437042236,4.600200176239014,6.255467891693115,7.460525035858154,1
3381,3.774175283410841e-08,4.185880797535901e-08,2.6118247120621163e-08,36.070106506347656,32.9185791015625,35.107627868652344,35.31355667114258,46.49373245239258,38.906982421875,43.322021484375,32.88916778564453,1
3388,4.495888550337668e-09,2.3489947764687713e-09,3.941469373103246e-09,2.476536989212036,5.996158599853516,4.493828773498535,3.244370698928833,5.371119022369385,3.971233129501343,2.184613943099976,4.457998752593994,1
3392,1.1464424964913178e-09,2.577707158835096e-09,4.62066385154003e-09,2.854642868041992,6.305445671081543,1.4067280292510986,2.4683518409729004,2.1749355792999268,0.9812561869621276,2.9911370277404785,3.401583433151245,1
3397,3.922010805013088e-08,2.4340405246903174e-08,2.8964381115770266e-08,21.256092071533203,29.108232498168945,33.393314361572266,33.865726470947266,30.16766929626465,31.03883934020996,22.99471473693848,27.811878204345703,1
3400,8.147187813278833e-09,8.502286874545462e-09,1.0419047846710328e-08,5.089345455169678,5.493408679962158,7.252260684967041,9.702768325805664,6.3417253494262695,6.766826152801514,7.113302707672119,9.023548126220703,1
3401,9.588515537117812e-10,6.858422163524834e-10,2.3677304561431356e-09,3.929619789123535,6.21075963973999,3.1702475547790527,6.4859395027160645,8.346700668334961,3.6110315322875977,1.9722886085510252,7.652938842773437,1
3404,9.83028680678899e-09,6.7467857967074e-09,5.948945336342604e-09,7.826496124267578,7.555628776550293,9.23818588256836,4.414374828338623,2.2741737365722656,8.45561408996582,6.935033798217773,6.35252046585083,1
3407,6.411370545578165e-09,1.4481187804449291e-08,9.967649816644553e-09,3.6508288383483887,2.6307737827301025,3.750967741012573,2.7487540245056152,1.8532772064208984,2.2638604640960693,4.581162929534912,3.80904483795166,1
3408,1.725672404973011e-08,1.5411652398711343e-08,1.0452137821914675e-08,1.4126070737838743,5.807853698730469,5.502650260925293,3.384626626968384,4.640382289886475,4.26904821395874,4.118510246276856,2.746537685394287,2
3411,7.847618803680234e-07,8.275112008959695e-07,3.719897563314589e-07,127.8233642578125,69.02901458740234,84.93682861328125,49.16631317138672,41.63155364990234,132.34759521484375,136.98329162597656,78.50853729248047,2
3412,5.576744843693859e-09,9.202834938548676e-09,8.389427819111006e-09,8.819538116455078,7.919745922088623,9.645218849182127,6.15688419342041,8.185724258422852,5.542021751403809,10.33489990234375,8.358927726745605,1
3417,1.1909334629578439e-09,1.584035902446601e-09,2.3452089159547995e-09,6.032276153564453,10.44733428955078,7.977800369262695,8.034262657165527,8.444631576538086,3.335933923721313,4.620744228363037,5.432097434997559,1
3419,1.2444183461468585e-08,1.8662188239204625e-08,5.4988859687910014e-08,3.866734266281128,6.17441987991333,14.723557472229004,3.655260562896729,6.648994445800781,7.579500198364258,12.60648250579834,29.020952224731445,2
3420,3.354926614296261e-10,1.2676373839504151e-10,8.226986314419094e-10,1.976431965827942,4.7702412605285645,3.2535388469696045,3.438833951950073,3.5970468521118164,1.704939365386963,2.6099119186401367,4.698411464691162,1
3423,7.673534696550632e-09,9.325876959564994e-09,1.0602437150453172e-08,11.668888092041016,3.207080841064453,7.515763759613037,20.22997665405273,10.062641143798828,4.511911869049072,5.110570430755615,5.1749587059021,2
3426,2.2596811533048825e-08,1.5020772181628672e-08,1.244356866436647e-07,11.686023712158203,13.174227714538574,10.15166473388672,6.164634704589844,12.576327323913574,8.125621795654297,6.05891752243042,31.574846267700195,2
3430,3.244389290557592e-08,1.0263714322888973e-08,2.2512809394470423e-08,7.410812854766846,0.9209471940994264,2.389243602752685,4.015600204467773,2.675882339477539,15.036519050598145,5.428790092468262,11.026177406311035,1
3431,1.0347832812840352e-08,1.0570039066237769e-08,1.4269402548450216e-08,3.040940523147583,8.490296363830566,4.078800201416016,2.449615240097046,2.7375874519348145,7.480178833007812,8.197040557861328,9.579354286193848,1
3434,2.1621643142566427e-08,1.777590163953846e-08,1.2991757003533166e-08,4.261780261993408,5.057743072509766,8.93112850189209,8.591923713684082,8.78018856048584,6.432107448577881,5.965624809265137,4.421139240264893,2
3447,3.6923204049799097e-08,6.051902978754242e-09,1.3271625576294356e-08,24.430892944335938,19.263357162475582,3.4017837047576904,16.051437377929688,17.069616317749023,23.714229583740234,5.406607151031494,10.80201530456543,1
3449,1.5150138921171672e-09,2.4119179986570316e-09,1.733319932029076e-09,9.162145614624023,5.680062294006348,0.1579377949237823,6.926497459411621,3.2469747066497803,1.6943480968475342,2.9240849018096924,2.963918447494507,2
3452,2.779168895017392e-09,4.693103683450772e-09,3.278586069299649e-09,3.432156801223755,8.202325820922852,6.018913745880127,4.624551296234131,4.265848636627197,4.606897354125977,6.21027946472168,4.720515251159668,1
3453,9.619747665112754e-09,9.91763560165282e-09,7.764107579077972e-09,20.107986450195312,24.675670623779297,15.928932189941406,16.574462890625,15.555862426757812,14.067951202392578,14.146607398986816,11.848565101623535,1
3461,6.6416792066092975e-09,6.2642389053735315e-09,6.9315300166294955e-09,4.878932952880859,2.601561546325684,5.616446018218994,7.539451599121094,3.875676155090332,5.811415195465088,4.683962821960449,5.943931579589844,1
3469,1.4474153431365266e-08,1.7390451745313843e-08,9.483534846310704e-09,13.278961181640623,14.773118019104004,14.170313835144045,13.097929000854492,15.39370059967041,13.42299747467041,12.969722747802734,9.184611320495604,1
3472,1.7810578567534206e-09,1.4860968455820966e-08,1.08635207496377e-08,14.874162673950195,5.142978191375732,4.821386814117432,1.9542219638824463,2.4989404678344727,1.315971851348877,10.241212844848633,8.327991485595703,2
3477,9.884363549872432e-09,7.92642040892133e-09,8.446455979083112e-09,15.46372890472412,17.20752716064453,15.53005599975586,18.81540298461914,17.50564193725586,16.100135803222656,15.603900909423828,14.151937484741213,1
3480,8.357020853111408e-09,8.333811862826224e-09,7.655611256041084e-09,7.582047462463379,5.935076713562012,3.893594026565552,6.618135929107666,5.499931335449219,4.833284378051758,5.776718616485596,4.648588180541992,1
3483,2.2930606302651313e-09,3.83915521595668e-09,4.5320738273346706e-09,4.25339412689209,2.9626660346984863,7.210404396057129,5.553813457489014,3.775335073471069,1.644376516342163,4.471166133880615,5.611650466918945,1
3484,5.7048410440074804e-08,2.3481975475192485e-08,1.721860165559974e-08,20.459081649780277,8.359004974365234,9.181379318237305,6.545839786529541,14.800543785095217,14.09275245666504,7.364760875701904,7.466649532318115,2
3489,5.733716434974667e-08,4.155096178237727e-08,1.9784710758585792e-08,2.3460936546325684,7.353270530700684,2.681551218032837,4.077926635742188,2.858206272125244,7.367022514343262,7.390480041503906,4.045615196228027,2
3495,6.269515573364971e-09,8.711390719895462e-09,9.899412845015831e-09,16.636140823364258,11.673587799072266,10.201604843139648,10.645601272583008,11.67219352722168,7.228970527648926,10.516236305236816,10.554028511047363,1
3500,5.123204527279768e-09,4.616389048806013e-09,3.763909184328895e-09,7.148086071014404,5.602580547332764,3.8541650772094727,6.118756294250488,4.426026821136475,7.42133092880249,6.637485027313232,5.81899356842041,1
3501,6.03292260592525e-09,7.216119257691389e-09,1.2983081276729536e-08,2.155109405517578,6.239221096038818,4.721024513244629,15.409825325012209,22.71051406860352,3.538538694381714,3.5872035026550293,6.603382110595703,2
3506,5.778125977684567e-09,6.823715814618936e-09,6.180052025683835e-09,13.119279861450195,13.89120864868164,14.159936904907228,11.797003746032717,15.286876678466797,7.901955127716064,9.455309867858888,9.971060752868652,1
3507,4.255211294434957e-09,2.7295536941807086e-09,2.1287696050364957e-09,4.400200366973877,3.212852954864502,5.539157867431641,2.566955804824829,5.238334655761719,6.605621337890625,7.000411987304688,3.5797927379608154,1
3508,2.758481976172789e-08,1.4724083285955205e-08,3.775220847046512e-08,7.5330400466918945,5.265991687774658,5.799201965332031,3.3948185443878174,2.8843939304351807,7.244779586791992,4.095385551452637,10.139641761779783,1
3510,7.367547127934414e-10,2.264433779375352e-10,6.377421923886573e-10,2.9924187660217285,3.338310956954956,4.7598066329956055,3.507009744644165,2.7834715843200684,4.8972578048706055,1.153283715248108,4.107617378234863,1
3512,1.1586834824939274e-09,9.683495116874494e-10,1.1857860249264718e-09,7.978343486785889,9.693370819091797,10.635883331298828,9.31035327911377,2.074291706085205,3.108327627182007,2.7912251949310303,3.78096866607666,1
3515,1.7993428969020897e-08,3.7164571864423124e-08,1.1495937002337089e-07,20.096214294433597,10.164405822753906,16.08475685119629,12.407172203063965,8.155736923217773,7.548542976379394,15.360787391662598,38.25432968139648,2
3521,9.624800512142428e-09,1.3275585963867798e-08,1.6342429631777122e-08,7.800172328948975,3.470954179763794,3.7445602416992183,3.6800613403320312,0.550671398639679,4.38089656829834,5.803516864776611,6.579470157623291,2
3539,3.5886181137811946e-08,2.744940275078989e-08,4.192459357454936e-08,13.43409252166748,12.116546630859377,6.356808185577393,17.500110626220703,33.505767822265625,14.767223358154297,13.570576667785645,18.092914581298828,2
3542,3.991516006607298e-10,2.7595892237997077e-10,2.319342051748663e-09,4.612685680389404,5.17109489440918,5.9371747970581055,10.934410095214844,1.5929272174835205,0.33580482006073,0.2544670403003692,2.1115448474884038,2
3552,1.645066083355573e-09,2.838526302895161e-09,1.785919190311347e-09,3.544439554214477,0.4411198198795318,5.857391834259033,6.372859954833984,8.739175796508789,5.808474540710449,9.30039882659912,6.809886932373047,1
3556,4.6506598572193525e-09,9.107417930920292e-09,1.776937152975222e-09,0.6466370820999146,0.7848588824272156,1.5917551517486572,4.103726387023926,5.746438980102539,1.6486690044403076,3.2298052310943604,0.6484492421150208,2
3561,1.2755606293435306e-10,5.785513179645817e-10,1.3800405262998083e-10,2.976557731628418,0.983529269695282,2.1117660999298096,1.9097293615341189,0.969437539577484,0.7916104793548584,4.408439636230469,0.8627215623855591,1
3570,3.250615066008322e-08,7.24874453794655e-08,1.1130829591365911e-08,21.87183380126953,12.313166618347168,9.77771282196045,3.392582654953003,6.714958190917969,13.078624725341797,23.590856552124023,4.577786922454834,1
3571,1.4879970144932033e-08,1.513747172054991e-08,2.105057639312236e-08,20.54229164123535,16.80101776123047,18.51527214050293,10.283634185791016,14.029053688049316,7.3014984130859375,7.194846630096436,10.009319305419922,2
