,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46
916,7.0,0.0,0.0233718341431938,5.1608806,3200.9827,0.0142689641947929,0.0932774624827959,1.2392906e-14,0.0210300346428519,0.084400412717286,0.0791137965971909,0.021670565,0.0120848183136251
928,7.0,0.0,0.0004866408689804,5.8885145,4463.428,0.0119770586407661,0.0649856027330718,6.0015266e-15,0.0275528395322948,0.0619228176208176,0.0530498347083331,0.493375,0.0244797538495926
930,7.0,0.43262097,0.0156148916083103,24.817959,2383.6738,0.0145603315075334,0.0279528200595101,8.7415216e-14,0.0192668132055715,0.0220690369313674,0.0133979415453577,0.0066308384,0.0133809159996602
937,7.0,0.0,0.0128781490713875,8.885406,1892.4539,0.0267010274644579,0.0907527153126158,8.426721e-14,0.0341508524583997,0.0782049195637259,0.0642072743209922,0.27974135,0.0215226533233079
941,7.0,0.0,0.0066700031920381,6.422376,2116.1685,0.0246546478755914,0.074807885304673,3.3269763e-14,0.0806603886813133,0.0701206021406893,0.0502459090779829,0.6970454,0.0759772651853431
947,7.0,0.0,0.035295383083998,8.601201,1244.9688,0.0260269934837232,0.0850679035372583,7.707155e-13,0.091693558567301,0.0637112694520951,0.0591719203402793,0.9657798,0.0703590779775393
948,7.0,0.0,0.0123981049819184,7.655912,6835.927,0.0183862305736003,0.0232574395480303,3.43182e-15,0.0194700303298865,0.0174175452827861,0.0048732928755848,-0.016445957,0.0136293197591945
951,7.0,0.23791102,0.017303015629876,7.279691,1746.0453,0.0184212302885282,0.0758227336152588,5.179601e-14,0.0630643379582527,0.0664472972489836,0.0574817909053426,0.1515616,0.0536733222862731
957,7.0,0.0,-0.0550528298973369,5.107046,6726.1787,0.0064122422371671,0.09959495600674,4.1608672e-15,0.0165627514216949,0.0996241075918083,0.0932422607933195,0.8642733,0.0165921870576552
958,7.0,1.0544229,0.0201710757898587,15.820642,1309.0233,0.0183736260487012,0.1121226275911876,2.0514516e-13,0.0339013633079711,0.1010784444833385,0.0939425324814055,0.027288847,0.0227391911305206
959,7.0,0.0,0.0204974007286356,11.157099,7556.5947,0.0059245975849081,0.0318789930724474,6.6744367e-15,0.0195908024622604,0.0283459849330691,0.0259592984255641,0.18293427,0.0160557111552723
963,7.0,0.255252,0.0194582297347523,5.8935404,1023.7145,0.0230176537798891,0.0874967765211475,1.8526085e-13,0.1144225677805234,0.0793122218518052,0.0646092438529754,0.010406079,0.1062810464670947
964,7.0,0.52757835,0.0332012024293682,5.371578,1007.94476,0.088620837732651,0.070683574783543,4.935376e-13,0.0923953914978742,0.0546767309206333,-0.018050330900766,0.7320826,0.0764399353370007
965,7.0,0.44014564,0.02097208748747,7.8575907,1225.9199,0.0580313859450419,0.0261759234743073,1.0042262e-13,0.0330955772982873,0.020247621045346,-0.0319039253346681,-0.021828359,0.0271694646936224
968,7.0,0.6534816,0.0342370043060431,6.5793705,494.48325,0.0802713198972071,0.0744319952286134,2.6391359e-12,0.0627920153201623,0.0585199029628805,-0.0058744229032673,0.44981852,0.0468573331265615
970,7.0,0.0,-0.0132862479638292,6.5306196,22891.248,-0.0220818853009848,-0.0203702714611922,4.38566e-16,-0.0218567458864928,0.0088168161359454,0.001712384094128,0.33342573,0.0073297757026672
971,7.0,0.37224633,0.0122521599050245,13.435286,4156.42,0.0135297012990947,0.0716601042748246,1.2057001e-14,0.0179214984378252,0.0639237778089252,0.0581868174113889,0.052255623,0.010150984319732
973,7.0,1.6486095,0.022470248205085,6.853449,1179.6725,0.0192578996374152,0.0753187001290651,1.2111719e-13,0.0681548811616152,0.0662225429672558,0.0561422336769518,0.075683504,0.0590499181527933
975,7.0,0.4575111,0.0190387598104615,4.1723075,4829.925,0.0146573726211293,0.0226345051287607,2.543886e-15,0.0276425114303339,0.0129748482045476,0.0079797798983684,-0.0047560493,0.0179848204985124
976,7.0,1.1293846,0.0255004518455599,5.9345737,1000.0,0.0179586704021675,0.0796981134176596,2.8120814e-13,0.0679251536779157,0.071144213500269,0.0618279356178674,0.04967734,0.0593571607221594
977,7.0,0.0,0.0185119054822475,4.791637,1676.1434,0.0192033642723231,0.1102232758669174,3.8230673e-14,0.0727419250370003,0.1069336363682219,0.0912129782489649,0.22166358,0.0694298618535111
983,7.0,0.7332151,0.0247574344282875,16.852474,1128.9902,0.0245730399136021,0.1121691029870361,9.447873e-13,0.0958114387423242,0.1011238821567037,0.0878381745825753,0.120185636,0.0847301900268747
987,7.0,0.0,-0.0125573896868104,5.682859,10351.699,0.0148578123720909,0.0273710478458095,1.645812e-15,0.0235630779819662,0.0198058137926673,0.0125183263502332,0.10667219,0.0159965936491818
988,7.0,0.40281776,0.0144662114410021,9.633191,3431.4526,0.0163054930427928,0.1022669074850742,1.5605852e-14,0.0202265478338437,0.0921430782101717,0.0861049955856885,0.050080147,0.0100084812378134
991,7.0,0.39629692,0.020473473471681,7.7772837,1822.2751,0.0159027447909623,0.0726050901661246,7.928904e-14,0.0277720485599079,0.0693061987450688,0.0567678907296135,0.036587384,0.0244587253879876
992,7.0,0.0,-0.0724358357954342,8.103276,8072.9346,0.0114429155173412,0.1291372418076127,4.244587e-15,0.0152748141095388,0.1227839580592886,0.1178685013465315,0.23215011,0.00882003951625
996,7.0,1.3072432,0.0158883666253194,11.424945,1629.4954,0.0242684514698277,0.126617572255579,1.2959696e-13,0.0330604023976526,0.1189032203157026,0.102664589811135,0.27499166,0.025234668010288
1000,7.0,1.7104594,0.0319053042950718,2.865678,1262.5228,0.0315350089758,0.0703281605040859,1.0500202e-13,0.0662385057926013,0.0496884722892533,0.0388793781810528,0.99738955,0.0455889844694625
1002,7.0,0.9729735,0.027637682561521,7.190869,768.14703,0.0957072615647108,0.0692057318774357,9.416457e-13,0.0713879843017789,0.0584681485223962,-0.02667823272382,0.35620278,0.0606534584663073
1003,7.0,0.0,0.0101555210461417,9.51236,2351.1475,0.0256793240977064,0.0962317244983267,4.6752858e-14,0.0275009700978094,0.0881471044621626,0.0707271789752505,0.2547539,0.0193515245185394
1008,7.0,0.0,-0.022619775044356,6.685656,5769.727,0.0120355454471691,0.1145573726454651,6.2930863e-15,0.0254401810621392,0.1054193383175084,0.1026633754014806,0.35371622,0.016194252430355
1014,7.0,0.14798227,0.0125647879003573,6.854728,4018.714,0.0247273701254505,0.0356832783372163,2.2002462e-14,0.0274962107625055,0.0260203150916074,0.0109655837343869,0.5246807,0.0178290086912533
1015,7.0,0.093552,-0.0142231642799138,8.659234,8081.9785,0.0107452286678351,0.0253342604322654,2.1980655e-15,0.0163352796137825,0.0170829852978842,0.0145930043073994,0.11273821,0.008081521661572
1017,7.0,0.29106528,0.0213560364695924,6.408811,1116.747,0.0238491346592497,0.1158339299018692,2.8458627e-13,0.1038229661744952,0.1086614714018032,0.0922396107639931,0.15978149,0.0966319552061208
1019,7.0,1.0325252,0.0199545243855712,44.789867,723.1754,0.0253307002109941,0.0842047208140681,3.5406784e-12,0.037325753088442,0.074659830135771,0.0589998652234184,0.0947503,0.0277304188477322
1021,7.0,0.82382786,0.0279509746545906,9.302477,1314.3271,0.020203601824206,0.089029094991723,2.0422936e-13,0.0273089659384814,0.075458019247883,0.0689495132351825,0.0011807351,0.013651197159821
1025,7.0,0.3239426,0.0219885141641505,8.155136,5333.014,0.009725702098955,0.0997463988174777,6.930229e-15,0.019804875339979,0.0955318069908108,0.0901081109357787,0.1253131,0.0155510470176829
1030,7.0,0.0,0.018721994356808,6.6085377,2776.6938,0.0161262228259588,0.0777972579671863,1.6210877e-14,0.0272251343502799,0.0663736794820584,0.0617485033264256,0.02653573,0.0157471847964574
1031,7.0,0.75919104,0.0187229317785316,4.0376983,1691.0824,0.0962288153457599,0.0776088432668498,3.913407e-14,0.0691106732013426,0.072548101942853,-0.0187600762122983,0.36565316,0.064043802900626
1044,7.0,0.0,0.0165916793083251,10.994652,3722.4958,0.0141588981268167,0.0256110759979768,2.0686903e-14,0.0318779966642415,0.0191338152090143,0.0114563322192315,-0.010231211,0.0254028080144925
1048,7.0,0.6264566,0.0179024379193544,16.633144,1782.311,0.0194354661674049,0.088471573589413,2.6533167e-13,0.0348448143537627,0.0788185481788339,0.0691550185272319,0.12978213,0.0251325166593121
1049,7.0,0.0,0.0264225603415861,4.5187354,1907.9983,0.0293314014242907,0.0759485670683321,6.7840766e-14,0.0309734731792413,0.062017395084895,0.0467212455305571,0.17246844,0.0169837361109849
1050,7.0,0.42105645,0.0206103273205374,9.13321,2107.7424,0.0210274601474298,0.0891951539377155,8.724518e-14,0.0367381415934875,0.0778557157383165,0.0682957857836302,0.14461413,0.0253300337068513
1052,7.0,0.1824793,0.0084272587108477,5.7574344,3035.4197,0.0141508455402597,0.104292050766469,1.205457e-14,0.05381786991354,0.0963862196058301,0.090274434104875,0.34931394,0.045851466597766
1054,7.0,0.0,0.0116527483229285,5.2874994,9369.384,0.0094272388803642,0.0211904655544925,1.0560069e-15,0.0161240111370053,0.0172473648657397,0.0117655770549928,0.14383373,0.0121802434840903
1063,7.0,0.0,0.0165688505046843,3.8935602,16323.213,0.0176391078364165,0.0685360440790961,2.5774146e-16,0.0113875136350855,0.0547193974822597,0.0509585407702903,0.76228476,-0.0024815358168767
1064,7.0,0.73949355,0.019078878670411,3.4522119,1184.6031,0.0651683936928676,0.1259468578497995,6.652648e-14,0.1007389201114528,0.1235551587911987,0.0612814472260656,0.2713209,0.0983334812872902
1067,7.0,0.0,0.0184058863957313,4.3543563,990.88245,0.0257066933952447,0.0650757146349968,1.516148e-13,0.0797590660467991,0.0553241903416046,0.0394349913049345,0.12375617,0.0700269687091747
1071,7.0,1.145645,0.0171679440501781,28.490261,1194.6207,0.0232520872569147,0.1048478210731823,7.944675e-13,0.0933223367034532,0.0961313468165786,0.0817951447093805,0.20277429,0.0845866200289498
1073,7.0,0.0,0.0195620304465203,5.4145927,1610.7776,0.1245634663669417,0.0946216214208861,9.506624e-14,0.1765944857119199,0.0868607128518287,-0.0302989605282998,0.1964426,0.1690028059081219
1076,7.0,1.0945793,0.0244840130471414,3.3597107,1853.5533,0.0171089632650661,0.0726615332196172,3.8281197e-14,0.0245441785420476,0.0644608439231445,0.0556217168428842,-0.003503465,0.0163081958545673
1079,7.0,0.42822534,0.0185998320181467,39.31477,1039.5597,0.0215253104448798,0.1288824693216791,1.2651746e-12,0.0349192502551014,0.120690680981119,0.1076558214421514,0.07923496,0.0266057568542603
1082,7.0,0.0,0.0288489019127032,6.5227056,982.8589,0.0180348896615806,0.083441031066974,3.060386e-13,0.0856265157113315,0.0681647670110237,0.0655047161636606,0.061768472,0.0703554223102015
1088,7.0,0.0,0.0234894947614305,13.315286,1612.7837,0.0196710180040021,0.1006680711093056,2.7462635e-13,0.0822641049660767,0.0915157620381757,0.0811577652374566,0.08200701,0.0730822299823676
1091,7.0,0.0,-0.0280425944834126,3.9440386,10012.281,0.0117474059036964,0.0829322991707918,1.086627e-15,0.0226754483349414,0.071128070809861,0.071254312023927,0.6883045,0.0108040848918438
1098,7.0,0.18393065,0.0166907677967672,17.094213,9318.116,0.0061615650333711,0.0338215109938353,6.4444134e-15,0.010310707366076,0.0322912356012111,0.0276657113132014,0.16576536,0.0087788975405428
1102,7.0,0.0,0.0293184729971297,4.012694,890.8357,0.0759927019900158,0.0717058988477257,6.152875e-13,0.0335020677094869,0.0522539125134911,-0.0043102904537678,0.9148547,0.0139860710863321
1103,7.0,0.2356664,0.0199472502842416,19.7344,1933.7657,0.018759669419143,0.0430806646054891,1.6845414e-13,0.0293174064655031,0.0347981883821008,0.0243406668027435,0.035616882,0.0210276087043295
1104,7.0,0.41352236,0.0298816426010333,22.08768,589.1302,0.0416875809046289,0.109931145926102,4.3145587e-12,0.0371439718559408,0.0970752917603844,0.0685577489738365,0.023900928,0.0241611071272327
1106,7.0,0.0,0.0181210571287014,4.4644456,9224.144,0.0131872710866815,0.015576234872119,9.302484e-16,0.0179010781759245,0.0081886894015345,0.0023894545986036,0.032987602,0.0105139809105549
1110,7.0,0.0,0.019034502480737,5.1131983,1420.1906,0.025321846738795,0.1429504238809466,6.143437e-14,0.1127417939327787,0.1362733279881383,0.1180559122410546,0.2860583,0.106013432963643
1111,7.0,1.0621735,0.0429439081859022,2.3308592,555.30084,0.0644977029655873,0.089679990086302,7.194698e-13,0.071467384510057,0.0589770875570379,0.0253287927424249,0.36465752,0.0406909900966288
1114,7.0,0.0,0.0130972785461006,20.378765,2542.962,0.017168111220848,0.0918569455788749,1.6919463e-13,0.0300511071353859,0.0854098229243681,0.0748068054576097,0.18393607,0.0235576039207949
1117,7.0,0.42072228,0.022593521436407,13.154277,1806.1531,0.020804833911067,0.0395422561362815,2.0500204e-13,0.0422021498404802,0.0292423924952225,0.018752849633361,0.062092245,0.0319042466519119
1120,7.0,0.7789665,0.0275767858483558,5.1909738,831.7925,0.0937866066998634,0.0278435248270688,2.5237714e-13,0.0277372137829322,0.0126205427646141,-0.0661157331735823,-0.023890782,0.0125141663560812
1122,7.0,0.13767134,0.0249030662052814,7.164164,1707.0323,0.0255915322291901,0.0979893435782007,1.5204103e-13,0.0714332550951395,0.0822967702943394,0.0725798195770716,0.36154458,0.0556760234822826
1126,7.0,0.0,0.0170778861922155,5.315891,1757.5742,0.0860180787018343,0.0276483588364113,4.855184e-14,0.0288512791319069,0.0188779467533659,-0.0585088690927424,0.026167426,0.0200813709878307
1131,7.0,0.56294173,0.0230236220475981,6.185311,1104.0311,0.0659629498189671,0.0693498607881204,1.9192776e-13,0.0870162157736728,0.056672758907041,0.0034024756668604,0.4419485,0.0743714570087305
1137,7.0,0.11147478,0.0132872773973755,6.102502,2579.9443,0.0277064746364478,0.0706720953937225,3.2642644e-14,0.0862881490619998,0.058961450437515,0.0430499157045456,1.2060972,0.0746042047301075
1138,7.0,0.0,0.0203502189658153,9.793412,1820.7722,0.0227803049014067,0.0964447622547175,7.905735e-14,0.0340282932120928,0.0879297521798047,0.0738266575535158,0.15433218,0.0254478917679817
1139,7.0,0.9692621,0.025448835190123,14.712892,671.4255,0.0333139166367788,0.148416177976554,1.0350211e-12,0.0427607193043656,0.1344753620265472,0.1156741920445796,0.07853158,0.0285533697513798
1142,7.0,0.0,0.0260326294846453,5.0373526,772.31146,0.0235481620890101,0.087527922088127,2.8648964e-13,0.0810704178284233,0.080706299908807,0.0641119024322332,0.11806124,0.0742416145800152
1147,7.0,0.0,-0.0017194379068265,5.1068697,5273.1626,0.0899907147644056,0.1078925530708589,3.2253634e-15,0.0146005786409102,0.1043731037947904,0.018077357297258,0.1423744,0.0110416190181236
1149,7.0,0.42068484,0.0243011964671353,6.31551,847.0664,0.1216200411203871,0.1346902373433888,7.756658e-13,0.1440647514834147,0.120491245665517,0.0132878651702813,0.4019135,0.1299016300092127
1150,7.0,0.38120902,0.018106821142589,12.7616,2757.4932,0.0126898925319699,0.0832670524341195,3.2793338e-14,0.0237797858731908,0.0749036449966519,0.0706518141378027,0.03910799,0.015366963798537
1156,7.0,0.40316156,-0.0037086981960754,5.1294513,4153.5884,0.0171080845763904,0.1332835260252203,1.5925905e-14,0.0829243847682111,0.13312357428057,0.116440953118485,0.98250276,0.0827626612905517
1158,7.0,0.0,0.0219739953336584,9.806787,1435.2631,0.0287276741538378,0.1001395414341929,3.5817635e-13,0.0848057682587646,0.0890036309095116,0.0716178959328698,0.29984522,0.0736398833560829
1161,7.0,0.0,-0.005454249045939,3.8400636,10403.837,0.0047016954241876,0.0843640537044856,8.074376500000001e-16,0.0086090877830104,0.0845887774541888,0.0796939692187599,0.4700204,0.0088354095281867
1174,7.0,0.43053544,0.0214300556659969,8.275253,765.1968,0.0449797624787044,0.0849120456807515,7.5976676e-13,0.0328266718045171,0.0771481621873644,0.0400853822503469,0.04895932,0.0250180114259505
1175,7.0,0.4937467,0.0168617993182684,12.439099,2993.1882,0.0189036866294203,0.1213564927930142,6.88745e-14,0.0266204662951377,0.1168111743990113,0.10268838205185,0.12614216,0.0220124896495245
1179,7.0,0.0,0.0168229549584586,4.2771616,6509.27,0.0146679621367605,0.0810129831627124,2.1334113e-15,0.010903456951883,0.0725549243027762,0.0664239523009026,0.083505526,0.0023956108291914
1181,7.0,0.0,0.0101503586547175,9.862667,5607.5493,0.011110631749307,0.0929241038927253,6.3696374e-15,0.0146583992797055,0.0879220327876949,0.0818980273931762,0.105610326,0.0096158350971976
1182,7.0,0.91385657,0.0190069550396057,4.3814545,1767.8352,0.0292851426971687,0.0793321489513102,5.0608247e-14,0.0922439063777768,0.0627307831632765,0.0501635488847537,1.2359325,0.0756759774548165
1191,7.0,0.0,0.0270264831352859,3.3306096,948.2122,0.0935026115747812,0.1929256515982418,4.5741216e-13,0.1816826185094815,0.1832945924044596,0.1012494847709676,0.31825596,0.1720105155191868
1192,7.0,0.3394773,0.0280524256866266,9.72586,517.94446,0.0418220884096039,0.1105515081651351,4.2475433e-12,0.0867871056373849,0.0987467452222564,0.0690486659135693,0.078865126,0.0749296652745724
1193,7.0,0.59766376,0.0174112619807146,8.624437,2626.6028,0.0208771377195481,0.0323310369745904,2.5868247e-14,0.0291663617646272,0.0232432402588806,0.0114616356242573,0.087924495,0.0200770562189149
1195,7.0,0.19893174,0.0188730192410923,5.9220743,1623.1781,0.0247147155142991,0.0727521263045689,4.399962e-14,0.0227412596686137,0.0644755398153279,0.0481239399492853,0.014154478,0.014428395468768
1196,7.0,0.0,0.015092684178595,4.6050243,2266.7947,0.0308535724717791,0.0942024842433691,2.3199145e-14,0.0239905418310555,0.0833738027413041,0.0635335710268031,0.019822188,0.0130795631782132
1198,7.0,0.0,0.0080105831859197,8.38064,6696.172,0.0107124333284111,0.1546767579437934,5.5777323e-15,0.0253679462273308,0.1472171600907452,0.1442032642988985,0.3629586,0.0177379620856547
1199,7.0,0.0,-0.0239449881617677,3.8167903,14278.819,0.0097443232472074,0.016465974525431,6.859501500000001e-16,0.0121444416667561,0.018673433569065,0.0067227299387521,0.09578764,0.0143521947833388
1204,7.0,0.05978,0.0272830935018052,5.1542783,812.8064,0.0216356763593999,0.0269451030860929,3.1423301e-13,0.0663795816181623,0.0111906709563734,0.0053125237980689,-0.03005663,0.0506734064066703
1205,7.0,0.6976507,-0.0019089756407013,3.4069114,3145.6956,0.016383409511376,0.1291908842308185,2.2049125e-14,0.0691648361798345,0.1232185602437339,0.1130467480149391,0.46930704,0.0631223986257529
1210,7.0,1.0725105,0.0230688872138499,10.888506,1324.1234,0.0250738283461634,0.1557926375814479,4.5117865e-13,0.139038811128008,0.144826177022809,0.1312314409558752,0.1295309,0.1280189087180709
1211,7.0,0.19106278,0.0065849697261859,9.612311,2908.3308,0.0157754790666602,0.0929874410501783,3.027485e-14,0.0290881286974691,0.0876611310519487,0.0773253922584858,0.4186084,0.0237217505564743
1212,7.0,0.41070864,0.0149705523306458,5.6321135,1195.0597,0.0257003380945178,0.1271475480001666,8.2471044e-14,0.0216981172669942,0.1196409977459659,0.1017797993152628,-0.008787054,0.0140779414316097
1216,7.0,0.0,0.0166521925649591,7.3649573,5539.6255,0.0113192281612221,0.0741688276924538,6.2279398e-15,0.0128375084834815,0.0737688491773683,0.0629024082342729,0.021950277,0.0124353937104683
1219,7.0,0.8712296,0.0242834730529759,4.767366,2383.2524,0.026615857498293,0.1026185478003001,3.9634708e-14,0.0266510683029369,0.0956597435266613,0.0762108435038031,0.18960518,0.0196269520512859
1220,7.0,0.97925675,0.0184233342523773,4.442114,1893.855,0.0200751583813242,0.0891897417676423,2.9579332e-14,0.093345134251266,0.0830500111156654,0.0692385548936702,0.1743861,0.0872099401702771
1221,7.0,0.0,0.0195963854033177,5.2421484,5564.7373,-0.0039162392819548,0.1178756551192123,5.2166654e-15,0.0070086497227011,0.1301229549545651,0.1217356976398154,0.097965315,0.0194450337990935
1222,7.0,1.0474133,0.0242454422724775,11.064468,1121.1377,0.0645498754456013,0.0785113812619723,2.7405622e-13,0.0341197065958626,0.067012811985156,0.0140326217384165,0.18733966,0.0225692216505419
1224,7.0,0.0,0.0136585146749052,4.243559,3009.2185,0.1028048963720241,0.0267345366978899,2.4307931e-14,0.070852930388656,0.0231293769539205,-0.0762800108042693,0.6652165,0.0672627319661928
1227,7.0,0.8123243,0.0168050157857094,4.380016,1226.5842,0.0902511709773525,0.0841114795240886,9.295409e-14,0.0758237779992124,0.0728756118611858,-0.0061866553408495,0.6605968,0.0645739661679587
1231,7.0,0.0,-0.0856161369809358,8.320657,7471.3125,0.0102633428384511,0.1419639516720016,5.7180094e-15,0.015244582393816,0.1397793195418585,0.1318927798724614,0.42648482,0.0130161638505039
1232,7.0,0.628617,0.0408538387097036,7.124715,584.0537,0.0790495818937848,0.0821935918374276,1.5836112e-12,0.0786474133392948,0.0563339512163883,0.0031645713315292,0.4176635,0.0527753114928235
1234,7.0,0.0,0.0195106020248637,9.561536,4775.611,0.0174703348866362,0.0411727998625019,1.3462665e-14,0.0217268327125967,0.0326725756033575,0.0237195264929859,0.0013777894,0.0132176027209002
1239,7.0,0.4500155,0.0223121009897822,25.420633,1088.119,0.0267519449312596,0.1685504643701038,1.7510079e-12,0.1730622829021629,0.1574950528422866,0.1424407924846225,0.15835382,0.162023842563183
1244,7.0,0.0,-0.049805879628278,14.362005,5807.449,0.0155039981366171,0.0326244022812588,1.9146556e-14,0.0255720945726645,0.0243041334269928,0.0171290681758713,0.08833715,0.0172488961800091
1246,7.0,0.0,0.0147789796231407,4.82844,4256.714,0.0213563501698723,0.0985877096256801,6.6356553e-15,0.0216761459077994,0.0891541006844718,0.0773943111385087,0.13278599,0.0121613938809834
1251,7.0,1.4013063,0.0224381964297636,13.230847,1263.4978,0.0275130501847462,0.0940075055203575,3.4838346e-13,0.0391752025013784,0.0844808650465425,0.0666668847808907,0.25244918,0.0295834264949471
1253,7.0,0.19024952,0.0150725042116774,7.6092134,3667.758,0.0175301251980714,0.1638387806094351,2.5841908e-14,0.0319722119276977,0.1517945618098217,0.1467300809805264,0.151246,0.0196285672862109
1257,7.0,0.0,-0.0130786980726647,7.0333,3451.8093,0.0162019341818094,0.0968489388358883,2.4236503e-14,0.1518319725156633,0.0886134350119253,0.0807737499868437,0.6861897,0.1437064266592088
1265,7.0,0.29527995,0.0127660363330529,14.675262,4603.061,0.0100849677833747,0.0271024491398907,1.3433745e-14,0.0211110811799365,0.0191205129077373,0.0170221339708843,0.06786467,0.0131272196414983
1267,7.0,0.42042083,0.0286084706947427,9.944848,888.5189,0.0768566132902074,0.1017129657940273,1.3864316e-12,0.0815606572317694,0.0843826078133734,0.025052193367734,0.5832805,0.0641717589243016
1270,7.0,0.44495398,0.0177149939598972,5.1323433,4085.494,0.0269855366662239,0.077221522378269,1.0650064e-14,0.0242694181524797,0.064590703528354,0.0503408892902192,0.06762399,0.0115788507977354
1272,7.0,0.0,0.0279411235970175,5.5956893,861.52826,0.08130896646537,0.0862208627087438,7.526273e-13,0.0823291644417593,0.0711195235944373,0.0049465743474477,0.31622928,0.0672187401647636
1273,7.0,0.0,0.0183457681730054,4.18172,3769.612,0.0216379701676892,0.0261138143362791,5.0746934e-15,0.0825800469680023,0.016222297188335,0.0044783746739108,-0.022309827,0.0727437830960624
1274,7.0,0.42482284,0.018916937206342,8.261822,2242.5447,0.0221248295800383,0.1472756737734041,7.791938e-14,0.0783402486391161,0.1388322814271112,0.1255599749913593,0.19917351,0.0697677255724462
1275,7.0,0.0,0.0187953602960899,6.8874493,1797.1104,0.0156151221939581,0.1000852167757663,4.2590846e-14,0.0218808215927265,0.0943079241355167,0.0846023147078066,0.0068146996,0.0160505267742249
1283,7.0,0.65061516,0.029146509508634,8.287514,685.0764,0.025536762878921,0.0801482222312259,8.699181e-13,0.041210943344849,0.0649664972624325,0.054723463295447,0.25364387,0.0259660849361713
1286,7.0,0.6238082,0.0228692975785038,7.7085395,2541.2837,0.0129742187898858,0.123180360804274,3.307039e-14,0.0570023840004481,0.1160105173180963,0.1103825519817739,0.04510832,0.0497492236935537
1290,7.0,0.48305792,0.0196305710387745,18.085913,1748.8676,0.0213738180593267,0.0914839869947434,3.2038624e-13,0.0394391621780707,0.0814525590480271,0.0702475282893865,0.09534014,0.0293441194083047
1294,7.0,0.51664364,0.0182480962359952,8.259364,2848.2383,0.018268975594632,0.1148950198979735,2.9251087e-14,0.0271785943877802,0.1058701508966069,0.096829290369887,0.11138415,0.0180470766790212
1297,7.0,0.3757291,0.0088124036730083,10.369829,2369.899,0.0186228356231301,0.1156946546229234,6.608453e-14,0.0299991912307338,0.1115502877471755,0.0972814178981987,0.3081049,0.0258038888762484
1300,7.0,0.0,0.0124007136089921,3.7916207,2208.3806,0.0164771667464217,0.0762983105484814,3.1429164e-14,0.0795698034582393,0.0718643338852524,0.0598964444131713,0.22437032,0.0751380363515266
1301,7.0,1.941958,0.021465507490116,14.958105,1331.2167,0.0263390169589156,0.0838083608930329,2.8919613e-13,0.0390403261785058,0.0726240801595671,0.0575964841318032,0.13574041,0.027799768165427
1304,7.0,0.0,0.0150513914775202,4.9175444,1816.6891,0.0175427576315181,0.1124315549102431,6.466234e-14,0.0317970037397908,0.1035059729679846,0.0950763219672864,-0.015819132,0.02277286797811
1308,7.0,0.8238163,0.0269386070501874,9.647212,815.1765,0.0306308804470531,0.082270969034479,7.223787e-13,0.0761688704896681,0.0672320715925491,0.0517705520464624,0.31823677,0.0611167248556803
1309,7.0,0.0,0.0316568709324582,5.203119,1282.5096,0.0410331323643323,0.0722107448615843,2.0385724e-13,0.0733795891807927,0.0523574154265675,0.0312702673329051,0.8299665,0.0535291928923565
1312,7.0,0.11800436,0.0253360256861718,10.869265,1319.2474,0.0328729762458036,0.082406497806789,5.571521e-13,0.0373349534794746,0.0701469998371427,0.0496680697217505,0.22278331,0.0250156930574968
1313,7.0,0.4025938,-0.0520619926790529,6.41829,6579.545,0.0091128625271052,0.0429862502154281,7.151872e-15,0.019346478817518,0.0416971715438337,0.0338866620355107,0.7710622,0.0180555365439052
1317,7.0,0.36889076,0.0306604072041429,5.6913834,1356.1646,0.0270497580940542,0.0795253874965619,3.0089361e-13,0.0853956131977141,0.0680747113254525,0.0525887553087652,0.27610615,0.0739553193618485
1318,7.0,0.0,0.0046197098428007,5.6734014,15570.171,0.0093753951287789,0.023205675029188,4.748349700000001e-16,0.016480687755232,0.0135520564142544,0.0138332895036947,0.25581542,0.006825118476861
1321,7.0,0.0,0.0033883157044582,4.4534206,3289.8586,0.0126107445324592,0.0425998361758891,8.76829e-15,0.1266553410417708,0.0366551882956308,0.0300052109123477,0.38794658,0.1207924855310992
1324,7.0,0.0,0.0265113563702301,4.4649734,1034.7322,0.0777627145160948,0.0445635401500937,3.2876238e-13,0.0710160104145274,0.0364610416154571,-0.0333146222533146,0.29239038,0.0629365983506256
1326,7.0,1.0953606,0.0256819573843098,12.5107765,956.6478,0.0209811045697013,0.1039746355512432,4.4978732e-13,0.0855707277818804,0.0929397136559469,0.0831749774194461,0.07829989,0.0744991642905111
1329,7.0,0.0,0.0213759218884981,6.31301,1306.2402,0.0261111797426484,0.0863305489091765,9.9637495e-14,0.1021006272821831,0.074796350315486,0.0603554219047038,0.29018125,0.0905988529571213
1332,7.0,0.27082425,0.013525522814665,21.57898,2521.0642,0.0164423083336788,0.0948456061740534,1.5000148e-13,0.0239158141379587,0.0885160773759457,0.0785257572433118,0.06748108,0.0175353736705123
1333,7.0,0.52760005,0.0220841136107503,6.3998528,2554.0146,0.0186876911583667,0.0231049100844441,1.7271932e-14,0.0267896067663961,0.0116071296212375,0.0044191270053516,-0.029030424,0.015293453950786
