5,Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,LP_EPeak,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,PLEC_EPeak,Npred,Variability_Index,Frac_Variability,Signif_Peak,Flux_Peak,Time_Peak,Peak_Interval,ASSOC_PROB_BAY,ASSOC_PROB_LR,PL,LP,PLEC,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67
3492,6.534822,4376.6245,9.0193915e-11,1.0230597e-12,4.8827193e-15,1.9473654,5.135655e-15,1.9125823,0.0361689,0.31978893,14654.447,5.4043815e-15,1.7656839,0.121349365,0.6666667,0.39207393,15139.745,167.77791,7.67999,0.0,-inf,-inf,-inf,-inf,0.9971435,0.0,1.0,0.0,0.0,1.1087473821003169e-11,5.603426056488559e-10,3.126023884192364e-10,3.6278674508949393e-11,1.7810464908452062e-11,1.0436193575991126e-11,3.662502592871597e-12,1.862557622201977e-17,1.779926447998217e-15,1.353508369836623e-13,2.1596073995940046e-13,8.76311962447543e-14,1.2304324497214997e-13,2.520864105567261e-13,2.530232696539708e-13,3.3874675629853213e-18,,0.5715939998626709,2.7438089847564697,1.8485050201416016,3.0192601680755615,5.280223846435547,3.525002956390381,,1.314799491503038e-09,1.746615740927382e-09,7.671084878424494e-10,1.8279922020525419e-10,1.102587465773297e-09,1.5767652739029359e-09,1.832483609298663e-10,8.363526884935801e-12,1.989745855331421,3.6673550605773926,2.6137595176696777,0.4036129117012024,4.214896202087402,2.4741973876953125,0.22807325422763824,,1,-0.027230189395925964,-0.02308541106433093,-0.008075273803486719,-0.0032132054484826423,0.00040891289524099217,0.007429603603846228,0.08244653730023702,0.004147385461523149,0.019159128516872122,0.02401908552598451,0.027638794539392348,0.03465278241222894,0.10943105017749899,0.01501293598761231,0.019873679809020106,0.023494102177073418,0.030509781769128774,0.10533146969279357,0.00486219451686332,0.008484158683326542,0.015503947231222571,0.09046158373860154,0.003622113584552014,0.010642554984286953,0.08563705597999509,0.007020712037954705,0.08204039026977761,0.07506291311530951
3495,48.61807,1320.6333,2.0834219e-09,1.716672e-11,1.1294942e-12,2.0475585,1.2639962e-12,1.8848132,0.112670496,5.898741,2201.8066,1.2141168e-12,1.8613961,0.11118615,0.6666667,6.3852797,3272.1777,2468.4932,296.28748,0.67677516,26.376873,3.4145422e-08,507590016.0,31560000.0,0.9994713,0.9491019,0.0,1.0,0.0,2.1008370043595903e-10,8.282159846828563e-09,3.85713372352825e-09,1.410379812938345e-09,5.355021981401364e-10,1.0435600300562342e-10,1.406623428845677e-11,1.543115814165233e-14,3.47121589556066e-14,2.1071375980868945e-12,2.7488575651823943e-12,3.4072601511059286e-12,3.5892456541619655e-12,2.3972093841223563e-12,8.89373535754856e-13,1.892432752184322e-15,,4.1673479080200195,16.95208168029785,28.032934188842773,30.663877487182617,17.267602920532227,7.107386589050293,,1.677211258765965e-08,1.167177554606269e-08,9.736112360769766e-09,1.0240674086503532e-08,1.1986100112437725e-08,6.26951557336497e-09,8.711390719895462e-09,9.899412845015831e-09,16.636140823364258,11.673587799072266,10.201604843139648,10.645601272583008,11.67219352722168,7.228970527648926,10.516236305236816,10.554028511047363,1,-0.026544341779511958,-0.02090831346810798,-0.013582005483236438,-0.006628553436101436,0.004899938926961414,0.01867199363635727,0.06278258977209691,0.005639158029554198,0.012967011233130073,0.019919293154751886,0.03144019141742811,0.04519393568426945,0.08917831388316333,0.007328389077557374,0.014281739365016012,0.025805608624425123,0.039564860986849804,0.08358118804781611,0.006954078116175274,0.018480714500215687,0.032245821478661306,0.07629953361461414,0.011528117935475542,0.02529741605408762,0.06938226923906138,0.013773314852401032,0.057900462814048294,0.04416236662338914
3500,22.006552,3993.6094,6.1176364e-10,7.2393927e-12,4.0794537e-14,1.8617494,4.4747677e-14,1.7952954,0.054370943,1.541539,26237.164,4.4713118e-14,1.7340019,0.07519169,0.6666667,2.2258627,24578.992,769.846,13.384459,0.07234623,-inf,-inf,-inf,-inf,0.99980074,0.94354427,1.0,0.0,0.0,6.925320317208161e-09,3.2298510532768887e-09,7.755395214914529e-10,3.62425256472676e-10,1.5706483336153099e-10,7.405762114665038e-11,2.0578918777380828e-11,3.309058105652185e-12,1.1155513362018366e-12,7.86820749613254e-13,5.412532401438686e-13,8.829004693143572e-13,1.0961639582141025e-12,1.8041101381913172e-12,1.4362138865339769e-12,6.236254459883461e-13,0.3288877010345459,1.6550716161727905,3.5274481773376465,9.393818855285645,11.843511581420898,13.102388381958008,9.259414672851562,2.932652711868286,5.6701252582058714e-09,4.329646419165556e-09,2.7735373997472834e-09,3.2326807897220533e-09,3.26497495706235e-09,5.123204527279768e-09,4.616389048806013e-09,3.763909184328895e-09,7.148086071014404,5.602580547332764,3.8541650772094727,6.118756294250488,4.426026821136475,7.42133092880249,6.637485027313232,5.81899356842041,1,0.005613832299903136,0.015946417918061218,0.02136889249959615,0.027260419898426386,0.03249742443940727,0.041289034020151945,0.0535629893152118,0.010333510679365946,0.01575695042519371,0.021649900800309343,0.026888497545000115,0.0356834727821572,0.0479635793585493,0.005424322959127894,0.01131892238438615,0.016559587989823474,0.025359312982937365,0.03764872859984255,0.005894961361092789,0.011136265340755543,0.01993773260055918,0.032230987816397515,0.005241648082610228,0.01404442191075597,0.02634103126251349,0.008803421900123242,0.021102296782798857,0.012301160098976189
3501,49.87276,843.6533,1.9227202e-09,1.882122e-11,3.722136e-12,2.3714254,4.3518193e-12,2.2811348,0.16286384,7.6238537,355.89792,4.202308e-12,2.2387216,0.19603474,0.6666667,7.2156234,68.86099,3752.7585,714.39404,0.7436978,22.710514,6.579204e-08,381350016.0,31560000.0,0.9994686,0.97049314,0.0,1.0,0.0,1.58084159096461e-08,1.672323790558039e-08,8.025522468813051e-09,1.6065123675801374e-09,2.5645258139306293e-10,3.1243469617026065e-11,1.7121786844223608e-12,4.156592504246315e-17,2.5862380813312935e-12,4.113170741504302e-12,5.41995528319239e-12,3.672765216955476e-12,1.5929502725567368e-12,6.679361382565252e-13,9.885538568288332e-14,4.175286786090013e-18,0.46970832347869873,5.6506218910217285,29.03025245666504,34.33913040161133,18.911075592041016,7.891998767852783,1.1888428926467896,,2.9122486644439505e-09,1.251743864116861e-08,8.747249147234015e-09,3.5640947970705383e-08,6.579203670753486e-08,6.0329226059252505e-09,7.216119257691389e-09,1.2983081276729536e-08,2.155109405517578,6.239221096038818,4.721024513244629,15.409825325012207,22.710514068603516,3.538538694381714,3.5872035026550293,6.603382110595703,2,-0.0004217159596182698,0.005054022094203096,0.016844227551109547,0.029956634527715516,0.04457601164899871,0.06403502642545957,0.12894852853466063,0.00547572638306745,0.017265820863321783,0.030377966716681807,0.04499688173853656,0.06445500180401191,0.12936320976789156,0.011791209255499516,0.024906383297123136,0.03953089539699832,0.05900009879509304,0.1239753022250188,0.01311902678988437,0.027752622112116203,0.0472417548021978,0.11234832585665853,0.014638925170333104,0.03414388922873607,0.09937576908206051,0.019514718096816076,0.08486029480299437,0.06545397009938492
3503,4.689617,909.16125,1.2022328e-10,1.9301342e-12,2.4093908e-13,2.5687497,2.572963e-13,2.5196407,0.058032032,0.4595675,10.332909,2.624825e-13,2.4285886,0.13499992,0.6666667,0.47098228,,440.6124,14.993507,0.1669409,-inf,-inf,-inf,-inf,0.9871686,0.0,1.0,0.0,0.0,8.38075997489085e-11,3.0844975462684943e-09,6.068201496844949e-10,8.227464542986951e-11,3.170088497261858e-11,7.499921941356378e-15,5.302309253386081e-16,4.050488586583369e-20,1.3128688809921699e-14,7.016454474720324e-13,3.902757565905912e-13,1.8715409810018263e-13,2.0388389327524736e-13,1.7060432050805725e-16,3.4101744979805144e-17,5.831680267945315e-21,,1.380489706993103,2.9628028869628906,2.743481397628784,3.5671322345733643,,,,5.3018069101629095e-11,5.064254793296641e-09,6.143828112925576e-09,7.965693882283631e-09,2.356457029506487e-09,1.2499709711732976e-08,6.889845360902314e-10,3.881156285245879e-09,,2.1760191917419434,1.7572094202041626,2.5158748626708984,0.7818795442581177,4.08648157119751,0.15421852469444275,1.2561134099960327,1,-0.025693883699619054,-0.013945949894461985,0.00012824033048360118,0.00670895361923105,0.06082196236894184,0.07678153734603838,0.12969888853756498,0.011752144899701937,0.025822038946687366,0.03239725271042649,0.08638085417900399,0.1022736539559182,0.15487665073019957,0.01407416505424121,0.02065297116530717,0.07470454637011749,0.09063044093718253,0.1433854864633268,0.006580718950524468,0.060694195442776974,0.07665405178888805,0.12957280334336096,0.05413509867008256,0.07010869838402976,0.12309704705403168,0.01603445594690008,0.06942458484689785,0.05344962824833058
3506,46.23556,1244.4479,1.3140758e-09,1.1427092e-11,8.1093693e-13,2.0288045,8.766057e-13,1.8811011,0.089806095,4.2249117,2412.51,8.508971e-13,1.8672097,0.08565401,0.6666667,4.764009,3608.7432,1830.6083,45.948143,0.2422978,13.891209,1.23196395e-08,286670016.0,31560000.0,0.99977666,0.97425467,0.0,1.0,0.0,1.9155165301154575e-11,5.819624337988216e-09,2.506757024178796e-09,9.191364891414366e-10,3.106881696357533e-10,8.20267187506829e-11,8.549265462232114e-12,1.318516151295468e-12,3.1472661120041795e-15,1.465898040974023e-12,1.7764185305038649e-12,2.221687894418678e-12,2.096527812467386e-12,1.904278817965732e-12,5.503280665376808e-13,1.7260411849795432e-13,,4.130667209625244,17.202281951904297,28.31703758239746,26.573230743408203,17.951623916625977,5.169111251831055,1.206645131111145,9.39445410352846e-09,1.2319639530744553e-08,1.1122004650587769e-08,8.41651637273344e-09,1.1583949799387483e-08,5.778125977684567e-09,6.823715814618936e-09,6.180052025683835e-09,13.119279861450195,13.89120864868164,14.159936904907227,11.797003746032715,15.286876678466797,7.9019551277160645,9.455309867858887,9.971060752868652,1,-0.040492863583491474,-0.034321955544782436,-0.027065830424354696,-0.01933514120446427,-0.010000983491567096,0.005462145863881591,0.017892503712779256,0.006179496267174292,0.013441764970336317,0.02117430048495674,0.030504233344332176,0.04594484746123967,0.058343096631045005,0.0072628719815410825,0.014996766492351356,0.02432932317394436,0.03977664442037495,0.05218241373895697,0.00773473697523037,0.017069467380255502,0.03252316814392008,0.044936572457326004,0.009335963012060544,0.02479466846964942,0.037214770315401255,0.015462284699841497,0.02788849676327014,0.01243157280472198
3507,18.640816,6033.942,4.3095982e-10,5.3552245e-12,1.39733475e-14,1.79355,1.4897458e-14,1.7529926,0.035261706,0.8376047,200314.52,1.509533e-14,1.6932647,0.058390222,0.6666667,1.3667147,57640.56,507.91312,24.56916,0.37501478,-inf,-inf,-inf,-inf,0.99995583,0.99482304,1.0,0.0,0.0,2.9231904008497622e-08,3.0297850894811518e-09,7.88000997786753e-10,2.6674776276713885e-10,8.841957027660996e-11,5.658513588246983e-11,1.861178919315698e-11,6.021798944905177e-12,4.7215811989353984e-12,7.431064769601592e-13,5.544386022342251e-13,6.542443995415093e-13,6.22121332314457e-13,1.3878468686778778e-12,1.3095280068653459e-12,1.1679493093150195e-12,0.5348994731903076,0.9856746196746826,3.4287428855895996,7.0826334953308105,7.916939735412598,12.908138275146484,8.79886245727539,4.004396915435791,1.7878795111059276e-09,1.5859116242467053e-09,1.7014964992512205e-09,8.618290525674865e-10,2.8357145520629956e-09,4.255211294434957e-09,2.7295536941807086e-09,2.1287696050364957e-09,4.400200366973877,3.212852954864502,5.539157867431641,2.566955804824829,5.238334655761719,6.605621337890625,7.0004119873046875,3.5797927379608154,1,0.01685413916254331,0.026601258880886998,0.03430178763740084,0.04202730642006429,0.04511516988756468,0.052721857133987575,0.0603182299973526,0.009751491715002163,0.01745774126823077,0.025191010908831413,0.02828253612493734,0.03589961770820872,0.04350832191010665,0.007707561680970674,0.015443312842612402,0.018536156624779785,0.026157282999466007,0.03377115831958836,0.007736672059931977,0.010830142230748078,0.0184534416960625,0.026070382584162215,0.003093729392108799,0.01071829986879688,0.018337409142989293,0.007624823312164147,0.015244544588859685,0.007620607072887154
3508,31.434862,1350.1145,1.8439529e-09,1.9668704e-11,1.1989558e-12,2.4331331,1.3278794e-12,2.4026637,0.098746695,3.782217,175.75189,1.3008757e-12,2.3650515,0.11987079,0.6666667,3.392247,,3454.679,388.41278,0.8561637,23.935032,1.0099279e-07,539150016.0,31560000.0,0.9999123,0.9739992,0.0,1.0,0.0,2.4356786809676123e-08,2.079119632014681e-08,6.831791576900059e-09,1.5574792566752649e-09,2.836394452643276e-10,3.909922732803217e-11,5.149645033314387e-12,5.319193796398411e-16,3.929968763610736e-12,4.9974941719599375e-12,4.5689224972833564e-12,3.5821480330600064e-12,1.8021770057177755e-12,8.623074585108192e-13,3.1195694898816795e-13,6.014508319722889e-17,0.2987552881240845,2.5610148906707764,13.208415031433105,21.836862564086914,15.927791595458984,8.181068420410156,1.9559024572372437,,3.316850438750407e-08,1.7714135935875674e-08,2.317979053145791e-08,1.196896448618645e-08,9.799355105144514e-09,2.7584819761727886e-08,1.4724083285955203e-08,3.775220847046512e-08,7.5330400466918945,5.265991687774658,5.799201965332031,3.3948185443878174,2.8843939304351807,7.244779586791992,4.095385551452637,10.139641761779785,1,0.0011923255233290027,0.009496475703055613,0.02031711068897687,0.03249213362070768,0.04628247487574794,0.05998903274483931,0.11741638519185026,0.00830424420777332,0.019125248467326158,0.03130102073649023,0.04509263773444241,0.05880091304236286,0.1162403331469529,0.010822723132382514,0.023002755665364055,0.0368021744790716,0.05052133825964869,0.10804037903281047,0.012183065537066756,0.025989803078629376,0.039720333349817394,0.09733146471678517,0.013811110629125935,0.02755059997302781,0.08524948764822168,0.013744719269842639,0.07152258700531879,0.05783472261527152
3510,11.936917,3830.6277,2.2601614e-10,2.3003869e-12,1.6259419e-14,1.8230778,2.0149586e-14,1.5930575,0.16906162,2.4702003,12763.145,1.9042305e-14,1.5443691,0.18598545,0.6666667,2.4667835,16368.13,171.61288,16.355095,0.27169064,-inf,-inf,-inf,-inf,0.9946724,0.88823944,0.0,1.0,0.0,8.350612546283512e-14,1.4465202369251529e-09,9.480359552949125e-11,1.11230170907195e-10,6.947969977133539e-11,3.073110863005546e-11,6.389180417371021e-12,8.633612488123665e-13,1.4341204165468715e-17,4.012764513033895e-13,7.390263531345531e-14,2.8590259500138604e-13,4.935336536150692e-13,7.310036365289208e-13,4.1442909759319135e-13,1.0679183367690373e-13,,1.3674829006195068,0.8076849579811096,4.177271366119385,7.3717942237854,8.725076675415039,3.4942626953125,0.6298098564147949,1.7397717988476558e-10,4.0454645189313965e-10,1.068719002184082e-09,3.3605593308116966e-10,3.972887296921357e-10,7.367547127934415e-10,2.2644337793753522e-10,6.377421923886573e-10,2.9924187660217285,3.338310956954956,4.7598066329956055,3.507009744644165,2.7834715843200684,4.8972578048706055,1.153283715248108,4.107617378234863,1,-0.0659449364452776,-0.04667246807455513,-0.047783308225622496,-0.044518804444654225,-0.03890751024011273,-0.028271532420284413,-0.015029456517828941,0.019331968553710555,0.018219037631991626,0.021489219831504452,0.027106976018065942,0.03774377217047663,0.05096599316701214,-0.0011133230450756453,0.002158147834822492,0.007779083947113072,0.018425247809185537,0.03166522350233587,0.0032714630195025155,0.00889232997897845,0.019538170062835578,0.032777391025623645,0.005621030480472769,0.01626774685169692,0.029509092266752274,0.010647690011979988,0.023892024792439077,0.013247704928681879
3512,19.536144,2084.631,5.4040655e-10,4.4760406e-12,1.129545e-13,1.9595366,1.3274524e-13,1.7747338,0.13736954,3.3231509,4732.813,1.2532813e-13,1.753991,0.12763551,0.6666667,3.2137318,7200.223,509.05017,76.69957,0.75521266,10.635883,5.8178715e-09,318230016.0,31560000.0,0.9978328,0.82713497,0.0,1.0,0.0,4.582554613552503e-10,5.984645556900148e-10,5.494371624337191e-10,3.9336403578893453e-10,1.2819073580416784e-10,4.032281106236546e-11,8.481771708590546e-12,1.605031349746945e-16,7.687028639492832e-14,1.5744512898291374e-13,4.0489917733747827e-13,9.715222333214757e-13,8.759579975432807e-13,9.358942657314295e-13,5.39293544717101e-13,1.9513311418495356e-17,0.034682150930166245,0.5086283087730408,3.7204983234405518,11.698765754699707,11.234631538391113,10.523192405700684,4.6388678550720215,,3.243866064650547e-09,5.0045958488453834e-09,5.817871517876938e-09,4.254807173253994e-09,7.951738156819488e-10,1.1586834824939274e-09,9.683495116874496e-10,1.1857860249264718e-09,7.978343486785889,9.693370819091797,10.635883331298828,9.31035327911377,2.074291706085205,3.108327627182007,2.7912251949310303,3.78096866607666,1,-0.0019030370535762515,-0.0012929071674285977,0.0010853001058030573,0.008983096242255855,0.017000346305315134,0.027603846232322357,0.09565250573810026,0.0006101313873455757,0.0029883309873811473,0.010885947198768509,0.018902771810955937,0.029505333337037386,0.0975377879625118,0.0023782039361542385,0.010275884062386387,0.018292851398255625,0.02889572213423704,0.09693342516723143,0.007897873135624126,0.01591533984513408,0.02651934060505076,0.09457702383151965,0.008018474610399303,0.018625368485576246,0.08674394472173873,0.01060847822004374,0.07878026604983566,0.06822880928866373
3515,58.689003,883.6266,2.6232663e-09,2.6933643e-11,4.277528e-12,2.2830305,4.522463e-12,2.209505,0.05941992,3.8838603,151.58011,4.373918e-12,2.2216232,0.036577497,0.6666667,3.1419117,,4888.874,926.08124,0.8709777,38.25433,1.1495937e-07,476030016.0,31560000.0,0.99863523,0.99957854,0.0,1.0,0.0,3.898692924053648e-08,2.5230761480088404e-08,9.449330207189632e-09,2.0174464321343066e-09,4.6104550732728455e-10,8.069801077370542e-11,2.3025052350855724e-11,1.0340225642616204e-15,6.268229858774621e-12,6.053424254914841e-12,6.372407376081801e-12,4.712759262698318e-12,3.01292324422775e-12,1.836643901201307e-12,1.4596594332533241e-12,1.3411674841363276e-16,1.2483981847763062,8.772073745727539,31.19188690185547,36.892086029052734,27.595752716064453,14.97931957244873,10.016216278076172,,5.5710309254664026e-08,2.324282277754719e-08,3.8458797035900716e-08,3.1914694886836514e-08,2.0943561551689527e-08,1.7993428969020897e-08,3.7164571864423124e-08,1.1495937002337087e-07,20.096214294433594,10.164405822753906,16.08475685119629,12.407172203063965,8.155736923217773,7.5485429763793945,15.360787391662598,38.254329681396484,2,0.0032945447456758925,0.010650822812958117,0.021999477876196022,0.03260744345832039,0.044839500030869915,0.05345219266388483,0.11700711516672241,0.007356536205285799,0.01870628892987223,0.0293160480384004,0.041551093451189715,0.050166482267867234,0.11375642183539338,0.011351314818654909,0.021964248743348645,0.0342050127647847,0.042825750972061885,0.10648900129542045,0.01061558063418954,0.022862574840776664,0.03148974421809959,0.09525282715870251,0.012249967267600397,0.02088114377271916,0.08472291529213649,0.008633384867363526,0.07254824243117304,0.06395491488683455
3521,18.09879,893.33545,3.2612954e-10,4.8597545e-12,6.5385604e-13,2.5097764,7.092115e-13,2.4687886,0.08331982,1.838504,53.61203,7.0574135e-13,2.4142344,0.13003115,0.6666667,2.0358298,,1337.1901,168.92148,0.9732856,15.386211,4.02716e-08,507590016.0,31560000.0,0.9926268,0.9342798,1.0,0.0,0.0,2.172288390833721e-11,7.823787839811303e-09,1.7087404824422947e-09,2.7653726530907363e-10,5.6672878195884735e-11,1.439007008170734e-12,2.4162015043496495e-15,1.9259227408528626e-15,3.410776156070861e-15,1.7896081751928028e-12,1.1062202586245573e-12,6.325495682801829e-13,3.6689412358931195e-13,3.2915754540410735e-14,1.564222890535009e-16,2.8286442927408706e-16,,3.957197427749634,11.07250690460205,11.782187461853027,8.226593971252441,0.7011532783508301,,,1.7332411061943276e-08,7.56667972723335e-09,8.235856441274336e-09,8.606471979533126e-09,1.141378880298305e-09,9.624800512142428e-09,1.3275585963867798e-08,1.6342429631777122e-08,7.800172328948975,3.470954179763794,3.7445602416992188,3.6800613403320312,0.550671398639679,4.38089656829834,5.803516864776611,6.579470157623291,2,-0.04182300304475773,-0.030681971742283393,-0.01765525990282308,-0.006582576908133953,0.01817481279603242,0.05845600591709239,0.05982510809506343,0.011155345978502361,0.02418560169320853,0.0352501306080566,0.05995224462580156,0.10003444418117369,0.10139441565247494,0.013033772210216042,0.024104263086322155,0.04882955526942189,0.08897839086491062,0.09034125374341673,0.011073969979433655,0.035818579195782914,0.07603279571861965,0.07739861742399468,0.024754428156094833,0.06501356618002531,0.06638154372723502,0.040324034462584285,0.041695631381831605,0.0013739069185155646
3533,11.62936,2938.3342,2.4156088e-10,2.6846086e-12,2.8081871e-14,2.043677,2.889448e-14,2.009425,0.023518454,0.0,2404.8103,2.9849753e-14,1.9363927,0.06505978,0.6666667,0.50342286,6237.7925,406.6173,23.944456,0.50912607,-inf,-inf,-inf,-inf,0.9972042,0.969088,1.0,0.0,0.0,4.28964952448041e-09,3.9803054185938436e-09,2.405197707666673e-10,1.5820343646222312e-10,6.088440168694476e-11,2.4234095633013375e-11,1.7221739442505046e-12,1.5127187696917233e-12,6.860082705888171e-13,9.523514789278043e-13,1.6428442536475102e-13,3.78526881063615e-13,4.1586431021901904e-13,5.798393449413242e-13,1.1763121943522692e-13,2.645299886257224e-13,0.41509589552879333,2.1389565467834473,1.4256436824798584,5.841287136077881,7.09337854385376,7.484375953674316,2.073523759841919,1.4764814376831055,3.012247562494963e-09,1.7128489737672226e-09,3.1461890870332354e-09,5.4690778815424945e-12,3.856794883461134e-09,4.5588697261678135e-09,8.784983296372673e-10,1.8275627677866169e-09,3.571354866027832,2.0015552043914795,3.642242908477783,,4.276052951812744,5.31798791885376,1.2739540338516235,1.8758655786514282,1,0.0005497778203440736,0.020735838916982705,0.023679437586366665,0.03032350509996942,0.036648034518450376,0.054351539932951866,0.05520305452935501,0.020186291222464455,0.023129960881789598,0.029774223651380986,0.03609898403041927,0.0538033698256907,0.05465493545432859,0.0029450447246394625,0.009593698540578805,0.015924296916440817,0.03365362949023862,0.03450671481550076,0.0066488416714560695,0.012979860918289557,0.03071162863946105,0.03156487783427516,0.006331565667536459,0.02406770151458577,0.024921266385882802,0.01773883900189562,0.01859263446193773,0.0008540771447192826
3534,20.716648,2278.403,3.409275e-10,3.787932e-12,6.668764e-14,2.048988,6.598438e-14,2.0547194,-0.006413752,0.0,,6.7306844e-14,2.0340657,0.007509427,0.6666667,0.0,,916.5817,37.78152,0.40991154,9.3073,6.992483e-09,349790016.0,31560000.0,0.985299,0.0,1.0,0.0,0.0,1.5822770649265294e-08,2.345951433113669e-09,1.0317802168202661e-09,2.0666029998395175e-10,6.581933609250967e-11,2.693648429308304e-11,1.0466285824128896e-11,1.5194904188460193e-17,2.5298719282668136e-12,5.610130415778514e-13,7.043062422336377e-13,4.942094368291794e-13,4.4929113055848513e-13,6.441616988081544e-13,7.144419062431184e-13,2.6514664489685544e-18,0.9377128481864929,1.7281560897827148,9.041805267333984,10.400185585021973,10.101956367492676,10.62214183807373,7.042524814605713,,2.29426344589001e-09,2.2996438087119486e-09,4.400996900244536e-09,6.992483037038255e-09,4.315788171282975e-09,6.8961689692059736e-09,1.4436007944595985e-09,3.5621219307557794e-09,2.8126015663146973,4.2623701095581055,6.5862627029418945,9.307299613952637,6.192882061004639,7.1728596687316895,3.111415386199951,5.382933139801025,1,0.014101047494884408,0.02004756640282113,0.03148310274091015,0.039458985754952935,0.045596286421884735,0.052005221895297264,0.1346390585339398,0.005948200414740645,0.017389775345094536,0.025372055602460218,0.03151550198920139,0.037931990995447744,0.12076729399751049,0.011442758544912343,0.019426787040958293,0.025572095332800544,0.031991008618714234,0.11490163294883661,0.007985803708533972,0.014133472458346624,0.020555774831475426,0.10359508034974631,0.0061483626979062025,0.01257203487756834,0.09568843872747132,0.0064241687513982935,0.08959278590488197,0.08321651318120331
3537,7.2356906,1056.2635,1.3360152e-10,2.1546343e-12,1.825088e-13,2.5721748,2.0832428e-13,2.5288827,0.13028865,1.422827,138.77232,2.0483891e-13,2.4657931,0.18936089,0.6666667,1.092419,,609.27606,43.93731,0.9401904,7.9720097,2.0170713e-08,476030016.0,31560000.0,,0.0,1.0,0.0,0.0,3.287345151647969e-08,7.335439367039953e-09,6.920566897328229e-10,1.3153216016359437e-10,7.849780721269628e-12,4.571300803168921e-12,3.342342511377614e-16,6.756899185132725e-13,5.1490300738421535e-12,1.6680925304241034e-12,4.449264307676559e-13,2.9910655115900076e-13,5.0466599080039795e-14,1.0395222687200126e-13,2.1488074436428926e-17,9.717133510594306e-14,0.8287151455879211,2.5122721195220947,4.307988166809082,5.824434280395508,1.5845911502838135,2.558089017868042,,0.5209992527961731,3.701805355305066e-12,5.879619568993633e-10,6.8755103832529585e-09,2.43641662400762e-10,4.879460835383043e-09,2.5574831141739196e-09,4.628204930412494e-09,2.0170713099787463e-08,,0.23569020628929138,2.6293952465057373,0.09930871427059174,1.9150683879852295,0.8428351283073425,1.9641481637954712,7.972009658813477,2,0.011236266098941012,0.028418712415420974,0.0401501902241882,0.05943017026440782,0.06304020868822381,0.12237101120586269,0.07558569791984827,0.01718793477150469,0.02892697418892985,0.04822610826846548,0.051840663226327875,0.11128776503205913,0.06440413031415983,0.011744878911855598,0.031063922606168748,0.03468363274869699,0.094280170015224,0.04726852056550735,0.01932609466552742,0.022948101862409784,0.08262678450041065,0.035543374021594534,0.003623614259620483,0.06340193340619978,0.016228426899619203,0.059792056021665436,0.012605553916644863,-0.04722209396324319
