,Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,LP_EPeak,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,PLEC_EPeak,Npred,Variability_Index,Frac_Variability,Signif_Peak,Flux_Peak,Time_Peak,Peak_Interval,ASSOC_PROB_BAY,ASSOC_PROB_LR,PL,LP,PLEC,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67,CLASS1
1506,14.341498,2564.096,3.5350195e-10,3.9289912e-12,5.4290228e-14,2.042341,6.217126e-14,1.9722576,0.088015,1.8201317,3001.7832,5.9759875e-14,1.936465,0.088169135,0.6666667,1.6001405,4618.5312,579.1929,43.877716,0.717622,9.938393,1.1244775e-08,255223712.0,31332582.0,0.99977213,0.9086584,1.0,0.0,0.0,2.029603596298557e-09,5.98140894453314e-13,6.044708622532369e-10,2.7463425977813927e-10,9.962915215044887e-11,1.9875590756557315e-11,9.443004538034485e-12,1.8362960935912968e-16,3.245949516117453e-13,1.431335464860528e-16,4.129421956287904e-13,6.571925078788232e-13,6.806131179482033e-13,4.756177006057238e-13,6.450955221393162e-13,3.212870746062936e-17,0.1068616285920143,11.082735871688174,3.105537176132202,8.02274227142334,9.484115600585938,6.466494560241699,5.199184417724609,2.283949145627574,1.1244774889007658e-08,4.1604559797292495e-09,5.823304949359453e-09,3.699634598675061e-09,1.1306149350076564e-09,5.308633976852661e-09,5.18954168526875e-09,1.6550923964686601e-09,9.938392639160156,4.16436767578125,4.16364049911499,3.654362916946411,1.2656755447387695,4.5055766105651855,4.982766151428223,2.4100897312164307,0.0557998074850883,0.0087282509153299,0.0143317100279005,0.0214414347172834,0.032535235298431,0.0375726400830764,0.1054638501210509,-0.0470944932231144,-0.0415012863122705,-0.034399529325449,-0.0233068849007992,-0.0182654617843763,0.0499580388268967,0.0056041601412283,0.0127155634716203,0.0238137469084841,0.0288538515988141,0.0968247278148512,0.0071119101254914,0.0182120172711658,0.0232534515780289,0.0912700927682143,0.0111015450425452,0.0161442113250193,0.0842128455963398,0.0050435702198227,0.0731797157357178,0.0681613029691082,1
1507,5.0159683,879.42706,1.1305783e-10,1.9480637e-12,2.566199e-13,2.6207247,2.401554e-13,2.6355743,-0.035758916,0.3588375,245739.5696030029,2.5223996e-13,2.63429,-0.009879429,0.6666667,0.0,62293.3079165043,463.43924,9.975566,0.0,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9877298,0.0,1.0,0.0,0.0,6.3266529792826995e-09,3.662912639867954e-09,6.154613485520598e-10,5.0281261793072574e-11,1.946106470418485e-11,5.360643786506136e-12,8.4174974468192415e-19,4.5491194834047776e-17,9.890882600796513e-13,8.291864916042113e-13,3.935656325577269e-13,1.138234878529307e-13,1.2444658205410658e-13,1.2135079182837294e-13,5.382689781846442e-20,6.4383776685993545e-18,0.5001505017280579,2.067359209060669,2.9740002155303955,1.588480830192566,2.886681318283081,2.6497504711151123,0.6587865399130841,1.306071223857515,6.786839534811406e-09,7.689837211444228e-09,3.541694937325701e-09,4.937858566478326e-09,2.5345789911312973e-09,1.2412152416985123e-09,6.603293467577487e-09,2.8785898109617847e-09,2.519892692565918,2.375553607940674,1.26811683177948,1.3290802240371704,0.9454014301300048,0.3916758000850677,2.377256393432617,1.270848035812378,0.0040233856127452,0.016932086836264,0.0345047867683172,0.0410012321806542,0.0496866714283893,0.1439006613268541,0.1217265434159793,0.012909580679854,0.0304856333560183,0.0369839475792446,0.0456724161261904,0.1399583070743079,0.1177608315029566,0.0175829725735894,0.0240858666303007,0.0327821641952355,0.1272786939277324,0.1050108928932443,0.006505649206517,0.0152079576084624,0.1099417641823048,0.0875896461620017,0.0087031694729704,0.1035101498394045,0.0811302271909971,0.0948924657982288,0.0724782338826416,-0.0225694564745196,1
1508,8.02595,13813.347,5.678244e-11,1.4002371e-12,8.638720700000001e-16,1.573285,1.4676673e-15,1.3072704,0.41705948,2.993827,31694.014,1.5257707e-15,1.0759615,0.8874632,0.6666667,3.3092086,30459.564,35.080345,27.838066,0.5775004,5.165188,1.8892059e-10,255223712.0,31332582.0,0.99919045,0.92533547,0.0,1.0,0.0,3.094817513371595e-09,3.187178304478802e-15,4.3318694714199885e-14,2.4361762607227888e-11,1.16882076933722e-11,2.345075869603086e-11,9.30758508460583e-12,7.690684613687683e-17,5.36461608642569e-13,9.295393536703661e-19,3.746714584558939e-17,7.105099386443825e-14,9.540687060912227e-14,5.925291182186376e-13,6.06191800315431e-13,8.049172118022854e-18,0.2016330957412719,11.082735871688174,34.554355443364145,1.1471139192581177,1.9513027667999268,7.2033867835998535,5.2918195724487305,3.044250961068407,1.8892058750719087e-10,3.3475802984256385e-15,1.1083459150462716e-10,7.423774771276625e-18,1.599045340583416e-10,2.1803253172640764e-14,1.916834052595462e-11,1.4317677599073875e-10,5.165187835693359,25.391720152906828,2.838399171829224,24.283114319177226,5.035980224609375,21.872193356633993,0.9751023650169371,4.521512031555176,0.0915997576087946,0.0755719319129072,0.0342215196584085,0.03920618781998,0.0344814606937206,0.0407415161340582,0.113535797358156,-0.0161395496405467,-0.0575586661171392,-0.0525824077963696,-0.0572992763034837,-0.0510487509722509,0.0221665687732652,-0.0414576294099304,-0.0364738118890164,-0.0411978257742345,-0.0349379868736147,0.0382924189778466,0.0049913650527391,0.0002602481301837,0.0065290995852256,0.0796236448232654,-0.0047311230682531,0.0015377846475342,0.0746619527210276,0.0062688621070044,0.0793650412879024,0.0731325647161187,1
1509,12.208826,4216.421,1.9728412e-10,2.1247268e-12,1.2454194e-14,1.8168191,1.5000879e-14,1.5900743,0.15626085,2.212607,15652.925,1.464761e-14,1.4898113,0.21496254,0.6666667,2.5733047,17496.166,157.57393,19.4769,0.31448635,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9977472,0.9527853,0.0,1.0,0.0,2.675712197652575e-14,1.06442998859535e-09,2.541534205313667e-10,9.496321784485672e-11,5.337122410686845e-11,3.0747723811508365e-11,8.467850552695833e-12,2.241372977292365e-23,4.5829652325286105e-18,2.93983370633355e-13,1.9772998884927398e-13,2.4439922741842373e-13,3.810284878412451e-13,7.365603895033436e-13,5.555642209296996e-13,2.8820540134183903e-24,0.9985819577060491,0.9409067034721376,2.21050763130188,4.305416584014893,7.130397319793701,8.508988380432129,4.583778858184815,1.8315922138854432,2.5563728911492944e-10,1.4611899190608568e-10,6.671332375418615e-10,3.74647507461745e-10,2.591944991969797e-10,6.262847462856769e-10,1.13152353155635e-14,6.203816349525937e-10,2.689032554626465,1.6573619842529297,5.023608207702637,2.106163263320923,2.550243139266968,4.057657241821289,17.061024406925675,4.070731163024902,-0.070870669463877,-0.0607049324977843,-0.0538288027889265,-0.049845268742654,-0.0460610222996861,-0.0373174342398984,0.115513343569389,0.0102096609613729,0.0171071283731225,0.0210999376766915,0.0248909004093257,0.0336422091630272,0.1848705686457885,0.0068986723199266,0.0108926232391819,0.0146849713052626,0.0234405994744405,0.1749911975899992,0.0039942510658074,0.0077870878703289,0.0165446025658943,0.1682956929971237,0.0037929547790091,0.0125511809234964,0.1644119621597473,0.0087586431089912,0.1607192330416126,0.1521748037260006,1
1510,4.3677564,2246.1182,7.3732756e-11,8.608758e-13,1.4969147e-14,2.2395194,1.7193248e-14,2.109554,0.13335593,0.9887212,1489.5067,1.7934505e-14,1.9827769,0.30195996,0.6666667,1.049612,2375.4417,232.32864,18.013542,0.34103805,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.95490104,0.0,1.0,0.0,0.0,1.4676285187142923e-10,3.0107203397022886e-09,2.53332799182715e-10,4.5848616569976735e-11,1.948615054037095e-11,2.4471681191878814e-12,8.513292571814518e-17,2.095517371618013e-15,2.3289372478598434e-14,7.067123579049261e-13,1.6912803080769425e-13,1.0762136353533597e-13,1.3009188724096704e-13,5.744286068944811e-14,5.683576600415636e-18,3.393727500425e-16,0.9985819577060491,1.6404283046722412,2.0475218296051025,2.4940500259399414,3.998088836669922,1.5789633989334106,0.6517178528715242,0.44004240658809834,1.3275304189264148e-09,1.649804251546705e-11,2.8359998793803243e-09,1.8013664561736253e-12,4.30344182598269e-13,9.228544595174525e-10,3.4901330714376404e-09,7.045205530076261e-10,1.4215505123138428,25.391720152906828,2.3181416988372803,24.283114319177226,24.340044591423894,1.1153483390808103,3.3401334285736084,0.636235773563385,-0.0216112309244277,-0.0038369974831335,0.0080808850205784,0.013940879105853,0.0278668520013775,0.0913638279832902,0.0724598861680773,0.0177757074427491,0.0296869314824583,0.0355414021323682,0.0494483033292517,0.112752430948374,0.0939240369972893,0.0119175129853062,0.0177769256813565,0.0317004599115355,0.0951674632961134,0.076275676846753,0.0058606543151833,0.0197904235630653,0.0833444762386064,0.0644167197141225,0.0139313850772292,0.0775216876370523,0.0585781800751959,0.0636590533495991,0.0446832598974981,-0.0190299239571055,1
1511,7.698543,5468.7466,1.5728799e-10,1.805623e-12,5.630643e-15,1.9180939,4.8942538e-15,1.9978954,-0.062390115,1.0709838,245739.5696030029,5.65201e-15,1.8991511,0.0055144397,0.6666667,0.0,262034.58,221.79079,19.646753,0.5434959,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9687011,0.95263994,1.0,0.0,0.0,3.108675122875937e-11,4.99145391685829e-09,2.331734527682982e-10,7.736541268732465e-11,3.5967159806027376e-11,1.3735509257761793e-11,6.6102462045747315e-12,3.0403032522108298e-12,4.99632421278374e-15,1.2091854210624642e-12,1.6164723910545162e-13,1.874185892201605e-13,2.493419424924592e-13,3.3274427592606964e-13,4.582546364942375e-13,5.596762745092855e-13,0.9985819577060491,2.9780421257019043,1.3065561056137085,2.5079381465911865,4.015751838684082,4.712194919586182,3.998003005981445,2.417322158813477,1.37285918310609e-12,7.632300347282238e-10,1.5385190899053212e-09,2.535791854274549e-10,2.5032487194209807e-09,1.803536764377611e-09,5.823159337538242e-13,7.510325139570283e-10,13.798925916779005,2.548927068710327,1.7059849500656128,0.5773229002952576,3.915133476257324,2.1232805252075195,17.061024406925675,1.2243411540985107,-0.0360599937622497,-0.0140023954357624,-0.0062876722423104,-0.001000352485273,0.0055664484583483,0.0104983419665368,0.0156824357361924,0.0220687414142601,0.0297790734311574,0.0350609060186746,0.0416180883841651,0.0465407168028396,0.0517131852508199,0.007715402476567,0.0130022250769607,0.019567318746601,0.0244971362758493,0.029678314061509,0.0052873530138985,0.011853705820914,0.0167849062349481,0.0219679418072844,0.0065667643771813,0.0114985736933006,0.0166825265065976,0.0049321817373897,0.010116870434806,0.0051849474171855,1
1512,15.368939,2255.6394,4.5667622e-10,5.118109e-12,9.1756355e-14,2.1363726,9.956472e-14,2.0897636,0.056768212,1.3024555,1023.08093,9.845909e-14,2.044532,0.074679025,0.6666667,1.4212626,1054.7773,801.8006,64.84662,0.69754064,10.066134,1.6246146e-08,539150016.0,31560000.0,0.99951446,0.96511453,1.0,0.0,0.0,5.516304080188661e-11,3.216219957025146e-09,1.1064764660062563e-09,3.606535348144035e-10,1.0012415202487189e-10,2.8046953648441783e-11,3.0616188837623293e-12,8.042750549491483e-17,8.789417795202013e-15,7.625684480573602e-13,7.476015791672841e-13,8.551126386840968e-13,6.764985164935122e-13,6.649956193344186e-13,2.068612479661641e-13,1.3555131947817736e-17,0.9985819577060491,1.3349494934082031,4.723252296447754,8.960357666015625,9.436988830566406,7.221822738647461,2.365556240081787,0.5193704482528858,9.430910274943471e-09,1.2345347855102773e-08,6.513091843629581e-09,4.2233211372533214e-10,9.874739914650375e-10,4.155171318132034e-09,2.8277602481807657e-10,4.7792418911285495e-09,6.084171295166016,7.871491432189941,4.3388752937316895,0.2164015769958496,0.8760139346122742,2.099084854125977,0.1626251637935638,2.613882780075073,-0.028894713474553,-0.0211509621649003,-0.0131399483218555,-0.0041346568402295,0.0046505368244617,0.0195806850969093,0.0849403344778698,0.0077484868050459,0.0157607491157773,0.0247630150649164,0.0335407432304823,0.0484479877520156,0.1135563435946544,0.0080132409033888,0.0170177935642497,0.025798961317657,0.0407147852200892,0.1059010380359597,0.0090057807582847,0.0177893980750966,0.0327122169189615,0.0979709363007204,0.0087850247429508,0.0237134221123908,0.0890437192409282,0.0149315079459697,0.0803215261143297,0.0654685359915022,1
1513,85.93299,994.9036,5.458524e-09,4.8844123e-11,6.42845e-12,2.2308662,7.2822555e-12,2.154208,0.11969383,11.128066,522.41876,7.0849875e-12,2.130708,0.12717871,0.6666667,10.632611,175.75285,8700.412,4162.6265,1.3018806,65.86052,3.1758574e-07,633830016.0,31560000.0,0.9992862,0.9830887,0.0,1.0,0.0,4.71140175761775e-08,3.6238759548723465e-08,1.7374944150105875e-08,4.463668101806206e-09,9.039463066962127e-10,1.6124240831416614e-10,1.3722399952453834e-11,1.4790365113204196e-12,7.693133456665446e-12,8.939560029730398e-12,1.1913071223945693e-11,1.0429714383808351e-11,5.817734315127776e-12,3.5780367384219414e-12,8.329738266331378e-13,1.6548409506860625e-13,0.7559347152709961,6.151911735534668,36.52833938598633,59.10636901855469,43.22627258300781,22.238740921020508,6.936444282531738,1.2948987483978271,2.2899550700117288e-08,1.759828194280999e-08,3.9656537609289444e-08,1.8162618076189574e-08,1.4764468758698968e-08,2.3552551908778696e-08,3.9417056285628866e-08,4.140178866407496e-09,12.656664848327637,9.164064407348633,16.087980270385742,10.005027770996094,8.716514587402344,12.33743381500244,18.482196807861328,3.0647246837615967,0.0019952300325537,0.0075417359715408,0.0176354539757949,0.0292367670577105,0.0414563289744996,0.0583968739848134,0.0732058177220311,0.0055465894012805,0.0156407742918411,0.027243126227744,0.0394643632333019,0.0564082163666896,0.0712209904015474,0.0100950606668832,0.0216998158082746,0.0339251998078519,0.0508775451865452,0.06570035484734,0.0116072978471665,0.02383830321035,0.0408034416530697,0.0556421988169646,0.0122343905980865,0.0292099781685938,0.0440633595361875,0.0169816562418653,0.0318461368195048,0.0148725236406269,2
1514,6.834245,1665.0864,9.751031e-11,1.1885458e-12,3.9382407e-14,2.306121,4.240305e-14,2.2423248,0.06299987,0.56160784,243.32913,4.3514505e-14,2.151396,0.1440314,0.6666667,0.537744,272.5705,373.8051,17.887695,0.31178275,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.98897076,0.0,1.0,0.0,0.0,7.636659082876918e-10,1.0278792261786407e-09,3.6413169701710046e-10,6.98027469159257e-11,2.5646417281532937e-11,1.3927009502243126e-12,5.195597641352578e-13,1.5075833568460624e-20,1.2086631608759782e-13,2.397279694633242e-13,2.412410278051364e-13,1.6279803839638204e-13,1.699101742549253e-13,3.2481382492531574e-14,3.44213725448142e-14,2.3812171078186184e-21,0.9985819577060491,0.7774157524108887,3.248962879180908,4.258302211761475,5.086081027984619,1.87919282913208,0.3711964190006256,0.5803152537653276,6.189939116829635e-10,3.5562799927113526e-10,1.3562413414547334e-09,1.7402438379221506e-09,2.1421182605507742e-09,3.026709993747545e-09,2.065347226576364e-09,1.1024061663533755e-09,1.6188366413116455,0.479827344417572,1.3517735004425049,1.7387984991073608,1.7191801071166992,2.497305393218994,1.6371071338653564,0.8460364937782288,-0.0021342068357971,0.0052804149483452,0.0168591200378992,0.0237472920606619,0.0432502191154601,0.0496760615351368,0.1501438210900848,0.007414538226021,0.018992643502254,0.0258801872463058,0.0453802371324038,0.0518047760808913,0.152229247894815,0.0115797359541185,0.0184691930670499,0.037978477657796,0.044407295074039,0.1449783481188654,0.0068909308651452,0.0264103564698744,0.0328444485483098,0.1336229398246781,0.0195229786294954,0.02595939304207,0.126848809623406,0.0064396780715306,0.1075922796808994,0.1012227347573503,1
1515,19.673021,868.2087,5.69196e-10,5.482711e-12,9.470895e-13,2.302078,1.0475928e-12,2.1891322,0.096368425,2.5300884,325.42578,1.0134194e-12,2.158274,0.10388966,0.6666667,2.6462762,64603.397371262814,1113.7815,51.96305,0.45520893,10.255975,1.7818428e-08,381350016.0,31560000.0,0.997862,0.96075237,0.0,1.0,0.0,1.455409681661024e-09,6.912972860817491e-09,1.743878375037866e-09,4.349895443844787e-10,1.1909527530828967e-10,1.3493778143469635e-11,1.4042410355179223e-14,2.532170254231004e-18,2.359048015525972e-13,1.6812720920328372e-12,1.1832416556972758e-12,1.012934419501732e-12,7.680584683880666e-13,3.013992050729386e-13,8.634165761574482e-16,2.958029148256539e-19,0.0919755846261978,4.848197937011719,9.421534538269045,12.089370727539062,10.952531814575195,5.07976770401001,2.0546938305920754,0.6201218743913088,1.7560598530863556e-09,3.5576335211118253e-09,7.676751678786786e-09,6.1477352097938365e-09,1.7818427622273706e-08,1.1022494028622988e-08,6.8703771560763024e-09,4.8962016663267605e-09,1.3194793462753296,2.379878282546997,4.493764877319336,4.018449306488037,10.255974769592283,7.714639186859131,6.022140979766846,3.204174041748047,-0.0114006791760168,-0.0013098864931403,0.0086615809405307,0.0177867251882712,0.0327541968351566,0.0771069934706624,0.1273357952250684,0.0100909433769448,0.020060279205993,0.0291814869205582,0.0441383938481797,0.0884299363572838,0.1385353606025498,0.0099713543017973,0.0190961667676308,0.0340626218960286,0.0784089605482876,0.1286242277837648,0.0091265502946646,0.0240994529847974,0.0684911556130989,0.1188052480732713,0.0149761966277492,0.0594017366297813,0.1097977495099255,0.0444650966895321,0.0949777297672239,0.0507268624556805,1
1516,14.22145,1718.9324,3.395212e-10,3.83737e-12,1.2300419e-13,2.1660368,1.3811864e-13,2.081889,0.08865908,1.723445,1083.1617,1.3418449e-13,2.0470493,0.09655354,0.6666667,1.6893945,953.5689,693.0961,16.52711,0.18388422,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9933808,0.9641208,1.0,0.0,0.0,7.1536225831891906e-09,2.8371180960107267e-09,9.101424058854946e-10,2.7945046277011443e-10,7.492584330748285e-11,1.8085633685105407e-11,2.2495679364437082e-12,1.3418456849969157e-20,1.138487416320333e-12,6.707377166702277e-13,6.128237023741989e-13,6.606632016632752e-13,5.04496184411396e-13,4.27571742117952e-13,1.5146954870925988e-13,2.235449950869589e-21,0.3017938435077667,1.6926162242889404,5.45178747177124,8.963404655456543,8.41135025024414,5.824290752410889,1.6887240409851074,0.5685611506833084,2.0903707653729953e-09,2.259425535555692e-09,4.291177635451504e-09,4.282650234443963e-09,5.660692359299446e-09,5.390603963206786e-09,5.4282294215113325e-09,3.948728455327455e-09,2.100484848022461,1.6811445951461792,2.934060573577881,3.771207571029663,4.313853740692139,3.728898525238037,5.927996635437012,2.53680419921875,0.006801888871983,0.0150380665637647,0.0234484124600058,0.0326565352004769,0.0424065228734389,0.0563540999185305,0.1666339758478037,0.0082370202339924,0.0166491790237872,0.0258603905968062,0.0356149069239102,0.0495712124023752,0.1600134503465524,0.0084133125883239,0.0176271251618805,0.0273859206430132,0.0413510766019205,0.1519767406282052,0.0092151792078003,0.0189769804707514,0.032949227034305,0.1437472272444112,0.0097635086689864,0.023741256456183,0.1347104931615642,0.0139809885518667,0.1251115370748617,0.1113252768010331,1
1517,6.350613,11170.223,4.495597e-11,6.698734e-13,5.965228e-16,1.6144496,7.331433e-16,1.4919845,0.12342759,1.1202147,87461.695,7.2499514e-16,1.379002,0.18299899,0.6666667,1.000617,65818.47,70.87936,19.997292,0.0,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.997334,0.9086775,1.0,0.0,0.0,3.540344906127757e-09,7.752130048999105e-10,1.2223547694867332e-11,1.6930935820003157e-11,1.370395203564856e-11,6.074746174838941e-12,5.051457516169755e-12,1.0393217319756842e-12,5.759454328388425e-13,1.9356451120763898e-13,8.786909730645193e-15,4.2275190780764055e-14,9.851099563905689e-14,1.5168156444408942e-13,3.6312456947601445e-13,2.1763297273266066e-13,0.185296818614006,0.5153642892837524,0.139854148030281,1.2888249158859253,3.705022096633911,3.986338615417481,4.548289299011231,1.4340189695358276,1.8901700360146302e-16,1.3614559479790955e-10,2.9062373021530627e-19,5.945284264896601e-10,1.1799632282274552e-14,1.2896249416667964e-14,2.766412654509054e-10,2.464636550403298e-10,13.798925916779005,0.8796953558921814,22.43115283463584,4.553407192230225,24.340044591423894,21.872193356633993,1.868855357170105,2.7054476737976074,0.0110086943832017,0.0398868953497309,0.0376809517125457,0.0391139523359758,0.0445875731440121,0.0458200030637711,0.0562546477679339,0.0288908870313197,0.0266833260554656,0.0281173651087594,0.0335953690801776,0.0348288770073443,0.0452739911248786,-0.0022092641085104,-0.0007741507928237,0.0047090526554258,0.0059439710204901,0.0164045613543506,0.0014351157701702,0.0069182447896928,0.0081531280637384,0.0186131508848863,0.0054831834592119,0.0067180908998179,0.0171784939871004,0.0012349529319804,0.0116964122461065,0.0104616104270524,1
1518,12.743696,2422.2478,2.529671e-10,2.8099448e-12,4.3660063e-14,2.058606,4.715448e-14,2.0101802,0.057058595,0.95663214,2215.5203,4.6447353e-14,1.9785333,0.066656865,0.6666667,0.63543427,3242.8098,501.62964,27.074034,0.4703779,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9990923,0.93690026,1.0,0.0,0.0,4.34876668009565e-09,2.579254365642214e-09,4.611593606984599e-10,2.0021583002627352e-10,5.849084411257977e-11,1.7027787166390418e-11,3.2494571269858774e-12,6.019901802014531e-16,6.950505167073462e-13,6.162224593445065e-13,3.144375764537605e-13,4.78345607481806e-13,3.988148244808698e-13,4.068193264900044e-13,2.215614708844446e-13,1.0464034595631792e-16,0.1531215459108352,1.4942578077316284,3.158733367919922,8.282548904418945,7.474630355834961,6.342742919921875,1.3893495798110962,1.147661442521546,4.638454953465043e-09,5.019676674322682e-09,1.7857926248865395e-09,1.8797681189397512e-09,4.495118499647788e-09,4.561147903814344e-09,3.270129278476474e-09,1.4139610593488783e-09,5.397667407989502,5.310543537139893,2.014343023300171,2.0039780139923096,4.732763290405273,4.912744045257568,4.380871772766113,1.4776875972747805,0.0038253747831272,0.016227109177007,0.0221273035155567,0.0307010924572276,0.0391495817155829,0.0502606707956589,0.1040169685262652,0.0124025042765328,0.0183034780345172,0.0268788744147182,0.0353294979424614,0.0464442256534996,0.1002314762372746,0.0059023136360916,0.0144811976677848,0.0229370440880034,0.0340613415512637,0.0879382899231455,0.008579617353642,0.0170370369537124,0.0281646901647811,0.0820785783004406,0.0084586560124599,0.0195898065363516,0.073550755594444,0.0111329952994528,0.0651326212261924,0.0540388106120973,1
1519,8.385197,6876.3228,1.668754e-10,1.983493e-12,4.0705147e-15,1.8547502,4.2461592e-15,1.8300295,0.024896376,0.0,208855.61,4.173775e-15,1.8199205,0.021314213,0.6666667,0.0,117455.95,198.71304,9.902091,0.0,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9949821,0.9119567,1.0,0.0,0.0,1.2950829741953385e-08,3.896232225741869e-09,3.014686278390854e-10,7.874453172851402e-11,5.0148243196934666e-11,1.2163956474020576e-11,9.26429852970978e-12,5.2866007097418944e-15,2.0867402857754898e-12,9.49817373190054e-13,2.105719163489686e-13,1.9196218236944979e-13,3.502789692414604e-13,2.965310017932072e-13,6.470992361742868e-13,9.992409562276357e-16,0.3045293390750885,0.9967171549797058,1.2251871824264526,2.318000078201294,4.491437911987305,4.881536483764648,5.954447269439697,3.871657644053826,9.733914785314823e-10,1.9271131357356808e-09,1.7605231716899539e-09,1.511137215359781e-09,1.5304265632565262e-09,1.512542313619747e-10,2.5490778376990875e-09,1.717392117406291e-09,1.5615613460540771,3.861086130142212,2.263356208801269,3.3502798080444336,1.8317816257476809,0.1856840848922729,5.354966163635254,2.2962136268615723,0.0088937240169737,0.0273244144921393,0.0367213575108977,0.0398392103769871,0.0494970979563441,0.0513315071487329,0.0990231349080122,0.018435170512902,0.0278367246792375,0.0309564548183371,0.0406212559658059,0.0424571660278035,0.0902088564266272,0.0094063812838496,0.0125284341264744,0.0222027121710596,0.0240408123812455,0.0718932455061311,0.003122420811263,0.0127990039230377,0.0146377412329823,0.0625291498899837,0.0096769698409995,0.0115158467556585,0.0594183300512667,0.0018390818591859,0.0497699774191195,0.0479352831273344,1
1520,15.295132,1605.2372,2.6973848e-10,3.1253407e-12,1.156624e-13,2.225083,1.2318117e-13,2.198049,0.049495377,1.0170637,217.09677,1.1739554e-13,2.2041202,0.016813457,0.6666667,0.0,53864.84347000273,836.36237,59.951485,0.6070954,9.418576,1.1775733e-08,665390016.0,31560000.0,0.998233,0.9865768,1.0,0.0,0.0,1.617369704831617e-08,1.6923832335535847e-09,7.511454236386327e-10,2.700703827240858e-10,3.1534237027175394e-11,1.3581109327420736e-11,2.8455274161259814e-12,7.669887043156834e-16,2.5680193648652816e-12,3.978130758836018e-13,5.023117880843808e-13,6.348298622893546e-13,2.108781899101686e-13,3.192387760392324e-13,1.9028830974040373e-13,1.2490026232389752e-16,0.652938187122345,0.8854482173919678,5.6909379959106445,12.20059585571289,5.509291172027588,5.794249057769775,3.726787567138672,1.8542959039045641,1.7779048233634851e-09,3.885700650130275e-09,3.0701192699211784e-09,7.778473420927411e-10,1.0679565010107692e-09,1.549721906357604e-09,8.424119180006073e-09,6.4531056054306646e-09,1.8599485158920288,4.818613052368164,3.0834052562713623,1.0781522989273071,2.671278238296509,1.6560863256454468,5.588636875152588,4.253161907196045,0.0166380883385228,0.0224908117005014,0.0297627420905911,0.0446835057134323,0.0504115798581152,0.0608591836657924,0.1122225194900079,0.0058549142949824,0.0131311562367155,0.0280662832002591,0.0338018428937046,0.0442659181316351,0.0957632372220701,0.0072768013952815,0.0222150194035067,0.0279524605833523,0.0384209615185386,0.0899587615044483,0.0149406332255945,0.0206798655658725,0.0311528698957813,0.0827361201696747,0.0057410061405904,0.0162197860658537,0.0678793947020155,0.0104797557780237,0.062162613084449,0.051716548000092,1
