,CLASS1,Frac_Variability,HR_24
3633,2,1.1826887,0.0204824358860951
3634,2,0.7842115,0.0219652875378528
3638,1,0.25771642,0.0073757746291959
3639,1,0.3426789,0.0157469620524718
3641,1,0.11707414,0.0158367619011616
3642,1,0.20115468,-0.0010381492303659
3645,2,1.3709224,0.0294508285873848
3648,2,0.4336044,0.0153768631366382
3649,1,0.0,0.0193696210131116
3651,2,0.5145482,0.0239571478963573
3653,2,0.4908882,0.024682110683113
3655,2,0.83119565,0.0186345413043327
3660,2,0.76957214,0.0227437607680269
3661,1,0.9885787,0.0201224824888204
3663,2,0.8996664,0.0245301028608979
3666,3,0.0,0.0200582243349888
3670,1,0.2580249,0.0126949085316903
3672,2,0.46537203,0.021987010207148
3675,1,0.2978915,0.0193373965989826
3678,2,1.3206477,0.0271560262538221
3681,2,1.0271343,0.0228697445372916
3683,2,1.6996331,0.0199553292745533
3685,1,0.2246233,0.0122440425660111
3686,1,0.25840473,0.018307420352683
3689,1,0.60107476,-0.0418444332604561
3690,1,0.17830239,0.0135419537149171
3691,3,0.18848813,0.0280834870632339
3693,1,0.35467896,0.0202202443218594
3694,1,0.26587245,0.0140501159087177
3695,1,0.61671305,0.0183381424279219
3697,1,0.0,0.0243109003247083
3699,1,0.37890002,0.0156853276725821
3700,1,0.0,-0.0379750011910458
3705,2,0.5147882,0.0511448785356781
3706,1,0.0,0.0166677965646836
3707,1,0.2656852,0.0091229315067866
3708,2,0.722741,0.0267347579953382
3716,2,0.5463177,0.0313407233141754
3719,1,0.3855183,0.0166835460511465
3724,2,0.8021338,0.0213721665059875
3730,2,0.42517585,0.0233895508401519
3732,2,1.267099,0.0216333304547315
3735,2,0.5234557,0.0283780786722258
3736,1,0.49759948,0.0174101037813802
3739,1,0.0,0.0125622814213373
3745,2,0.3039906,0.0135208223496794
3752,1,0.3723396,0.0215955602728933
3753,2,0.3095493,0.0321553266885355
3756,1,0.0,-0.0407177342282017
3763,1,0.44870192,0.0145286496175851
3764,1,0.46732727,0.0152534963955071
3770,1,0.717622,0.0127155634716203
3773,1,0.0,0.0240858666303007
3775,1,0.5775004,-0.0364738118890164
3776,1,0.31448635,0.0108926232391819
3777,1,0.34103805,0.0177769256813565
3779,1,0.5434959,0.0130022250769607
3780,1,0.69754064,0.0170177935642497
3787,2,1.3018806,0.0216998158082746
3790,1,0.31178275,0.0184691930670499
3792,1,0.45520893,0.0190961667676308
3793,1,0.18388422,0.0176271251618805
3794,1,0.0,-0.0007741507928237
3795,1,0.4703779,0.0144811976677848
3799,1,0.0,0.0125284341264744
3802,1,0.6070954,0.0222150194035067
3805,1,0.31167,0.01718217959376
3817,1,0.80726564,0.0147292246660666
3818,2,0.15633239,0.0646959594476819
3822,1,0.74721116,0.0022709018767311
3829,2,0.80099005,0.0932550040184306
3830,1,0.43305025,-0.048629832788163
3832,1,0.25401044,0.0097840263975733
3833,2,1.4240853,0.0186083196927502
3834,2,0.28170425,0.0327303874225824
3837,1,0.40175456,0.0059621158954417
3839,1,0.0,0.0149445612390249
3840,2,0.72685987,0.0204140674824519
3842,2,0.4337952,0.0249453935038081
3844,1,0.6297938,0.0216028304257798
3848,1,0.1988017,0.0248423570077009
3856,2,0.69257134,0.0234332457751603
3861,2,1.8495672,0.0219106824084062
3862,1,0.0,-0.008242985976199
3864,1,1.4368491,0.0159312817548726
3867,2,0.9123333,0.0210711051923483
3869,1,0.70453745,0.0138024463185142
3870,1,0.22563754,0.0146809054621397
3871,1,0.9373388,0.0170859222925031
3873,1,0.0,-0.0417925436682574
3874,1,0.0,-0.0307402720287257
3875,1,0.7344688,0.0165351119150359
3880,1,0.0,0.0102764753705744
3881,1,0.6618587,-0.0544668654944235
3882,2,0.4927208,0.0189776941122913
3883,1,0.31316915,0.0188476657688572
3884,2,0.301026,0.0235860663802919
3885,1,0.31608775,0.0125034233901615
3887,1,0.6844148,0.023154356028133
3888,1,0.6457628,0.0168347053447785
3890,2,0.722019,0.0209601308316312
3893,2,0.3516084,0.0226031011116569
3895,1,0.20436092,0.0105063622501472
3899,2,0.5950689,0.0259972565867023
3903,2,0.40957338,0.0252192842006179
3907,1,0.5235886,0.0234803043723521
3908,1,0.9698813,0.0150019505781247
3914,2,1.3785105,0.030068799615635
3916,1,0.0,-0.0283326250965411
3919,2,0.539745,0.0228500684794387
3921,2,0.7208924,0.0235896009406317
3922,1,0.4431345,-0.0416518019225713
3925,3,0.0,0.0151491300423187
3930,2,0.42501056,0.0213431787685555
3931,1,0.25770894,0.014155318803545
3935,2,0.82911783,0.0242751874885776
3936,2,0.5765986,0.03513986010425
3937,1,0.0,-0.0545936915893852
3939,1,0.0,0.021160863786773
3941,2,0.76528895,0.0242507091800016
3944,1,0.26928484,0.0151376162283617
3945,1,0.0,0.0073258764302543
3946,1,0.34452608,0.0243102690553145
3947,1,0.18117328,0.020524514743295
3948,1,0.33558062,0.0132306316950878
3949,1,1.0511773,0.0216524055556998
3951,1,0.17857623,0.0132641372610776
3952,1,0.3217163,0.0166188578585644
3955,2,0.7243527,0.0250565882212093
3957,1,0.46730953,0.0159873133678295
3963,1,0.38459474,0.0106031121833908
3964,1,0.32421234,0.0115052068689023
3966,3,0.22455575,0.0146776008251285
3968,1,0.70971256,-0.0068415555061763
3971,1,0.39038345,0.0119950174979296
3972,2,1.4643154,0.0186231490056034
3977,1,0.0,0.0096393945714315
3981,1,0.63567734,0.0237517203140228
3985,2,0.6942134,0.0263308333873399
3989,1,0.18045616,0.0116622423833189
3992,3,0.0,-0.0983260038556506
3993,2,1.0150105,0.0197095986168072
3997,2,1.4923723,0.0219084119900778
3999,1,0.09269341,0.0165718034429656
4001,1,0.4558783,0.0164739103743188
4009,2,0.8481937,0.0216154476341104
4012,2,0.5656379,0.0220181949464339
4016,2,0.75388354,0.0254200399709629
4017,1,0.44341102,0.0167273598445361
4018,1,0.0,0.0190714385830843
4019,2,0.73177665,0.0309843233242063
4020,1,0.0,9.502725713403822e-05
4022,1,0.11920303,0.0130260566155053
4024,1,0.0,0.0167791737653488
4031,2,1.2451243,0.0229038988201619
4032,1,0.5196683,0.0059532247682352
4034,1,0.50086886,0.0194824122687578
4041,2,0.5777662,0.0179158369168509
4045,1,0.30168056,0.0219188784060024
4046,1,0.475678,0.0111818379703167
4048,1,0.39685923,0.015593575989245
4055,1,0.0,0.0202854468142379
4057,1,0.25170228,0.0200127050161245
4060,1,0.14553776,0.0121768298216345
4063,2,0.9267425,0.0225197493552362
4067,1,0.67503124,0.0182639901166025
4072,2,1.0766884,0.0280422273756202
4073,1,0.0,-0.0465046080114811
4074,1,0.101574406,0.0263896340495963
4076,1,0.29523763,0.008760182647618
4079,2,0.0,0.0322076291329134
4080,1,0.4058641,0.0069003495523429
4082,1,0.5957564,0.0093572452589598
4089,1,0.0,0.0183185450686086
4092,2,0.16260639,0.0323653976283205
4093,1,0.31079498,0.0056109168021102
4095,2,0.8335467,0.0331260836789675
4099,2,0.26295015,0.0251256439123697
4103,1,0.20021208,0.0068381931425502
4104,1,0.0,0.0122825561756428
4106,2,0.1633094,0.0185648366905895
4107,2,0.5723926,0.0251532461444937
4113,1,0.0,-0.0467145862491222
4114,2,0.8971778,0.0256991305645027
4126,2,0.38367108,0.0224260274316975
4127,1,2.1048062,0.0199059548502985
4132,1,0.0,-0.0698668098019364
4134,1,1.0155708,0.0226443345478518
4136,1,0.0,0.0164631232133101
4137,3,0.07393957,0.028410623368698
4138,1,0.0,0.0193008084917487
4139,1,0.78185356,0.0254265025380478
4140,1,0.61552435,0.0266604021245643
4144,1,0.38973805,0.0187277608608755
4146,1,0.20291348,0.0113783080449051
4148,1,0.6221481,0.0158393415372984
4150,3,0.0,0.0154659769316618
4151,1,0.0,0.0125649543208839
4157,1,0.34119305,0.0180834181544848
4158,2,1.0672672,0.0241474808764371
4159,1,0.21599257,0.0078649982488841
4161,3,0.6095404,0.0158338679884708
4165,2,0.6104176,0.0345233306369939
4167,2,0.78407544,0.026169402823279
4169,1,0.5236744,0.0184876764527156
4172,1,0.0,0.0207458026824822
4174,2,0.49608076,0.0316502943306719
4179,1,0.49183622,0.0088989619148939
4186,2,0.4863887,0.0192377838127725
4196,1,0.0,0.0169269540791817
4200,3,1.0760099,0.0073111323607108
4203,1,0.13209862,0.0183238923396056
4206,1,0.0,0.0082642721209674
4207,1,0.29649058,0.0143778298419017
4213,1,0.0,0.011923466488214
4214,1,0.23088005,0.0085253890009927
4222,1,0.4273309,0.0169931185230079
4223,2,0.96913254,0.0235077581341239
4224,1,0.0,0.0070938451287684
4226,1,0.49927035,0.0182755451639313
4233,1,0.3668274,0.0193992961315484
4247,2,0.8131058,0.0205579498608088
4248,1,0.0,0.013271104723302
4249,1,0.47558987,0.0208027461581489
4250,1,0.0,-0.0405674482624887
4251,1,0.14035757,0.0086256591735939
4253,1,0.2747451,0.0208386908771628
4257,1,0.14696355,0.0150405308424022
4258,1,0.18923265,0.0080667357237839
4261,2,0.6100913,0.0309250843606299
4262,1,0.44982943,0.0155435535837282
4274,1,0.6975449,0.0201022904108075
4276,1,0.0,0.0112264072465288
4279,1,0.0,0.0108570244984215
4280,1,0.20265903,0.0098466876815863
4281,1,0.7332238,0.0144686345275357
4284,1,0.46801093,0.0161320275482814
4288,1,0.22363897,0.0142474998231987
4298,1,0.70494264,0.015671098656513
4301,1,0.27981976,0.0110473654492405
4302,1,0.0,0.0004964486585384
4304,1,1.1087368,0.0166338368228522
4307,2,0.94851345,0.022182687198934
4308,1,0.7519644,0.0221411110321638
4309,1,0.0,0.016131024793038
4310,1,0.52571213,0.0148881583613627
4315,2,0.4780038,0.0219156926507135
4317,1,0.34776706,0.0183234361634605
4322,1,0.31982034,0.0159058729826634
4327,1,0.40749913,-0.0061170306486812
4329,1,0.34445056,0.0141149470044306
4330,2,1.1768152,0.0232297808157747
4331,2,0.91888446,0.0193975313176586
4338,1,0.34472606,0.0198148843198411
4343,1,0.19830167,0.0083421096449726
4352,1,0.0,0.0184087592082209
4354,2,0.38807517,0.0218090604679373
4355,2,0.0,0.0226253450331538
4357,1,0.43074477,0.0162525846253618
4359,1,0.14571764,0.0154572705578261
4364,1,0.44016182,0.0207161995175762
4366,1,0.0,0.0232653903305104
4374,1,0.20745905,0.0149161479092875
4381,1,0.46996054,0.020038899323342
4382,1,0.25180164,0.0074420672726855
4383,1,0.6150776,0.0149726027576206
4385,1,0.83964735,0.0205626463081552
4386,2,0.35136637,0.0234640050220548
4387,1,0.0,-0.024468911840609
4390,1,0.0,0.0153833444413926
4392,1,0.0,0.0009669166371807
4394,3,0.0,0.1432577323112181
4395,1,0.0,0.0005898812252356
4397,1,0.0,0.0104143398212287
4398,3,0.0,-0.0139449043839846
4399,2,0.5435463,0.0232140773599976
4402,1,0.6894418,0.0147179272989308
4403,1,0.0,0.0211708965947998
4405,1,0.0,0.0120272711222112
4409,1,0.3611117,0.0163020651968283
4410,2,0.61654896,0.0098691981005583
4412,2,1.0904758,0.0276129501816524
4417,2,0.40521023,0.0267143563475824
4418,2,0.3824787,0.0233258233213214
4419,1,0.24116805,0.0089884089870706
4427,1,0.6321793,0.0154729046692314
4429,1,0.42174593,0.0260894675991745
4435,2,0.41477418,0.0257896927342961
4446,2,0.33998314,0.0189109604269141
4453,2,0.90192306,0.0356315616107019
4454,1,0.604382,0.0149091024541568
4455,1,0.50320655,0.0198843671149552
4459,2,0.74185765,0.0254161248710734
4462,2,0.6538573,0.0287815535691624
4463,2,1.135491,0.0312289256521619
4469,1,0.6898331,0.0112154440730077
4472,1,0.0,0.0208946372715081
4476,1,0.0,0.0210721639650442
4486,1,0.0,-0.0113155474154014
4498,1,0.0,0.0112733430904674
4503,2,0.1659716,0.0182220537441651
4510,1,0.0,0.0198210086504307
4516,2,1.5091134,0.0229479668885716
4517,2,0.47771704,0.024753079323223
4520,2,0.7056244,0.0282101715702758
4523,1,0.3151901,0.0143857339868373
4530,1,0.45931688,0.0181138123640137
4531,2,0.43381852,0.0305305137335042
4535,1,0.4183995,0.0115235102388874
4550,1,0.56265694,0.0177228859994616
4551,3,0.0,0.0053379906903404
4552,2,0.58641756,0.0300552004655356
4561,3,0.0,0.0230659878241951
4562,1,0.3986169,0.0155454080421347
4564,2,0.0,0.0224721422606777
4566,1,0.0,0.011886707388115
4587,2,0.79097825,0.0265741536671389
4595,2,1.6067961,0.0239434163720432
4600,1,0.1196418,0.0160969448377857
4603,1,0.0,0.0193297869696367
4604,1,0.0,0.0161228766437058
4607,1,0.0,0.0215438033216824
4608,2,1.0062034,0.0236235843100553
4609,1,0.86673707,-0.0321381569482072
4610,1,0.34216404,0.009099952275888
4613,2,0.45124483,0.0303710977750453
4621,2,0.80596745,0.0236487995376122
4625,1,0.27302322,0.0178677751306169
4628,2,0.80752987,0.0224189405621022
4632,1,0.20712158,0.0228841345248845
4641,1,0.6306942,0.0194687512980924
4644,1,0.52523786,0.0258892327024654
4645,1,0.0,0.0222290227769675
4646,2,0.0,0.0148531901509392
4647,2,0.6400617,0.0251742170166676
4648,1,0.41524407,0.0151600837974909
4649,1,0.0,0.0268666221624666
4652,1,0.7321667,0.0213809232881828
4656,1,0.0,0.0153746201185355
4667,2,0.6139581,0.029678958486015
4675,1,0.40869284,0.0085581589017422
4678,1,0.28041726,0.0196936152822193
4680,1,0.38917252,0.0197828790417286
4681,1,0.31725714,0.0239938298302256
4696,1,0.5656272,0.0170632063757654
4699,1,0.64457494,0.0221978474375164
4701,2,0.54163843,0.0247080457844912
4707,1,0.43391564,0.0165557340075849
4713,1,0.48799914,0.0138226270162631
4717,1,0.3106867,0.0130262874442422
4728,1,0.0,0.0288721878799135
4732,2,0.91568965,0.0336876753724793
4736,1,0.29513425,0.0121373331008667
4738,2,0.58236414,0.0231350904828325
4744,2,0.5990945,0.0246254492851751
4745,2,0.54515713,0.0299984847057358
4748,1,0.0,0.0129397739709785
4753,2,0.40574622,0.0328032199619107
4758,2,0.7218045,0.023132749832871
4768,1,0.33634308,0.0209566158176742
4774,1,0.43855995,0.0170374140257788
4777,1,0.16680387,0.0127793799064228
4780,2,0.77359223,0.0245998076377501
4785,1,0.6542308,0.0176352085094248
4788,1,0.23847494,0.0168002911605748
4791,1,0.31838924,0.0170360748573986
4795,1,0.0,0.0062430781133218
4799,1,0.0,0.0133723319689152
4812,1,0.0,0.0210471798545567
4813,2,0.6543399,0.0278495314644921
4814,1,0.119827315,0.0170165573646744
4816,2,0.59501463,0.0184705689227145
4830,2,1.25389,0.0231404864337691
4849,1,0.0,0.0113338484259232
4874,2,0.0,0.02520237514045
4875,2,0.53874373,0.0210196138109002
4888,1,0.18684898,0.0183971994630084
4890,1,1.0071115,0.0244688355782588
4892,2,1.7869903,0.0259822737824129
4908,1,1.8467355,0.0167816880324721
4938,2,0.9181639,0.0405864540310011
4941,2,0.63775504,0.0200687740557736
4951,2,0.452156,0.0154809522816865
4952,2,0.90467393,0.0254709117949912
4953,3,0.0,0.0227019475828513
4957,2,0.67771083,0.0298419700862681
4958,1,0.18760088,0.01264756145168
4963,1,0.59751326,0.0164631916115572
4973,2,0.6183581,0.0258446663292594
4983,2,0.7455269,0.0247864144029882
4985,1,0.48072886,0.0116196588011184
4986,2,0.47376657,0.0278073814864447
5011,2,1.2920439,0.0195489189349003
5013,1,0.58799076,0.0091481716872804
5020,1,0.23669057,0.0114813870675612
5033,2,0.8555626,0.0227022727672198
5039,1,0.0,-0.0189533324384322
5040,1,0.0,0.0351010546194561
5048,2,0.8692247,0.0231122583765511
5063,1,0.6469841,0.0098598353742594
5070,2,0.32978332,0.0274097434478813
5087,2,0.49741292,0.0218536243733452
5100,2,0.6026463,0.0235979539215346
5103,2,0.2668396,0.015425660835683
5107,2,0.6566526,0.0248792397652078
5111,1,0.57815295,0.0128987276043452
5116,1,0.0,0.0189744777381058
5120,1,0.5410264,0.0192886665880272
5130,1,0.0,0.0025414794545611
5135,1,0.58994585,0.0182911744998226
5150,2,0.0,0.0159396163595908
5153,1,0.086420424,0.0136547434011888
5156,2,0.47560698,0.0297381381442057
5157,1,0.0,0.0151414488651145
5160,1,0.4654885,0.0100669191349681
5162,3,0.0,-0.0020998443821319
5172,1,0.0,0.0169810164954252
5177,1,0.0,0.0147200070100871
5192,1,0.4953424,0.0125600979407057
5194,2,0.16910195,0.0454004955227121
5205,1,0.529787,0.0106794089046203
5206,2,0.5865589,0.0167334802028899
5215,1,0.35351115,0.0162142546051192
5219,1,0.25491086,0.016069466402605
5226,1,0.0,-0.0147245023914106
5240,1,0.56554943,0.0207210429641786
5258,2,1.2833135,0.0213235808894035
5262,1,0.79005945,0.0123416647379283
5267,1,0.17369032,0.024181000988061
5280,1,0.4243185,0.0113830515309954
5283,2,0.0,-0.0204132425560971
5285,1,0.39321488,0.0118102285120197
5322,1,0.47751617,0.0095595065067573
5328,1,0.6081881,0.0211237174461114
5339,2,1.1910946,0.0230637027568784
5348,2,1.6100785,0.0235202203956588
5355,2,0.76683897,0.0260358054894296
5361,2,1.2607973,0.0007181922321676
5381,1,0.24307708,0.0220718707798115
5386,1,0.589047,0.0176249711138802
5388,2,0.7207599,0.02355205605583
5389,1,0.0,0.0103924943775658
5390,2,0.70537645,0.0295028062356956
5394,1,0.67440826,0.0190817418899718
5403,1,0.0,0.0195375821734717
5408,1,0.31916723,0.0145215109014324
5411,1,0.3681274,0.0116836621808143
5425,1,0.0,0.0088821272760799
5427,1,0.93350375,0.0110918895142961
5430,1,0.39235863,0.0099613969466327
5447,1,0.9824425,0.0164203679955456
5449,1,0.43847334,0.0126486606578414
5453,1,0.21873826,0.0217386549062856
5455,2,0.028623693,0.0271778019465035
5459,2,0.9703315,0.0308258616255496
5479,2,0.8556616,0.0237249653811002
5500,2,0.55528724,0.023304275727975
5505,1,0.0,0.0164907617061223
5513,1,0.5105797,0.0139264420694392
5533,1,0.6104121,0.0204535209337335
5540,1,0.39384457,0.0238484972240215
5567,2,0.46703607,0.0898105571391169
5580,1,0.3706609,0.0142857167531895
5582,2,0.9371492,0.0273857231320139
5583,1,0.26546112,0.0104844852363938
5592,1,0.5175855,0.0043449147112455
5593,1,0.47957236,0.0155948536183504
5597,2,1.7297056,0.0198538404243753
5614,1,0.1496754,0.0133945458105841
5618,1,0.4131807,0.0162754044029927
5624,2,1.3800772,0.0275030410723728
5626,2,0.7179601,0.0215860400597015
5632,1,0.5643996,0.0232990377309896
5637,1,0.28454697,0.0158094842982934
5643,1,0.43319446,0.0208960378931254
5656,1,0.3084403,-0.0238413054186326
5660,1,0.35902792,0.0183834696889317
5664,1,0.46115327,0.0054825280672799
5666,1,0.43293083,0.0128831617963442
5673,2,0.7726083,0.0340832273705108
5686,1,0.0,0.0129535219517904
5688,1,0.668801,0.0081766199441465
5692,2,0.31837296,0.0268781887837939
5694,1,0.8452129,0.0067338997269198
5699,3,0.0,0.0068224530572643
5705,1,0.41570172,0.0141785379975731
5712,1,0.0,0.0191847888433277
5741,2,1.2347541,0.022471157700693
5742,1,0.4870676,0.0157210582019948
5743,2,1.1508172,0.025052672472492
5749,1,0.4313718,0.0123188741495093
5753,1,0.0,0.0167543984129789
5754,2,0.9994158,0.0225876054742307
5756,1,0.79715216,0.0202536577532346
5759,1,0.37528908,0.0197021060723644
5764,1,0.0,-0.0091300353590773
5775,2,1.0594854,0.0208253848632292
5787,1,0.0,0.0153296747925359
5792,1,0.0,-0.0010724130317053
5802,2,1.1107222,0.0316011411050805
5835,1,0.101348236,0.0193170105083622
5840,2,0.26962334,0.0175211952206719
5871,2,1.4711063,0.0250581634121945
5873,2,0.73890704,0.0254724259097746
5874,1,0.16605246,0.0141453355805033
5882,1,0.50836635,0.0106802458528389
5928,2,0.5602549,0.0261469682743273
5930,1,0.42259508,0.0136140357394765
5939,2,0.0,0.0236852925082423
5943,2,0.0,0.0263524119179988
5948,2,0.84714437,0.0239607067858018
5957,1,0.30998525,0.0142257318069665
5974,1,0.19607812,0.0152424228433716
5979,1,0.3354334,0.0124689127766771
5983,2,0.35388413,0.0366184971163736
5992,1,0.15822737,0.0168261578482224
5995,1,0.4267172,0.0102868719557951
6005,2,2.0800018,0.0201931320450758
6006,2,0.0,0.0569321428246145
6007,1,0.4118108,0.0052659266629172
6010,2,0.5733919,0.0223744069786312
6012,2,0.56868476,0.0935022436400082
6013,1,0.0,0.0186538149793255
6022,1,0.18044776,-0.0120306183486583
6024,1,0.0,0.0261210488670966
6029,1,0.37706566,0.0123163535306102
6034,1,0.28031564,0.0183613822928256
6040,1,0.114872456,0.0221478963832869
6047,1,0.35504055,0.0099106672231334
6055,2,0.657518,0.025683823234651
6056,1,0.28658122,0.0125524385687464
6062,1,0.0,-0.0100072917297808
6064,2,1.3280822,0.0381340728071555
6065,2,0.49691406,0.0250177085967796
6072,1,0.40752867,0.0129748805794851
6077,2,0.42531326,0.0287928996372453
6079,2,1.3132875,0.0230588177545782
6085,1,0.63610184,0.0247635176505292
6091,1,0.34113112,0.0124124128935485
6092,1,0.5711933,0.0200241970173011
6099,1,0.33617046,0.0096257056900801
6101,1,0.5940561,0.0118815918209367
6104,1,0.19214661,0.0173830434004015
6125,1,0.4594087,0.015284246286799
6138,2,1.1313245,0.0223823337281254
6149,1,0.67306983,0.0241289318218423
6151,1,0.1001286,0.0175867384734165
6152,1,0.43729398,0.0179362116060784
6153,2,1.1255659,0.0238136535647129
6155,2,0.6304991,0.024498282529411
6157,1,0.0,0.0104945347478371
6162,2,0.3990363,0.0297982710621537
6166,2,1.3437713,0.0222436940220813
6170,1,0.25144777,0.0105980541406377
6174,2,1.5005456,0.0226767161576568
6178,1,0.20002067,0.0099147850604312
6183,1,0.51520133,0.0128336983522245
6184,2,0.0,0.0263179126283263
6185,2,0.26677352,0.0282655470634094
6186,2,0.93878603,0.0198286845576978
6188,1,1.1923257,0.0133133697783768
6192,1,0.24181266,0.0198929319834203
6195,1,0.4211986,0.0107016638533289
6196,1,0.0,-0.0619014828367363
6201,1,0.61962485,0.0054146828045936
6202,2,0.68643683,0.0220538412252535
6203,1,0.58657485,0.0197378222570326
6204,2,0.7091088,0.0214157207275626
6206,2,0.8628438,0.0260660031010033
6215,2,0.9973623,0.0240847463473178
6222,1,0.3641835,0.0122763065157512
6226,2,0.0,0.0280439326210532
6227,1,0.32241347,0.0203241490024376
6228,2,2.2061787,0.0232359021442618
6231,2,0.17798412,0.0408509805126148
6232,1,0.5330571,0.014297086842758
6234,1,0.91488016,0.0347505269718054
6240,1,0.47125363,0.0140046489293394
6241,1,0.0,0.0158161811073839
6245,1,0.05983775,0.0209677897914904
6246,1,0.5579798,0.0489924170130907
6248,2,0.21013458,0.0258360509605081
6249,2,0.5297707,0.022241636929567
6253,1,0.24070936,0.0140184214084768
6257,1,0.5656603,0.014813021524549
6271,1,0.37681776,0.0120839138971043
6274,1,0.39797774,0.0191616732577119
6277,1,0.3780617,0.0201065894336013
6283,2,0.21550371,0.0167909786426069
6285,1,0.0,0.0093775468963563
6288,1,0.2522153,0.0160936392395231
6289,2,0.6824664,0.0258972355189579
6293,2,0.63623226,0.0167775726871877
6295,1,0.54240525,0.0290918123023759
6296,2,0.72042644,0.0228599298502904
6298,2,0.5341272,0.0274836746504558
6312,1,0.6143912,0.0239436823476253
6316,2,1.6623926,0.0197130074850058
6318,2,0.0,0.0146087385615923
6319,2,0.0,0.0128039693307515
6324,1,0.2532171,0.0104508926661455
6330,1,0.63705516,0.0227388044349498
6341,2,1.0356536,0.0242300160688727
6342,1,0.32232884,0.0125808422698284
6347,2,1.429093,0.0245365941372618
6352,1,0.3580481,0.0128119428556946
6354,1,0.0,0.0164610786262424
6361,2,0.55321485,0.0272937761418539
6362,1,0.3004533,0.0169439764632435
6365,1,0.0,-0.045765228403325
6373,1,0.29709917,0.0122338734692394
6374,2,0.6368182,0.0240459412650933
6380,1,0.0,0.0148310568106942
6381,1,0.1586487,0.0149141138319162
6382,1,0.33874643,0.0138470435461017
6395,1,0.26066834,0.0212798044391617
6407,1,0.25545162,0.0144634269245455
6408,1,0.5689535,0.014868013000956
6411,2,0.0,0.0232820306628331
6416,1,0.24442494,0.0171249130515806
6420,1,0.0,-0.0148083326047525
6421,1,0.33766377,0.0252451523587774
6424,1,0.16553825,0.0223060365983152
6427,2,0.9654168,0.0196839319342664
6435,1,0.0,-0.0276806961108334
6440,1,0.22434527,0.0091220490136779
6445,1,0.0,0.0136143344288752
6448,1,0.25912,0.0120130920541413
6449,1,0.0,0.0229063839525333
6453,2,0.59759295,0.0274942565989622
6458,1,0.0,0.0650583860359564
6466,1,0.0,0.0073421534145641
6474,2,0.6076038,0.029402916336546
6479,1,0.0,0.0161741897302899
6482,1,0.25078848,0.0155761949284773
6485,1,0.04946235,-0.0009851683544985
6495,1,0.106668375,0.0152945067952352
6499,2,0.56089395,0.0292035009314746
6500,1,0.14526731,0.0161707952916922
6503,1,0.07121925,0.0184524212944112
6506,1,0.2796923,0.0168549961114644
6508,2,0.0,0.0182533048229941
6511,2,0.19344169,0.0318441595787388
6512,2,0.8518964,0.0210932510196009
6518,1,0.37445578,0.0135818417664357
6528,2,0.4608347,0.0263647092387037
6532,1,0.57435924,0.0143463858770185
6534,2,0.6547541,0.0233632342819008
6537,1,0.0,0.0167882712868389
6539,1,0.37742803,0.013226508134108
6546,1,0.2343028,0.0232587596094109
6548,2,0.63940704,0.0357410144234865
6556,2,1.284992,0.0196864796471943
6562,2,0.64762104,0.0220023732262059
6565,2,0.23065095,0.0194488267354232
6571,2,0.5807065,0.0232734084186797
6578,1,0.2225474,0.020981933670408
6579,2,1.2322006,0.0244552024456464
6584,1,0.46425733,0.0129733281450546
6594,1,0.0,0.0167050812518731
6598,1,0.31208998,0.0091823333202116
6601,1,0.250291,0.0170929170263396
6603,1,0.38047746,0.0125947872031088
6607,1,0.23047103,0.0122440834405289
6611,1,0.63209236,0.0174597375954374
6612,1,0.5044314,0.0204987072478675
6615,1,0.5649548,0.014807168297446
6616,2,0.60113835,0.0229774318161682
6617,2,0.8900249,0.1131191487806693
6623,1,0.0,0.0129781896509425
6627,2,0.21480165,0.0249503156605193
6628,1,0.5065144,0.0162423655038928
6632,1,0.6130167,0.014804954477454
6635,2,0.5266416,0.0275242534473003
6640,2,0.0,0.0219084948676305
6643,1,0.6026605,0.018203568069483
6645,2,0.6085417,0.0260265641423608
6648,1,0.40558615,0.0181483216360373
6650,2,0.45826608,0.1074140017252605
6654,2,0.7314153,0.0232880626952423
6655,1,0.53319293,0.0127022484488374
6656,1,0.0,0.0201670586531853
6657,2,0.68262,0.0322938203248524
6658,1,0.30180907,0.0093664715269543
6663,2,0.7395059,0.0279787020190275
6665,2,1.0517516,0.0244045087938843
6669,1,0.34498754,0.0082884663804105
6670,2,0.6327386,0.033536288233294
6673,1,0.6186061,0.015655337828323
6675,1,0.4593333,0.0019176748722631
6676,1,0.1384584,0.0243790881222619
6677,2,1.111734,0.0177657384239567
6678,1,0.0,0.0065686412801168
6680,1,0.32956496,0.0069320029285701
6681,2,0.6352143,0.028701279478149
6682,2,0.96258533,0.0381080322138879
6684,1,0.42390376,0.0070551020794626
6686,1,0.25128692,0.0236387036598953
6689,1,0.58551323,0.0089247702657528
6690,2,0.44017375,0.0279803042764477
6691,2,1.4077817,0.0252717198839497
6693,1,0.27116275,0.0076388983068081
6694,3,0.0,0.0519944745093914
6696,2,0.8336121,0.0217550643291184
6698,1,0.0,0.0147621458485611
6699,2,0.0,0.0274220130167447
6701,2,1.3438234,0.0220609504087803
6703,2,0.31152058,0.0203305595931553
6705,1,0.2885547,0.0136931457357648
6706,1,0.22636862,0.0124074405279797
6710,1,0.6047788,0.0154530281754837
6711,1,0.2380092,0.0193522129343863
6712,2,0.5089539,0.0257753710761346
6717,2,0.70854825,0.0251212950706044
