,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37
3042,1,0.49468604,0.0155982825368319,10.650318,3340.4753,0.0138647914662724,0.0307552808171175
3043,1,0.1821288,0.0205705779739448,20.880785,1162.1898,0.0201227474350942,0.1031785497990198
3045,1,0.669603,0.0150051460315035,22.595457,1383.3735,0.0200098723878477,0.1591957771472487
3047,1,0.0,0.0152482749113741,3.961811,8539.141,0.0021040828347845,0.084190172967437
3048,3,0.0,0.0142922021618544,14.792193,2716.5637,0.0191595801625794,0.101334891032382
3049,1,0.0,0.0135369232200153,6.1652737,4528.234,0.0155624610891104,0.0778249599623439
3050,2,0.0,0.0165984193382849,6.6546535,2069.657,0.0215117859907957,0.028124644160657
3052,2,0.5714975,0.0336189493456205,5.6845307,385.26105,0.031718982172614,0.0782755811077556
3053,2,0.894961,0.0361124797662128,12.261848,867.25604,0.0306733745816508,0.0944235298428665
3059,2,0.0,0.0245121174875115,6.414719,1220.5951,0.0255452422682717,0.0927642508181103
3060,2,0.56497073,0.0248501786805467,115.44356,557.2389,0.0262842470992392,0.1057542129299743
3061,1,0.35030994,0.0200219098570001,54.319763,775.72235,0.0223654240965306,0.0958630927410452
3063,2,0.0,0.0268967572256122,8.276233,1544.6224,0.0729522350791026,0.0911981378967771
3065,2,0.9625273,0.0279932117094352,20.716358,596.42163,0.024686996672632,0.0924522421909565
3067,2,0.78027546,0.0324043647327362,6.26143,396.9778,0.0234881012538008,0.0644137434961541
3068,1,0.4199456,0.0168704399014817,10.77321,1652.4926,0.0158721850832641,0.0874296041725425
3069,3,0.0,0.0149989641527892,11.776125,2667.928,0.017401480701675,0.0721870800677386
3071,1,0.0,0.0186966055170134,5.5012627,1772.2466,0.0189703107531537,0.1328132861456716
3073,1,0.0,0.0161023792076166,6.6313977,4080.2454,0.0203300074418917,0.0817163645416011
3075,1,0.0,0.0112729202295028,4.519141,5055.701,0.0203677466468252,0.0647187112161288
3077,1,0.19772124,0.0191358701999481,40.491962,1056.6067,0.0209653444780366,0.045025008716938
3078,1,0.25485477,0.0094018687049225,67.82402,1952.1598,0.0114869608542169,0.0936728684651263
3083,1,0.0,0.0217508681190193,15.270688,1199.5552,0.0215122024900261,0.0366924912972045
3085,1,0.36869445,0.0133385013080068,17.30912,2525.8962,0.0105668672846017,0.0872052573387424
3086,1,0.20725293,0.0113361295193304,39.58166,2157.8865,0.0144057230368688,0.0411038023379557
3089,1,0.0,0.0150438839973916,8.296209,4688.5854,0.0115338969205728,0.025546275328173
3091,2,0.78863287,0.0240807959329748,38.79202,628.7818,0.0301037565585681,0.1069234004196038
3093,2,0.43582886,0.0245699568441358,7.3790097,401.97314,0.0261285974552434,0.1596609254189659
3094,2,0.8432919,0.0290290905808494,11.26473,668.92267,0.0293785705577642,0.1033341962347556
3097,2,1.5007352,0.0223803588320668,43.25314,671.13324,0.028220909213024,0.1091599730634506
3102,1,0.0,0.0206938546606629,7.4982786,4235.806,0.011428364575531,0.1491095601789476
3103,1,0.39844748,0.0136614665922306,17.227545,4124.1523,0.0083816922127584,0.0304736149582605
3104,2,0.42296943,0.015962229002551,17.253815,2262.4387,0.0178115836887016,0.0873907806122225
3105,2,0.74845636,0.0362998829930647,13.7696295,618.537,0.1007001411392693,0.0727191707045002
3106,1,0.34727186,0.014593218403329,34.976906,1615.489,0.0191994612115648,0.0992959680448474
3109,2,0.0,0.0235911404733055,4.462245,645.19806,0.0202266033037258,0.0228675443417478
3111,1,0.45358396,0.0106220409606327,14.490264,4226.384,0.0155610782427782,0.0285856482605159
3114,1,0.3938742,0.0158875766935958,8.611886,2922.9556,0.0133722362592172,0.0771799704432812
3117,1,0.17471595,0.0155578860168753,13.037053,3406.7798,0.0137493962689648,0.1078625712125642
3122,2,0.66817856,0.0257066351696159,21.212458,899.54395,0.0248801774336509,0.0641637075604851
3126,1,0.32377204,0.0059408529176875,13.307058,3483.1316,0.0111824490319293,0.0720970444733416
3129,2,0.34601662,0.0259327004653445,35.388588,874.2371,0.0298808981656737,0.1341280073974331
3130,2,0.9893492,0.020183370010628,241.15784,607.85724,0.0222929387697516,0.0608435636737575
3131,1,0.45530063,0.0072047801634595,14.321377,2803.99,0.011227572987949,0.0936515039880948
3133,1,0.5848105,0.0238409695054442,11.794817,887.0756,0.0239404294089221,0.0878636113648319
3139,1,0.54040116,0.019863059923173,7.8916163,1017.067,0.1096000906425805,0.0786051847387948
3140,1,0.0,0.0236582451703211,4.787173,1134.3242,0.0220128688448754,0.1214121045712867
3141,2,1.1939896,0.0464055109566703,12.9848175,311.8753,0.0695616813545152,0.0696910773147634
3142,1,0.18679948,0.0218201723530087,10.218987,1601.9933,0.0177228029207482,0.1089354069117945
3145,1,0.2179164,0.0160314244051811,40.037365,1222.1594,0.0223495143965297,0.0429162542276072
3147,1,0.35816926,0.0151493518731071,19.66594,4306.3228,0.0124715378678067,0.0249877224886493
3152,1,0.7202275,0.0243431581232151,10.26104,1183.2134,0.0181727523156186,0.0371882758360211
3155,1,0.40599918,0.014202810367273,12.369127,5835.3857,0.0079925080100007,0.0687129969499736
3156,1,0.5652584,0.0098564484990301,25.16733,2336.567,0.0139032101167931,0.1096227670105446
3160,2,1.0003191,0.0265856909407581,5.3483896,589.9944,0.1496945605994773,0.0300960458989215
3163,2,0.48779157,0.0242860145091224,20.105742,838.85364,0.0265694378038678,0.0944979884734778
3171,2,0.99824125,0.0208297890421465,21.903534,857.53784,0.0231669365499851,0.1005706625593118
3172,1,0.5188087,0.0177758356484297,13.2828045,2778.0757,0.01456041717788,0.0323613649036017
3175,1,0.0,-0.01523961111336,7.058235,5808.3003,0.0107179977003853,0.0250651283689892
3180,1,0.4260309,0.0196535733668572,12.242869,2520.7422,0.0126783564398664,0.0809987139068284
3185,2,0.6336336,0.0270741385254527,49.156372,453.43716,0.0428926646357929,0.0976172836525652
3189,1,0.1574427,0.0130052698084419,30.014484,2369.7493,0.0126687400937378,0.129666584828636
3192,2,0.0,0.0119401966863931,5.331422,2820.8264,0.0152458792883005,0.0944990393118664
3193,2,0.90604067,0.0244104015786927,20.487,893.86127,0.0271080698654596,0.0389002389652514
3196,1,0.05330625,0.0175421787533971,6.046887,3641.2673,0.0202347349064112,0.0234963641349055
3201,1,0.0,0.0110758242004475,5.3741245,8031.0605,0.0025413859075242,0.0161943970932695
3204,1,0.55158734,0.0150875416002098,15.227713,3222.4795,0.0143621879442552,0.0777762149100554
3205,1,0.0,0.0124432362180583,9.84071,3030.8818,0.0129380812993014,0.0266934297482874
3209,1,0.27075753,0.0144528199803759,16.837374,2108.161,0.0180287273058478,0.105910602643655
3211,1,0.4075422,0.0083572172410102,14.448824,5515.1465,0.0095743625155494,0.0283133278698027
3215,2,0.0,0.0265884244887335,19.206123,715.1247,0.0315859880052526,0.0823336029351882
3216,1,0.0,-0.0581878930918018,3.76753,5359.3433,0.021468710258916,0.0746808187363296
3217,1,0.110798456,0.021832919528839,9.2392235,2457.837,0.0174576262904059,0.0360828716765895
3222,1,0.48195228,0.0296475192795043,5.6513495,3049.5508,0.0118694730301288,0.0693987785596815
3223,2,0.9911865,0.0245523597579466,23.351831,902.414,0.0285039605593908,0.1287473270197327
3224,1,0.31508085,0.0146838112424963,20.27409,3040.7847,0.0117544491770023,0.0775158902929797
3225,1,0.4650473,0.0111330776101627,15.600673,3708.8743,0.0145382146062432,0.0320510743612247
3226,1,0.7340604,0.0214925566464347,14.100859,1194.175,0.0201042558774645,0.0868256863446084
3230,1,0.17078382,0.0161907964974057,7.7341638,4033.5283,0.0136011147721429,0.0714744074566448
3231,1,0.3002559,0.018926829466632,15.123641,2233.3303,0.0164845207070932,0.0838244185925119
3236,2,0.4516601,0.0373192006765011,8.677343,624.07324,0.0448246824740421,0.0698681358856452
3243,1,0.35229808,0.0148475508524444,150.38737,1300.0087,0.0161385152613321,0.0396552104180432
3244,1,0.565193,0.0247958681207776,13.355201,1485.571,0.0194320852100133,0.0950789587351209
3246,1,0.5423511,0.0176219259567139,45.294125,1254.1093,0.019721018320976,0.0451478781194603
3247,2,0.0,0.0147354592091071,6.335936,2156.3594,0.0133052252566092,0.081923082842468
3248,1,0.09233589,0.0160182888644095,7.068312,1544.0605,0.0275706336214146,0.0632246085816031
3249,1,0.3715032,0.0167140064780052,14.030116,1534.3861,0.0261380529009198,0.1043179933377025
3250,3,0.1647864,0.0188699962445061,8.60287,2254.4263,0.0188950770862828,0.0986472381280409
3251,1,0.32786328,0.0144680420099713,17.006443,3216.9136,0.0155038467132519,0.0333297459877986
3252,1,0.0,0.0143355803635517,11.113333,2962.7078,0.0212436072494438,0.1135814130673273
3254,2,0.60189843,0.0346720925190812,5.1906567,721.1092,0.0268682689888283,0.0934878972960155
3257,2,0.7654774,0.0232695671331893,77.17368,754.2908,0.0277932175309129,0.0922824908201572
3258,1,0.47609606,0.0156516706284106,21.226305,1485.0393,0.0190470558606837,0.091946892276442
3262,1,0.0,0.0330533067710258,5.08265,18198.791,0.0037885304612554,0.0142200900221438
3264,1,0.2757673,0.0111925679233176,90.58414,2509.471,0.0118575876438294,0.0254186737295177
3266,1,0.37616107,0.018365143397062,85.730865,795.1773,0.0205789599354007,0.0419672181912912
3267,1,0.0,0.0218879788980138,4.6235437,2858.1436,0.0085379897859838,0.0920246490113765
3269,2,0.55584997,0.0334311250983546,31.54034,495.0314,0.0371546389508754,0.0930769084087994
3271,1,0.0,0.0253845565276093,7.099082,551.05347,0.0279315214120099,0.096279099409708
3272,1,0.5615091,0.0163173957437872,10.0463085,2764.8318,0.0204083555888059,0.0827860434897899
3273,1,0.0,0.0140933433107614,11.107328,6201.4272,0.005697971885982,0.0249592015262174
3274,1,0.0,0.0162381730382485,4.9382033,1742.883,0.0194382603445921,0.0599241229203015
3275,1,0.31316486,0.0208836558543362,42.26156,917.5763,0.0242064795651573,0.1202777743738288
3276,1,0.0,0.010451905646779,8.68968,7132.279,0.0080210357396787,0.0919242363437274
3277,2,0.680231,0.0270664444101541,28.353697,750.48376,0.0383720089312528,0.0928481354861991
3280,1,0.0,0.0177659586638945,7.7095265,4746.4155,0.0148019550386368,0.0277726222095741
3281,1,0.9014628,0.0139890642265795,37.964783,1588.2869,0.0173569028360969,0.0309673548427913
3285,2,1.4092293,0.0239724581425572,205.53326,436.4208,0.0252421138690959,0.0510021453829673
3286,1,0.08967542,0.0217614389423047,23.599022,697.6643,0.0210069654032847,0.08863838515526
3287,2,1.1115746,0.028348268714187,15.313387,992.67505,0.0333680656690474,0.0938904041332469
3295,1,0.59080994,0.0172816269276944,4.8992953,1495.7443,0.0219060947652264,0.070937300150008
3297,1,0.6174121,-0.0041673681255338,10.099056,4930.3955,0.0081166509594992,0.0236943348524055
3298,1,0.5484568,0.0125106710925457,19.967072,2641.3855,0.0194381454608049,0.0920489548081729
3299,3,0.0,0.030961823668691,4.9854994,762.1115,0.0239961003002087,0.0366821447506682
3300,1,0.7185058,0.0107559570375282,6.9158916,5464.764,0.0094194186485893,0.0880053660592101
3307,2,0.72016776,0.028957406350071,17.616346,888.4828,0.0274966609576581,0.0761200519282494
3309,2,1.0074621,0.0328224684121047,135.40009,370.4004,0.0344484298304898,0.1317533819721947
3313,1,0.3232164,0.0213974070698219,15.120987,2261.8423,0.0164997879676408,0.0325291264573798
3314,1,0.8513268,0.0175998604842119,110.65716,806.53516,0.0192227506886411,0.0454735193748338
3316,3,0.12679616,0.0175917028829458,46.983215,1142.0322,0.0202490118451919,0.0334063138870119
3317,1,0.4961494,0.0194698389164789,4.4562607,1340.3901,0.0724191464545566,0.0201591550927791
3320,1,0.22093618,0.0139532716388426,13.815763,4672.042,0.0109971710522581,0.1242147820805227
3321,1,0.3421369,0.0072657481436326,17.027428,3648.34,0.0117099069228767,0.0791620650593279
3324,1,0.65963006,0.0150563075832604,53.16975,1425.8414,0.0143611066977002,0.0404287951335637
3328,2,0.2288926,0.021081702662355,18.081593,1356.745,0.0195074412160892,0.111526963811358
3331,1,0.5475083,0.0072094352032502,8.988728,4194.589,0.0096962938904694,0.0725302921636412
3332,1,0.17280786,0.0173909165478433,12.506087,1508.8757,0.0230638225243366,0.103307367967882
3333,1,0.31359872,0.0178214607229421,27.82517,1613.817,0.0175013765067987,0.1405615748508238
3335,1,0.0,0.0264602045761193,4.758938,6698.8193,0.0090304562776176,0.0907577074484064
3338,1,0.2972638,-0.0610698396412721,7.343733,9938.479,-0.0177433709415083,0.0713532175626128
3340,1,0.21534283,0.0166671970867208,13.174219,2913.7988,0.0154263557957901,0.0312205943092691
3341,3,0.11683269,0.0226374109043881,7.7947173,1731.3464,0.0226168398358671,0.1259632301153312
3342,1,0.0,-0.0006414501784411,5.023595,13953.749,0.0023989226811006,0.063242551219598
3343,1,0.3458155,0.0133187182419047,7.5324726,4199.878,0.0132594723970053,0.0731704165064426
3344,1,0.3754975,0.0220449851621322,13.902496,1561.091,0.0192661662614872,0.0405610203012817
3345,1,0.34883785,0.0171503430134743,23.37387,1213.0328,0.0247065263268464,0.0893325305843101
3346,2,0.7497755,0.0289481831022694,20.269619,451.16776,0.0358600913776989,0.0826252346405148
3347,1,0.26253274,0.0180945138646821,12.345967,1231.6323,0.0262472766049255,0.116694422457059
3348,2,0.8620972,0.0245427432878977,106.846344,534.4775,0.0312011101107188,0.1032504380920787
3349,1,0.0,0.0096819101054269,5.293075,9857.041,0.0038421746006417,0.081768656649233
3356,1,0.43586347,0.0145484236950948,9.127227,4293.433,0.0162937495199586,0.0256883211152484
3358,1,0.3312882,-0.0041732088182176,16.012419,2804.4773,0.0161661413907872,0.0802432180054366
3359,1,0.0,0.0191492935552266,6.27151,3788.5254,0.0083495858412127,0.1024849856478984
3362,1,0.0,-0.0286069124375588,4.749827,6270.178,0.0226362317304302,0.0229829746127564
3363,1,0.19964918,0.0089111855750609,12.310832,3572.6338,0.0175131428866377,0.0317035009662338
3367,1,0.09017507,0.0102096487735329,78.55666,1697.539,0.0116219748695481,0.0359265914651932
3373,1,0.22771819,0.0206573845630114,10.054165,2512.307,0.0147241871764061,0.0306146521393642
3374,1,0.3194373,0.0144109117627299,21.628801,1764.6025,0.0144634729469973,0.1074115933329291
3377,1,0.32809278,0.018309775415494,12.347789,1276.735,0.0315651084851116,0.0750926220997125
3378,1,0.6372012,0.0145575428177096,5.0016165,2194.7798,0.0187923311885966,0.0840288171990319
3379,2,0.5674401,0.0236985370740784,124.39673,690.2838,0.0259379303231406,0.113318786337985
3380,1,0.27712485,0.0056798452589953,16.277449,3142.15,0.0115435353059455,0.0936413297444094
3381,1,0.18385848,0.0141312661346198,145.04639,1146.8175,0.0151766494998907,0.0424533083405681
3382,1,0.26228887,0.0154119657609025,9.930592,2388.4253,0.0189576869615343,0.0285212582891705
3386,1,0.62151486,0.0063169206520433,18.050306,2496.3186,0.0108611507963776,0.0386516486122631
3387,1,0.0,-0.0256155382945716,5.1411114,7298.6855,0.012373773714802,0.0715813759593126
3388,1,0.11153602,0.0167835465087043,15.851638,2659.0615,0.0155907821830505,0.0416848953924102
3392,1,0.5810739,0.0143148758791812,8.149824,2480.7297,0.0239750042177299,0.1279987303937492
3394,2,0.2393384,0.1137545050602205,4.5222645,291.32877,0.0307100578605289,0.0898033333552244
3396,2,0.48743424,0.0164431434580774,5.2463613,2310.7258,0.0322825836889513,0.1111595906953081
3397,1,0.2163253,0.016694630165577,101.98539,1170.6356,0.0195649742132506,0.0472303615333182
3399,1,0.55266327,-0.1058367944603286,7.5306134,11985.545,-0.0009834751265865,0.1306960637702493
3400,1,0.16395704,0.0162350187735134,25.450785,2054.1326,0.0174754116619917,0.0464995826727574
3401,1,0.47100154,0.0127006084805335,28.29541,1785.2908,0.0154356303498993,0.0382966679009733
3404,1,0.40283877,0.0119848896272972,22.536194,2253.968,0.0171404237004558,0.1127989308600657
3407,1,0.07757526,0.0247534573940141,10.329673,1202.6986,0.0203034202557197,0.1003794188919324
3408,2,0.6746724,0.0336806614121743,9.8728,498.31003,0.022784236498045,0.0306794047788735
3411,2,0.8876849,0.0234279319462328,319.28165,980.92523,0.0267119322824732,0.0587493941568832
3412,1,0.16234548,0.0155839849421916,26.823055,2530.7998,0.0155813868867766,0.0308369153950145
3417,1,0.36255088,0.012203675010624,25.64081,1591.5989,0.0186836746342196,0.0352134887950282
3418,1,0.0,-0.0051263479561565,6.095923,5469.361,0.0148925886834743,0.0293332538187852
3419,2,0.74292475,0.022087138936441,48.383648,753.13806,0.027225673798903,0.0969153894704765
3420,1,0.25233075,0.0053747883204416,10.52666,2851.5862,0.0165024500315807,0.0910301321196204
3423,2,0.8662479,0.0227118043829796,28.150171,723.6823,0.0283606472482532,0.0976219671285693
3424,1,0.58259577,-0.0424162420857573,8.093704,5546.011,0.0073405810381382,0.0245470451309991
3426,2,0.8968133,0.0239147733321536,40.925606,902.6272,0.0262003316910379,0.1087997526768578
3428,1,0.6483212,0.0172300263924433,24.28387,2730.2864,0.0156777587298021,0.034525225420367
3430,1,0.793037,0.0233581617796484,24.284006,880.96344,0.0269596056655079,0.1120728945716683
3431,1,0.37222525,0.0177033473286582,20.795622,2041.68,0.0180548311120348,0.1595468753104363
3432,1,0.25184935,0.0238366872048166,6.929888,1017.6828,0.0417771233567859,0.0740860734158868
3433,1,0.0,0.02466782851049,4.088537,1456.8004,0.0995292015357676,0.0976629215513861
3434,2,0.39199525,0.0287635513208872,19.57476,399.76562,0.0262479155723212,0.0719841663983015
3435,1,0.5500372,0.017340921602886,9.361639,2433.7546,0.0160700703021077,0.0780433859590436
3436,1,0.54138833,0.0084184804177869,10.097314,2645.9963,0.017991349018097,0.074666202637643
3438,2,0.6083848,0.0239348961112363,10.918812,973.4293,0.0773060844326579,0.090133582528935
3443,1,0.20394118,0.018708230349104,3.953756,1018.37384,0.0186778167557947,0.074189174022301
3444,1,0.46814302,0.0181387419305032,18.177162,1449.4001,0.0184538573436592,0.0884678661205061
3447,1,0.55909854,0.0190324658781872,53.966095,872.7882,0.0207640130264503,0.0453442623569298
3449,2,0.8651906,0.0161748697026127,13.270989,1852.9785,0.022645375244704,0.1182545909910665
3451,1,0.37841395,0.0207516889051352,9.489102,1062.937,0.0306998309360984,0.036087253499988
3452,1,0.48715195,0.0132089102655906,22.684422,1857.938,0.0157591493329152,0.0923310857348744
3453,1,0.36498377,0.0123406205326768,56.070625,1923.4457,0.0141607556300337,0.0401154310894708
3456,2,0.8017717,0.0142896744953219,2.8616226,2373.4153,0.0244154209788077,0.0766368733488848
3461,1,0.16762443,0.0189509011880212,18.139769,1658.6356,0.0200104681775122,0.050269341053104
3462,1,0.0,0.0208599682421787,4.721614,1858.7817,0.0811977708431211,0.0944860438927192
3464,3,0.0,0.0084735638734591,7.71779,5470.2837,0.0224835847067628,0.0209938566812387
3466,3,0.18971638,0.0121498331264784,15.015602,1772.683,0.0242649456854341,0.0877963262089278
3469,1,0.18317553,0.0144493819289348,46.387486,2897.2393,0.0146003120230675,0.0343719505073776
3472,2,0.78523743,0.0235438696969084,43.740093,703.0697,0.027633470396957,0.0959873684613349
3477,1,0.16918282,0.012378319251426,57.85807,1403.2875,0.0154786991286031,0.0405736539134014
3480,1,0.0,0.0177362925694582,19.134396,1507.8235,0.0211845446171636,0.0491466846000641
3483,1,0.27028117,0.0171964350167894,15.775237,2660.3687,0.0169112986873025,0.0347030221208049
3484,2,1.0411584,0.0201514351078069,53.728268,1606.9875,0.0246956616301492,0.1430161366227905
3485,1,0.19135271,0.0111841021103563,13.469993,2892.388,0.0271798599319204,0.0241959211887401
3487,2,0.32915208,0.0220311819555314,12.800064,935.3088,0.0241228057381458,0.0857651672092761
3488,1,0.14760123,0.0178466178308463,13.438408,3274.2563,0.0160867674418102,0.1081981374120948
3489,2,0.65121096,0.024429720868635,11.452998,1898.0092,0.0251476283509217,0.1297538007853063
3492,1,0.0,0.0198736798090201,6.534822,4376.6245,0.0084841586833265,0.0904615837386015
3495,1,0.67677516,0.014281739365016,48.61807,1320.6333,0.0184807145002156,0.0762995336146141
3500,1,0.07234623,0.0113189223843861,22.006552,3993.6094,0.0111362653407555,0.0322309878163975
3501,2,0.7436978,0.0249063832971231,49.87276,843.6533,0.0277526221121162,0.1123483258566585
3503,1,0.1669409,0.0206529711653071,4.689617,909.16125,0.0606941954427769,0.1295728033433609
3506,1,0.2422978,0.0149967664923513,46.23556,1244.4479,0.0170694673802555,0.044936572457326
3507,1,0.37501478,0.0154433128426124,18.640816,6033.942,0.010830142230748,0.0260703825841622
3508,1,0.8561637,0.023002755665364,31.434862,1350.1145,0.0259898030786293,0.0973314647167851
3510,1,0.27169064,0.0021581478348224,11.936917,3830.6277,0.0088923299789784,0.0327773910256236
3512,1,0.75521266,0.0102758840623863,19.536144,2084.631,0.015915339845134,0.0945770238315196
3515,2,0.8709777,0.0219642487433486,58.689003,883.6266,0.0228625748407766,0.0952528271587025
3521,2,0.9732856,0.0241042630863221,18.09879,893.33545,0.0358185791957829,0.0773986174239946
3533,1,0.50912607,0.0095936985405788,11.62936,2938.3342,0.0129798609182895,0.0315648778342751
3534,1,0.40991154,0.0194267870409582,20.716648,2278.403,0.0141334724583466,0.1035950803497463
3537,2,0.9401904,0.0310639226061687,7.2356906,1056.2635,0.0229481018624097,0.0355433740215945
3539,2,0.5892943,0.0228372488955742,57.50342,710.24304,0.0244662478384847,0.0992754561602801
3540,2,0.07672186,0.0239996061285561,6.6907496,777.9986,0.0188521837975942,0.0571430144291189
3541,1,0.72066796,0.0213788004390862,9.452888,1524.438,0.0265841845399177,0.0836255261658044
3542,2,1.2694988,0.0204280482791044,10.235977,994.07556,0.026875597886825,0.0954576347542973
3545,2,0.66649663,0.0158208724469207,11.242344,1579.6866,0.0250912951064488,0.0313880999166051
3547,2,1.0942694,0.0299179115455081,22.635855,436.81738,0.0298061705150143,0.0787565953482252
3550,1,0.207897,-0.0282711187775789,8.754776,3769.2478,0.0145490336466095,0.0871880116636224
3552,1,0.37775537,0.0083788559375285,20.233543,2580.1733,0.0122924336185837,0.0956408386525103
3553,3,0.05587134,0.0271674043845976,36.79025,860.7635,0.026181367538813,0.040352640033094
3556,2,0.8756091,0.0278114461881486,13.004804,687.14667,0.0388410667593024,0.0889761737533759
3557,1,0.0,0.0192838027152202,4.6056347,4780.991,0.0118668646405191,0.0673113448627259
3560,3,0.07549913,0.0264798238436932,77.71461,820.6575,0.0221274225040268,0.0371117271538022
3561,1,0.0,-0.0028832528576806,6.43094,4090.5767,0.0164202774712018,0.1291660639205014
3564,1,0.42547044,0.0151006371402929,8.781392,3855.6067,0.0147039361116043,0.0873085187459028
3565,1,0.0,0.0115806487492439,5.3083944,3679.1465,0.0097991556751225,0.1056930132353498
3566,1,0.5924937,0.0207572552718915,9.986667,961.21655,0.0793066771560572,0.0317719202441116
3569,2,0.0,0.017181871959536,4.611136,11237.575,0.0087240405202146,0.0179537254510156
3570,1,0.6571597,0.0205738231009841,46.341568,1044.0303,0.0260835004616116,0.0528751180194018
3571,2,0.6218688,0.0261756287378286,32.574963,772.1839,0.0296293994841699,0.0883337846664729
3573,1,0.0,0.0126050710470701,4.562377,4780.0884,0.0096562681455606,0.1320985119314911
3575,1,0.22921793,0.0156286512455002,19.904634,5522.844,0.0150119899338221,0.0902859143589626
3576,1,0.42118856,0.0162064076827749,8.40855,7750.7173,0.0085416291515945,0.074908275074059
3578,1,0.82508403,0.0246322185714081,54.115337,913.23663,0.0300255033404126,0.1052626476104543
3584,1,0.40284938,0.0108339247033094,20.73729,2300.0227,0.0138265776528125,0.0839758516921817
3586,1,0.18013245,0.010355074121797,16.878498,1815.3651,0.0190085700466563,0.0932557906030853
3587,1,0.40914646,0.0204785019409602,4.536393,1298.0126,0.0705954167585149,0.0891140116644256
3588,1,0.0,0.0167834187566953,4.9916368,1545.6755,0.0493841214851127,0.110189647774339
3592,1,0.3147567,0.0122181155205798,9.951668,4272.0,0.0109555848735464,0.0855282384369027
3593,1,0.7553701,0.0258218835052824,12.031047,1488.2147,0.0276436041033466,0.0836504798878798
3595,1,0.38437313,0.0174608719444829,13.401303,1399.837,0.0224026425849619,0.0845014537168677
3596,2,0.9600548,0.0714128980373705,8.266056,648.4231,0.079266688186704,0.1042684296620499
3598,2,1.2215457,0.0310763058474272,55.11693,617.1745,0.0315796135054063,0.1352666488769328
3599,2,0.78440094,0.0273664248205852,7.4884744,877.4663,0.0328592378812939,0.0871324647088548
3600,2,0.78820336,0.0250704179454114,54.645515,1058.6018,0.0280499765881976,0.1229615941802189
3603,2,0.51188785,0.0215987717822119,19.957851,900.3457,0.0245378712613104,0.1703623080642459
3605,2,0.79002714,0.0217264666180115,36.61208,951.94543,0.0256296929581884,0.1331255823033006
3608,2,0.5404111,0.023617632473366,6.199592,1946.6115,0.0236700379049639,0.0965722380544355
3612,1,0.62930804,0.0132109953228638,16.854095,3349.9612,0.0140410432864043,0.0667036027653256
3616,1,0.0,-0.0419425702484683,6.4126706,5061.9717,0.0155333708179528,0.081070597107499
3617,1,0.35425103,0.0051886419747431,9.387276,2501.504,0.0177131490041641,0.1127573846809426
3622,2,0.63282937,0.02812879436539,5.857494,861.02673,0.0138702909193069,0.1148390310966463
3624,2,0.5902839,0.0237861650453173,54.45285,763.96344,0.0254678830474152,0.0439985251602831
3626,2,0.80719405,0.0260038348491082,7.9063706,817.4995,0.1281296676466497,0.0695946811209139
3631,1,0.48820335,0.0157299422016562,16.886013,2987.2012,0.0113940932490112,0.0337859505362535
3633,2,1.1826887,0.0204824358860951,14.435664,1303.0813,0.0207296016241131,0.0867572763090523
3634,2,0.7842115,0.0219652875378528,11.31873,1059.002,0.1657697753713904,0.1595838234850508
3638,1,0.25771642,0.0073757746291959,12.710141,6725.7256,0.010179850607668,0.0192216421028773
3639,1,0.3426789,0.0157469620524718,13.167476,2509.4976,0.0183576720521227,0.1046879226261671
3641,1,0.11707414,0.0158367619011616,14.4230795,4800.325,0.0099361061051701,0.020348956107166
3642,1,0.20115468,-0.0010381492303659,3.7734776,3237.2039,0.0280101006821934,0.1217342820564288
3645,2,1.3709224,0.0294508285873848,9.400273,660.2563,0.0314048496223883,0.0838336919115507
3648,2,0.4336044,0.0153768631366382,12.902141,2793.079,0.0145082497694234,0.090553372724952
3649,1,0.0,0.0193696210131116,11.729274,1753.4669,0.0297614777062421,0.0327271026759112
3651,2,0.5145482,0.0239571478963573,4.6248903,972.7376,0.032762647519062,0.0904887071327876
3653,2,0.4908882,0.024682110683113,16.000544,1147.5299,0.0243614578566141,0.0363184578183716
3655,2,0.83119565,0.0186345413043327,44.361946,946.0958,0.0217713801914002,0.1049241848967571
3660,2,0.76957214,0.0227437607680269,170.95378,513.87646,0.02650463244091,0.095945589564172
3661,1,0.9885787,0.0201224824888204,15.104293,2066.485,0.0161068537976148,0.0353863521169446
3663,2,0.8996664,0.0245301028608979,23.825872,773.082,0.0289683323070023,0.0839655893349061
3666,3,0.0,0.0200582243349888,24.854147,1740.3789,0.0248800637145984,0.1092102302914887
3670,1,0.2580249,0.0126949085316903,16.374716,3211.696,0.0160045724113584,0.0813217914172467
3672,2,0.46537203,0.021987010207148,19.268732,1012.1407,0.0276584725993678,0.1041493607970055
3675,1,0.2978915,0.0193373965989826,9.638933,4253.5703,0.0162326328085539,0.0292529752425121
3678,2,1.3206477,0.0271560262538221,25.732422,608.2786,0.0316446522735436,0.1114854114998446
3681,2,1.0271343,0.0228697445372916,29.236506,785.728,0.0275542982912743,0.115684661230473
3683,2,1.6996331,0.0199553292745533,7.10505,1243.3536,0.0775153896949209,0.0798111623870911
3685,1,0.2246233,0.0122440425660111,30.810917,2005.6353,0.0130838073050111,0.0973221262234967
3686,1,0.25840473,0.018307420352683,12.641013,2169.4995,0.0160795506307276,0.0944969498549932
