,CLASS1,HR_25,PL_Index,HR_35,HR_24
3224,1,0.0212227359265769,1.943367,0.0117544491770023,0.0146838112424963
3225,1,0.019181770532007,1.8611976,0.0145382146062432,0.0111330776101627
3226,1,0.0317879174161388,2.337023,0.0201042558774645,0.0214925566464347
3230,1,0.0213945047740461,2.0150528,0.0136011147721429,0.0161907964974057
3231,1,0.0269053240772978,2.0489445,0.0164845207070932,0.018926829466632
3236,2,0.0578914994364001,2.6750386,0.0448246824740421,0.0373192006765011
3243,1,0.0237605238414065,1.9355043,0.0161385152613321,0.0148475508524444
3244,1,0.0311540793162767,2.3444438,0.0194320852100133,0.0247958681207776
3246,1,0.0286950116898815,2.1193068,0.019721018320976,0.0176219259567139
3249,1,0.0332661280194905,2.2571003,0.0261380529009198,0.0167140064780052
3251,1,0.0239416912361765,1.9522283,0.0155038467132519,0.0144680420099713
3254,2,0.0409975722835063,2.660622,0.0268682689888283,0.0346720925190812
3257,2,0.0389275889638051,2.332473,0.0277932175309129,0.0232695671331893
3258,1,0.025258984722407,2.0748487,0.0190470558606837,0.0156516706284106
3264,1,0.0184114308703687,1.7367468,0.0118575876438294,0.0111925679233176
3266,1,0.0305172144163644,2.1558979,0.0205789599354007,0.018365143397062
3269,2,0.052811153080849,2.735171,0.0371546389508754,0.0334311250983546
3271,1,0.0456521906139618,2.709352,0.0279315214120099,0.0253845565276093
3273,1,0.0196258662872555,1.8102902,0.005697971885982,0.0140933433107614
3275,1,0.0347520458611662,2.296986,0.0242064795651573,0.0208836558543362
3277,2,0.0517762643896899,2.5420117,0.0383720089312528,0.0270664444101541
3281,1,0.0245570695157685,1.9365667,0.0173569028360969,0.0139890642265795
3285,2,0.0375775468881714,2.3341978,0.0252421138690959,0.0239724581425572
3286,1,0.03378244368268,2.3430388,0.0210069654032847,0.0217614389423047
3298,1,0.0231387662256465,2.0352788,0.0194381454608049,0.0125106710925457
3300,1,0.0213693818006827,1.9343784,0.0094194186485893,0.0107559570375282
3307,2,0.0406611028397301,2.5412245,0.0274966609576581,0.028957406350071
3309,2,0.050678071874607,2.6942294,0.0344484298304898,0.0328224684121047
3314,1,0.0285411890334849,2.096061,0.0192227506886411,0.0175998604842119
3316,3,0.0299374205887147,2.0636039,0.0202490118451919,0.0175917028829458
3320,1,0.021408452164148,1.8748127,0.0109971710522581,0.0139532716388426
3321,1,0.0138346605257003,1.8028169,0.0117099069228767,0.0072657481436326
3324,1,0.0217405088923806,1.9674125,0.0143611066977002,0.0150563075832604
3328,2,0.0303588891819682,2.3497221,0.0195074412160892,0.021081702662355
3332,1,0.0308966819309093,2.202954,0.0230638225243366,0.0173909165478433
3341,3,0.0367565784461908,2.4275014,0.0226168398358671,0.0226374109043881
3344,1,0.0312339900275988,2.2802649,0.0192661662614872,0.0220449851621322
3345,1,0.0334225903931531,2.1388242,0.0247065263268464,0.0171503430134743
3346,2,0.0489096117619465,2.6443615,0.0358600913776989,0.0289481831022694
3347,1,0.03233377755557,2.2550757,0.0262472766049255,0.0180945138646821
3348,2,0.0431249655624686,2.3719306,0.0312011101107188,0.0245427432878977
3358,1,0.008207274675047,1.8972638,0.0161661413907872,-0.0041732088182176
3363,1,0.0196140122690796,1.9046837,0.0175131428866377,0.0089111855750609
3367,1,0.0176576776606473,1.7799168,0.0116219748695481,0.0102096487735329
3374,1,0.023487698163995,2.0589812,0.0144634729469973,0.0144109117627299
3377,1,0.0381324240226824,2.313153,0.0315651084851116,0.018309775415494
3379,2,0.0375027191446308,2.308917,0.0259379303231406,0.0236985370740784
3380,1,0.0132504896192099,1.8012052,0.0115435353059455,0.0056798452589953
3381,1,0.0231753584074956,1.9210632,0.0151766494998907,0.0141312661346198
3388,1,0.0264405382705026,2.0191512,0.0155907821830505,0.0167835465087043
3392,1,0.030338023825399,2.1138248,0.0239750042177299,0.0143148758791812
3397,1,0.027801748850605,2.0503438,0.0195649742132506,0.016694630165577
3400,1,0.024841775845826,2.0198915,0.0174754116619917,0.0162350187735134
3401,1,0.0222094134760245,1.9281639,0.0154356303498993,0.0127006084805335
3404,1,0.0240745232474086,2.0297465,0.0171404237004558,0.0119848896272972
3407,1,0.0312074124102688,2.4482226,0.0203034202557197,0.0247534573940141
3408,2,0.0404906672995044,2.7645328,0.022784236498045,0.0336806614121743
3411,2,0.0388330145284054,2.2933886,0.0267119322824732,0.0234279319462328
3412,1,0.0218964653991121,1.9677166,0.0155813868867766,0.0155839849421916
3417,1,0.0251007636045364,2.0025105,0.0186836746342196,0.012203675010624
3419,2,0.0377168480007493,2.3221056,0.027225673798903,0.022087138936441
3420,1,0.0149474714123568,1.9302814,0.0165024500315807,0.0053747883204416
3423,2,0.0405310450521445,2.3816195,0.0283606472482532,0.0227118043829796
3426,2,0.0379361957356021,2.3889074,0.0262003316910379,0.0239147733321536
3430,1,0.0379141569169792,2.377465,0.0269596056655079,0.0233581617796484
3431,1,0.0262197768557819,2.1047919,0.0180548311120348,0.0177033473286582
3434,2,0.0425573202173655,2.6671178,0.0262479155723212,0.0287635513208872
3447,1,0.0306882970604102,2.1823254,0.0207640130264503,0.0190324658781872
3449,2,0.0286238700916363,2.174991,0.022645375244704,0.0161748697026127
3452,1,0.0231869500177297,2.02378,0.0157591493329152,0.0132089102655906
3453,1,0.0200642380291262,1.8875777,0.0141607556300337,0.0123406205326768
3461,1,0.0300929523572762,2.2182148,0.0200104681775122,0.0189509011880212
3466,3,0.0279943418773697,2.1651254,0.0242649456854341,0.0121498331264784
3469,1,0.0225771966694178,1.9173187,0.0146003120230675,0.0144493819289348
3472,2,0.0386947664104084,2.326867,0.027633470396957,0.0235438696969084
3477,1,0.0210325646659849,1.903544,0.0154786991286031,0.012378319251426
3480,1,0.0300733018108468,2.2007716,0.0211845446171636,0.0177362925694582
3483,1,0.0248750054338648,2.0147722,0.0169112986873025,0.0171964350167894
3484,2,0.034293370194743,2.2304716,0.0246956616301492,0.0201514351078069
3489,2,0.0387802409320255,2.474828,0.0251476283509217,0.024429720868635
3495,1,0.0258056086244251,2.0475585,0.0184807145002156,0.014281739365016
3500,1,0.0165595879898234,1.8617494,0.0111362653407555,0.0113189223843861
3501,2,0.0395308953969983,2.3714254,0.0277526221121162,0.0249063832971231
3506,1,0.0243293231739443,2.0288045,0.0170694673802555,0.0149967664923513
3507,1,0.0185361566247797,1.79355,0.010830142230748,0.0154433128426124
3508,1,0.0368021744790716,2.4331331,0.0259898030786293,0.023002755665364
3510,1,0.007779083947113,1.8230778,0.0088923299789784,0.0021581478348224
3512,1,0.0182928513982556,1.9595366,0.015915339845134,0.0102758840623863
3515,2,0.0342050127647847,2.2830305,0.0228625748407766,0.0219642487433486
3521,2,0.0488295552694218,2.5097764,0.0358185791957829,0.0241042630863221
3539,2,0.0357879228362391,2.3549514,0.0244662478384847,0.0228372488955742
3542,2,0.0378061580068041,2.4277453,0.026875597886825,0.0204280482791044
3552,1,0.0173674512982398,1.8851346,0.0122924336185837,0.0083788559375285
3556,2,0.0528356676145684,2.6717002,0.0388410667593024,0.0278114461881486
3561,1,0.0105932294690665,1.8969495,0.0164202774712018,-0.0028832528576806
3570,1,0.0357950805495339,2.3238049,0.0260835004616116,0.0205738231009841
3571,2,0.0424569978192126,2.4758856,0.0296293994841699,0.0261756287378286
3573,1,0.0147828851280933,1.9032706,0.0096562681455606,0.0126050710470701
3575,1,0.0228355424746669,1.971746,0.0150119899338221,0.0156286512455002
3578,1,0.0417312313055609,2.4575326,0.0300255033404126,0.0246322185714081
3584,1,0.0191034454720045,1.9038603,0.0138265776528125,0.0108339247033094
3586,1,0.021893650423339,2.0356743,0.0190085700466563,0.010355074121797
3592,1,0.0211246420048162,1.9511815,0.0109555848735464,0.0122181155205798
3593,1,0.0385845327784166,2.499354,0.0276436041033466,0.0258218835052824
3598,2,0.0455087518648962,2.5386086,0.0315796135054063,0.0310763058474272
3599,2,0.0462185718135548,2.6459036,0.0328592378812939,0.0273664248205852
3600,2,0.0403674162805293,2.42967,0.0280499765881976,0.0250704179454114
3603,2,0.0355086168163193,2.3859675,0.0245378712613104,0.0215987717822119
3605,2,0.0367217748327019,2.3209982,0.0256296929581884,0.0217264666180115
3612,1,0.0227170002719298,1.8989221,0.0140410432864043,0.0132109953228638
3617,1,0.0197084431571232,2.0459697,0.0177131490041641,0.0051886419747431
3624,2,0.0372390599426543,2.3685026,0.0254678830474152,0.0237861650453173
3631,1,0.0213957681167459,1.950942,0.0113940932490112,0.0157299422016562
3638,1,0.0133343330475933,1.7391205,0.010179850607668,0.0073757746291959
3639,1,0.0259970591069977,2.018339,0.0183576720521227,0.0157469620524718
3645,2,0.0454024844349253,2.6786008,0.0314048496223883,0.0294508285873848
3648,2,0.0230647320649653,2.027239,0.0145082497694234,0.0153768631366382
3653,2,0.0376477333588577,2.4733422,0.0243614578566141,0.024682110683113
3655,2,0.0312945477916438,2.2025344,0.0217713801914002,0.0186345413043327
3660,2,0.0380276869554812,2.2773924,0.02650463244091,0.0227437607680269
3663,2,0.0411590771800362,2.4643939,0.0289683323070023,0.0245301028608979
3666,3,0.0353550213931971,2.393108,0.0248800637145984,0.0200582243349888
3670,1,0.0231242264817894,1.945641,0.0160045724113584,0.0126949085316903
3672,2,0.0383827419897209,2.3520925,0.0276584725993678,0.021987010207148
3678,2,0.0443751948233925,2.5055227,0.0316446522735436,0.0271560262538221
3681,2,0.03956745433973,2.3838456,0.0275542982912743,0.0228697445372916
3685,1,0.0191239061449184,1.8791645,0.0130838073050111,0.0122440425660111
3693,1,0.0307864878192935,2.2474163,0.0197872364508975,0.0202202443218594
3694,1,0.0206191050743779,2.0250642,0.0122856783186103,0.0140501159087177
3695,1,0.0291211286015823,2.1976194,0.0198130981367607,0.0183381424279219
3699,1,0.0234752626275881,1.9488754,0.0153156169850213,0.0156853276725821
3705,2,0.0464394390967563,2.7165465,0.031943664077362,0.0511448785356781
3706,1,0.0239078481364504,2.0032732,0.016252922042672,0.0166677965646836
3708,2,0.0388074341180048,2.4662468,0.0271912514469222,0.0267347579953382
3719,1,0.0274842246903658,2.1493003,0.0182885207042346,0.0166835460511465
3724,2,0.0409961907570033,2.3999078,0.0297651220680145,0.0213721665059875
3730,2,0.0382905806623896,2.4026458,0.0271830898983535,0.0233895508401519
3735,2,0.0485819779574057,2.6115234,0.0348076531667579,0.0283780786722258
3739,1,0.0158679083565477,1.9468191,0.0141598434182716,0.0125622814213373
3745,2,0.0295757311469294,2.1032274,0.0228600428256492,0.0135208223496794
3753,2,0.0520964984273164,2.7984452,0.0278510479147135,0.0321553266885355
3763,1,0.0245818182919945,1.9975728,0.0174644859520759,0.0145286496175851
3764,1,0.0244699766774793,1.968558,0.01412494739904,0.0152534963955071
3770,1,0.0238137469084841,2.042341,0.0182120172711658,0.0127155634716203
3780,1,0.025798961317657,2.1363726,0.0177893980750966,0.0170177935642497
3787,2,0.0339251998078519,2.2308662,0.02383830321035,0.0216998158082746
3790,1,0.037978477657796,2.306121,0.0264103564698744,0.0184691930670499
3792,1,0.0340626218960286,2.302078,0.0240994529847974,0.0190961667676308
3793,1,0.0273859206430132,2.1660368,0.0189769804707514,0.0176271251618805
3795,1,0.0229370440880034,2.058606,0.0170370369537124,0.0144811976677848
3799,1,0.0222027121710596,1.8547502,0.0127990039230377,0.0125284341264744
3802,1,0.0279524605833523,2.225083,0.0206798655658725,0.0222150194035067
3805,1,0.0269911786121203,2.1408086,0.0169815111735807,0.01718217959376
3817,1,0.0227010898675282,1.9582664,0.0150396450432268,0.0147292246660666
3822,1,0.0102799523337913,1.9019908,0.0140115040758381,0.0022709018767311
3832,1,0.0170537282093397,1.7935605,0.0113989223856458,0.0097840263975733
3833,2,0.0287657537221307,2.144825,0.0189099720353418,0.0186083196927502
3837,1,0.0145931428762366,1.8317852,0.0117100247212455,0.0059621158954417
3839,1,0.0162128841119191,1.9363734,0.0077683984064717,0.0149445612390249
3840,2,0.0343975625678739,2.248083,0.0246853620404465,0.0204140674824519
3842,2,0.0384433805006221,2.4155,0.025701418530631,0.0249453935038081
3844,1,0.0360955852526931,2.313462,0.0250806257687583,0.0216028304257798
3861,2,0.0326465227819324,2.2391915,0.021351268536021,0.0219106824084062
3862,1,-0.0030195021623106,1.6987232,0.0082178685508683,-0.008242985976199
3864,1,0.0293085885733265,2.1296606,0.020664191340253,0.0159312817548726
3871,1,0.0285541464908228,2.1203806,0.0198699223716133,0.0170859222925031
3875,1,0.02865207711172,2.03301,0.0181028901428634,0.0165351119150359
3880,1,0.0195244759999339,1.8913093,0.0141264937201761,0.0102764753705744
3883,1,0.0275496805560394,2.1391485,0.0187943870736068,0.0188476657688572
3885,1,0.0200058021003761,1.8156437,0.0132757410575647,0.0125034233901615
3887,1,0.0352843719979299,2.2996004,0.0245948907541347,0.023154356028133
3888,1,0.0279650965616566,2.0705488,0.018908979009544,0.0168347053447785
3890,2,0.0347188041093629,2.207061,0.0238775543831668,0.0209601308316312
3895,1,0.014643652751826,1.6587297,0.0094446812148488,0.0105063622501472
3908,1,0.0226368657890572,2.009,0.0155214553557324,0.0150019505781247
3925,3,0.0282750495315565,2.2030983,0.0170556138749155,0.0151491300423187
3930,2,0.0325553543911445,2.35456,0.0243350299036773,0.0213431787685555
3931,1,0.0215008321296204,1.9111494,0.0132654824008131,0.014155318803545
3941,2,0.0421964734723702,2.4053473,0.0298722150792116,0.0242507091800016
3944,1,0.0218915502202197,1.9931228,0.014770316563207,0.0151376162283617
3945,1,0.0132990102487011,1.8221078,0.0092383347213304,0.0073258764302543
3946,1,0.0313179609554731,2.3485754,0.0194646551733418,0.0243102690553145
3948,1,0.0233901821021325,1.9857379,0.0168239171941699,0.0132306316950878
3949,1,0.0293690894826562,2.2737815,0.0179078533816819,0.0216524055556998
3951,1,0.0178302916134175,1.7395099,0.0108118452577118,0.0132641372610776
3952,1,0.0274182589328905,2.1578295,0.0193276174562775,0.0166188578585644
3955,2,0.0331378478544108,2.3675048,0.0199405858787854,0.0250565882212093
3957,1,0.0237891442617014,2.1217492,0.0133813546918094,0.0159873133678295
3963,1,0.020468833108079,2.0075262,0.0163129225597827,0.0106031121833908
3964,1,0.0185599076197988,1.7575915,0.0089379223218287,0.0115052068689023
3971,1,0.0204102523696303,1.8339533,0.0137283959631023,0.0119950174979296
3972,2,0.0305382253607093,2.12,0.0209533954835727,0.0186231490056034
3977,1,0.0143226773236808,1.8098186,0.0083072330373376,0.0096393945714315
3981,1,0.0417321514806446,2.5420706,0.029424851096086,0.0237517203140228
3985,2,0.0525453957327114,2.6420045,0.0345101413466198,0.0263308333873399
3989,1,0.018609452043391,1.826286,0.0132420340808784,0.0116622423833189
3999,1,0.0272468912678836,2.1940663,0.0186693100217816,0.0165718034429656
4012,2,0.0332049074081506,2.3312519,0.0237823452785564,0.0220181949464339
4016,2,0.0387235368026549,2.5539799,0.0260762634486316,0.0254200399709629
4017,1,0.0265242057916578,2.0428822,0.0172122660206802,0.0167273598445361
4020,1,0.0089859326628984,1.9087484,-0.0074385470406011,9.502725713403822e-05
4022,1,0.0190532263116565,2.0011778,0.013694470174784,0.0130260566155053
4031,2,0.0407190109819379,2.3350263,0.0292866450294056,0.0229038988201619
4034,1,0.027968113215341,2.2274296,0.0179987685906617,0.0194824122687578
4045,1,0.0336137502970739,2.3143516,0.023035379808537,0.0219188784060024
4046,1,0.026240306240098,2.123039,0.0226806794570157,0.0111818379703167
4048,1,0.0243349775305642,2.0226226,0.0164112452583172,0.015593575989245
4057,1,0.0337475870632895,2.258962,0.0236159820425366,0.0200127050161245
4060,1,0.0176336735820686,1.8082358,0.0103097100251937,0.0121768298216345
4063,2,0.0373574123635331,2.2496414,0.025964733353031,0.0225197493552362
4067,1,0.0308507050803501,2.2678287,0.0219828817503897,0.0182639901166025
4072,2,0.0436771819380852,2.5014522,0.0300662018283607,0.0280422273756202
4076,1,0.0175507801955143,1.7976398,0.0119977957799934,0.008760182647618
4089,1,0.0250277556572549,1.9783889,0.0136483674146163,0.0183185450686086
4092,2,0.0435373547402107,2.7741816,0.0264110297111182,0.0323653976283205
4093,1,0.0129626291480896,1.8432711,0.0109145836347468,0.0056109168021102
4095,2,0.043832823021534,2.8182216,0.0266348615614165,0.0331260836789675
4099,2,0.037388613784906,2.4293652,0.0253637825304751,0.0251256439123697
4103,1,0.0153542400180541,1.8852949,0.0117858866223151,0.0068381931425502
4104,1,0.0189660214308745,1.8827775,0.0096577939490203,0.0122825561756428
4106,2,0.0328922975854196,2.1633883,0.0237673531762802,0.0185648366905895
4107,2,0.0393147392134398,2.378652,0.0262615834643853,0.0251532461444937
4114,2,0.040953170096029,2.5083988,0.0290451756922517,0.0256991305645027
4126,2,0.0363149048081341,2.400728,0.0251597804408229,0.0224260274316975
4137,3,0.0392098488381035,2.5495605,0.0258287278514383,0.028410623368698
4144,1,0.029633793810181,2.1217482,0.0193694857716658,0.0187277608608755
4146,1,0.017369907625096,1.8110453,0.0104728214088853,0.0113783080449051
4148,1,0.0261827224332933,2.036166,0.0169827473989497,0.0158393415372984
4150,3,0.0222654748490664,1.8013628,0.0111916795491378,0.0154659769316618
4151,1,0.0185742550843739,1.8610506,0.0136811884156282,0.0125649543208839
4157,1,0.0278484647512832,2.1743004,0.0190532814648099,0.0180834181544848
4158,2,0.0366024827876682,2.4165442,0.0273964455550257,0.0241474808764371
4159,1,0.0151066965929724,1.7807466,0.0100199762673176,0.0078649982488841
4167,2,0.041260558121631,2.4063144,0.0281490375765957,0.026169402823279
4169,1,0.0321746811905838,2.2018242,0.023110279274463,0.0184876764527156
4186,2,0.0267813977670419,2.4157953,0.0208226072037172,0.0192377838127725
4196,1,0.0242659618505939,2.0237746,0.0089254105453324,0.0169269540791817
4203,1,0.0222248851274953,2.0347662,0.0146193626905389,0.0183238923396056
4206,1,0.014954767540128,1.9981993,0.017005282451027,0.0082642721209674
4207,1,0.0223442360694857,1.9474679,0.0141119762641457,0.0143778298419017
4214,1,0.0188919713712964,1.8865067,0.0142647892186929,0.0085253890009927
4223,2,0.0359131561191541,2.397237,0.0232576190841641,0.0235077581341239
4224,1,0.0164833979664953,1.7529507,0.0102258727733538,0.0070938451287684
4226,1,0.0309213290862837,2.2358387,0.0228782465148985,0.0182755451639313
4248,1,0.0196943683211235,1.88485,0.0124236724948533,0.013271104723302
4249,1,0.0288454587328412,2.2344427,0.0185209998731153,0.0208027461581489
4251,1,0.013466553062967,1.711736,0.0084057612596043,0.0086256591735939
4258,1,0.016515349173114,1.8448468,0.0138025238075624,0.0080667357237839
4261,2,0.0406698551055245,2.5404966,0.0260985938435025,0.0309250843606299
4262,1,0.0250286585994313,1.9787569,0.0171451896299873,0.0155435535837282
4276,1,0.0132666888838944,1.6479299,0.008366920722935,0.0112264072465288
4280,1,0.0190128718108801,1.8972322,0.0138723356117839,0.0098466876815863
4284,1,0.0231764065105497,2.2274237,0.019412847100957,0.0161320275482814
4288,1,0.023338296075128,1.8765042,0.0161034138943747,0.0142474998231987
4298,1,0.0251783290695336,2.0146296,0.0175709706712906,0.015671098656513
4301,1,0.0178869923139964,1.7990379,0.0126461660774661,0.0110473654492405
4307,2,0.0371277697630469,2.3880622,0.0256688953189326,0.022182687198934
4309,1,0.0203998392876934,1.9253458,0.0119402394149602,0.016131024793038
4310,1,0.0217644773611263,1.9262166,0.012679440707434,0.0148881583613627
4315,2,0.0390971438056471,2.3865225,0.0282065734898826,0.0219156926507135
4317,1,0.0238788434876198,1.9958255,0.0128576366918462,0.0183234361634605
4322,1,0.0266413888314327,2.0965192,0.0180869366377641,0.0159058729826634
4329,1,0.0228359172314546,1.9466838,0.0153860815735267,0.0141149470044306
4330,2,0.0427071461342071,2.3877778,0.0326906176329608,0.0232297808157747
4331,2,0.0327476886150044,2.2022274,0.0227754815483179,0.0193975313176586
4338,1,0.0309812479258072,2.2912364,0.0203287256121938,0.0198148843198411
4343,1,0.0146943233795466,1.6966573,0.010374682737108,0.0083421096449726
4352,1,0.0290172665366314,2.170642,0.0177757324653405,0.0184087592082209
4355,2,0.0393985514522546,2.3658543,0.0325071674372388,0.0226253450331538
4357,1,0.0252885757306951,2.1207855,0.0169053414379854,0.0162525846253618
4359,1,0.0234988988355331,1.9714097,0.0152571318490719,0.0154572705578261
4366,1,0.0347991461966906,2.3556457,0.0217400461602903,0.0232653903305104
4374,1,0.0209524129450215,2.0694432,0.0149011343223271,0.0149161479092875
4381,1,0.0259197045420257,2.1274648,0.0144951514245635,0.020038899323342
4382,1,0.0157176176335319,1.932463,0.0164544091922326,0.0074420672726855
4383,1,0.0235546326443223,1.9891381,0.0153916294466854,0.0149726027576206
4385,1,0.0373340846469862,2.3455954,0.0269101081604426,0.0205626463081552
4386,2,0.0462772184519519,2.4285932,0.0337784493751011,0.0234640050220548
4390,1,0.0202018669353344,2.0761013,0.0142662799674297,0.0153833444413926
4392,1,0.0076176280388007,1.8564293,0.0107836274341678,0.0009669166371807
4395,1,0.0188641902518893,1.8213629,0.017208712077881,0.0005898812252356
4403,1,0.0342862431831508,2.2632618,0.0235521601775337,0.0211708965947998
4409,1,0.0257216203141081,2.0544605,0.0162870948670348,0.0163020651968283
4412,2,0.0404589432705689,2.5285215,0.02748482623034,0.0276129501816524
4417,2,0.0388718761344566,2.598758,0.025544834204953,0.0267143563475824
4419,1,0.0154008932570147,1.7571938,0.0105309439025759,0.0089884089870706
4427,1,0.0285140477351631,2.1272316,0.0195770735866079,0.0154729046692314
4435,2,0.0356040367652273,2.448478,0.0230248259889258,0.0257896927342961
4446,2,0.0301825461323477,2.2068357,0.0192422068332253,0.0189109604269141
4459,2,0.0471893205620703,2.5493531,0.0343178042163252,0.0254161248710734
4462,2,0.0435960516258961,2.6234765,0.0290674267369605,0.0287815535691624
4476,1,0.0326563660925241,2.3497627,0.0206258212858635,0.0210721639650442
4516,2,0.0379975222801814,2.3875425,0.0265582286092638,0.0229479668885716
4520,2,0.043674877564738,2.5705745,0.0296225073566164,0.0282101715702758
4523,1,0.0189024535730877,1.8270156,0.0096818237931406,0.0143857339868373
4535,1,0.0173509658650896,1.9296124,0.0084433544965729,0.0115235102388874
4550,1,0.0284327475617005,2.1262264,0.0197780595211502,0.0177228859994616
4552,2,0.053243266365287,2.6723783,0.0392084220621094,0.0300552004655356
4561,3,0.0389936011215685,2.3526292,0.0278014542777098,0.0230659878241951
4562,1,0.0236665221128789,1.9981707,0.015640513285618,0.0155454080421347
4587,2,0.0457669459195122,2.4138246,0.0327335923624287,0.0265741536671389
4600,1,0.0247287644255413,2.0760372,0.0154715028873313,0.0160969448377857
4608,2,0.0377796901639935,2.4150043,0.0252881064564255,0.0236235843100553
4610,1,0.0171480542344373,1.9169945,0.0120960341725752,0.009099952275888
4613,2,0.0442652152871431,2.7027118,0.0304641438056844,0.0303710977750453
4621,2,0.0377791359024851,2.4494808,0.0279231513524361,0.0236487995376122
4628,2,0.0366890970731329,2.4415529,0.0251143112439567,0.0224189405621022
4641,1,0.0364862028495502,2.342473,0.0267827512494699,0.0194687512980924
4647,2,0.037987741330931,2.4161842,0.025371864688339,0.0251742170166676
4667,2,0.044385587649013,2.5642827,0.0311642125029989,0.029678958486015
4678,1,0.0347623604164795,2.2630177,0.0238333752545272,0.0196936152822193
4696,1,0.027964033911566,2.1027899,0.0187128667889048,0.0170632063757654
4699,1,0.0334534619021671,2.339621,0.0219388177215123,0.0221978474375164
4701,2,0.0475803046631121,2.5196075,0.0369272819641992,0.0247080457844912
4707,1,0.0211544027603548,1.8386134,0.0117192830073913,0.0165557340075849
4717,1,0.0203772950052722,1.7952758,0.0132307405336215,0.0130262874442422
4732,2,0.0559659125192148,2.831575,0.0381679115212802,0.0336876753724793
4736,1,0.0181657588227913,1.874261,0.0126321818141235,0.0121373331008667
4738,2,0.0387152096339953,2.4951432,0.0252187735790286,0.0231350904828325
4744,2,0.0394688040484854,2.416141,0.0272495449858948,0.0246254492851751
4748,1,0.0245817007414409,2.1329353,0.018243985594443,0.0129397739709785
4758,2,0.0395803874936575,2.3311374,0.0282098418472596,0.023132749832871
4777,1,0.0189521573200801,1.8608791,0.0100359756617549,0.0127793799064228
4780,2,0.0424262154941764,2.4595056,0.0296656936963634,0.0245998076377501
4788,1,0.0253177797852119,1.967484,0.0147358260707972,0.0168002911605748
4791,1,0.0327812690326974,2.24923,0.02398954563509,0.0170360748573986
4830,2,0.0382363448551515,2.3520367,0.0260634603663052,0.0231404864337691
4849,1,0.0150612855250856,1.8206207,0.0115045618607544,0.0113338484259232
4890,1,0.0426388814384208,2.523559,0.0306480808914151,0.0244688355782588
4908,1,0.0266729179666002,2.0940413,0.0185482472328282,0.0167816880324721
4941,2,0.0314914519649723,2.2306435,0.0211569062204319,0.0200687740557736
4952,2,0.0427586704053897,2.5111237,0.030340518422391,0.0254709117949912
4957,2,0.0376054866978716,2.713932,0.022969404877981,0.0298419700862681
4958,1,0.0198911588613104,1.868857,0.0127976739753765,0.01264756145168
4963,1,0.0282424922521805,2.1317525,0.0180727360435296,0.0164631916115572
4973,2,0.0414293312617981,2.4371493,0.0284951677472941,0.0258446663292594
4983,2,0.0408885400251481,2.4729185,0.029092580720253,0.0247864144029882
4985,1,0.0191287114077503,1.7845904,0.0122282819658845,0.0116196588011184
5013,1,0.0169308825546127,2.057034,0.0168787473270487,0.0091481716872804
5020,1,0.0229561402484213,2.24462,0.0210546266888516,0.0114813870675612
5033,2,0.0389787639714383,2.3859344,0.0272333040776768,0.0227022727672198
5048,2,0.0369224673187595,2.3242218,0.0257100825082283,0.0231122583765511
5063,1,0.0172340363786287,1.9083678,0.0130355242252036,0.0098598353742594
5070,2,0.0396160845435824,2.6431322,0.0232481490803251,0.0274097434478813
5100,2,0.0343901393057889,2.3532767,0.0234653327067119,0.0235979539215346
5103,2,0.0252786175852691,2.0767207,0.0161102478969155,0.015425660835683
5107,2,0.0391380602629358,2.4700568,0.0256636594295197,0.0248792397652078
5111,1,0.0246974107370419,2.0509388,0.0176884577251984,0.0128987276043452
5116,1,0.0274899423401011,2.1675506,0.0167107089019012,0.0189744777381058
5135,1,0.028817696438431,2.1705544,0.0184753198256315,0.0182911744998226
5153,1,0.0217260325694714,1.9215798,0.0138292529393872,0.0136547434011888
5160,1,0.0193106059922169,1.9598087,0.0130098021207058,0.0100669191349681
5172,1,0.0258150472646373,2.0560393,0.0184301915869469,0.0169810164954252
5177,1,0.0234482364887864,1.9633778,0.0164942615475793,0.0147200070100871
5194,2,0.0571811277215369,2.94953,0.0365785068292112,0.0454004955227121
5206,2,0.0313420978696364,2.2521217,0.0239686818476734,0.0167334802028899
5215,1,0.0257390517856746,2.0241244,0.0170023639478179,0.0162142546051192
5219,1,0.0258842687243615,2.058634,0.0167341486582325,0.016069466402605
5240,1,0.0331770915959326,2.231412,0.0224785614861494,0.0207210429641786
5262,1,0.0220505072080878,1.9199656,0.0166840160543332,0.0123416647379283
5267,1,0.0373863612925376,2.43373,0.0253722938435743,0.024181000988061
5280,1,0.0183505377882332,1.8380291,0.0096570867532842,0.0113830515309954
5322,1,0.0211337289218704,2.0155687,0.0176731238895039,0.0095595065067573
5328,1,0.0338044073389465,2.242063,0.0226432092892996,0.0211237174461114
5339,2,0.0379191450217381,2.3756824,0.0253532727063274,0.0230637027568784
5348,2,0.0381802958276139,2.3889592,0.0258582695952558,0.0235202203956588
5355,2,0.0362953597918862,2.488068,0.0253266695427095,0.0260358054894296
5381,1,0.0347272529728042,2.316174,0.0231088572117219,0.0220718707798115
5388,2,0.0431016432077779,2.4485323,0.0302459489992081,0.02355205605583
5389,1,0.0148038821240622,1.7872989,0.0121066345731562,0.0103924943775658
5394,1,0.0329230421538762,2.253177,0.0228612871465883,0.0190817418899718
5403,1,0.0313749934696179,2.233476,0.0194483627789657,0.0195375821734717
