,CLASS1,HR_25,PL_Index,HR_35,HR_24,LP_Index,PLEC_IndexS,HR_34,HR_15,HR_16,HR_26
3122,2,0.0367221426434043,2.469472,0.0248801774336509,0.0257066351696159,2.436003,2.4041808,0.0138580631025104,0.0480869783828307,0.0728740955723178,0.061540213555051
3126,1,0.0181816157407398,1.9757112,0.0111824490319293,0.0059408529176875,1.6378669,1.5901216,-0.0010597811917691,0.0270672173508856,0.037904673243346,0.0290244770730069
3129,2,0.0423390686627343,2.5178146,0.0298808981656737,0.0259327004653445,2.505965,2.452217,0.0134631038939453,0.0532242114889878,0.1207619961900837,0.1099971878374373
3130,2,0.0326499102385192,2.154935,0.0222929387697516,0.020183370010628,2.060865,2.060957,0.0098209090445889,0.0403038132587312,0.0535927061103855,0.0459475901577348
3131,1,0.0147247770312511,1.9439774,0.011227572987949,0.0072047801634595,1.636923,1.5430778,0.003707091276003,-0.0090204004653682,0.0109132673882139,0.0346463144228699
3133,1,0.0354691156674553,2.5084352,0.0239404294089221,0.0238409695054442,2.4861283,2.4556403,0.0123058705962001,0.0484592469338861,0.1204046098947268,0.1075606348624857
3142,1,0.0315005649281008,2.2423196,0.0177228029207482,0.0218201723530087,2.2316682,2.2183187,0.0080371318013346,0.0351588656168524,0.0387331780866676,0.0350757969166854
3145,1,0.0302587698362392,2.119122,0.0223495143965297,0.0160314244051811,1.9859921,2.0044956,0.0081178465751874,0.0347598703373796,0.041029159517941,0.0365300731599628
3147,1,0.0204943071629206,1.8428689,0.0124715378678067,0.0151493518731071,1.8179609,1.7879643,0.0071253977102859,0.0096998779071805,0.0179753147163422,0.0287663075176015
3155,1,0.0188156703639691,1.7927226,0.0079925080100007,0.014202810367273,1.6347841,1.5478711,0.0033785395586878,-0.0351179035588305,-0.0220084984331259,0.0319273341260405
3156,1,0.0202688208817436,1.8881499,0.0139032101167931,0.0098564484990301,1.7179565,1.6980646,0.0034892623747592,0.0281657077448837,0.0332717705935515,0.0253770443953679
3163,2,0.0408774064516262,2.5313325,0.0265694378038678,0.0242860145091224,2.5113623,2.485061,0.0099659559988056,0.0518530501918151,0.0584942851829537,0.0475259048860921
3172,1,0.0250747697646284,2.0420651,0.01456041717788,0.0177758356484297,2.0270326,2.0264645,0.0072590000917016,0.0230882298145789,0.0320732318020279,0.0340587511878477
3185,2,0.0570313916206586,2.5701373,0.0428926646357929,0.0270741385254527,2.4954572,2.4677727,0.0129056925059544,0.0681878454040992,0.1198484462410144,0.1087944725478533
3189,1,0.021416286076016,1.9445665,0.0126687400937378,0.0130052698084419,1.9021511,1.8376821,0.0042558341138963,0.031458432948147,0.0433760790789326,0.0333416950877103
3192,2,0.023581960113993,2.1016202,0.0152458792883005,0.0119401966863931,1.9812222,1.8403683,0.0036014763305526,0.0206002760109769,0.1107928986605883,0.1137384402643522
3193,2,0.0390685245000746,2.4480615,0.0271080698654596,0.0244104015786927,2.4338775,2.439757,0.012440902619101,0.0520276960763848,0.0549368897231175,0.0419812719742219
3205,1,0.0229270722477079,1.9675776,0.0129380812993014,0.0124432362180583,1.8461177,1.8668559,0.0024515861440794,-0.0124200427563444,0.0458462205301102,0.081051963245157
3209,1,0.027293344165943,2.1007702,0.0180287273058478,0.0144528199803759,2.0499883,1.9921932,0.0051843366127193,0.0371282182956986,0.0428989472981845,0.03306806261524
3211,1,0.0166103640332255,1.778886,0.0095743625155494,0.0083572172410102,1.6669025,1.6108155,0.0013201742248045,-0.0021585793184512,0.0012476503416323,0.0200154520743375
3215,2,0.0432042465551737,2.4511592,0.0315859880052526,0.0265884244887335,2.3481967,2.2956307,0.0149589167216045,0.0516469042310625,0.1192776810874186,0.1109280993265921
3217,1,0.0289110977318966,2.2926927,0.0174576262904059,0.021832919528839,2.2605996,2.1637142,0.0103762604081156,0.0437918511676965,0.1178243060906955,0.1031056945591054
3223,2,0.0400396105427802,2.4061453,0.0285039605593908,0.0245523597579466,2.374026,2.3678508,0.0130072174489374,0.0494797046023939,0.0550274938755796,0.0455923911186441
3224,1,0.0212227359265769,1.943367,0.0117544491770023,0.0146838112424963,1.8763951,1.7964951,0.0052138870002457,0.0306739090342239,0.0431234480917106,0.0336798541558896
3225,1,0.019181770532007,1.8611976,0.0145382146062432,0.0111330776101627,1.8277581,1.8369422,0.0064885619139905,0.0279216200631611,0.0344572982334418,0.0257205151769908
3226,1,0.0317879174161388,2.337023,0.0201042558774645,0.0214925566464347,2.315495,2.288848,0.0098038870726572,0.039992321570833,0.0620933967244106,0.0539060460746103
3230,1,0.0213945047740461,2.0150528,0.0136011147721429,0.0161907964974057,1.9791873,1.8810269,0.0083961977943668,-0.0276883215311475,-0.0194311208347394,0.0296509094493159
3231,1,0.0269053240772978,2.0489445,0.0164845207070932,0.018926829466632,2.0433362,2.0338373,0.0085030800267883,0.0313933357234996,0.0349518320905751,0.0304648093289899
3236,2,0.0578914994364001,2.6750386,0.0448246824740421,0.0373192006765011,2.555852,2.428147,0.024230233971309,0.0650678589956395,0.1372648176586643,0.1301900535746609
3243,1,0.0237605238414065,1.9355043,0.0161385152613321,0.0148475508524444,1.867241,1.8654507,0.0072234361955746,0.0299025040694471,0.037625076175965,0.0314860103268115
3244,1,0.0311540793162767,2.3444438,0.0194320852100133,0.0247958681207776,2.310227,2.2883723,0.0130705747083917,0.0204495932515597,0.0364218204910562,0.0471147499442533
3246,1,0.0286950116898815,2.1193068,0.019721018320976,0.0176219259567139,2.0042474,1.990698,0.0086442191383176,0.0364190818528427,0.0507589631890155,0.0430437061925545
3249,1,0.0332661280194905,2.2571003,0.0261380529009198,0.0167140064780052,2.0528476,2.0064914,0.009580870465793,-0.0222553461215113,-0.0104705191879119,0.045036041907635
3251,1,0.0239416912361765,1.9522283,0.0155038467132519,0.0144680420099713,1.9075779,1.8716593,0.0060278004364189,0.0309052809653857,0.0360617872194954,0.0291003542202439
3254,2,0.0409975722835063,2.660622,0.0268682689888283,0.0346720925190812,2.6217723,2.525251,0.020537280310821,0.0494353847841784,0.0508707946961125,0.0424340976187955
3257,2,0.0389275889638051,2.332473,0.0277932175309129,0.0232695671331893,2.2400203,2.2190511,0.0121262813462173,0.0473811427395271,0.065575060783091,0.057137618503927
3258,1,0.025258984722407,2.0748487,0.0190470558606837,0.0156516706284106,1.9147959,1.9062891,0.0094376697500436,0.0334138583881509,0.0450317553291921,0.03688354925859
3264,1,0.0184114308703687,1.7367468,0.0118575876438294,0.0111925679233176,1.6761506,1.6681924,0.0046376338458769,0.0225516308623761,0.026016006379984,0.0218764439533225
3266,1,0.0305172144163644,2.1558979,0.0205789599354007,0.018365143397062,2.1121728,2.1060994,0.0084221818069103,0.038949702732547,0.0483933162136713,0.0399671218420469
3269,2,0.052811153080849,2.735171,0.0371546389508754,0.0334311250983546,2.610668,2.5688732,0.0177531402083633,0.0638082416614649,0.0725207787877785,0.0615357488301672
3271,1,0.0456521906139618,2.709352,0.0279315214120099,0.0253845565276093,2.6818495,2.626729,0.0076447054461827,0.0563195755186514,0.0705464264745055,0.0598967350619492
3273,1,0.0196258662872555,1.8102902,0.005697971885982,0.0140933433107614,1.6275615,1.6368116,0.0001639233920311,0.0323254494213175,0.0422654498575083,0.0295736886641117
3275,1,0.0347520458611662,2.296986,0.0242064795651573,0.0208836558543362,2.1645517,2.1592107,0.0103314881177093,0.0413569564445432,0.0571572235114531,0.0505619219578503
3277,2,0.0517762643896899,2.5420117,0.0383720089312528,0.0270664444101541,2.447127,2.3752947,0.0136404635954413,0.0589969462028804,0.1010272672520546,0.0938531355636985
3281,1,0.0245570695157685,1.9365667,0.0173569028360969,0.0139890642265795,1.8272492,1.8646547,0.006786511130862,0.0204875959692775,0.0252051068093696,0.0292736246494677
3285,2,0.0375775468881714,2.3341978,0.0252421138690959,0.0239724581425572,2.2703955,2.277566,0.0116287554150576,0.0474895931197172,0.059288261536857,0.0493875705967299
3286,1,0.03378244368268,2.3430388,0.0210069654032847,0.0217614389423047,2.2516906,2.2319639,0.0089793860507379,0.0410800180430857,0.1695720477073658,0.1624656567189286
3298,1,0.0231387662256465,2.0352788,0.0194381454608049,0.0125106710925457,1.9563596,1.9224843,0.0088087931395361,0.0377364373104397,0.0425940205966921,0.0280010175630695
3300,1,0.0213693818006827,1.9343784,0.0094194186485893,0.0107559570375282,1.8607019,1.8054905,-0.0011965658024036,0.0333341500690703,0.0347610075786012,0.022797198651678
3307,2,0.0406611028397301,2.5412245,0.0274966609576581,0.028957406350071,2.4941368,2.43402,0.015784253381128,0.0509035948842771,0.1227840274330931,0.1126622711119084
3309,2,0.050678071874607,2.6942294,0.0344484298304898,0.0328224684121047,2.627619,2.6025953,0.0165732874117815,0.0633846244412313,0.0829771399442867,0.0703040038610326
3314,1,0.0285411890334849,2.096061,0.0192227506886411,0.0175998604842119,2.0227857,2.0203202,0.0082776651723292,0.0365224613069083,0.0493039552921598,0.0413306356221918
3316,3,0.0299374205887147,2.0636039,0.0202490118451919,0.0175917028829458,2.0054839,2.0398364,0.0078987644800266,0.0334656890710024,0.0378304379678681,0.0343032142972357
3320,1,0.021408452164148,1.8748127,0.0109971710522581,0.0139532716388426,1.8426987,1.7703903,0.0035400531864333,0.0347643179779462,0.0385263475907427,0.0251734970062889
3321,1,0.0138346605257003,1.8028169,0.0117099069228767,0.0072657481436326,1.6192435,1.5739051,0.0051407296445109,0.0214456790976099,0.0249288787287316,0.0173188883053891
3324,1,0.0217405088923806,1.9674125,0.0143611066977002,0.0150563075832604,1.9061363,1.8864416,0.0076754537480503,0.0291409046901393,0.0397217479198371,0.0323261692338493
3328,2,0.0303588891819682,2.3497221,0.0195074412160892,0.021081702662355,2.3184106,2.2840998,0.0102261651931096,0.0414650639210838,0.1409587554639951,0.1300424219269768
3332,1,0.0308966819309093,2.202954,0.0230638225243366,0.0173909165478433,2.0294197,2.0124757,0.0095537738488024,-0.0278475692711273,-0.0208391283572507,0.0379009805866438
3341,3,0.0367565784461908,2.4275014,0.0226168398358671,0.0226374109043881,2.439439,2.3514543,0.0084886272603822,0.0494971151940315,0.1266590133251203,0.1140796812541433
3344,1,0.0312339900275988,2.2802649,0.0192661662614872,0.0220449851621322,2.257231,2.2208068,0.0100726143740755,0.036683077236591,0.112449096108876,0.1070594337718508
3345,1,0.0334225903931531,2.1388242,0.0247065263268464,0.0171503430134743,2.0168703,2.0072422,0.0084283365942363,0.0400451934797358,0.0411080454023737,0.0344859677718192
3346,2,0.0489096117619465,2.6443615,0.0358600913776989,0.0289481831022694,2.5426,2.5114963,0.0158817449374705,0.0600039279782199,0.1040823787480603,0.0930631859329936
3347,1,0.03233377755557,2.2550757,0.0262472766049255,0.0180945138646821,2.0183456,2.0554261,0.0120041662429247,0.0308168991021828,0.0328655935471873,0.0343822691937031
3348,2,0.0431249655624686,2.3719306,0.0312011101107188,0.0245427432878977,2.2308283,2.216545,0.0126065163070544,0.0519312006913655,0.0717554832318693,0.0629693613745666
3358,1,0.008207274675047,1.8972638,0.0161661413907872,-0.0041732088182176,1.6532282,1.6483326,0.0037868398126248,0.0018622680278123,0.0071770684316274,0.0135215562969104
3363,1,0.0196140122690796,1.9046837,0.0175131428866377,0.0089111855750609,1.8708569,1.9023726,0.0068097218199316,0.0393737396159826,0.0413610899037311,0.0216037608307949
3367,1,0.0176576776606473,1.7799168,0.0116219748695481,0.0102096487735329,1.65427,1.6408104,0.0041729642997353,0.0224083543696848,0.0293138758059351,0.0245647408657307
3374,1,0.023487698163995,2.0589812,0.0144634729469973,0.0144109117627299,1.8975381,1.8344712,0.0053843203054572,0.0253806468197715,0.0412192408444515,0.0393282335179311
3377,1,0.0381324240226824,2.313153,0.0315651084851116,0.018309775415494,2.052399,1.9455285,0.011735958479123,0.0337173770949253,0.0907085843254605,0.0950911837023419
3379,2,0.0375027191446308,2.308917,0.0259379303231406,0.0236985370740784,2.2163336,2.189727,0.012125814273122,0.0458222871568456,0.071109703959247,0.0628130387772721
3380,1,0.0132504896192099,1.8012052,0.0115435353059455,0.0056798452589953,1.5687233,1.5321566,0.0039726683361844,-0.0169910597879388,-0.0116109351676618,0.0186303474449455
3381,1,0.0231753584074956,1.9210632,0.0151766494998907,0.0141312661346198,1.8510432,1.8394469,0.0061304360754715,0.0301549923516131,0.0381925390210435,0.0312163510896592
3388,1,0.0264405382705026,2.0191512,0.0155907821830505,0.0167835465087043,1.9828267,1.9612203,0.0059303963512381,0.0327084632361794,0.0392523548087838,0.0329871273401707
3392,1,0.030338023825399,2.1138248,0.0239750042177299,0.0143148758791812,1.953925,1.8650551,0.0079479492059393,0.0258340235247879,0.0318640946270146,0.0363664044705
3397,1,0.027801748850605,2.0503438,0.0195649742132506,0.016694630165577,1.9510546,1.9418391,0.0084545359897339,0.0338271726142033,0.0442553029377557,0.0382344122720055
3400,1,0.024841775845826,2.0198915,0.0174754116619917,0.0162350187735134,1.9697278,1.9496484,0.008866516147213,0.0304638549530964,0.0391502788022112,0.0335313278515346
3401,1,0.0222094134760245,1.9281639,0.0154356303498993,0.0127006084805335,1.7933387,1.7912972,0.0059250123053452,0.0249161564994938,0.0330158367766743,0.0303103052766484
3404,1,0.0240745232474086,2.0297465,0.0171404237004558,0.0119848896272972,1.9734266,1.9248648,0.0050483472732439,0.0363594498558715,0.0434673278909835,0.0311883073443386
3407,1,0.0312074124102688,2.4482226,0.0203034202557197,0.0247534573940141,2.4208887,2.385482,0.0138462915448714,0.0417042721106216,0.1119644152641344,0.1015734085143384
3408,2,0.0404906672995044,2.7645328,0.022784236498045,0.0336806614121743,2.739444,2.7066145,0.0159674116652327,0.0520342589113625,0.1344037279442735,0.1230270434473982
3411,2,0.0388330145284054,2.2933886,0.0267119322824732,0.0234279319462328,2.305319,2.2830229,0.011297474883598,0.048042311305632,0.0630423006064027,0.0538471113291173
3412,1,0.0218964653991121,1.9677166,0.0155813868867766,0.0155839849421916,1.9551036,1.9550263,0.009267663513029,0.0302287865081694,0.038664897087224,0.0303368371739317
3417,1,0.0251007636045364,2.0025105,0.0186836746342196,0.012203675010624,1.8063506,1.8055538,0.0057840283489453,0.0304200695946242,0.0408550299420299,0.0355393885380394
3419,2,0.0377168480007493,2.3221056,0.027225673798903,0.022087138936441,2.2131612,2.1863532,0.0115878685256335,0.0466200755852684,0.0641282241777569,0.0552409091697836
3420,1,0.0149474714123568,1.9302814,0.0165024500315807,0.0053747883204416,1.7490416,1.6977925,0.0069300926669299,-0.0504310480120465,-0.0409286125059715,0.0244660789196705
3423,2,0.0405310450521445,2.3816195,0.0283606472482532,0.0227118043829796,2.2165205,2.2051687,0.0105303148213603,0.0463381858636536,0.1207036263410228,0.1149662948602873
3426,2,0.0379361957356021,2.3889074,0.0262003316910379,0.0239147733321536,2.3415835,2.3091013,0.0121706521467386,0.0465969723585917,0.05972138693972,0.0510717362441578
3430,1,0.0379141569169792,2.377465,0.0269596056655079,0.0233581617796484,2.243978,2.197979,0.012395576871779,0.0440977481324002,0.1058114326928426,0.0996828168004343
3431,1,0.0262197768557819,2.1047919,0.0180548311120348,0.0177033473286582,2.0903056,2.0649045,0.0095359135601477,0.0339779905361058,0.041988504181233,0.03423453462343
3434,2,0.0425573202173655,2.6671178,0.0262479155723212,0.0287635513208872,2.5452955,2.5384696,0.0124417511862421,0.0549318679258018,0.1401693811701763,0.1279883572254614
3447,1,0.0306882970604102,2.1823254,0.0207640130264503,0.0190324658781872,2.0875568,2.089283,0.0091035745494496,0.0375680179100153,0.0547112189280982,0.0478415855615204
3449,2,0.0286238700916363,2.174991,0.022645375244704,0.0161748697026127,2.0229158,1.9596696,0.0101934834552757,0.0281459294601409,0.0436862451258068,0.0441636482630849
3452,1,0.0231869500177297,2.02378,0.0157591493329152,0.0132089102655906,1.8981978,1.8769646,0.0057789616205889,0.0299745757055371,0.0383470610857446,0.0315629356763515
3453,1,0.0200642380291262,1.8875777,0.0141607556300337,0.0123406205326768,1.7592171,1.7496578,0.0064359293389655,0.0271203570606509,0.0335776969099052,0.0265240239171009
3461,1,0.0300929523572762,2.2182148,0.0200104681775122,0.0189509011880212,2.1606193,2.1023312,0.0088640366306564,0.037797085472874,0.0546861901771153,0.0469931053983047
3466,3,0.0279943418773697,2.1651254,0.0242649456854341,0.0121498331264784,1.9490398,1.9197744,0.00841828360857,0.0261529769561533,0.0335367030555126,0.0353772308311755
3469,1,0.0225771966694178,1.9173187,0.0146003120230675,0.0144493819289348,1.8862579,1.8525188,0.006470613017817,0.0231557854126754,0.0284132588684989,0.0278348253175554
3472,2,0.0386947664104084,2.326867,0.027633470396957,0.0235438696969084,2.191435,2.1819522,0.0124739855274228,0.0454080645509535,0.0557602080202861,0.0490534882405561
3477,1,0.0210325646659849,1.903544,0.0154786991286031,0.012378319251426,1.761471,1.7582717,0.0068231142518007,0.0256495848853835,0.0369202969637416,0.032306294586002
3480,1,0.0300733018108468,2.2007716,0.0211845446171636,0.0177362925694582,2.1426935,2.0915942,0.0088432638955887,0.0374521275865322,0.0585459106142505,0.0511808997119748
3483,1,0.0248750054338648,2.0147722,0.0169112986873025,0.0171964350167894,1.9841458,1.9620961,0.0092306414226409,0.0168588739133446,0.0227295955498282,0.0307434862436933
3484,2,0.034293370194743,2.2304716,0.0246956616301492,0.0201514351078069,2.2534835,2.1902394,0.0105476331000417,0.0424589552380828,0.0614455270921677,0.0532948141858929
3489,2,0.0387802409320255,2.474828,0.0251476283509217,0.024429720868635,2.4620721,2.1933706,0.0107873965131901,0.0451879980950075,0.0605548832353817,0.0541569283116586
3495,1,0.0258056086244251,2.0475585,0.0184807145002156,0.014281739365016,1.8848132,1.8613961,0.0069540781161752,0.0314401914174281,0.0451939356842694,0.0395648609868498
3500,1,0.0165595879898234,1.8617494,0.0111362653407555,0.0113189223843861,1.7952954,1.7340019,0.0058949613610927,0.0268884975450001,0.0356834727821572,0.0253593129829373
3501,2,0.0395308953969983,2.3714254,0.0277526221121162,0.0249063832971231,2.2811348,2.2387216,0.0131190267898843,0.0449968817385365,0.0644550018040119,0.059000098795093
3506,1,0.0243293231739443,2.0288045,0.0170694673802555,0.0149967664923513,1.8811011,1.8672097,0.0077347369752303,0.0305042333443321,0.0459448474612396,0.0397766444203749
3507,1,0.0185361566247797,1.79355,0.010830142230748,0.0154433128426124,1.7529926,1.6932647,0.0077366720599319,0.0282825361249373,0.0358996177082087,0.026157282999466
3508,1,0.0368021744790716,2.4331331,0.0259898030786293,0.023002755665364,2.4026637,2.3650515,0.0121830655370667,0.0450926377344424,0.0588009130423628,0.0505213382596486
3510,1,0.007779083947113,1.8230778,0.0088923299789784,0.0021581478348224,1.5930575,1.5443691,0.0032714630195025,0.0271069760180659,0.0377437721704766,0.0184252478091855
3512,1,0.0182928513982556,1.9595366,0.015915339845134,0.0102758840623863,1.7747338,1.753991,0.0078978731356241,0.0189027718109559,0.0295053333370373,0.028895722134237
3515,2,0.0342050127647847,2.2830305,0.0228625748407766,0.0219642487433486,2.209505,2.2216232,0.0106155806341895,0.0415510934511897,0.0501664822678672,0.0428257509720618
3521,2,0.0488295552694218,2.5097764,0.0358185791957829,0.0241042630863221,2.4687886,2.4142344,0.0110739699794336,0.0599522446258015,0.1000344441811736,0.0889783908649106
3539,2,0.0357879228362391,2.3549514,0.0244662478384847,0.0228372488955742,2.2779803,2.2584789,0.0115086302268378,0.0452897336166127,0.0675877315265819,0.0581078727644759
3542,2,0.0378061580068041,2.4277453,0.026875597886825,0.0204280482791044,2.2658954,2.2256033,0.0094884915645897,0.0478680929953956,0.1104477737887688,0.1004794637316478
3552,1,0.0173674512982398,1.8851346,0.0122924336185837,0.0083788559375285,1.6576797,1.62895,0.003302895048389,0.0214211840543182,0.0299605816761788,0.0259084880568052
3556,2,0.0528356676145684,2.6717002,0.0388410667593024,0.0278114461881486,2.640257,2.5877872,0.0137934462302087,0.0627517384735975,0.1061637060860689,0.0963163809638361
3561,1,0.0105932294690665,1.8969495,0.0164202774712018,-0.0028832528576806,1.8016742,1.6272115,0.0029448583842119,-0.0343527580029763,0.0348949839437986,0.0796996665728553
3570,1,0.0357950805495339,2.3238049,0.0260835004616116,0.0205738231009841,2.1979156,2.1810205,0.010855338186299,0.0438826527063088,0.0594708187844197,0.0513952815320971
3571,2,0.0424569978192126,2.4758856,0.0296293994841699,0.0261756287378286,2.4001272,2.3634224,0.0133363568698422,0.0514101798193939,0.0650409308228753,0.0561009040937396
3573,1,0.0147828851280933,1.9032706,0.0096562681455606,0.0126050710470701,1.7341783,1.6475238,0.0074782054691715,0.0282075337116357,0.0372648775447143,0.0238465633451892
3575,1,0.0228355424746669,1.971746,0.0150119899338221,0.0156286512455002,1.929226,1.8534155,0.0078033702744471,0.0330278578572911,0.0386954004013122,0.0285066434642973
3578,1,0.0417312313055609,2.4575326,0.0300255033404126,0.0246322185714081,2.3555543,2.3158708,0.0129155336254473,0.0506588403883803,0.0642883687244341,0.0553736947808495
3584,1,0.0191034454720045,1.9038603,0.0138265776528125,0.0108339247033094,1.7444268,1.7197782,0.005555980423761,0.0158700167147665,0.0227330173851318,0.0259655175351598
3586,1,0.021893650423339,2.0356743,0.0190085700466563,0.010355074121797,1.7382019,1.7327594,0.0074690158014158,0.0250944944433321,0.0370166666462006,0.0338180722061008
3592,1,0.0211246420048162,1.9511815,0.0109555848735464,0.0122181155205798,1.8768011,1.748636,0.0020469587778436,0.0382212646352715,0.0418492121719457,0.0247565014932011
3593,1,0.0385845327784166,2.499354,0.0276436041033466,0.0258218835052824,2.4727714,2.3992794,0.0148734790784965,0.0403374575742667,0.1028514634901747,0.101114064546957
3598,2,0.0455087518648962,2.5386086,0.0315796135054063,0.0310763058474272,2.4946508,2.4310176,0.0171345480736464,0.055191856444716,0.1490262410703186,0.1395205943738085
3599,2,0.0462185718135548,2.6459036,0.0328592378812939,0.0273664248205852,2.5799856,2.4972093,0.0139918942920608,0.0516070152896265,0.1003775551950389,0.0950277498432744
3600,2,0.0403674162805293,2.42967,0.0280499765881976,0.0250704179454114,2.4356601,2.3766358,0.0127429548712924,0.0504438948633632,0.0735734337718456,0.0635235847013499
3603,2,0.0355086168163193,2.3859675,0.0245378712613104,0.0215987717822119,2.3605087,2.3355248,0.0106209779008589,0.0473674980950522,0.0587172033420573,0.0468710346033219
3605,2,0.0367217748327019,2.3209982,0.0256296929581884,0.0217264666180115,2.213317,2.1920478,0.0106264987094518,0.0430770184520567,0.114508291734667,0.1082218599189978
3612,1,0.0227170002719298,1.8989221,0.0140410432864043,0.0132109953228638,1.8606261,1.8617573,0.0045327897862073,-0.0343045223481785,-0.0265444938018816,0.0304787236852065
3617,1,0.0197084431571232,2.0459697,0.0177131490041641,0.0051886419747431,1.673732,1.5469196,0.0031926840891336,0.0320156118420992,0.1167030119879916,0.1045383143201746
3624,2,0.0372390599426543,2.3685026,0.0254678830474152,0.0237861650453173,2.2678459,2.270706,0.0120071788632024,0.0453460831768463,0.0742860288386289,0.0662052313453431
3631,1,0.0213957681167459,1.950942,0.0113940932490112,0.0157299422016562,1.9077556,1.8644476,0.0057267296591195,0.0246243550396518,0.0394064531120544,0.0361807698919659
3638,1,0.0133343330475933,1.7391205,0.010179850607668,0.0073757746291959,1.6546733,1.6364993,0.0042209621583135,0.0292284645296632,0.0353933636244947,0.0195040113118604
3639,1,0.0259970591069977,2.018339,0.0183576720521227,0.0157469620524718,1.9678901,1.9414998,0.0081049028559638,-0.013061526887581,-0.0058985310842374,0.0331544324285891
3645,2,0.0454024844349253,2.6786008,0.0314048496223883,0.0294508285873848,2.6492808,2.585339,0.015439580564715,0.0571197692622803,0.0923105541151944,0.0806502633978845
3648,2,0.0230647320649653,2.027239,0.0145082497694234,0.0153768631366382,1.9831657,1.9393754,0.0068184140481457,0.0325736831718443,0.0428888561895125,0.0333863817449794
3653,2,0.0376477333588577,2.4733422,0.0243614578566141,0.024682110683113,2.4620562,2.439997,0.0113873761664217,0.0497193558887369,0.0605717840174188,0.0485130624559714
3655,2,0.0312945477916438,2.2025344,0.0217713801914002,0.0186345413043327,2.0659602,2.0300639,0.0091064980431381,0.0381197450687533,0.1055570361314528,0.0987949486717122
3660,2,0.0380276869554812,2.2773924,0.02650463244091,0.0227437607680269,2.1688616,2.157371,0.011212021719594,0.0464902360121999,0.0659826412137698,0.0575372892315159
3663,2,0.0411590771800362,2.4643939,0.0289683323070023,0.0245301028608979,2.4450037,2.4278612,0.0123284966092554,0.0511849377978892,0.0561832272250809,0.0461622576989556
3666,3,0.0353550213931971,2.393108,0.0248800637145984,0.0200582243349888,2.2695227,2.2148695,0.0095760581907347,0.0358779258014019,0.0508754340475953,0.0503532067582305
3670,1,0.0231242264817894,1.945641,0.0160045724113584,0.0126949085316903,1.8805755,1.8309481,0.0055731224530577,0.0299643880960739,0.0350476677275405,0.0282095306646074
3672,2,0.0383827419897209,2.3520925,0.0276584725993678,0.021987010207148,2.2131133,2.1829035,0.0112540002000251,0.0395400581868481,0.1554400371463787,0.1543087631730952
3678,2,0.0443751948233925,2.5055227,0.0316446522735436,0.0271560262538221,2.3823583,2.3510153,0.014412571449193,0.0533292720609094,0.1308568343620791,0.1220248329867399
3681,2,0.03956745433973,2.3838456,0.0275542982912743,0.0228697445372916,2.3025708,2.2855265,0.0108464599941728,0.047354061856527,0.0594758556910616,0.051698618536258
3685,1,0.0191239061449184,1.8791645,0.0130838073050111,0.0122440425660111,1.7375745,1.7209166,0.0062028908845851,0.0201048361798077,0.0286849140476861,0.0277043865597315
3693,1,0.0307864878192935,2.2474163,0.0197872364508975,0.0202202443218594,2.2024145,2.1556935,0.0092163393834637,0.035750131335938,0.0541425880230889,0.0491867086192942
3694,1,0.0206191050743779,2.0250642,0.0122856783186103,0.0140501159087177,1.9191028,1.8734204,0.0057152469396934,0.0250213064556569,0.0856436637288302,0.0812698462316205
3695,1,0.0291211286015823,2.1976194,0.0198130981367607,0.0183381424279219,2.174082,2.1438527,0.0090262799203975,0.0405273897642457,0.0564266972414983,0.0450359786653909
3699,1,0.0234752626275881,1.9488754,0.0153156169850213,0.0156853276725821,1.9301,1.8996115,0.0075237105524524,0.0269763069516691,0.0316889116937921,0.0281887782033849
3705,2,0.0464394390967563,2.7165465,0.031943664077362,0.0511448785356781,2.4498794,2.263678,0.0366547835390663,0.0560261163520168,0.0951771962983061,0.085643859291493
3706,1,0.0239078481364504,2.0032732,0.016252922042672,0.0166677965646836,1.932589,1.9104068,0.0090110449946298,0.0285810595490344,0.0373563938277427,0.032685696957176
3708,2,0.0388074341180048,2.4662468,0.0271912514469222,0.0267347579953382,2.3187807,2.2988083,0.0151110024835474,0.0483528304632592,0.071500275045071,0.061979313885612
3719,1,0.0274842246903658,2.1493003,0.0182885207042346,0.0166835460511465,2.0366814,2.0121462,0.0074843663645365,0.0345380462002037,0.0489990112143911,0.0419530014974326
3724,2,0.0409961907570033,2.3999078,0.0297651220680145,0.0213721665059875,2.3340495,2.2665682,0.0101298107393925,0.0512106958932993,0.0939498676772656,0.0837944552937141
3730,2,0.0382905806623896,2.4026458,0.0271830898983535,0.0233895508401519,2.3471506,2.3297749,0.0122736787428163,0.0483631886118908,0.0583400233246802,0.0482771497968214
3735,2,0.0485819779574057,2.6115234,0.0348076531667579,0.0283780786722258,2.4309616,2.3955066,0.0145861329185419,0.0568175886780956,0.135772356466185,0.1276570871846247
3739,1,0.0158679083565477,1.9468191,0.0141598434182716,0.0125622814213373,1.9127194,1.8649735,0.0108540655667722,-0.0428729729040299,-0.0328590018539645,0.0258918865763648
3745,2,0.0295757311469294,2.1032274,0.0228600428256492,0.0135208223496794,1.8761966,1.7469333,0.0068012084415711,-0.007374111173759,-0.0028712275669551,0.0340741721336039
3753,2,0.0520964984273164,2.7984452,0.0278510479147135,0.0321553266885355,3.0594409,3.1339238,0.0078807992745244,0.0571252055868725,0.0971670956539403,0.0921685485473277
