,Signif_Avg,PL_Flux_Density,LP_SigCurv,PLEC_IndexS,PLEC_SigCurv,Npred,Variability_Index,ASSOC_PROB_BAY,Flux_Band_1,Flux_Band_5,CLASS1
693,10.650318,2.242139e-14,1.0952452,1.8526422,0.9571305,348.8625,24.955315,0.9954895,7.883654840057375e-11,2.0686367549482828e-11,1
694,20.880785,6.3245513e-13,0.7665535,2.2458909,0.7286639,1676.3324,19.84655,0.9967931,9.896086616834054e-09,2.976394825049411e-11,1
695,22.595457,2.3253903e-13,3.905757,1.8820646,4.2171464,860.44476,99.58169,0.99866265,1.3721972447200415e-09,1.7879508637519415e-11,1
696,5.6845307,2.639293e-12,0.787136,2.8546357,0.0,636.2007,23.498142,0.9863085,6.562796084352841e-09,9.013663296655873e-13,2
697,12.261848,9.823398e-13,3.826346,2.768889,3.1934524,1532.322,132.6091,0.9993746,1.6613489250971725e-08,4.418007192724671e-12,2
698,6.414719,1.3976756e-13,1.4950063,2.2400432,1.3127736,469.76163,9.686673,0.9921177,3.1997970939556804e-09,3.991148991161486e-12,2
699,115.44356,2.3086633e-11,8.228371,2.3131194,7.8317857,11829.001,1809.0585,0.99992853,7.097810339473656e-08,8.462244099893823e-11,2
700,54.319763,4.4012285e-12,3.4009795,2.1787784,3.3958757,4172.0806,169.34122,0.9999651,2.2745966887782746e-08,6.507838018476875e-11,1
701,20.716358,3.2677966e-12,2.564503,2.4180543,2.056592,1741.3604,216.84578,0.9993914,9.826779390209596e-09,1.3921718812481831e-11,2
702,6.26143,2.5880537e-12,0.78127986,2.8439085,0.42004076,742.036,50.716454,0.92346567,5.982158768347291e-09,1.7652575364998646e-12,2
703,5.5012627,2.7708613e-14,1.1375179,2.0392153,1.2245073,300.55106,12.085999,0.9921234,2.2682927758310711e-10,4.703789441284911e-12,1
704,6.6313977,9.730561e-15,0.9900949,1.8993357,0.7252859,303.6033,6.45072,0.99725217,3.623905429211982e-12,7.123583407181444e-12,1
705,40.491962,1.6067168e-12,3.6301603,2.1302395,4.049782,3114.636,44.810028,0.9980618,1.656587222953476e-08,5.8095542265768074e-11,1
706,67.82402,4.4548862e-13,8.8506365,1.5435482,9.434737,2055.5842,76.2203,0.99961936,2.21087304019818e-09,2.2582044567620582e-10,1
707,17.30912,6.0667325e-14,2.0786314,1.7137812,2.4648242,402.93613,26.11087,0.9997832,1.523576043105379e-09,5.003495187616558e-11,1
708,39.58166,1.724674e-13,4.2300453,1.737018,4.503064,1270.5363,28.070877,0.99853015,1.2432235241277567e-09,7.012209563006522e-11,1
709,38.79202,5.5526044e-12,4.9070783,2.2779212,4.8083262,3089.3162,483.8905,0.9989809,2.0050867632903653e-08,1.5139216269499656e-11,2
710,43.25314,3.4468522e-12,3.1915977,2.3165376,3.0897865,3363.7605,1416.6455,1.0,1.5551050225326435e-08,1.3880205144978227e-11,2
711,17.227545,2.1701535e-14,1.4228601,1.6464561,2.1615622,418.52274,25.41381,0.99891937,1.3077680049988771e-09,4.958440949498488e-11,1
712,17.253815,6.655201e-14,1.3984648,1.9863535,1.3956163,696.1762,28.191002,0.989281,2.685116573530877e-09,1.8721042077674e-11,2
713,34.976906,4.7092283e-13,5.534872,1.8687838,5.9669137,1630.8729,63.215214,0.9997506,6.603305902075363e-09,5.403108169210746e-11,1
714,14.490264,1.7285303e-14,1.1410207,1.7846808,1.066789,405.50082,23.169886,0.9189814,2.156447020951191e-09,1.7484258832412003e-11,1
715,8.611886,1.4556586e-14,0.7054178,1.946017,0.58076984,324.8245,21.332293,0.99288124,2.6684865428450166e-09,9.438842936415616e-12,1
716,13.037053,2.9032745e-14,1.454215,1.8698041,1.7305114,530.5667,15.518967,0.99595875,2.370776838733768e-11,3.0947546608706133e-11,1
717,21.212458,7.8526085e-13,1.62368,2.4041808,1.4662223,1728.01,142.51791,0.99652374,9.275108681094936e-09,1.0376424545988083e-11,2
718,13.307058,3.4144715e-14,2.7571902,1.5901216,2.7749145,275.46906,19.791634,0.9501017,1.245935798976916e-09,2.6403651834372432e-11,1
719,35.388588,2.6888082e-12,3.9073033,2.452217,3.9812202,3809.4536,115.41984,0.9994882,2.7759638143720625e-08,1.631759311004899e-11,2
720,241.15784,4.998907e-11,15.532467,2.060957,15.154365,24499.268,15590.321,0.9999486,1.257329529380513e-07,5.50820999922763e-10,2
721,14.321377,4.3624382e-14,3.3925014,1.5430778,3.7651448,261.8307,27.08278,0.9968593,1.0004224011705976e-11,3.7628424681690475e-11,1
722,11.794817,5.1836145e-13,0.7606268,2.4556403,0.38660273,885.23975,39.995243,0.99524933,6.916233363796209e-09,7.105687132441529e-12,1
723,10.218987,9.006612e-14,0.0,2.2183187,0.0,555.4837,16.22397,0.96098244,1.4517326230034655e-09,9.424828105453198e-12,1
724,40.037365,6.2424333e-13,3.423942,2.0044956,3.0871599,1947.5168,38.498707,0.99852604,3.731353892533207e-09,2.7510669090013984e-11,1
725,19.66594,2.5796651e-14,0.89316326,1.7879643,0.81631774,590.9295,27.855402,0.99776894,1.9031584641560078e-10,4.722481780627952e-11,1
726,12.369127,7.605268e-15,1.9806275,1.5478711,2.1470985,264.00427,22.487137,0.9966158,1.603565099716348e-13,3.2380393505393457e-11,1
727,25.16733,1.2295038e-13,2.8067381,1.6980646,3.2303874,646.1971,62.60399,0.99974597,2.726203263136994e-09,5.1468173473123706e-11,1
728,20.105742,1.3159175e-12,1.1938789,2.485061,0.9904658,1895.6417,67.00856,0.9478183,1.3431293410803846e-08,8.925988420616093e-12,2
729,13.2828045,4.4157295e-14,0.16743122,2.0264645,0.0,535.9618,33.35501,0.92521447,7.084988706829163e-10,2.610926752577569e-11,1
730,49.156372,1.1124552e-11,5.113476,2.4677727,5.187976,4743.83,611.13824,0.9995997,2.483507977046884e-08,1.5221519791136506e-12,2
731,30.014484,1.0504081e-13,1.1459355,1.8376821,2.3638904,1052.0282,18.05257,0.9988308,4.470274372891936e-09,5.3972562530368855e-11,1
732,5.331422,1.2301866e-14,1.1592809,1.8403683,1.2505413,188.39647,11.845188,0.9967649,1.2349564426639148e-10,6.080190604468294e-12,2
733,20.487,8.9202804e-13,0.7847479,2.439757,0.0,1475.5768,172.03062,0.9995888,1.2274632865683088e-08,7.869819379502374e-12,2
734,9.84071,1.9030003e-14,1.5544533,1.8668559,0.44924924,267.31366,7.4427724,0.9986997,2.0948757051969524e-12,1.3406780026425924e-11,1
735,16.837374,6.658853e-14,0.8016851,1.9921932,1.3077868,702.14233,20.627022,0.9984474,2.6010278375565564e-09,1.31766004357603e-11,1
736,14.448824,1.0770064e-14,1.8963953,1.6108155,1.9394166,326.38174,21.912416,0.9997212,2.1215799950180525e-11,2.909863495992316e-11,1
737,19.206123,1.8549825e-12,4.233695,2.2956307,3.9862735,1568.6594,8.467439,0.99628526,9.307980164408036e-09,6.128686533962702e-12,2
738,9.2392235,4.6171952e-14,0.3701397,2.1637142,0.7246977,663.4759,15.031833,0.9961935,8.033986809152793e-09,1.673498839505072e-11,1
739,23.351831,1.0437768e-12,1.7537879,2.3678508,0.81435436,1689.1123,241.98328,0.9990787,9.340022089077138e-09,8.500917851594902e-12,2
740,20.27409,3.6874017e-14,1.1476221,1.7964951,2.1274467,649.0623,25.717789,0.9982827,2.675278665265068e-09,3.5030495865173705e-11,1
741,15.600673,2.3513872e-14,0.61196256,1.8369422,0.0,390.70996,31.261929,0.99823797,1.378080982661345e-09,2.5918168652938608e-11,1
742,14.100859,2.4807082e-13,0.72422075,2.288848,0.36265302,869.59186,63.151627,0.9431524,3.432005346581945e-09,1.1635820779121175e-11,1
743,7.7341638,9.009258e-15,1.0292027,1.8810269,0.9147601,213.59634,15.969244,0.9976845,2.073073971601419e-13,1.384364584772202e-11,1
744,15.123641,6.936176e-14,0.0,2.0338373,0.0,562.60785,19.019506,0.9964641,1.8297883208617798e-09,2.1047046050437495e-11,1
745,8.677343,1.2328424e-12,3.3054888,2.428147,3.3936205,787.8006,24.509617,0.9951584,4.129600661428867e-09,3.169664509160286e-13,2
746,150.38737,5.044282e-12,6.634368,1.8654507,6.93194,11576.027,780.5143,1.0,3.869918785426307e-08,6.685351716662067e-10,1
747,13.355201,1.973204e-13,1.3266183,2.2883723,0.61046886,856.06537,38.094395,0.99712324,3.6216538101818685e-10,1.907423177738288e-11,1
748,45.294125,1.1756174e-12,5.30449,1.990698,5.0710144,2386.6423,211.07544,0.9993205,1.2582932917837296e-08,7.974251814424349e-11,1
749,14.030116,2.1068043e-13,3.5279553,2.0064914,3.345597,700.3052,29.447182,0.9987451,3.1241854806310365e-13,9.149199627078719e-12,1
750,17.006443,4.0786578e-14,1.0409211,1.8716593,1.0363116,554.8662,23.24956,0.99721986,2.249342490046047e-09,2.8162647561225107e-11,1
751,5.1906567,2.6908323e-13,1.0314882,2.525251,0.80491334,485.56985,19.148632,0.9891151,1.5260221974955355e-09,1.1579994775579028e-12,2
752,77.17368,4.8137787e-12,8.016296,2.2190511,7.821806,6521.3643,1357.9248,0.99978614,2.331008808198476e-08,3.173653700949686e-11,2
753,21.226305,2.0757072e-13,2.8202498,1.9062891,2.6898074,710.005,53.017303,0.9990012,2.6763424809672642e-09,2.3476018004564558e-11,1
754,90.58414,5.727436e-13,2.1938422,1.6681924,3.097385,3951.3933,128.63374,0.9993148,8.727619515980223e-09,3.906248657870037e-10,1
755,85.730865,5.9125886e-12,2.4651065,2.1060994,3.0419197,5952.451,352.42126,0.9998629,2.7890800780028258e-08,1.3075597549150328e-10,1
756,31.54034,1.0640218e-11,5.3788114,2.5688732,5.293456,3444.5137,187.79364,0.99283063,3.06436334085447e-08,3.759980174433686e-12,2
757,7.099082,1.2378538e-12,0.535953,2.626729,0.0,711.94885,12.6537285,0.8556597,4.543695197867237e-09,1.3605918692052854e-12,1
758,11.107328,6.4475856e-15,1.0442804,1.6368116,0.99369544,265.5835,6.267301,0.9993647,2.8579643096549034e-09,2.9531398160198557e-11,1
759,42.26156,1.7176487e-12,5.31556,2.1592107,5.119975,3296.3328,95.50405,0.99977076,9.544134371708424e-09,2.886700080362292e-11,1
760,28.353697,1.8725282e-12,6.0648174,2.3752947,6.065888,2326.5364,204.45161,0.96792525,8.959340824787887e-09,1.9388952249288494e-12,2
761,37.964783,3.812847e-13,2.6395442,1.8646547,1.9946557,1278.6678,274.81433,0.9988128,1.0570472275261975e-09,5.7898699723502034e-11,1
762,205.53326,1.11887735e-10,8.701508,2.277566,7.7863817,25179.61,28289.098,1.0,1.8277997071436405e-07,3.007741000704556e-10,2
763,23.599022,1.4235025e-12,2.1442082,2.2319639,2.3583868,1432.5875,15.298928,0.9972019,5.340016429045136e-09,1.600268008383754e-11,1
764,19.967072,8.82885e-14,1.91734,1.9224843,2.0364373,895.34454,52.61299,0.9993245,6.335336699692107e-09,3.1454019944199274e-11,1
765,6.9158916,4.523452e-15,0.46207565,1.8054905,0.0,191.05519,26.177143,0.88536096,1.1137397670779592e-09,9.304276099575404e-12,1
766,17.616346,7.121482e-13,3.1482365,2.43402,2.7759793,1411.996,104.758415,0.99185544,7.906375110167119e-09,5.7165062614106255e-12,2
767,135.40009,1.3067432e-10,10.091964,2.6025953,9.667822,18249.982,8013.171,1.0,2.0601977723799797e-07,3.4872830317889125e-11,2
768,110.65716,7.629901e-12,5.48299,2.0203202,6.1457453,7479.6396,2175.5264,0.99994296,3.373258294914194e-08,2.269604781890422e-10,1
769,13.815763,1.35410575e-14,0.20206556,1.7703903,0.69358337,362.26038,16.57148,0.99899954,3.532058867605769e-09,2.592166065129576e-11,1
770,17.027428,1.7129291e-14,2.2350793,1.5739051,2.5392985,279.6003,23.51247,0.9984934,4.855750801446843e-10,2.2373851035761838e-11,1
771,53.16975,7.6108504e-13,2.2579024,1.8864416,3.1614377,2349.553,324.8126,0.9997885,8.214037450215983e-09,1.4381648649752776e-10,1
772,18.081593,2.2508898e-13,1.0127933,2.2840998,0.9517667,1185.4705,22.24418,0.9991284,5.814888570654375e-09,1.658509267421504e-11,2
773,12.506087,1.0895923e-13,2.6578546,2.0124757,2.1622589,453.42496,16.7304,0.9754092,9.383059650439065e-14,6.696452854032531e-12,1
774,13.902496,1.9204964e-13,1.1963509,2.2208068,0.9589553,955.44507,32.769787,0.9984038,3.607843357400497e-09,2.001225574144172e-11,1
775,23.37387,5.195657e-13,2.903467,2.0072422,2.7786217,1087.3142,42.907066,0.9997558,4.503657002885575e-09,1.5497419320054107e-11,1
776,20.269619,6.8729198e-12,2.3710222,2.5114963,2.6113284,1884.6616,171.66544,0.8857802,1.4153297200891757e-08,2.7857670597403184e-12,2
777,12.345967,2.3535796e-13,2.383902,2.0554261,1.8241501,455.62994,17.459507,0.9958494,5.67785318761338e-10,6.597731475738167e-12,1
778,106.846344,2.7956614e-11,11.328525,2.216545,11.543533,9778.122,2879.9973,0.999381,6.49662084128977e-08,5.0718970689978e-11,2
779,16.012419,4.5792217e-14,3.523174,1.6483326,3.10968,300.08273,22.259287,0.9998443,2.919837288617444e-11,2.223420406122223e-11,1
780,12.310832,1.2649224e-14,0.35876155,1.9023726,0.0,352.13422,13.82131,0.99701357,2.4972808265744102e-09,9.039906843921752e-12,1
781,78.55666,6.9992005e-13,5.1135206,1.6408104,6.2555737,2788.2407,23.957422,0.99958134,5.644714473618251e-09,2.5269566994445825e-10,1
782,21.628801,1.1496953e-13,2.035054,1.8344712,2.8531632,644.9401,27.324976,0.9993396,9.848163395886902e-10,2.637649300363254e-11,1
783,12.347789,2.5172868e-13,4.223827,1.9455285,4.235232,505.85727,23.000277,0.9241969,4.860555291585911e-10,3.620176207419501e-12,1
784,124.39673,2.121932e-11,13.865024,2.189727,13.60737,13213.302,2025.3252,0.9998983,8.28671602448594e-08,1.6000137326166447e-10,2
785,16.277449,2.6513717e-14,2.7972941,1.5321566,3.0407162,265.48886,20.088968,0.97824293,2.1749960773392866e-12,2.721578518105616e-11,1
786,145.04639,3.6134875e-12,5.1872244,1.8394469,6.5032225,9158.49,192.85674,0.99993694,2.4590354641418344e-08,3.986531382782488e-10,1
787,15.851638,5.831738e-14,0.9007195,1.9612203,0.39761135,605.29504,15.48685,0.99772596,2.672054577601557e-09,2.5987984333952767e-11,1
788,8.149824,2.8865497e-14,1.798449,1.8650551,1.8437388,318.08002,24.911856,0.9987827,1.9197701761619607e-10,4.4118454549380015e-12,1
789,101.98539,2.6595534e-12,9.407069,1.9418391,9.063357,6864.5527,137.72334,0.9998322,1.8432196213780123e-08,1.7418376463407268e-10,1
790,25.450785,1.7724986e-13,1.7305976,1.9496484,1.6850698,1105.1788,21.453985,0.998959,3.455372876715046e-09,4.740835848893177e-11,1
791,28.29541,1.4274423e-13,3.0182767,1.7912972,3.0193398,862.542,58.028778,0.99824184,1.164599416902945e-09,3.3671836152660006e-11,1
792,22.536194,1.00535526e-13,1.0212004,1.9248648,1.7488959,880.84216,40.62872,0.99980325,4.728165414746854e-09,2.807096048662583e-11,1
793,10.329673,2.6515617e-13,0.5444617,2.385482,0.0,833.16516,12.963315,0.9983838,5.064533237231217e-09,1.3777604057629844e-11,1
794,9.8728,2.3074034e-12,1.2446406,2.7066145,0.41134027,1045.9691,48.628914,0.9846879,8.389299033240151e-09,5.153617116393505e-12,2
795,319.28165,5.2561958e-11,24.868614,2.2830229,25.081444,51912.57,33299.414,1.0,5.054373559687519e-07,8.5218104795004e-10,2
796,26.823055,1.1612223e-13,0.3784956,1.9550263,0.0,1034.7849,18.407162,0.99987096,4.28878976777014e-09,6.171143457356365e-11,1
797,25.64081,2.1200961e-13,3.5773385,1.8055538,3.5490124,776.27466,40.85648,0.99799454,1.929384652044064e-09,2.5683824858568904e-11,1
798,48.383648,3.113796e-12,5.2413445,2.1863532,5.3883643,3118.0427,487.68988,0.9965049,1.521928005843165e-08,2.221204817298705e-11,2
799,10.52666,1.6762279e-14,2.3883607,1.6977925,2.1241646,198.44516,15.450371,0.9984351,3.658790579400472e-15,9.618209007022926e-12,1
800,28.150171,2.6624564e-12,4.673409,2.2051687,4.529708,2010.3457,300.6071,0.9996157,8.776498638951581e-09,1.26550176587914e-11,2
801,40.925606,3.0043442e-12,4.601483,2.3091013,4.297612,3858.4468,597.97644,0.9997762,2.3586979480683112e-08,3.6052907187444916e-11,2
802,24.284006,1.5467303e-12,5.0400286,2.197979,4.882218,1864.7849,206.69276,0.99674255,8.2816926649798e-09,1.6536232452790678e-11,1
803,20.795622,1.4914011e-13,0.27351996,2.0649045,0.24090461,1068.0677,33.74701,0.9996974,4.210101156587598e-09,3.5096772710296875e-11,1
804,19.57476,7.61708e-12,2.8258858,2.5384696,2.282025,1746.7601,57.543976,0.9954078,1.535581795053531e-08,6.5454794362374e-12,2
805,53.966095,2.4789636e-12,4.066447,2.089283,4.0703735,3147.7139,308.94333,0.999087,1.208599176294456e-08,6.468040686380405e-11,1
806,13.270989,1.209369e-13,3.0025482,1.9596696,2.9256048,569.4245,71.445465,0.99960446,7.82037434809979e-10,1.377338867958322e-11,2
807,22.684422,2.046207e-13,2.293057,1.8769646,2.606238,861.9456,45.85022,0.99693584,3.214761568059998e-09,4.714240803282976e-11,1
808,56.070625,5.8165826e-13,4.937227,1.7496578,5.5593214,2540.3896,123.69128,0.99983454,8.613872282126067e-09,2.0174591164323627e-10,1
809,18.139769,1.2641861e-13,1.4885652,2.1023312,1.7284218,1067.951,18.599182,0.99548,2.9018429881233487e-09,1.3430472012299076e-11,1
810,46.387486,1.9906765e-13,1.6000314,1.8525188,2.5473619,2212.3945,33.33905,0.99995184,3.4120393177516917e-09,1.3413459232225478e-10,1
811,43.740093,3.093277e-12,6.0577974,2.1819522,5.393241,2775.0403,428.00034,0.9978214,1.047179409852106e-08,1.7619726858097984e-11,2
812,57.85807,6.9393097e-13,5.570103,1.7582717,5.8850536,2195.3381,37.51726,0.99984986,4.265913844392344e-09,1.1865783355879955e-10,1
813,19.134396,2.5192812e-13,1.7482798,2.0915942,2.1334956,1071.418,13.151998,0.98757356,4.043330115166555e-09,2.0207068657240868e-11,1
814,15.775237,5.3991456e-14,0.7457456,1.9620961,0.3002508,570.4753,15.346813,0.99930406,2.855558012271331e-10,2.5236195078104373e-11,1
815,53.728268,1.890116e-12,12.126259,2.1902394,12.183451,8690.136,1684.0481,0.9992125,4.0245144106165753e-08,1.1767838092868743e-10,2
816,11.452998,2.376773e-13,1.176636,2.1933706,2.1420925,2721.3452,100.71825,0.9992655,1.0484846768576972e-08,1.8225174841512975e-11,2
817,48.61807,1.1294942e-12,5.898741,1.8613961,6.3852797,2468.4932,296.28748,0.9994713,8.282159846828563e-09,1.0435600300562342e-10,1
818,22.006552,4.0794537e-14,1.541539,1.7340019,2.2258627,769.846,13.384459,0.99980074,3.2298510532768887e-09,7.405762114665038e-11,1
819,49.87276,3.722136e-12,7.6238537,2.2387216,7.2156234,3752.7585,714.39404,0.9994686,1.672323790558039e-08,3.1243469617026065e-11,2
820,46.23556,8.1093693e-13,4.2249117,1.8672097,4.764009,1830.6083,45.948143,0.99977666,5.819624337988216e-09,8.202671875068289e-11,1
821,18.640816,1.39733475e-14,0.8376047,1.6932647,1.3667147,507.91312,24.56916,0.99995583,3.0297850894811518e-09,5.658513588246983e-11,1
822,31.434862,1.1989558e-12,3.782217,2.3650515,3.392247,3454.679,388.41278,0.9999123,2.0791196320146813e-08,3.909922732803217e-11,1
823,11.936917,1.6259419e-14,2.4702003,1.5443691,2.4667835,171.61288,16.355095,0.9946724,1.4465202369251527e-09,3.073110863005546e-11,1
824,19.536144,1.129545e-13,3.3231509,1.753991,3.2137318,509.05017,76.69957,0.9978328,5.984645556900148e-10,4.032281106236546e-11,1
825,58.689003,4.277528e-12,3.8838603,2.2216232,3.1419117,4888.874,926.08124,0.99863523,2.5230761480088404e-08,8.069801077370542e-11,2
826,18.09879,6.5385604e-13,1.838504,2.4142344,2.0358298,1337.1901,168.92148,0.9926268,7.823787839811303e-09,1.439007008170734e-12,2
827,57.50342,5.2896776e-12,4.286839,2.2584789,4.6400847,4479.6543,401.66907,0.99979645,2.5018142224553237e-08,4.65254397508108e-11,2
828,10.235977,2.844989e-13,2.1070354,2.2256033,2.0452168,698.0472,122.159485,0.9963113,3.134230874834998e-09,3.2478147775349964e-12,2
829,20.233543,7.035076e-14,3.1595144,1.62895,3.5098243,437.4654,28.378096,0.99748236,9.217419050244755e-10,4.3836916735484615e-11,1
830,13.004804,9.741966e-13,1.1754028,2.5877872,1.3536553,1304.9106,104.331505,0.930061,5.384686030396324e-09,6.137294448690933e-13,2
831,6.43094,7.510404e-15,2.7767367,1.6272115,2.7364948,94.81865,16.915752,0.9953739,3.475594039458428e-14,6.946665898760474e-12,1
832,46.341568,2.8887001e-12,5.693439,2.1810205,5.6105194,4166.8076,483.15335,0.9999818,2.3744087584987028e-08,5.3905765268202886e-11,1
833,32.574963,2.6649193e-12,4.8718834,2.3634224,4.4156384,2855.8643,304.1554,0.9986818,1.7488845927005062e-08,1.2774245203295289e-11,2
834,4.562377,3.6537164e-15,0.53011364,1.6475238,0.037999317,120.236694,14.659719,0.9034905,6.793514639724663e-10,1.1760016571660259e-11,1
835,19.904634,2.439275e-14,1.4340379,1.8534155,2.0188406,1015.10205,20.464535,0.9989616,5.947486947377456e-09,5.830148169794214e-11,1
836,54.115337,5.7900147e-12,7.9461985,2.3158708,7.767213,6002.3604,1163.9688,0.9999386,4.7096865074536254e-08,4.27332336183639e-11,1
837,20.73729,5.652123e-14,2.6700428,1.7197782,2.87387,521.0716,35.76321,0.99913496,2.5703739137128423e-10,2.6161035143745792e-11,1
838,16.878498,8.994455e-14,3.3082898,1.7327594,3.3516233,402.88306,15.756438,0.99880195,5.591639928859138e-10,1.5167967576390495e-11,1
839,9.951668,7.45787e-15,0.0,1.748636,0.7974618,288.88452,16.50634,0.9930106,2.608653293378893e-09,1.12438756222355e-11,1
840,12.031047,2.5004863e-13,2.4795446,2.3992794,2.158653,969.00507,64.76431,0.9900808,2.6789745977140456e-09,8.452086253107893e-12,1
841,55.11693,1.1656849e-11,8.042874,2.4310176,7.985905,6741.573,2504.6572,0.99984545,4.9913904121012826e-08,2.348651655104117e-11,2
842,7.4884744,3.451089e-13,1.4576077,2.4972093,1.5688612,851.8483,47.627502,0.97462344,2.0301822445389917e-09,1.139373426335688e-12,2
843,54.645515,3.3639808e-12,6.9410186,2.3766358,6.4937634,6317.447,983.5234,0.99924767,4.875494497014189e-08,4.581238166601054e-11,2
844,19.957851,7.1398795e-13,1.0125476,2.3355248,0.94627005,1302.2413,62.782467,0.99555385,8.080380808905831e-09,9.921052694650268e-12,2
845,36.61208,1.1864654e-12,4.8518534,2.1920478,4.541365,2319.8684,338.2986,0.9902007,7.369408194790594e-09,1.6923460896545173e-11,2
846,16.854095,3.8211903e-14,1.1959474,1.8617573,0.0,575.5505,46.837624,0.99934113,1.8269417825355488e-13,3.2474495315071294e-11,1
847,9.387276,2.7698184e-14,2.4071734,1.5469196,2.6807404,155.17313,21.53434,0.9986843,7.817634872786525e-10,7.757556749754535e-12,1
848,54.45285,5.840535e-12,5.477469,2.270706,4.681215,4732.689,478.15622,0.99932003,2.8292310716437896e-08,5.2798231064965506e-11,2
849,16.886013,4.5125494e-14,0.9185099,1.8644476,1.2204785,588.7643,36.885937,0.99908173,1.4287157013015415e-09,4.355077409812225e-11,1
850,12.710141,4.4531e-15,1.2639015,1.6364993,0.7070146,221.52121,17.650894,0.9986628,1.2382220804241224e-09,1.910421994211209e-11,1
851,13.167476,5.32944e-14,1.2620376,1.9414998,0.93596,501.61295,23.165783,0.9942493,2.6051467840598752e-12,1.822460238276591e-11,1
852,9.400273,1.2704782e-12,1.887347,2.585339,1.5247678,1092.8468,143.22412,0.99182916,8.458264311173025e-09,2.416573234922948e-12,2
853,12.902141,3.7681714e-14,0.6512342,1.9393754,0.61860275,475.5924,24.682428,0.9874673,2.4339843474052714e-09,2.399308529632549e-11,2
854,16.000544,2.7064123e-13,0.65625775,2.439997,0.0,1329.8463,49.707504,0.9993136,6.955664488828006e-09,5.923284432385323e-12,2
855,44.361946,2.3148347e-12,6.6520185,2.0300639,6.872312,2861.97,539.0701,0.9998162,1.2967562135202117e-08,6.443037076087066e-11,2
856,170.95378,4.4173925e-11,15.001745,2.157371,15.231404,18492.088,7749.624,0.9999082,8.97363463536749e-08,1.5870388336836072e-10,2
857,23.825872,1.7512217e-12,1.2775091,2.4278612,0.965524,2002.5325,234.32568,0.9990572,1.1706846159142973e-08,8.466207769564082e-12,2
858,16.374716,3.8528286e-14,1.9103599,1.8309481,1.8776268,567.94867,22.360785,0.9991979,1.7806891516869423e-09,2.521408949685e-11,1
859,19.268732,7.78324e-13,3.5427866,2.1829035,3.3633907,1245.3049,67.81818,0.9990811,2.757109429651905e-09,9.816418511388036e-12,2
860,25.732422,4.150359e-12,3.3705325,2.3510153,3.499539,2187.195,547.86163,0.99674827,1.4058068487088349e-08,7.535978785444541e-12,2
861,29.236506,1.5902582e-12,3.757599,2.2855265,3.174258,1966.2113,364.19058,0.9987618,8.205078394496468e-09,1.0109661371937584e-11,2
862,30.810917,1.9175347e-13,3.192391,1.7209166,3.6174784,881.8062,28.785751,0.9997468,1.3685160782372914e-09,8.007126905962281e-11,1
863,21.324442,3.0881108e-13,1.8651198,2.1556935,2.239328,1391.2382,35.94305,0.999696,4.7774642020215205e-09,3.103061904652371e-11,1
864,9.849373,1.879105e-14,1.1509143,1.8734204,1.0877295,349.21344,17.864151,0.99845713,6.445851075120854e-10,1.7804251128961113e-11,1
865,17.463886,1.9258212e-13,0.75777173,2.1438527,0.7580522,887.7245,56.514,0.9987092,5.661231039510994e-09,1.8496230588804785e-11,1
866,34.061646,7.549771e-14,0.93766516,1.8996115,1.426973,1652.0345,61.13835,0.99996716,4.337969539136566e-09,9.983297521998223e-11,1
867,8.458298,1.9412198e-12,3.390289,2.263678,3.635089,727.5556,29.217628,0.9899944,5.262366986613641e-09,1.6769493779711377e-12,2
868,16.490726,3.825197e-14,1.4684789,1.9104068,1.2313291,590.17255,8.420758,0.9991141,1.312827402344396e-09,2.2353336195934936e-11,1
869,25.972578,2.9970618e-12,3.6924295,2.2988083,3.5722716,1955.1409,198.66457,0.9979576,1.3238366847190264e-08,1.4761128083740083e-11,2
870,16.582117,1.7700925e-13,2.047972,2.0121462,2.000815,666.8298,26.681986,0.99733,3.07432168611399e-09,2.3091939818642437e-11,1
871,18.990015,4.081869e-13,1.9554787,2.2665682,2.563885,1381.1621,137.74776,0.99929094,5.153843574134953e-09,3.398216387104358e-12,2
872,31.092659,1.5736363e-12,3.1087224,2.3297749,2.6322122,2369.2651,107.42354,0.9982794,1.0023210705867314e-08,1.0847911978417724e-11,2
873,15.508006,2.530866e-12,3.061721,2.3955066,2.905773,1139.4003,56.501408,0.9980022,4.8349235726163905e-09,1.351833792476165e-12,2
874,8.296353,8.446515e-15,0.7374054,1.8649735,0.0,264.30786,4.806985,0.965779,2.7728709424607905e-14,1.990298030551952e-11,1
875,11.348547,9.484772e-14,2.7515714,1.7469333,2.6751614,330.15137,18.420542,0.99484414,2.6071473539085455e-12,7.867098465730304e-12,2
876,9.481206,6.9010824e-13,2.7188172,3.1339238,2.4829257,1101.1202,22.990564,0.98331964,4.924574970033291e-09,1.3166332173825124e-12,2
877,25.61365,8.402257e-14,1.8230712,1.9256604,1.6510072,1024.0452,52.24994,0.9997293,2.680210275940453e-09,2.400864750062848e-11,1
878,24.696606,1.10877494e-13,0.97301316,1.9040349,1.3611661,950.1024,53.626205,0.9990593,2.297271706197534e-09,4.853746918276336e-11,1
879,14.341498,5.4290228e-14,1.8201317,1.936465,1.6001405,579.1929,43.877716,0.99977213,5.98140894453314e-13,1.9875590756557315e-11,1
