,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36
2763,1,0.44461137,0.0218513610578724,5.939741,4043.8154,0.0117182358671907,0.065427129665478,5.9307036e-15,0.016997441802023
2765,2,1.3579211,0.0231254216507345,11.69434,842.084,0.0724980208061326,0.129853912271845,7.2989867e-13,0.20949346485048
2770,1,0.2400486,0.0013736572676347,12.154647,5056.725,0.005936917464791,0.0845326608564403,1.24928695e-14,0.0151474919045288
2775,1,0.8018389,0.020848703069306,16.755781,2215.7573,0.0216429502864306,0.0892132251187222,8.8528346e-14,0.031915451365194
2778,1,0.2988105,0.0129400877791631,10.417295,4945.0264,0.0095640702201224,0.0246693031352546,9.7283504e-15,0.0199909619163865
2780,2,0.0,0.0282657195188189,6.003094,1006.42993,0.0170357072301889,0.0709820491176064,2.1123907e-13,0.0887446257096984
2783,2,1.0434148,0.0225021561285951,190.04185,755.2748,0.0253849856706326,0.1102116006635077,2.485645e-11,0.0409482692805137
2785,2,0.58817863,0.0125812633209787,4.8290486,4009.0305,0.0112637491085485,0.0195589103560829,7.7798485e-15,0.1064872701840369
2787,1,0.15858153,0.0196154833798824,19.870935,1431.7568,0.0285409304560919,0.1274007193470545,2.8207726e-13,0.0289990535419254
2789,1,0.9723449,0.0217055531952843,12.270943,947.65704,0.0262443517326306,0.0808524357408941,3.8226865e-13,0.0321873184599137
2793,2,1.4830459,0.0293747305433823,19.295551,540.51935,0.028928187101739,0.0884074347217402,3.846822e-12,0.080688420035219
2794,2,0.58476555,0.0314430399782773,4.519159,386.18488,0.078850075900073,0.0701694390798177,2.7478937e-12,0.0955620021435758
2797,2,0.4741085,0.0283830140189076,7.528797,663.96515,0.0170310973675272,0.0848544132317872,8.5238186e-13,0.0260423206307243
2798,1,0.5292725,-0.0223754518249838,11.792448,4763.0527,0.008006640620298,0.0849533313135603,1.0332793e-14,0.015475949935598
2800,2,0.97066015,0.0281692465174476,6.7770724,980.948,0.055239341414349,0.0766298698087388,3.5639658e-13,0.0857270833560553
2801,1,0.28012896,0.0064282236971843,11.142923,2882.9094,0.0222223730619963,0.0781403811855283,3.4771902e-14,0.020212424002973
2802,1,0.6295501,0.0239804844352935,4.9068923,1320.8342,0.0177435502323765,0.0315393147208959,9.2074264e-14,0.0927244712024964
2803,1,0.20703888,0.0168631177807677,13.042036,3455.4495,0.0106333679380104,0.0966376743298342,2.7272133e-14,0.0296468792505159
2805,1,0.41379288,0.0141649284790591,21.469519,3069.437,0.0170742244821438,0.0347945315020585,4.289413e-14,0.0154407566861076
2809,1,0.18917221,0.0185481296902594,43.42405,1470.7095,0.0179085542461431,0.0425520003403015,6.4408076e-13,0.0297895748072954
2811,1,0.3800077,0.0079706502088457,15.366472,3957.0613,0.0146917548675246,0.0330411975569287,2.6311371e-14,0.0189944680749258
2817,1,0.0,-0.0069591224440141,5.3645782,18865.936,0.0019374580997149,0.005778591567514,4.885930600000001e-16,0.0061294195520302
2820,2,0.8991984,0.0298212618747936,27.088892,957.25256,0.033866991033346,0.0816417696481063,1.5723037e-12,0.0796885405057202
2822,1,0.51808935,0.0151070366582782,11.898455,3305.6775,0.0079395227681556,0.0830084563912014,1.6447311e-14,0.0257023483537266
2823,2,0.45786315,0.0261315738114217,13.911331,767.8556,0.0268063524563244,0.0798826409315756,1.1809956e-12,0.0994123577506922
2825,1,0.49459955,0.0104725324849288,22.48182,2588.0261,0.0130899469785794,0.0945315355707195,8.342347e-14,0.0177786987225896
2826,1,0.0,-0.0161635995300831,4.105639,7788.567,0.0248745941289033,0.0236621849237489,1.5168239e-15,0.0246626825123299
2828,1,0.63439107,0.0236304077633299,6.630008,1822.908,0.0153283129930576,0.0783312336822157,3.554947e-14,0.0262176935904834
2831,1,0.4079882,0.021133793909581,102.241646,792.84906,0.0208098678284669,0.0473584013059458,1.14190124e-11,0.0336325207275679
2832,2,0.92460024,0.0229470421020593,17.039724,1177.4685,0.0261007453636378,0.1310148610981631,3.8057583e-13,0.0815125460874343
2833,1,1.3247846,0.0178585121382764,36.040447,1111.3962,0.0171385327559602,0.0381709494758267,8.797385e-13,0.0309071800484842
2834,1,0.91570747,0.0201164643677339,39.804134,1031.6898,0.0265592216065855,0.0851197407194188,1.9623088e-12,0.0470450372715666
2835,1,0.296434,0.0149430817277333,101.08075,1108.5087,0.0167168086200719,0.0444844042543885,2.4608622e-12,0.0241324353551813
2837,1,0.2609811,0.0179500363837444,78.21619,862.7913,0.0208767342548796,0.112974275742466,5.2047793e-12,0.0312048532565334
2840,2,0.564659,0.0223250566901112,8.160771,1117.3165,0.0345301477494177,0.087694919575774,2.2339782e-13,0.0295733761653022
2843,1,0.1310058,0.0081290367949124,21.20326,2920.1072,0.0109987375165912,0.0718840331219783,4.9506338e-14,0.0205798159963716
2845,1,0.24126175,0.0121362978490326,17.506063,3819.0325,0.0130373590164343,0.0322536268120592,2.2528955e-14,0.0192061755339527
2847,2,0.5180189,0.0296230584153426,4.86086,785.93744,0.0573148579990253,0.0677672260315679,6.2999025e-13,0.0780823146992526
2849,2,0.0,0.0326705169093773,6.7508125,646.48096,0.0721122757557793,0.0767547575571299,8.395895e-13,0.0745143246407434
2853,2,1.0147741,0.0263662741853454,9.363759,848.33105,0.080481508412096,0.070159871374738,4.0585376e-13,0.0736790497056968
2856,2,0.3727903,0.0347275152847368,5.410634,373.7869,0.0570900475981456,0.0628513751671799,2.7109532e-12,0.1001140866458187
2858,2,0.9392671,0.0252771519562067,37.857166,556.6979,0.0299668336172622,0.1132232688254134,6.580922e-12,0.0334253500449917
2860,1,0.18411435,0.0115088188738928,20.787718,6261.03,0.0109427491672521,0.0225126386793766,1.4282532e-14,0.0118250160948001
2861,1,0.64150304,0.0171639441493795,82.22847,1311.156,0.0212344974193889,0.1201654221342358,3.2091198e-12,0.0338002990216867
2863,1,0.0,0.0247293547584102,5.6019115,1717.6301,0.0212559007556475,0.0970410767333543,5.715565e-14,0.0687846456235989
2864,1,0.60236174,0.0170744686314743,16.022617,1785.4413,0.0187508305520895,0.1069091413246224,1.4656486e-13,0.0316358951377729
2865,1,0.27106196,0.0129915674919106,363.7002,1328.1703,0.0132009221978887,0.0267623936905196,1.6086228e-11,0.0194638498052525
2871,2,0.62658787,0.0245635903211439,4.903369,1101.2827,0.022977935483911,0.1609648743499782,1.0071408e-13,0.1006873040167124
2872,1,0.60029256,0.0248498577055259,5.916804,3329.5708,0.0103918299947481,0.0794593112209196,8.410127e-15,0.0216301234864305
2874,2,0.5764798,0.0228357519470182,29.081606,704.76276,0.0259112646594684,0.0820099479287724,2.3529442e-12,0.0380190868217786
2878,1,0.49666393,0.0154300790998747,24.857346,1410.5778,0.0202409417212038,0.0413220765381285,4.1832008e-13,0.0290943617135547
2881,2,0.61833185,0.0325304735197807,31.032867,559.5918,0.0421414867576192,0.0964993169921346,8.724299e-12,0.0872601502046382
2882,1,0.23439443,0.0149953952576087,22.331364,2728.5947,0.0108549569234034,0.0819483685580268,8.0753106e-14,0.0230371520641753
2883,2,0.0,0.0272537478169093,6.043629,1444.9559,0.0168891495475367,0.0891099311215898,8.6735815e-14,0.0612109320015929
2884,1,0.0,0.0116029206674129,24.965721,1951.4752,0.0130817144413192,0.0855517687403532,1.5600908e-13,0.0220856173119127
2888,1,0.0,0.0131997411949843,17.882582,3335.4128,0.0146872289063591,0.0328434294598223,3.2654848e-14,0.0185775719675261
2890,1,0.64109224,0.0092800770763741,11.3220415,3907.0618,0.0157650458413882,0.0777055931095063,1.5920304e-14,0.0221021268691842
2893,1,0.25668183,0.010867349101215,21.775673,2311.6055,0.0157388077675215,0.0315844165059221,6.8486544e-14,0.0204086228495398
2896,1,0.6782054,0.0133187000525983,16.916739,2666.1008,0.0138229895935186,0.0904082209266363,7.231948e-14,0.0263236570899406
2897,1,0.0,0.0113289226140437,7.290803,3208.5967,0.0199708731089847,0.1096445730534945,1.4648259e-14,0.0212587750805074
2901,1,0.0,0.0124886167642905,4.17192,9392.058,0.0153781030911625,0.0260478933725444,1.11209e-15,0.0252293865016254
2904,1,0.0,-0.0194552572000406,5.097279,2836.1802,0.0227187267134109,0.0655719159724697,1.32023044e-14,0.0256579939364581
2907,1,0.0,0.0177280373434499,9.205329,4407.0537,0.0131766104342609,0.064210011416318,7.411822e-15,0.0130979310692623
2908,2,0.6980948,0.0281720026590066,16.786146,479.832,0.0317822209427278,0.0614788507133026,7.2522552e-12,0.0864491521351539
2910,1,0.0,0.0168270629217283,9.798531,1310.752,0.0200918365135224,0.0891304771306161,1.3450569e-13,0.0296572228923406
2911,1,0.2841378,0.0149252273476859,16.482134,2149.8447,0.0137812676470714,0.0887382911084219,6.279338e-14,0.0802589377214238
2913,2,0.42423004,0.0353227176827962,12.214988,467.20203,0.0825324370023423,0.0676413610753236,4.1960324e-12,0.0914114270542252
2915,2,0.24524751,0.0283365903691965,6.290845,508.4789,0.0627779059298021,0.0892658109791939,1.697323e-12,0.0322457127544463
2921,3,0.0,-0.0617561396549588,3.7953048,10674.641,0.0039975048673519,0.0609553617151987,6.2428626e-16,0.0069234071139821
2922,1,0.49377972,0.0134133784288242,49.458336,2152.0422,0.0141375894235307,0.0286233755722267,3.071661e-13,0.0218310338352547
2923,1,0.0,-0.0073283463050364,9.942618,7129.829,0.0135396069074992,0.0242282519457435,5.388692e-15,0.0093707061310351
2926,1,0.30716684,0.0158281606574512,15.104761,1982.1498,0.021508908331802,0.0343042586331159,8.8722656e-14,0.0333211991131758
2930,1,0.20994478,0.012079397199999,38.53476,1790.6028,0.0148269487626359,0.0398297356561058,2.365828e-13,0.01994053975094
2932,2,0.6944949,0.0276389530191706,9.802293,1202.072,0.0255983791009621,0.1114860154238327,3.5308703e-13,0.0307219586091227
2934,2,0.31375253,0.0327563152224164,12.755002,445.40497,0.0246149004837383,0.082353431962391,4.869028e-12,0.0685015281504904
2936,2,0.43262762,0.0298278895433088,19.002056,565.175,0.0637494704463534,0.0724831130954758,3.4241865e-12,0.079223715932181
2939,1,0.0,0.0217173974827589,6.62637,6338.953,0.0048020392186146,0.0567188772701863,2.7205455e-15,0.0050018385605602
2944,1,0.1396945,0.0088432480548876,59.176388,2582.7122,0.0082268363958064,0.0257199953492689,1.9749412e-13,0.0132233932771745
2946,2,0.82921433,0.0247029749683801,42.452316,700.3198,0.0352812994788035,0.0944756266850263,5.276887e-12,0.0458815213262358
2951,1,0.113913745,0.0196238378443824,6.377904,3475.9338,0.0084008043041903,0.0497945739557524,1.0802322e-14,0.0159051725513541
2953,2,0.7376472,0.0165781573059069,9.2556305,1551.1329,0.0205212732322277,0.0824778598791792,1.254047e-13,0.0929326810569618
2957,1,0.0,-0.0623699112187432,8.485742,6441.3154,0.0081878595058238,0.0191688322692164,3.130162e-15,0.017169551444854
2958,2,0.16438574,0.0233772556019948,16.303097,1297.8593,0.0207349445736219,0.1465427884418023,3.2435532e-13,0.03526408430132
2960,1,0.0,0.0147646204280863,9.317219,3807.32,0.0148602066480886,0.0845834263029563,1.2930113e-14,0.027982538621653
2967,1,0.0,0.01700469835147,7.2478166,2471.829,0.0183630148478874,0.0774891442078046,2.3597455e-14,0.0202517557591798
2968,1,0.37522364,0.009086070413391,26.583076,2640.3533,0.0104245578567743,0.0785183629983354,7.220659e-14,0.0202775539559711
2971,1,0.26129133,0.0086981610372712,18.734795,2293.9688,0.018251186598424,0.1072114685562205,1.04387277e-13,0.021866404003328
2973,1,0.7867423,0.0178516757521055,16.754007,2566.2373,0.0159943460189981,0.0309468721447429,6.585963e-14,0.0258685222783148
2976,1,0.85774606,0.0144840038600441,18.131557,3993.0896,0.0153482622695793,0.1122877519913462,3.053567e-14,0.0187034994359976
2977,2,0.6345545,0.0203254946099841,20.578156,1148.3264,0.0199992136130267,0.0841143395938986,5.08693e-13,0.1238072667221087
2981,2,1.2486922,0.0213272727440852,106.328865,633.77966,0.0229186644737466,0.0534883497833798,1.7640264e-11,0.0380519849759987
2983,2,0.58790624,0.0273875271421972,19.6403,558.2598,0.0351947566830316,0.0781389285194218,2.3215076e-12,0.0846483122034536
2985,2,0.5937584,0.021107596580583,36.4066,803.53687,0.0232551454688673,0.1416454915830939,2.3770103e-12,0.0523104937243197
2987,2,0.7457146,0.0215827886865083,35.778862,794.0129,0.0291188417577053,0.0940879123486783,1.8073917e-12,0.0423642458949976
2990,1,0.5016904,0.0087782815793084,11.250992,3048.6758,0.0226162938650188,0.106716777141389,4.3689516e-14,0.0310584796071188
2992,1,0.8125625,0.0188689821096202,14.333831,2398.3438,0.0195078591749232,0.1004052303071231,5.837985e-14,0.0284178728242997
2996,2,1.3671062,0.0299041765004307,37.265625,627.79456,0.0347636751251309,0.100474400891025,8.646985e-12,0.0826482403654947
2997,1,0.42933562,0.018926162659863,11.47135,1277.1344,0.0987919464043863,0.1712142984578463,3.1947237e-13,0.1070139537951406
2998,1,0.27493617,-0.0507556647872758,23.079342,4900.789,0.0070707594470267,0.021619287036252,2.7192178e-14,0.0143341273928961
3001,1,0.0,0.0083859839039986,6.5521092,17195.914,0.0092350552387757,0.0216617488160405,4.1989665000000004e-16,0.0131153550495057
3002,1,0.0,0.0304819011605788,8.884717,516.9069,0.0645099076354338,0.1641443913139042,1.956462e-12,0.167527013142875
3003,2,0.6813509,0.026509782372523,43.45363,617.6184,0.0315638049490241,0.1331977063166988,8.576748e-12,0.0981823342999252
3005,1,0.2691905,0.0185065750304386,16.481068,2209.169,0.0163245263330807,0.0822214675078319,5.964579e-14,0.0289809606515808
3011,1,0.10394934,0.0181871236998312,62.926144,840.2938,0.0187405832374031,0.0459891897175989,3.8499156e-12,0.0331778258809341
3015,1,0.4845689,0.0038703890150553,8.539312,3923.2407,0.0119064945176036,0.0962303134933394,1.7135839e-14,0.0204535994263353
3016,1,0.27760783,0.0226128336075515,6.131091,1089.9543,0.0264274216823466,0.0777448528590362,1.2127362e-13,0.0854478879064107
3017,1,0.0,-0.0154120957055667,6.758034,8698.913,0.0105917074847867,0.0898802728793573,2.3653806e-15,0.0171620688896957
3018,1,0.54587007,0.019492066598583,12.437306,1524.9645,0.0157611014322877,0.1259895838299979,1.262983e-13,0.1152914074251045
3020,2,0.77752554,0.0284538698906859,6.0593762,871.7617,0.02702672272742,0.0784424500954322,5.03521e-13,0.1106085782758182
3022,2,0.85312563,0.0260953311358339,25.193707,454.88528,0.0306023318004025,0.1158817632947096,6.120909e-12,0.0864939009153378
3024,1,0.3174671,0.0129619594203051,30.157938,3961.2974,0.0107885278785842,0.0267863244679638,3.224302e-14,0.0172113129887408
3025,1,0.26164818,0.0129236051380481,53.82692,2579.5305,0.013951773261551,0.0269402328434864,1.6146215e-13,0.0188638840273747
3026,1,0.54287946,0.01411699415611,10.744107,3641.2383,0.0173296354406033,0.0259496618031603,1.39981105e-14,0.0197090741557699
3030,1,0.4150613,-0.0159124570719267,14.67338,5115.0254,0.0065264564527066,0.0592084589249117,1.4833593e-14,0.0137780218085334
3031,1,0.29387996,0.0219210603317739,7.759013,3020.5647,0.0166241025368158,0.0250132841756029,1.4585043e-14,0.024007203381821
3032,2,0.6864889,0.0244581035740604,11.055208,691.90607,0.0761106654636086,0.0876524779507563,7.684425e-13,0.0974723515014574
3035,1,0.0,-0.0472839393225146,5.6001835,13034.54,-0.0017961776249119,0.0106501853125939,5.780270400000001e-16,0.007080706336245
3039,1,0.0,0.0119617181972445,8.426868,9502.915,0.0087825021323928,0.0203953600935482,2.2838994e-15,0.0193932949266818
3042,1,0.49468604,0.0155982825368319,10.650318,3340.4753,0.0138647914662724,0.0307552808171175,2.4808123e-14,0.0230578903835151
3043,1,0.1821288,0.0205705779739448,20.880785,1162.1898,0.0201227474350942,0.1031785497990198,6.515832e-13,0.0325931473619508
3045,1,0.669603,0.0150051460315035,22.595457,1383.3735,0.0200098723878477,0.1591957771472487,2.6955285e-13,0.0387803114521083
3047,1,0.0,0.0152482749113741,3.961811,8539.141,0.0021040828347845,0.084190172967437,1.2705471e-15,0.0134841248456311
3048,3,0.0,0.0142922021618544,14.792193,2716.5637,0.0191595801625794,0.101334891032382,4.162468e-14,0.0210318171413372
3049,1,0.0,0.0135369232200153,6.1652737,4528.234,0.0155624610891104,0.0778249599623439,5.4783914e-15,0.0169359449461224
3050,2,0.0,0.0165984193382849,6.6546535,2069.657,0.0215117859907957,0.028124644160657,2.500149e-14,0.0749982734581295
3052,2,0.5714975,0.0336189493456205,5.6845307,385.26105,0.031718982172614,0.0782755811077556,2.90692e-12,0.0757197390357282
3053,2,0.894961,0.0361124797662128,12.261848,867.25604,0.0306733745816508,0.0944235298428665,1.2469726e-12,0.109306878239581
3059,2,0.0,0.0245121174875115,6.414719,1220.5951,0.0255452422682717,0.0927642508181103,1.6722063e-13,0.0679105163842534
3060,2,0.56497073,0.0248501786805467,115.44356,557.2389,0.0262842470992392,0.1057542129299743,2.49205e-11,0.0414988466614735
3061,1,0.35030994,0.0200219098570001,54.319763,775.72235,0.0223654240965306,0.0958630927410452,4.626743e-12,0.0316602267088175
3063,2,0.0,0.0268967572256122,8.276233,1544.6224,0.0729522350791026,0.0911981378967771,2.5760798e-13,0.1447241393098741
3065,2,0.9625273,0.0279932117094352,20.716358,596.42163,0.024686996672632,0.0924522421909565,3.5918835e-12,0.0852125038234106
3067,2,0.78027546,0.0324043647327362,6.26143,396.9778,0.0234881012538008,0.0644137434961541,2.8212298e-12,0.0615895142571296
3068,1,0.4199456,0.0168704399014817,10.77321,1652.4926,0.0158721850832641,0.0874296041725425,9.691512e-14,0.0582061031315618
3069,3,0.0,0.0149989641527892,11.776125,2667.928,0.017401480701675,0.0721870800677386,3.1182474e-14,0.0733100075263004
3071,1,0.0,0.0186966055170134,5.5012627,1772.2466,0.0189703107531537,0.1328132861456716,3.463871e-14,0.0910448542085654
3073,1,0.0,0.0161023792076166,6.6313977,4080.2454,0.0203300074418917,0.0817163645416011,1.1128097e-14,0.0240932188026681
3075,1,0.0,0.0112729202295028,4.519141,5055.701,0.0203677466468252,0.0647187112161288,3.1243035e-15,0.0199049418654161
3077,1,0.19772124,0.0191358701999481,40.491962,1056.6067,0.0209653444780366,0.045025008716938,1.7323283e-12,0.0444844594629071
3078,1,0.25485477,0.0094018687049225,67.82402,1952.1598,0.0114869608542169,0.0936728684651263,5.164519e-13,0.022380460691361
3083,1,0.0,0.0217508681190193,15.270688,1199.5552,0.0215122024900261,0.0366924912972045,3.639224e-13,0.0336586300061661
3085,1,0.36869445,0.0133385013080068,17.30912,2525.8962,0.0105668672846017,0.0872052573387424,6.762666e-14,0.0209399234004051
3086,1,0.20725293,0.0113361295193304,39.58166,2157.8865,0.0144057230368688,0.0411038023379557,1.9076602e-13,0.023375878574489
3089,1,0.0,0.0150438839973916,8.296209,4688.5854,0.0115338969205728,0.025546275328173,7.33216e-15,0.020869611733117
3091,2,0.78863287,0.0240807959329748,38.79202,628.7818,0.0301037565585681,0.1069234004196038,6.1434963e-12,0.0436965596848172
3093,2,0.43582886,0.0245699568441358,7.3790097,401.97314,0.0261285974552434,0.1596609254189659,2.2709371e-12,0.0230121294640775
3094,2,0.8432919,0.0290290905808494,11.26473,668.92267,0.0293785705577642,0.1033341962347556,1.0034233e-12,0.0354904774664453
3097,2,1.5007352,0.0223803588320668,43.25314,671.13324,0.028220909213024,0.1091599730634506,3.6534066e-12,0.03636533174857
3102,1,0.0,0.0206938546606629,7.4982786,4235.806,0.011428364575531,0.1491095601789476,6.431382e-15,0.0217077383038281
3103,1,0.39844748,0.0136614665922306,17.227545,4124.1523,0.0083816922127584,0.0304736149582605,2.4221546e-14,0.0214295693939002
3104,2,0.42296943,0.015962229002551,17.253815,2262.4387,0.0178115836887016,0.0873907806122225,7.257829e-14,0.0267584172399748
3105,2,0.74845636,0.0362998829930647,13.7696295,618.537,0.1007001411392693,0.0727191707045002,1.7158764e-12,0.0401241388949633
3106,1,0.34727186,0.014593218403329,34.976906,1615.489,0.0191994612115648,0.0992959680448474,5.449482e-13,0.03489300812377
3109,2,0.0,0.0235911404733055,4.462245,645.19806,0.0202266033037258,0.0228675443417478,3.739792e-13,0.0708225729356497
3111,1,0.45358396,0.0106220409606327,14.490264,4226.384,0.0155610782427782,0.0285856482605159,1.9042073e-14,0.0170605641240203
3114,1,0.3938742,0.0158875766935958,8.611886,2922.9556,0.0133722362592172,0.0771799704432812,1.5824542e-14,0.0260265006198661
3117,1,0.17471595,0.0155578860168753,13.037053,3406.7798,0.0137493962689648,0.1078625712125642,3.2519506e-14,0.024741490798234
3122,2,0.66817856,0.0257066351696159,21.212458,899.54395,0.0248801774336509,0.0641637075604851,8.4026953e-13,0.0497236886263578
3126,1,0.32377204,0.0059408529176875,13.307058,3483.1316,0.0111824490319293,0.0720970444733416,4.1125645e-14,0.0220283629485469
3129,2,0.34601662,0.0259327004653445,35.388588,874.2371,0.0298808981656737,0.1341280073974331,2.9698511e-12,0.097657231626233
3130,2,0.9893492,0.020183370010628,241.15784,607.85724,0.0222929387697516,0.0608435636737575,5.3898174e-11,0.0356000283533151
3131,1,0.45530063,0.0072047801634595,14.321377,2803.99,0.011227572987949,0.0936515039880948,5.4866095e-14,0.0311523073145611
3133,1,0.5848105,0.0238409695054442,11.794817,887.0756,0.0239404294089221,0.0878636113648319,5.4780366e-13,0.0961414706462364
3139,1,0.54040116,0.019863059923173,7.8916163,1017.067,0.1096000906425805,0.0786051847387948,3.0995483e-13,0.0276496775273877
3140,1,0.0,0.0236582451703211,4.787173,1134.3242,0.0220128688448754,0.1214121045712867,8.713619e-14,0.1070363102100307
3141,2,1.1939896,0.0464055109566703,12.9848175,311.8753,0.0695616813545152,0.0696910773147634,1.5406667e-11,0.0299934567673247
3142,1,0.18679948,0.0218201723530087,10.218987,1601.9933,0.0177228029207482,0.1089354069117945,9.1400506e-14,0.0213006384111453
3145,1,0.2179164,0.0160314244051811,40.037365,1222.1594,0.0223495143965297,0.0429162542276072,6.680678e-13,0.0286237410482706
3147,1,0.35816926,0.0151493518731071,19.66594,4306.3228,0.0124715378678067,0.0249877224886493,2.7317116e-14,0.0207462762770485
3152,1,0.7202275,0.0243431581232151,10.26104,1183.2134,0.0181727523156186,0.0371882758360211,1.3944572e-13,0.023710149704026
3155,1,0.40599918,0.014202810367273,12.369127,5835.3857,0.0079925080100007,0.0687129969499736,9.278989e-15,0.0211098395944163
3156,1,0.5652584,0.0098564484990301,25.16733,2336.567,0.0139032101167931,0.1096227670105446,1.3556184e-13,0.0190127114715045
3160,2,1.0003191,0.0265856909407581,5.3483896,589.9944,0.1496945605994773,0.0300960458989215,8.097876e-13,0.1033815834494713
3163,2,0.48779157,0.0242860145091224,20.105742,838.85364,0.0265694378038678,0.0944979884734778,1.3819757e-12,0.0332249971396595
3171,2,0.99824125,0.0208297890421465,21.903534,857.53784,0.0231669365499851,0.1005706625593118,1.2450352e-12,0.0771495779705499
3172,1,0.5188087,0.0177758356484297,13.2828045,2778.0757,0.01456041717788,0.0323613649036017,4.5368067e-14,0.0235489945279221
3175,1,0.0,-0.01523961111336,7.058235,5808.3003,0.0107179977003853,0.0250651283689892,4.4123966e-15,0.0168635857059473
3180,1,0.4260309,0.0196535733668572,12.242869,2520.7422,0.0126783564398664,0.0809987139068284,2.8646197e-14,0.0229308746665482
3185,2,0.6336336,0.0270741385254527,49.156372,453.43716,0.0428926646357929,0.0976172836525652,1.2139301e-11,0.094767204028421
3189,1,0.1574427,0.0130052698084419,30.014484,2369.7493,0.0126687400937378,0.129666584828636,1.1041579e-13,0.0245989515285856
3192,2,0.0,0.0119401966863931,5.331422,2820.8264,0.0152458792883005,0.0944990393118664,1.478148e-14,0.1054994247524829
3193,2,0.90604067,0.0244104015786927,20.487,893.86127,0.0271080698654596,0.0389002389652514,9.253078e-13,0.0300232280227044
3196,1,0.05330625,0.0175421787533971,6.046887,3641.2673,0.0202347349064112,0.0234963641349055,6.2819957e-15,0.0190083900347019
3201,1,0.0,0.0110758242004475,5.3741245,8031.0605,0.0025413859075242,0.0161943970932695,1.72444e-15,0.0108928082716358
3204,1,0.55158734,0.0150875416002098,15.227713,3222.4795,0.0143621879442552,0.0777762149100554,4.542523e-14,0.024096504284215
3205,1,0.0,0.0124432362180583,9.84071,3030.8818,0.0129380812993014,0.0266934297482874,2.2296538e-14,0.0711176042005389
3209,1,0.27075753,0.0144528199803759,16.837374,2108.161,0.0180287273058478,0.105910602643655,7.019847e-14,0.0238061816461182
3211,1,0.4075422,0.0083572172410102,14.448824,5515.1465,0.0095743625155494,0.0283133278698027,1.2713535e-14,0.012980159688136
3215,2,0.0,0.0265884244887335,19.206123,715.1247,0.0315859880052526,0.0823336029351882,2.2338674e-12,0.0994222739311864
3216,1,0.0,-0.0581878930918018,3.76753,5359.3433,0.021468710258916,0.0746808187363296,2.7722465e-15,0.0208554045601902
3217,1,0.110798456,0.021832919528839,9.2392235,2457.837,0.0174576262904059,0.0360828716765895,4.781384e-14,0.0917548490932888
3222,1,0.48195228,0.0296475192795043,5.6513495,3049.5508,0.0118694730301288,0.0693987785596815,8.2749545e-15,0.0667488758932135
3223,2,0.9911865,0.0245523597579466,23.351831,902.414,0.0285039605593908,0.1287473270197327,1.120638e-12,0.0340614952983699
3224,1,0.31508085,0.0146838112424963,20.27409,3040.7847,0.0117544491770023,0.0775158902929797,3.9606746e-14,0.0242169293193272
3225,1,0.4650473,0.0111330776101627,15.600673,3708.8743,0.0145382146062432,0.0320510743612247,2.4860805e-14,0.0210781821151748
3226,1,0.7340604,0.0214925566464347,14.100859,1194.175,0.0201042558774645,0.0868256863446084,2.5894591e-13,0.0422415346315397
3230,1,0.17078382,0.0161907964974057,7.7341638,4033.5283,0.0136011147721429,0.0714744074566448,1.0196774e-14,0.0218603039691341
3231,1,0.3002559,0.018926829466632,15.123641,2233.3303,0.0164845207070932,0.0838244185925119,7.0185347e-14,0.0200457487622619
3236,2,0.4516601,0.0373192006765011,8.677343,624.07324,0.0448246824740421,0.0698681358856452,1.6799964e-12,0.117289288510817
3243,1,0.35229808,0.0148475508524444,150.38737,1300.0087,0.0161385152613321,0.0396552104180432,5.3301144e-12,0.0238668078055974
3244,1,0.565193,0.0247958681207776,13.355201,1485.571,0.0194320852100133,0.0950789587351209,2.1535147e-13,0.0354052205744289
3246,1,0.5423511,0.0176219259567139,45.294125,1254.1093,0.019721018320976,0.0451478781194603,1.3079747e-12,0.0340778024316792
3247,2,0.0,0.0147354592091071,6.335936,2156.3594,0.0133052252566092,0.081923082842468,2.1692651e-14,0.0208975514204497
3248,1,0.09233589,0.0160182888644095,7.068312,1544.0605,0.0275706336214146,0.0632246085816031,8.18099e-14,0.0771711939808565
3249,1,0.3715032,0.0167140064780052,14.030116,1534.3861,0.0261380529009198,0.1043179933377025,2.5906678e-13,0.0379139451874959
3250,3,0.1647864,0.0188699962445061,8.60287,2254.4263,0.0188950770862828,0.0986472381280409,3.998654e-14,0.0218349423144475
3251,1,0.32786328,0.0144680420099713,17.006443,3216.9136,0.0155038467132519,0.0333297459877986,4.377789e-14,0.020664452426953
3252,1,0.0,0.0143355803635517,11.113333,2962.7078,0.0212436072494438,0.1135814130673273,3.2847362e-14,0.0221923690643128
3254,2,0.60189843,0.0346720925190812,5.1906567,721.1092,0.0268682689888283,0.0934878972960155,3.1702353e-13,0.0283062033582371
3257,2,0.7654774,0.0232695671331893,77.17368,754.2908,0.0277932175309129,0.0922824908201572,5.334664e-12,0.0460204970497575
3258,1,0.47609606,0.0156516706284106,21.226305,1485.0393,0.0190470558606837,0.091946892276442,2.3224196e-13,0.0306756620705071
3262,1,0.0,0.0330533067710258,5.08265,18198.791,0.0037885304612554,0.0142200900221438,3.2937715e-16,0.0056270600127394
